customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Online Shopper,Sales Associate,12 Days of Deals,1472458.47,537,2742.01,514.86,4982.52
Online Shopper,Sales Associate,Autumn Deals Drive,1506957.11,542,2780.36,507.41,4995.68
Online Shopper,Sales Associate,BOGO Blitz,1404534.77,518,2711.46,509.05,4984.74
Online Shopper,Sales Associate,Back to School Boost,1510059.25,518,2915.17,517.84,4999.06
Online Shopper,Sales Associate,Birthday Bash Sale,1457341.37,523,2786.50,501.02,4972.96
Online Shopper,Sales Associate,Black Friday Blowout,1448389.20,522,2774.69,500.23,4992.25
Online Shopper,Sales Associate,Cart Crasher Campaign,1386154.04,517,2681.15,513.54,4993.97
Online Shopper,Sales Associate,Cashback Carnival,1480395.06,526,2814.44,521.46,4978.78
Online Shopper,Sales Associate,Clearance Countdown,1480709.97,540,2742.06,501.02,4990.25
Online Shopper,Sales Associate,Countdown to Savings,1466700.84,541,2711.09,518.11,4979.43
Online Shopper,Sales Associate,Customer Appreciation Week,1430331.84,544,2629.29,502.70,4997.84
Online Shopper,Sales Associate,Cyber Monday Mania,1506472.57,553,2724.18,527.14,4992.62
Online Shopper,Sales Associate,Deal of the Month,1378310.22,513,2686.76,515.53,4999.45
Online Shopper,Sales Associate,Early Bird Specials,1542602.12,569,2711.08,501.24,4988.51
Online Shopper,Sales Associate,End of Season Sale,1380646.79,525,2629.80,513.57,4996.71
Online Shopper,Sales Associate,Festive Fever Promo,1434194.77,520,2758.07,503.49,4991.31
Online Shopper,Sales Associate,Final Call Frenzy,1460040.55,505,2891.17,503.34,4970.24
Online Shopper,Sales Associate,Flash Frenzy Friday,1485200.89,535,2776.08,510.30,4999.95
Online Shopper,Sales Associate,"Gift More, Spend Less",1458253.36,545,2675.69,507.96,4984.47
Online Shopper,Sales Associate,Green Weekend Deals,1355971.06,505,2685.09,500.74,4991.70
Online Shopper,Sales Associate,Happy Hour Discounts,1446851.48,531,2724.77,503.61,4999.78
Online Shopper,Sales Associate,Holiday Shopping Rush,1479131.76,541,2734.07,503.97,4998.79
Online Shopper,Sales Associate,Hot Picks Promo,1443404.83,537,2687.90,500.12,4995.24
Online Shopper,Sales Associate,Instant Gratification Sale,1543086.58,560,2755.51,501.81,4996.98
Online Shopper,Sales Associate,Limited Time Treasures,1506792.99,558,2700.35,525.80,4977.47
Online Shopper,Sales Associate,Loyalty Rewards Blast,1572005.70,563,2792.19,525.17,4992.76
Online Shopper,Sales Associate,Mega Weekend Bonanza,1476660.83,536,2754.96,504.08,4992.43
Online Shopper,Sales Associate,Midnight Madness,1408715.03,520,2709.07,515.89,4978.39
Online Shopper,Sales Associate,New Arrival Showcase,1494629.01,532,2809.45,502.57,4997.59
Online Shopper,Sales Associate,New Product Launch Promo,1365103.20,506,2697.83,501.50,4995.68
Online Shopper,Sales Associate,New Year Kickoff,1390087.57,502,2769.10,503.50,4984.36
Online Shopper,Sales Associate,Price Drop Parade,1383679.70,507,2729.15,507.03,4995.75
Online Shopper,Sales Associate,Red Tag Clearance,1397522.60,523,2672.13,504.13,4990.99
Online Shopper,Sales Associate,Seasonal Surprise Box,1525669.40,542,2814.89,500.70,4982.48
Online Shopper,Sales Associate,Shop & Save Spectacular,1506350.45,532,2831.49,500.33,4997.78
Online Shopper,Sales Associate,Smart Shopper Week,1506711.37,538,2800.58,502.89,4996.20
Online Shopper,Sales Associate,Spring Refresh Event,1462816.07,527,2775.74,530.62,4999.83
Online Shopper,Sales Associate,Spring Splash Discounts,1513342.16,534,2833.97,510.72,4991.03
Online Shopper,Sales Associate,Summer Sizzle Promo,1444342.46,534,2704.76,505.27,4987.53
Online Shopper,Sales Associate,Super Savings Week,1421937.40,509,2793.59,500.36,4998.97
Online Shopper,Sales Associate,Ultimate Value Event,1509851.98,553,2730.29,511.38,4993.60
Online Shopper,Sales Associate,VIP Access Sale,1482773.28,532,2787.17,503.46,4996.84
Online Shopper,Sales Associate,Weekend Warrior Specials,1457303.60,535,2723.93,508.00,4994.27
Online Shopper,Sales Associate,Winter Clearance Carnival,1474980.37,525,2809.49,505.94,4997.93
Online Shopper,Sales Associate,Winter Wonders Sale,1530662.75,546,2803.41,502.80,4996.43
Online Shopper,Salesperson,12 Days of Deals,1562714.40,551,2836.14,519.41,4980.97
Online Shopper,Salesperson,Autumn Deals Drive,1436802.82,527,2726.38,518.91,4988.18
Online Shopper,Salesperson,BOGO Blitz,1594193.05,570,2796.83,509.11,4983.71
Online Shopper,Salesperson,Back to School Boost,1399899.69,511,2739.53,502.98,4992.25
Online Shopper,Salesperson,Black Friday Blowout,1449210.86,529,2739.53,502.51,4997.53
Online Shopper,Salesperson,Cart Crasher Campaign,1458288.70,532,2741.14,509.43,4998.84
Online Shopper,Salesperson,Cashback Carnival,1445043.20,541,2671.06,517.32,4999.62
Online Shopper,Salesperson,Clearance Countdown,1519260.65,539,2818.67,502.34,4993.50
Online Shopper,Salesperson,Countdown to Savings,1480114.77,548,2700.94,500.65,4997.06
Online Shopper,Salesperson,Customer Appreciation Week,1525226.68,546,2793.46,551.87,4991.60
Online Shopper,Salesperson,Cyber Monday Mania,1430308.82,526,2719.22,504.92,4996.11
Online Shopper,Salesperson,Deal of the Month,1385588.39,515,2690.46,505.18,4994.87
Online Shopper,Salesperson,Double Points Bonanza,1431687.42,530,2701.30,513.51,4985.08
Online Shopper,Salesperson,Early Bird Specials,1469504.75,526,2793.74,534.87,4996.66
Online Shopper,Salesperson,Exclusive Insider Offers,1414946.34,522,2710.63,501.83,4995.54
Online Shopper,Salesperson,Festive Fever Promo,1348431.36,503,2680.78,501.00,4997.00
Online Shopper,Salesperson,Flash Frenzy Friday,1522372.73,541,2814.00,505.20,4946.48
Online Shopper,Salesperson,"Gift More, Spend Less",1505463.35,555,2712.55,501.32,4994.85
Online Shopper,Salesperson,Golden Hour Bargains,1415384.25,524,2701.11,514.14,4993.08
Online Shopper,Salesperson,Green Weekend Deals,1528451.11,541,2825.23,527.64,4987.48
Online Shopper,Salesperson,Happy Hour Discounts,1381432.79,503,2746.39,511.43,4980.24
Online Shopper,Salesperson,Holiday Shopping Rush,1394361.49,515,2707.50,505.64,4996.98
Online Shopper,Salesperson,Hot Picks Promo,1401230.90,511,2742.13,503.85,4994.34
Online Shopper,Salesperson,Loyalty Rewards Blast,1464923.41,528,2774.48,507.60,4996.69
Online Shopper,Salesperson,Mid-Year Madness,1405394.27,513,2739.56,506.46,4995.61
Online Shopper,Salesperson,Midnight Madness,1414806.34,529,2674.49,500.93,4984.00
Online Shopper,Salesperson,Mystery Discount Days,1489918.30,532,2800.60,500.93,4998.62
Online Shopper,Salesperson,New Arrival Showcase,1471771.42,529,2782.18,516.45,4996.06
Online Shopper,Salesperson,New Product Launch Promo,1475474.26,509,2898.77,506.06,4977.31
Online Shopper,Salesperson,New Year Kickoff,1555427.25,557,2792.51,508.10,4999.87
Online Shopper,Salesperson,Price Drop Parade,1403925.19,513,2736.70,504.82,4989.67
Online Shopper,Salesperson,Red Tag Clearance,1441222.07,520,2771.58,518.85,4993.35
Online Shopper,Salesperson,Seasonal Surprise Box,1518810.05,586,2591.83,502.74,4998.13
Online Shopper,Salesperson,Shop & Save Spectacular,1439301.45,519,2773.22,500.09,4989.36
Online Shopper,Salesperson,Smart Shopper Week,1388134.78,525,2644.07,535.25,4995.81
Online Shopper,Salesperson,Spring Refresh Event,1468101.16,517,2839.65,500.43,4989.50
Online Shopper,Salesperson,Spring Splash Discounts,1465038.30,538,2723.12,500.35,4982.46
Online Shopper,Salesperson,Summer Sizzle Promo,1468106.89,528,2780.51,501.06,4995.89
Online Shopper,Salesperson,Ultimate Value Event,1381241.40,510,2708.32,510.86,4991.47
Online Shopper,Salesperson,VIP Access Sale,1439300.50,529,2720.79,510.75,4966.73
Online Shopper,Salesperson,Weekend Warrior Specials,1424203.59,524,2717.95,500.62,4998.12
Online Shopper,Salesperson,Winter Wonders Sale,1474018.04,538,2739.81,506.83,4989.27
Online Shopper,Senior Salesperson,Early Bird Specials,1392479.81,521,2672.71,506.81,4994.29
Online Shopper,Senior Salesperson,Flash Frenzy Friday,1424334.34,512,2781.90,505.21,4997.21
Premium Shopper,Manager,BOGO Blitz,1434477.98,507,2829.35,502.79,4993.50
Premium Shopper,Manager,Black Friday Blowout,1454092.21,511,2845.58,505.64,4999.87
Premium Shopper,Manager,Cashback Carnival,1378348.20,505,2729.40,508.75,4999.14
Premium Shopper,Manager,Clearance Countdown,1405764.98,511,2751.01,524.15,4986.19
Premium Shopper,Manager,Customer Appreciation Week,1418509.69,514,2759.75,513.15,4968.08
Premium Shopper,Manager,Double Points Bonanza,1475608.03,519,2843.18,509.10,4998.02
Premium Shopper,Manager,Festive Fever Promo,1403809.31,513,2736.47,507.88,4997.72
Premium Shopper,Manager,Final Call Frenzy,1416844.98,529,2678.35,506.46,4986.38
Premium Shopper,Manager,Golden Hour Bargains,1467918.02,536,2738.65,520.57,4995.98
Premium Shopper,Manager,Happy Hour Discounts,1488483.37,531,2803.17,507.06,4998.94
Premium Shopper,Manager,Hot Picks Promo,1377544.54,502,2744.11,523.47,4994.98
Premium Shopper,Manager,Instant Gratification Sale,1449336.63,531,2729.45,515.12,4977.77
Premium Shopper,Manager,Mega Weekend Bonanza,1404655.97,519,2706.47,502.17,4980.15
Premium Shopper,Manager,Mid-Year Madness,1410711.53,527,2676.87,502.53,4982.99
Premium Shopper,Manager,Red Tag Clearance,1396086.70,522,2674.50,517.96,4993.59
Premium Shopper,Manager,Seasonal Surprise Box,1367439.74,505,2707.80,508.28,4998.58
Premium Shopper,Manager,Smart Shopper Week,1377810.96,501,2750.12,517.36,4989.29
Premium Shopper,Manager,Spring Splash Discounts,1366904.87,505,2706.74,508.64,4998.92
Premium Shopper,Manager,Super Savings Week,1371198.01,503,2726.04,504.15,4994.43
Premium Shopper,Manager,Winter Wonders Sale,1432351.16,520,2754.52,505.91,4997.71
Premium Shopper,Sales Associate,Autumn Deals Drive,1559005.39,561,2778.98,535.79,4989.58
Premium Shopper,Sales Associate,BOGO Blitz,1436086.42,524,2740.62,500.98,4986.87
Premium Shopper,Sales Associate,Birthday Bash Sale,1411805.78,517,2730.77,503.77,4993.14
Premium Shopper,Sales Associate,Black Friday Blowout,1435720.22,532,2698.72,504.47,4999.51
Premium Shopper,Sales Associate,Cashback Carnival,1481151.43,534,2773.69,500.72,4983.45
Premium Shopper,Sales Associate,Clearance Countdown,1460458.23,518,2819.42,511.35,4980.56
Premium Shopper,Sales Associate,Customer Appreciation Week,1485113.76,520,2855.99,505.57,4996.95
Premium Shopper,Sales Associate,Cyber Monday Mania,1390192.26,513,2709.93,512.79,4975.65
Premium Shopper,Sales Associate,Deal of the Month,1648644.21,615,2680.72,501.60,4972.57
Premium Shopper,Sales Associate,Double Points Bonanza,1517221.59,532,2851.92,505.59,4995.71
Premium Shopper,Sales Associate,End of Season Sale,1452711.74,526,2761.81,517.48,4998.04
Premium Shopper,Sales Associate,Exclusive Insider Offers,1489320.52,544,2737.72,501.18,4999.35
Premium Shopper,Sales Associate,Festive Fever Promo,1377916.39,506,2723.15,502.37,4994.69
Premium Shopper,Sales Associate,Final Call Frenzy,1385365.17,517,2679.62,517.29,4995.18
Premium Shopper,Sales Associate,Flash Frenzy Friday,1453360.83,528,2752.58,509.03,4992.34
Premium Shopper,Sales Associate,"Gift More, Spend Less",1400962.73,517,2709.79,515.52,4997.79
Premium Shopper,Sales Associate,Golden Hour Bargains,1498566.20,532,2816.85,506.24,4996.13
Premium Shopper,Sales Associate,Green Weekend Deals,1407021.19,521,2700.62,507.29,4999.76
Premium Shopper,Sales Associate,Happy Hour Discounts,1397441.51,519,2692.57,508.48,4998.88
Premium Shopper,Sales Associate,Holiday Shopping Rush,1410834.48,522,2702.75,510.74,4998.76
Premium Shopper,Sales Associate,Limited Time Treasures,1427750.17,515,2772.33,502.69,4968.45
Premium Shopper,Sales Associate,Loyalty Rewards Blast,1384010.22,515,2687.40,507.19,4995.71
Premium Shopper,Sales Associate,Mega Weekend Bonanza,1409870.26,508,2775.34,504.06,4996.99
Premium Shopper,Sales Associate,Mid-Year Madness,1409500.51,510,2763.73,507.49,4961.13
Premium Shopper,Sales Associate,Midnight Madness,1424215.11,515,2765.47,501.16,4991.70
Premium Shopper,Sales Associate,Mystery Discount Days,1511549.73,543,2783.70,506.73,4999.19
Premium Shopper,Sales Associate,New Product Launch Promo,1434002.16,532,2695.49,500.83,4996.19
Premium Shopper,Sales Associate,New Year Kickoff,1475967.19,530,2784.84,509.52,4975.23
Premium Shopper,Sales Associate,Price Drop Parade,1386222.34,515,2691.69,514.25,4995.02
Premium Shopper,Sales Associate,Seasonal Surprise Box,1497596.93,545,2747.88,540.88,4989.64
Premium Shopper,Sales Associate,Shop & Save Spectacular,1371740.54,519,2643.05,501.53,4967.07
Premium Shopper,Sales Associate,Smart Shopper Week,1365074.25,503,2713.87,505.62,4997.07
Premium Shopper,Sales Associate,Spring Splash Discounts,1441839.24,518,2783.47,504.23,4994.76
Premium Shopper,Sales Associate,Summer Sizzle Promo,1404755.69,508,2765.27,505.17,4990.62
Premium Shopper,Sales Associate,Super Savings Week,1563246.25,557,2806.55,507.93,4995.70
Premium Shopper,Sales Associate,Ultimate Value Event,1423520.94,524,2716.64,510.52,4999.13
Premium Shopper,Sales Associate,VIP Access Sale,1386514.74,520,2666.37,501.68,4988.37
Premium Shopper,Sales Associate,Weekend Warrior Specials,1493081.18,534,2796.03,513.82,4995.02
Premium Shopper,Sales Associate,Winter Clearance Carnival,1460746.67,536,2725.27,508.47,4985.18
Premium Shopper,Sales Associate,Winter Wonders Sale,1428873.41,540,2646.06,501.34,4999.74
Premium Shopper,Salesperson,12 Days of Deals,1446661.55,534,2709.10,502.43,4986.67
Premium Shopper,Salesperson,Autumn Deals Drive,1350871.35,500,2701.74,502.75,4999.01
Premium Shopper,Salesperson,BOGO Blitz,1436579.52,508,2827.91,511.15,4991.95
Premium Shopper,Salesperson,Back to School Boost,1391715.19,509,2734.21,522.66,4993.04
Premium Shopper,Salesperson,Birthday Bash Sale,1506635.77,528,2853.48,503.22,4997.22
Premium Shopper,Salesperson,Cart Crasher Campaign,1485383.13,532,2792.07,503.57,4968.73
Premium Shopper,Salesperson,Cashback Carnival,1470549.08,523,2811.76,502.87,4990.80
Premium Shopper,Salesperson,Clearance Countdown,1390414.48,506,2747.85,501.31,4994.91
Premium Shopper,Salesperson,Countdown to Savings,1445760.14,529,2733.01,514.93,4981.21
Premium Shopper,Salesperson,Cyber Monday Mania,1364161.55,502,2717.45,506.92,4991.04
Premium Shopper,Salesperson,Deal of the Month,1455912.32,543,2681.24,512.54,4992.09
Premium Shopper,Salesperson,Double Points Bonanza,1460137.95,514,2840.74,522.83,4999.44
Premium Shopper,Salesperson,Early Bird Specials,1429484.71,528,2707.36,511.05,4991.74
Premium Shopper,Salesperson,End of Season Sale,1394366.27,518,2691.83,500.31,4996.20
Premium Shopper,Salesperson,Exclusive Insider Offers,1455097.05,523,2782.21,516.84,4986.32
Premium Shopper,Salesperson,Final Call Frenzy,1474040.49,517,2851.14,500.30,4996.78
Premium Shopper,Salesperson,Flash Frenzy Friday,1445053.62,517,2795.07,516.77,4995.63
Premium Shopper,Salesperson,Golden Hour Bargains,1401404.50,513,2731.78,512.52,4998.56
Premium Shopper,Salesperson,Green Weekend Deals,1417878.08,530,2675.24,503.29,4987.24
Premium Shopper,Salesperson,Happy Hour Discounts,1505174.78,538,2797.72,516.76,4981.62
Premium Shopper,Salesperson,Holiday Shopping Rush,1430272.94,511,2798.97,501.56,4987.20
Premium Shopper,Salesperson,Hot Picks Promo,1486541.38,534,2783.79,507.35,4997.81
Premium Shopper,Salesperson,Limited Time Treasures,1482157.45,547,2709.61,509.04,4995.92
Premium Shopper,Salesperson,Mega Weekend Bonanza,1444935.77,531,2721.16,508.18,4993.01
Premium Shopper,Salesperson,Mid-Year Madness,1476718.31,534,2765.39,500.34,4995.65
Premium Shopper,Salesperson,Midnight Madness,1482444.58,543,2730.10,505.45,4997.76
Premium Shopper,Salesperson,Mystery Discount Days,1467107.52,545,2691.94,502.26,4999.55
Premium Shopper,Salesperson,New Arrival Showcase,1429794.02,505,2831.28,513.68,4999.86
Premium Shopper,Salesperson,New Year Kickoff,1457260.96,522,2791.69,502.26,4994.34
Premium Shopper,Salesperson,Seasonal Surprise Box,1432318.56,532,2692.33,503.22,4976.89
Premium Shopper,Salesperson,Shop & Save Spectacular,1382679.39,516,2679.61,524.40,4988.37
Premium Shopper,Salesperson,Smart Shopper Week,1399183.63,519,2695.92,505.80,4994.28
Premium Shopper,Salesperson,Spring Splash Discounts,1395120.18,506,2757.15,521.14,4997.44
Premium Shopper,Salesperson,Summer Sizzle Promo,1445804.40,524,2759.17,519.96,4967.86
Premium Shopper,Salesperson,Super Savings Week,1428092.39,523,2730.58,509.31,4992.76
Premium Shopper,Salesperson,Ultimate Value Event,1377128.33,502,2743.28,506.18,4995.58
Premium Shopper,Salesperson,VIP Access Sale,1445982.25,509,2840.83,500.23,4994.03
Premium Shopper,Salesperson,Winter Wonders Sale,1416839.14,518,2735.21,531.21,4996.89
Premium Shopper,Senior Salesperson,Spring Refresh Event,1419583.96,506,2805.50,502.50,4992.21
Premium Shopper,Senior Salesperson,VIP Access Sale,1403492.61,501,2801.38,523.45,4980.78
