brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sony,Premium Shopper,Senior Salesperson,Flash Frenzy Friday,46768.93,17,2751.11,578.37,4915.55
Sony,Premium Shopper,Senior Salesperson,"Gift More, Spend Less",25026.08,7,3575.15,2444.32,4303.58
Sony,Premium Shopper,Senior Salesperson,Golden Hour Bargains,44421.40,17,2613.02,994.05,4281.99
Sony,Premium Shopper,Senior Salesperson,Green Weekend Deals,42178.82,16,2636.18,555.88,4805.75
Sony,Premium Shopper,Senior Salesperson,Happy Hour Discounts,33096.78,15,2206.45,615.48,4406.85
Sony,Premium Shopper,Senior Salesperson,Holiday Shopping Rush,31555.82,14,2253.99,666.11,4538.37
Sony,Premium Shopper,Senior Salesperson,Hot Picks Promo,32548.90,13,2503.76,601.26,4722.09
Sony,Premium Shopper,Senior Salesperson,Instant Gratification Sale,31929.76,12,2660.81,600.41,4959.15
Sony,Premium Shopper,Senior Salesperson,Limited Time Treasures,43450.64,17,2555.92,666.39,4830.30
Sony,Premium Shopper,Senior Salesperson,Loyalty Rewards Blast,34442.74,15,2296.18,555.78,4279.51
Sony,Premium Shopper,Senior Salesperson,Mega Weekend Bonanza,41693.22,16,2605.83,518.58,4830.58
Sony,Premium Shopper,Senior Salesperson,Mid-Year Madness,51104.57,19,2689.71,771.91,4950.97
Sony,Premium Shopper,Senior Salesperson,Midnight Madness,40671.91,15,2711.46,579.06,4848.72
Sony,Premium Shopper,Senior Salesperson,Mystery Discount Days,50764.23,17,2986.13,750.49,4959.25
Sony,Premium Shopper,Senior Salesperson,New Arrival Showcase,23106.67,10,2310.67,920.33,4884.25
Sony,Premium Shopper,Senior Salesperson,New Product Launch Promo,21024.97,9,2336.11,501.14,3700.40
Sony,Premium Shopper,Senior Salesperson,New Year Kickoff,56851.50,20,2842.57,688.56,4815.77
Sony,Premium Shopper,Senior Salesperson,Price Drop Parade,35190.14,11,3199.10,1963.93,4979.51
Sony,Premium Shopper,Senior Salesperson,Red Tag Clearance,53163.53,20,2658.18,827.03,4547.30
Sony,Premium Shopper,Senior Salesperson,Seasonal Surprise Box,52089.53,20,2604.48,568.16,4855.28
Sony,Premium Shopper,Senior Salesperson,Shop & Save Spectacular,33443.90,11,3040.35,1501.20,4459.32
Sony,Premium Shopper,Senior Salesperson,Smart Shopper Week,16836.17,10,1683.62,569.99,3573.14
Sony,Premium Shopper,Senior Salesperson,Spring Refresh Event,56508.94,21,2690.90,598.36,4992.21
Sony,Premium Shopper,Senior Salesperson,Spring Splash Discounts,28359.25,9,3151.03,764.37,4946.52
Sony,Premium Shopper,Senior Salesperson,Summer Sizzle Promo,30336.16,12,2528.01,942.09,4893.43
Sony,Premium Shopper,Senior Salesperson,Super Savings Week,24334.14,14,1738.15,592.50,4246.07
Sony,Premium Shopper,Senior Salesperson,Ultimate Value Event,32843.14,15,2189.54,511.37,4186.40
Sony,Premium Shopper,Senior Salesperson,VIP Access Sale,60290.05,21,2870.95,707.77,4826.61
Sony,Premium Shopper,Senior Salesperson,Weekend Warrior Specials,39821.62,15,2654.77,505.55,4383.77
Sony,Premium Shopper,Senior Salesperson,Winter Clearance Carnival,65743.50,22,2988.34,563.61,4924.42
Sony,Premium Shopper,Senior Salesperson,Winter Wonders Sale,40029.23,18,2223.85,521.18,4092.83
Tata,Budget Shopper,Manager,12 Days of Deals,50814.74,19,2674.46,597.51,4918.67
Tata,Budget Shopper,Manager,Autumn Deals Drive,42087.47,18,2338.19,555.04,4538.60
Tata,Budget Shopper,Manager,BOGO Blitz,48449.05,20,2422.45,661.22,4203.79
Tata,Budget Shopper,Manager,Back to School Boost,35516.66,13,2732.05,992.04,4511.65
Tata,Budget Shopper,Manager,Birthday Bash Sale,60332.03,22,2742.37,792.15,4737.35
Tata,Budget Shopper,Manager,Black Friday Blowout,64343.62,23,2797.55,786.50,4937.94
Tata,Budget Shopper,Manager,Cart Crasher Campaign,34105.01,12,2842.08,713.30,4978.19
Tata,Budget Shopper,Manager,Cashback Carnival,37066.63,13,2851.28,512.58,4988.77
Tata,Budget Shopper,Manager,Clearance Countdown,46826.46,17,2754.50,895.01,4718.06
Tata,Budget Shopper,Manager,Countdown to Savings,44590.30,18,2477.24,639.31,4939.53
Tata,Budget Shopper,Manager,Customer Appreciation Week,43428.95,17,2554.64,512.29,4940.39
Tata,Budget Shopper,Manager,Cyber Monday Mania,45009.52,17,2647.62,642.54,4911.35
Tata,Budget Shopper,Manager,Deal of the Month,52130.67,17,3066.51,780.75,4789.08
Tata,Budget Shopper,Manager,Double Points Bonanza,56275.17,19,2961.85,559.12,4695.10
Tata,Budget Shopper,Manager,Early Bird Specials,24108.09,9,2678.68,870.52,4981.93
Tata,Budget Shopper,Manager,End of Season Sale,58662.26,20,2933.11,558.36,4588.11
Tata,Budget Shopper,Manager,Exclusive Insider Offers,26631.42,14,1902.24,512.59,3630.80
Tata,Budget Shopper,Manager,Festive Fever Promo,43198.95,15,2879.93,685.09,4986.26
Tata,Budget Shopper,Manager,Final Call Frenzy,66695.72,24,2778.99,680.87,4900.92
Tata,Budget Shopper,Manager,Flash Frenzy Friday,47255.04,20,2362.75,1023.56,4767.59
Tata,Budget Shopper,Manager,"Gift More, Spend Less",30905.16,11,2809.56,588.98,4998.23
Tata,Budget Shopper,Manager,Golden Hour Bargains,73420.76,22,3337.31,778.13,4891.05
Tata,Budget Shopper,Manager,Green Weekend Deals,54333.54,21,2587.31,638.47,4874.36
Tata,Budget Shopper,Manager,Happy Hour Discounts,48781.03,18,2710.06,990.74,4796.19
Tata,Budget Shopper,Manager,Holiday Shopping Rush,50603.33,17,2976.67,561.94,4716.62
Tata,Budget Shopper,Manager,Hot Picks Promo,27727.50,11,2520.68,513.91,4216.19
Tata,Budget Shopper,Manager,Instant Gratification Sale,46233.96,18,2568.55,722.70,4600.18
Tata,Budget Shopper,Manager,Limited Time Treasures,36290.92,14,2592.21,703.78,4869.78
Tata,Budget Shopper,Manager,Loyalty Rewards Blast,41006.61,14,2929.04,841.96,4682.87
Tata,Budget Shopper,Manager,Mega Weekend Bonanza,38631.26,15,2575.42,537.26,4946.79
Tata,Budget Shopper,Manager,Mid-Year Madness,57261.70,22,2602.80,525.19,4488.99
Tata,Budget Shopper,Manager,Midnight Madness,39437.82,13,3033.68,928.66,4802.83
Tata,Budget Shopper,Manager,Mystery Discount Days,48237.16,16,3014.82,506.85,4973.51
Tata,Budget Shopper,Manager,New Arrival Showcase,33342.97,12,2778.58,767.66,4982.30
Tata,Budget Shopper,Manager,New Product Launch Promo,49985.48,22,2272.07,666.16,4457.17
Tata,Budget Shopper,Manager,New Year Kickoff,39826.18,17,2342.72,575.76,4782.76
Tata,Budget Shopper,Manager,Price Drop Parade,58722.91,18,3262.38,505.58,4896.45
Tata,Budget Shopper,Manager,Red Tag Clearance,34934.51,14,2495.32,534.94,4411.36
Tata,Budget Shopper,Manager,Seasonal Surprise Box,35782.77,12,2981.90,750.13,4824.55
Tata,Budget Shopper,Manager,Shop & Save Spectacular,46049.29,17,2708.78,573.92,4496.85
Tata,Budget Shopper,Manager,Smart Shopper Week,42296.72,16,2643.54,682.70,4911.41
Tata,Budget Shopper,Manager,Spring Refresh Event,91561.62,30,3052.05,569.29,4813.11
Tata,Budget Shopper,Manager,Spring Splash Discounts,47029.02,16,2939.31,627.17,4981.44
Tata,Budget Shopper,Manager,Summer Sizzle Promo,49260.21,18,2736.68,797.47,4794.45
Tata,Budget Shopper,Manager,Super Savings Week,38708.68,14,2764.91,581.84,4501.88
Tata,Budget Shopper,Manager,Ultimate Value Event,26425.32,13,2032.72,609.19,4472.95
Tata,Budget Shopper,Manager,VIP Access Sale,42521.60,15,2834.77,794.87,4556.60
Tata,Budget Shopper,Manager,Weekend Warrior Specials,49202.53,16,3075.16,940.05,4725.38
Tata,Budget Shopper,Manager,Winter Clearance Carnival,46628.38,15,3108.56,760.81,4998.44
Tata,Budget Shopper,Manager,Winter Wonders Sale,53270.60,17,3133.56,893.32,4795.58
Tata,Budget Shopper,Sales Associate,12 Days of Deals,32216.18,10,3221.62,1276.68,4699.76
Tata,Budget Shopper,Sales Associate,Autumn Deals Drive,22176.29,9,2464.03,624.06,4436.28
Tata,Budget Shopper,Sales Associate,BOGO Blitz,48713.32,18,2706.30,612.58,4902.24
Tata,Budget Shopper,Sales Associate,Back to School Boost,67123.85,26,2581.69,564.07,4944.32
Tata,Budget Shopper,Sales Associate,Birthday Bash Sale,34193.69,14,2442.41,528.08,4503.54
Tata,Budget Shopper,Sales Associate,Black Friday Blowout,39756.00,12,3313.00,1666.97,4950.42
Tata,Budget Shopper,Sales Associate,Cart Crasher Campaign,66420.60,28,2372.16,772.35,4472.97
Tata,Budget Shopper,Sales Associate,Cashback Carnival,41754.43,16,2609.65,754.37,4770.97
Tata,Budget Shopper,Sales Associate,Clearance Countdown,55684.24,15,3712.28,1660.38,4818.47
Tata,Budget Shopper,Sales Associate,Countdown to Savings,49530.11,19,2606.85,953.81,4757.23
Tata,Budget Shopper,Sales Associate,Customer Appreciation Week,51206.16,20,2560.31,935.45,4791.56
Tata,Budget Shopper,Sales Associate,Cyber Monday Mania,61711.84,22,2805.08,934.23,4987.77
Tata,Budget Shopper,Sales Associate,Deal of the Month,23314.72,9,2590.52,518.98,4821.79
Tata,Budget Shopper,Sales Associate,Double Points Bonanza,43336.62,14,3095.47,1067.17,4971.00
Tata,Budget Shopper,Sales Associate,Early Bird Specials,60538.74,19,3186.25,717.11,4870.05
Tata,Budget Shopper,Sales Associate,End of Season Sale,69520.21,23,3022.62,1150.94,4662.77
Tata,Budget Shopper,Sales Associate,Exclusive Insider Offers,55481.74,19,2920.09,557.86,4996.14
Tata,Budget Shopper,Sales Associate,Festive Fever Promo,37530.37,14,2680.74,711.97,4717.25
Tata,Budget Shopper,Sales Associate,Final Call Frenzy,55865.10,21,2660.24,592.98,4628.25
Tata,Budget Shopper,Sales Associate,Flash Frenzy Friday,39635.14,14,2831.08,867.79,4955.77
Tata,Budget Shopper,Sales Associate,"Gift More, Spend Less",44832.59,17,2637.21,849.16,4988.81
Tata,Budget Shopper,Sales Associate,Golden Hour Bargains,34464.77,13,2651.14,625.24,4722.22
Tata,Budget Shopper,Sales Associate,Green Weekend Deals,63312.44,23,2752.71,530.27,4904.44
Tata,Budget Shopper,Sales Associate,Happy Hour Discounts,37629.61,12,3135.80,891.06,4409.17
Tata,Budget Shopper,Sales Associate,Holiday Shopping Rush,26171.84,11,2379.26,586.17,4321.51
Tata,Budget Shopper,Sales Associate,Hot Picks Promo,56875.84,20,2843.79,575.68,4785.79
Tata,Budget Shopper,Sales Associate,Instant Gratification Sale,32110.49,15,2140.70,757.40,4688.56
Tata,Budget Shopper,Sales Associate,Limited Time Treasures,32824.22,14,2344.59,553.09,4888.77
Tata,Budget Shopper,Sales Associate,Loyalty Rewards Blast,53704.12,20,2685.21,554.82,4672.93
Tata,Budget Shopper,Sales Associate,Mega Weekend Bonanza,40134.43,17,2360.85,907.53,4659.77
Tata,Budget Shopper,Sales Associate,Mid-Year Madness,35294.35,13,2714.95,1090.02,4108.29
Tata,Budget Shopper,Sales Associate,Midnight Madness,26117.37,12,2176.45,630.23,4085.28
Tata,Budget Shopper,Sales Associate,Mystery Discount Days,46151.79,15,3076.79,627.17,4990.44
Tata,Budget Shopper,Sales Associate,New Arrival Showcase,34333.64,13,2641.05,1207.98,4209.14
Tata,Budget Shopper,Sales Associate,New Product Launch Promo,65644.67,22,2983.85,526.69,4809.70
Tata,Budget Shopper,Sales Associate,New Year Kickoff,79407.63,27,2941.02,581.49,4937.13
Tata,Budget Shopper,Sales Associate,Price Drop Parade,45319.68,16,2832.48,754.52,4994.92
Tata,Budget Shopper,Sales Associate,Red Tag Clearance,85975.05,27,3184.26,858.16,4897.31
Tata,Budget Shopper,Sales Associate,Seasonal Surprise Box,48837.18,17,2872.78,758.40,4759.28
Tata,Budget Shopper,Sales Associate,Shop & Save Spectacular,47431.90,19,2496.42,514.43,4786.15
Tata,Budget Shopper,Sales Associate,Smart Shopper Week,67154.39,25,2686.18,522.52,4952.40
Tata,Budget Shopper,Sales Associate,Spring Refresh Event,60861.68,22,2766.44,593.65,4923.97
Tata,Budget Shopper,Sales Associate,Spring Splash Discounts,65219.78,22,2964.54,751.75,4948.10
Tata,Budget Shopper,Sales Associate,Summer Sizzle Promo,44251.26,18,2458.40,527.29,4569.75
Tata,Budget Shopper,Sales Associate,Super Savings Week,47553.57,18,2641.86,533.02,4792.34
Tata,Budget Shopper,Sales Associate,Ultimate Value Event,35183.45,15,2345.56,563.60,4767.11
Tata,Budget Shopper,Sales Associate,VIP Access Sale,44558.75,18,2475.49,688.29,4965.99
Tata,Budget Shopper,Sales Associate,Weekend Warrior Specials,33031.46,16,2064.47,539.64,3640.90
Tata,Budget Shopper,Sales Associate,Winter Clearance Carnival,43002.38,17,2529.55,821.76,4417.47
Tata,Budget Shopper,Sales Associate,Winter Wonders Sale,49133.36,20,2456.67,527.24,4779.64
Tata,Budget Shopper,Salesperson,12 Days of Deals,43834.38,19,2307.07,514.45,4182.50
Tata,Budget Shopper,Salesperson,Autumn Deals Drive,32940.78,17,1937.69,611.11,4431.60
Tata,Budget Shopper,Salesperson,BOGO Blitz,33529.54,12,2794.13,1031.71,4706.53
Tata,Budget Shopper,Salesperson,Back to School Boost,50801.57,20,2540.08,796.00,4846.27
Tata,Budget Shopper,Salesperson,Birthday Bash Sale,41503.37,16,2593.96,848.64,4658.16
Tata,Budget Shopper,Salesperson,Black Friday Blowout,38668.38,14,2762.03,721.56,4616.93
Tata,Budget Shopper,Salesperson,Cart Crasher Campaign,27950.88,12,2329.24,885.88,4570.22
Tata,Budget Shopper,Salesperson,Cashback Carnival,40679.86,14,2905.70,607.26,4975.62
Tata,Budget Shopper,Salesperson,Clearance Countdown,29654.04,12,2471.17,599.64,4643.18
Tata,Budget Shopper,Salesperson,Countdown to Savings,45179.73,17,2657.63,653.03,4443.28
Tata,Budget Shopper,Salesperson,Customer Appreciation Week,45347.76,16,2834.24,805.38,4955.65
Tata,Budget Shopper,Salesperson,Cyber Monday Mania,41374.46,16,2585.90,574.26,4805.28
Tata,Budget Shopper,Salesperson,Deal of the Month,43107.91,16,2694.24,712.19,4973.54
Tata,Budget Shopper,Salesperson,Double Points Bonanza,33685.97,17,1981.53,509.49,4605.40
Tata,Budget Shopper,Salesperson,Early Bird Specials,22136.91,8,2767.11,1064.14,4371.50
Tata,Budget Shopper,Salesperson,End of Season Sale,21714.13,11,1974.01,544.99,4786.87
Tata,Budget Shopper,Salesperson,Exclusive Insider Offers,43126.63,18,2395.92,572.22,4838.73
Tata,Budget Shopper,Salesperson,Festive Fever Promo,51221.26,18,2845.63,655.19,4692.89
Tata,Budget Shopper,Salesperson,Final Call Frenzy,36464.53,13,2804.96,1200.74,4378.83
Tata,Budget Shopper,Salesperson,Flash Frenzy Friday,53012.38,18,2945.13,652.10,4816.01
Tata,Budget Shopper,Salesperson,"Gift More, Spend Less",56896.31,18,3160.91,560.64,4970.42
Tata,Budget Shopper,Salesperson,Golden Hour Bargains,50919.14,21,2424.72,552.35,4782.50
Tata,Budget Shopper,Salesperson,Green Weekend Deals,56505.80,18,3139.21,567.92,4785.87
Tata,Budget Shopper,Salesperson,Happy Hour Discounts,34534.14,14,2466.72,911.36,4886.97
Tata,Budget Shopper,Salesperson,Holiday Shopping Rush,54815.26,17,3224.43,1002.13,4806.23
Tata,Budget Shopper,Salesperson,Hot Picks Promo,53487.26,17,3146.31,1408.71,4706.55
Tata,Budget Shopper,Salesperson,Instant Gratification Sale,51708.62,20,2585.43,524.03,4868.58
Tata,Budget Shopper,Salesperson,Limited Time Treasures,44365.36,16,2772.84,509.07,4805.01
Tata,Budget Shopper,Salesperson,Loyalty Rewards Blast,62223.41,25,2488.94,538.81,4856.28
Tata,Budget Shopper,Salesperson,Mega Weekend Bonanza,42241.10,16,2640.07,673.34,4929.97
Tata,Budget Shopper,Salesperson,Mid-Year Madness,50027.40,17,2942.79,619.40,4849.75
Tata,Budget Shopper,Salesperson,Midnight Madness,42682.04,16,2667.63,711.52,4765.03
Tata,Budget Shopper,Salesperson,Mystery Discount Days,54294.93,21,2585.47,605.30,4626.82
Tata,Budget Shopper,Salesperson,New Arrival Showcase,44085.82,17,2593.28,769.78,4539.74
Tata,Budget Shopper,Salesperson,New Product Launch Promo,69704.06,24,2904.34,1457.87,4916.10
Tata,Budget Shopper,Salesperson,New Year Kickoff,30127.58,13,2317.51,686.22,4959.47
Tata,Budget Shopper,Salesperson,Price Drop Parade,33913.05,11,3083.00,703.76,4930.58
Tata,Budget Shopper,Salesperson,Red Tag Clearance,76118.62,27,2819.21,915.53,4805.11
Tata,Budget Shopper,Salesperson,Seasonal Surprise Box,29695.88,10,2969.59,1017.58,4867.73
Tata,Budget Shopper,Salesperson,Shop & Save Spectacular,41507.51,15,2767.17,1086.82,4471.80
Tata,Budget Shopper,Salesperson,Smart Shopper Week,57677.40,23,2507.71,516.91,4989.07
Tata,Budget Shopper,Salesperson,Spring Refresh Event,41561.87,17,2444.82,703.00,4051.71
Tata,Budget Shopper,Salesperson,Spring Splash Discounts,42013.62,14,3000.97,1222.64,4982.86
Tata,Budget Shopper,Salesperson,Summer Sizzle Promo,37646.04,13,2895.85,899.42,4845.78
Tata,Budget Shopper,Salesperson,Super Savings Week,37385.07,16,2336.57,548.44,4747.92
Tata,Budget Shopper,Salesperson,Ultimate Value Event,46641.81,20,2332.09,604.48,4988.95
Tata,Budget Shopper,Salesperson,VIP Access Sale,44613.86,15,2974.26,543.98,4743.34
Tata,Budget Shopper,Salesperson,Weekend Warrior Specials,35670.01,12,2972.50,600.07,4942.53
Tata,Budget Shopper,Salesperson,Winter Clearance Carnival,63233.82,23,2749.30,615.85,4999.97
Tata,Budget Shopper,Salesperson,Winter Wonders Sale,53500.45,20,2675.02,1053.61,4984.41
Tata,Budget Shopper,Senior Salesperson,12 Days of Deals,65775.37,22,2989.79,708.77,4982.14
Tata,Budget Shopper,Senior Salesperson,Autumn Deals Drive,40263.95,14,2876.00,771.17,4539.10
Tata,Budget Shopper,Senior Salesperson,BOGO Blitz,44640.43,16,2790.03,627.45,4742.31
Tata,Budget Shopper,Senior Salesperson,Back to School Boost,58685.83,22,2667.54,536.75,4841.22
Tata,Budget Shopper,Senior Salesperson,Birthday Bash Sale,27959.85,12,2329.99,587.61,4600.44
Tata,Budget Shopper,Senior Salesperson,Black Friday Blowout,34544.91,12,2878.74,522.21,4894.60
Tata,Budget Shopper,Senior Salesperson,Cart Crasher Campaign,23234.45,9,2581.61,791.36,4349.86
Tata,Budget Shopper,Senior Salesperson,Cashback Carnival,35044.46,14,2503.18,721.45,4644.25
Tata,Budget Shopper,Senior Salesperson,Clearance Countdown,33961.25,13,2612.40,635.85,4441.33
Tata,Budget Shopper,Senior Salesperson,Countdown to Savings,37376.27,15,2491.75,897.79,4281.19
Tata,Budget Shopper,Senior Salesperson,Customer Appreciation Week,28859.20,13,2219.94,826.33,4981.62
Tata,Budget Shopper,Senior Salesperson,Cyber Monday Mania,22376.24,11,2034.20,733.66,3006.22
Tata,Budget Shopper,Senior Salesperson,Deal of the Month,36441.91,13,2803.22,918.61,4908.97
Tata,Budget Shopper,Senior Salesperson,Double Points Bonanza,40546.54,14,2896.18,849.10,4888.34
Tata,Budget Shopper,Senior Salesperson,Early Bird Specials,24715.35,8,3089.42,780.73,4815.06
Tata,Budget Shopper,Senior Salesperson,End of Season Sale,76038.30,27,2816.23,897.79,4964.29
Tata,Budget Shopper,Senior Salesperson,Exclusive Insider Offers,38682.96,16,2417.69,585.13,4226.10
Tata,Budget Shopper,Senior Salesperson,Festive Fever Promo,18348.41,8,2293.55,717.12,3891.40
Tata,Budget Shopper,Senior Salesperson,Final Call Frenzy,42930.31,18,2385.02,925.69,4523.54
Tata,Budget Shopper,Senior Salesperson,Flash Frenzy Friday,39625.45,16,2476.59,968.24,4686.84
Tata,Budget Shopper,Senior Salesperson,"Gift More, Spend Less",39321.31,14,2808.67,509.60,4867.19
Tata,Budget Shopper,Senior Salesperson,Golden Hour Bargains,43084.44,16,2692.78,745.54,4783.85
Tata,Budget Shopper,Senior Salesperson,Green Weekend Deals,48748.34,17,2867.55,777.46,4872.53
Tata,Budget Shopper,Senior Salesperson,Happy Hour Discounts,48029.00,18,2668.28,511.52,4956.84
Tata,Budget Shopper,Senior Salesperson,Holiday Shopping Rush,43281.32,13,3329.33,1741.70,4957.71
Tata,Budget Shopper,Senior Salesperson,Hot Picks Promo,34661.58,14,2475.83,719.51,4822.07
Tata,Budget Shopper,Senior Salesperson,Instant Gratification Sale,66189.49,21,3151.88,535.41,4987.65
Tata,Budget Shopper,Senior Salesperson,Limited Time Treasures,62951.91,20,3147.60,794.02,4600.18
Tata,Budget Shopper,Senior Salesperson,Loyalty Rewards Blast,35805.22,12,2983.77,1958.06,4931.80
Tata,Budget Shopper,Senior Salesperson,Mega Weekend Bonanza,31827.67,11,2893.42,1046.20,4661.92
Tata,Budget Shopper,Senior Salesperson,Mid-Year Madness,26087.09,10,2608.71,873.09,3960.22
Tata,Budget Shopper,Senior Salesperson,Midnight Madness,38024.70,12,3168.73,814.02,4844.77
Tata,Budget Shopper,Senior Salesperson,Mystery Discount Days,59979.44,19,3156.81,707.71,4924.23
Tata,Budget Shopper,Senior Salesperson,New Arrival Showcase,47640.28,14,3402.88,1039.42,4858.66
Tata,Budget Shopper,Senior Salesperson,New Product Launch Promo,55273.45,17,3251.38,863.94,4985.24
Tata,Budget Shopper,Senior Salesperson,New Year Kickoff,38209.27,14,2729.23,633.67,4943.55
Tata,Budget Shopper,Senior Salesperson,Price Drop Parade,47479.73,16,2967.48,648.48,4877.81
Tata,Budget Shopper,Senior Salesperson,Red Tag Clearance,54537.28,24,2272.39,511.92,4690.74
Tata,Budget Shopper,Senior Salesperson,Seasonal Surprise Box,63324.70,20,3166.24,821.87,4743.65
Tata,Budget Shopper,Senior Salesperson,Shop & Save Spectacular,25829.85,12,2152.49,590.33,4609.68
Tata,Budget Shopper,Senior Salesperson,Smart Shopper Week,33594.30,12,2799.52,980.98,4783.31
Tata,Budget Shopper,Senior Salesperson,Spring Refresh Event,27173.45,9,3019.27,1229.20,4230.66
Tata,Budget Shopper,Senior Salesperson,Spring Splash Discounts,53742.01,18,2985.67,545.74,4702.48
Tata,Budget Shopper,Senior Salesperson,Summer Sizzle Promo,38496.54,12,3208.05,1213.44,4760.79
Tata,Budget Shopper,Senior Salesperson,Super Savings Week,40973.56,14,2926.68,531.54,4921.63
Tata,Budget Shopper,Senior Salesperson,Ultimate Value Event,43026.18,16,2689.14,996.74,4924.12
Tata,Budget Shopper,Senior Salesperson,VIP Access Sale,50483.69,19,2657.04,726.43,4674.27
Tata,Budget Shopper,Senior Salesperson,Weekend Warrior Specials,49585.73,16,3099.11,1246.20,4403.92
Tata,Budget Shopper,Senior Salesperson,Winter Clearance Carnival,18617.39,7,2659.63,799.99,4925.12
Tata,Budget Shopper,Senior Salesperson,Winter Wonders Sale,28640.28,12,2386.69,561.73,4447.80
Tata,Churn Risk,Manager,12 Days of Deals,44967.51,14,3211.96,808.60,4971.18
Tata,Churn Risk,Manager,Autumn Deals Drive,47739.77,17,2808.22,759.36,4999.13
Tata,Churn Risk,Manager,BOGO Blitz,33601.44,17,1976.56,609.02,4615.02
Tata,Churn Risk,Manager,Back to School Boost,29131.77,10,2913.18,634.64,4915.13
Tata,Churn Risk,Manager,Birthday Bash Sale,31034.30,14,2216.74,509.00,4741.55
Tata,Churn Risk,Manager,Black Friday Blowout,42922.69,17,2524.86,858.23,4635.63
Tata,Churn Risk,Manager,Cart Crasher Campaign,68346.58,22,3106.66,909.71,4959.80
Tata,Churn Risk,Manager,Cashback Carnival,55243.39,19,2907.55,825.91,4806.78
Tata,Churn Risk,Manager,Clearance Countdown,45007.06,16,2812.94,588.67,4650.32
Tata,Churn Risk,Manager,Countdown to Savings,39345.71,18,2185.87,648.87,4360.18
Tata,Churn Risk,Manager,Customer Appreciation Week,66939.56,26,2574.60,713.56,4937.78
Tata,Churn Risk,Manager,Cyber Monday Mania,53855.84,18,2991.99,644.98,4699.79
Tata,Churn Risk,Manager,Deal of the Month,60900.53,17,3582.38,1375.67,4990.78
Tata,Churn Risk,Manager,Double Points Bonanza,39438.61,18,2191.03,964.10,4410.46
Tata,Churn Risk,Manager,Early Bird Specials,47489.52,15,3165.97,1644.33,4888.20
Tata,Churn Risk,Manager,End of Season Sale,50322.18,19,2648.54,878.57,4715.35
Tata,Churn Risk,Manager,Exclusive Insider Offers,41454.22,14,2961.02,1329.01,4809.94
Tata,Churn Risk,Manager,Festive Fever Promo,39363.87,13,3027.99,1246.94,4479.84
Tata,Churn Risk,Manager,Final Call Frenzy,59323.54,17,3489.62,1561.26,4964.09
Tata,Churn Risk,Manager,Flash Frenzy Friday,50302.22,20,2515.11,538.87,4530.07
Tata,Churn Risk,Manager,"Gift More, Spend Less",61421.35,21,2924.83,657.09,4965.01
Tata,Churn Risk,Manager,Golden Hour Bargains,39579.61,15,2638.64,784.09,4937.47
Tata,Churn Risk,Manager,Green Weekend Deals,61778.74,20,3088.94,1210.13,4921.54
Tata,Churn Risk,Manager,Happy Hour Discounts,35697.74,11,3245.25,910.55,4926.37
Tata,Churn Risk,Manager,Holiday Shopping Rush,45233.07,21,2153.96,898.54,4543.78
Tata,Churn Risk,Manager,Hot Picks Promo,70063.43,23,3046.24,515.19,4954.76
Tata,Churn Risk,Manager,Instant Gratification Sale,32984.49,14,2356.03,556.80,4131.88
Tata,Churn Risk,Manager,Limited Time Treasures,26359.12,10,2635.91,1552.51,3838.44
Tata,Churn Risk,Manager,Loyalty Rewards Blast,43057.83,15,2870.52,886.63,4388.36
Tata,Churn Risk,Manager,Mega Weekend Bonanza,57628.67,21,2744.22,535.86,4963.35
Tata,Churn Risk,Manager,Mid-Year Madness,54907.10,22,2495.78,883.95,4746.27
Tata,Churn Risk,Manager,Midnight Madness,34291.46,11,3117.41,951.98,4819.45
Tata,Churn Risk,Manager,Mystery Discount Days,43453.59,16,2715.85,664.61,4694.61
Tata,Churn Risk,Manager,New Arrival Showcase,31328.77,11,2848.07,1412.09,4978.53
Tata,Churn Risk,Manager,New Product Launch Promo,57288.43,21,2728.02,644.80,4991.85
Tata,Churn Risk,Manager,New Year Kickoff,57058.84,18,3169.94,747.71,4754.63
Tata,Churn Risk,Manager,Price Drop Parade,71925.87,26,2766.38,606.15,4945.23
Tata,Churn Risk,Manager,Red Tag Clearance,34783.70,17,2046.10,517.10,4634.24
Tata,Churn Risk,Manager,Seasonal Surprise Box,44380.66,15,2958.71,694.89,4839.14
Tata,Churn Risk,Manager,Shop & Save Spectacular,49941.64,20,2497.08,1083.04,4985.79
Tata,Churn Risk,Manager,Smart Shopper Week,44168.65,16,2760.54,742.65,4935.43
Tata,Churn Risk,Manager,Spring Refresh Event,48603.73,16,3037.73,859.16,4494.62
Tata,Churn Risk,Manager,Spring Splash Discounts,38781.69,14,2770.12,901.71,4794.27
Tata,Churn Risk,Manager,Summer Sizzle Promo,47553.25,15,3170.22,1219.36,4792.51
Tata,Churn Risk,Manager,Super Savings Week,16433.29,8,2054.16,665.93,4150.29
Tata,Churn Risk,Manager,Ultimate Value Event,67295.57,26,2588.29,848.11,4525.74
Tata,Churn Risk,Manager,VIP Access Sale,41793.50,19,2199.66,541.29,4908.25
Tata,Churn Risk,Manager,Weekend Warrior Specials,61099.10,21,2909.48,504.09,4874.88
Tata,Churn Risk,Manager,Winter Clearance Carnival,42660.77,16,2666.30,754.19,4887.17
Tata,Churn Risk,Manager,Winter Wonders Sale,50835.73,18,2824.21,629.93,4916.31
