category,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,Senior Salesperson,12 Days of Deals,2179141.90,791,2754.92,509.29,4982.45
Home Appliances,Senior Salesperson,Autumn Deals Drive,2054096.34,775,2650.45,523.11,4994.72
Home Appliances,Senior Salesperson,BOGO Blitz,1875581.36,698,2687.08,502.46,4997.96
Home Appliances,Senior Salesperson,Back to School Boost,1996287.18,728,2742.15,506.54,4991.85
Home Appliances,Senior Salesperson,Birthday Bash Sale,2041099.92,736,2773.23,503.66,4994.42
Home Appliances,Senior Salesperson,Black Friday Blowout,2014466.28,718,2805.66,503.82,4999.22
Home Appliances,Senior Salesperson,Cart Crasher Campaign,2058515.19,741,2778.02,507.03,4998.01
Home Appliances,Senior Salesperson,Cashback Carnival,2027554.16,752,2696.22,510.00,4999.12
Home Appliances,Senior Salesperson,Clearance Countdown,1993984.24,747,2669.32,510.91,4994.45
Home Appliances,Senior Salesperson,Countdown to Savings,2075312.69,741,2800.69,502.22,4999.30
Home Appliances,Senior Salesperson,Customer Appreciation Week,1998055.86,726,2752.14,508.83,4997.60
Home Appliances,Senior Salesperson,Cyber Monday Mania,2044267.43,747,2736.64,505.30,4995.91
Home Appliances,Senior Salesperson,Deal of the Month,2049220.06,736,2784.27,502.44,4999.41
Home Appliances,Senior Salesperson,Double Points Bonanza,2148204.23,773,2779.05,506.58,4996.68
Home Appliances,Senior Salesperson,Early Bird Specials,2159307.15,776,2782.61,505.94,4994.29
Home Appliances,Senior Salesperson,End of Season Sale,2172617.96,782,2778.28,501.06,4940.10
Home Appliances,Senior Salesperson,Exclusive Insider Offers,2014695.95,746,2700.66,502.55,4994.72
Home Appliances,Senior Salesperson,Festive Fever Promo,2112462.37,784,2694.47,500.98,4999.21
Home Appliances,Senior Salesperson,Final Call Frenzy,2281407.83,810,2816.55,510.60,4998.16
Home Appliances,Senior Salesperson,Flash Frenzy Friday,2192406.98,780,2810.78,506.15,4997.83
Home Appliances,Senior Salesperson,"Gift More, Spend Less",2171589.69,799,2717.88,512.84,4986.38
Home Appliances,Senior Salesperson,Golden Hour Bargains,2061148.85,743,2774.09,500.65,4982.43
Home Appliances,Senior Salesperson,Green Weekend Deals,2182882.36,798,2735.44,500.21,4998.83
Home Appliances,Senior Salesperson,Happy Hour Discounts,2017617.37,731,2760.08,501.43,4989.69
Home Appliances,Senior Salesperson,Holiday Shopping Rush,2093967.33,766,2733.64,501.38,4994.25
Home Appliances,Senior Salesperson,Hot Picks Promo,2188991.76,809,2705.80,500.05,4997.89
Home Appliances,Senior Salesperson,Instant Gratification Sale,1999708.37,746,2680.57,509.24,4990.00
Home Appliances,Senior Salesperson,Limited Time Treasures,2109500.55,783,2694.13,500.36,4999.73
Home Appliances,Senior Salesperson,Loyalty Rewards Blast,2095405.28,741,2827.81,503.22,4998.29
Home Appliances,Senior Salesperson,Mega Weekend Bonanza,2164817.58,770,2811.45,515.84,4988.39
Home Appliances,Senior Salesperson,Mid-Year Madness,2023023.02,744,2719.12,500.33,4997.51
Home Appliances,Senior Salesperson,Midnight Madness,1898117.89,707,2684.75,502.75,4997.66
Home Appliances,Senior Salesperson,Mystery Discount Days,1997840.44,712,2805.96,504.42,4970.20
Home Appliances,Senior Salesperson,New Arrival Showcase,2097824.83,773,2713.87,500.17,4995.95
Home Appliances,Senior Salesperson,New Product Launch Promo,2092332.05,762,2745.84,502.45,4997.06
Home Appliances,Senior Salesperson,New Year Kickoff,2028171.10,729,2782.13,509.56,4998.67
Home Appliances,Senior Salesperson,Price Drop Parade,2062556.36,744,2772.25,510.91,4976.39
Home Appliances,Senior Salesperson,Red Tag Clearance,2133359.13,774,2756.28,524.22,4996.14
Home Appliances,Senior Salesperson,Seasonal Surprise Box,2098886.91,758,2768.98,508.60,4990.56
Home Appliances,Senior Salesperson,Shop & Save Spectacular,1926121.93,718,2682.62,521.76,4991.10
Home Appliances,Senior Salesperson,Smart Shopper Week,2281724.98,824,2769.08,512.44,4999.94
Home Appliances,Senior Salesperson,Spring Refresh Event,1986288.99,767,2589.69,505.17,4978.31
Home Appliances,Senior Salesperson,Spring Splash Discounts,2152486.43,771,2791.81,503.39,4995.52
Home Appliances,Senior Salesperson,Summer Sizzle Promo,2020694.24,749,2697.86,512.86,4994.68
Home Appliances,Senior Salesperson,Super Savings Week,2071346.44,757,2736.26,501.03,4987.77
Home Appliances,Senior Salesperson,Ultimate Value Event,1872800.79,686,2730.03,501.78,4999.84
Home Appliances,Senior Salesperson,VIP Access Sale,2005212.50,741,2706.09,500.66,4999.37
Home Appliances,Senior Salesperson,Weekend Warrior Specials,2088774.43,779,2681.35,504.80,4998.33
Home Appliances,Senior Salesperson,Winter Clearance Carnival,2047149.83,741,2762.69,505.24,4991.60
Home Appliances,Senior Salesperson,Winter Wonders Sale,2136282.70,791,2700.74,518.65,4996.00
Sports & Outdoors,Manager,12 Days of Deals,2432341.97,871,2792.59,504.41,4999.67
Sports & Outdoors,Manager,Autumn Deals Drive,2212908.57,817,2708.58,500.04,4998.38
Sports & Outdoors,Manager,BOGO Blitz,2237917.66,815,2745.91,524.20,4997.71
Sports & Outdoors,Manager,Back to School Boost,2276290.42,822,2769.21,501.48,4996.96
Sports & Outdoors,Manager,Birthday Bash Sale,2263349.97,815,2777.12,500.14,4999.34
Sports & Outdoors,Manager,Black Friday Blowout,2481870.03,889,2791.75,515.94,4998.42
Sports & Outdoors,Manager,Cart Crasher Campaign,2339656.85,851,2749.30,511.39,4987.64
Sports & Outdoors,Manager,Cashback Carnival,2174589.74,780,2787.94,505.40,4994.16
Sports & Outdoors,Manager,Clearance Countdown,2298050.02,833,2758.76,501.38,4995.72
Sports & Outdoors,Manager,Countdown to Savings,2321343.28,837,2773.41,502.49,4993.86
Sports & Outdoors,Manager,Customer Appreciation Week,2426829.47,850,2855.09,513.15,4988.73
Sports & Outdoors,Manager,Cyber Monday Mania,2442117.74,866,2820.00,502.42,4999.05
Sports & Outdoors,Manager,Deal of the Month,2196120.87,809,2714.61,509.93,4991.35
Sports & Outdoors,Manager,Double Points Bonanza,2317768.33,823,2816.24,507.68,4996.56
Sports & Outdoors,Manager,Early Bird Specials,2301628.25,824,2793.24,501.96,4998.17
Sports & Outdoors,Manager,End of Season Sale,2215561.41,846,2618.87,502.75,4996.20
Sports & Outdoors,Manager,Exclusive Insider Offers,2344941.15,834,2811.68,504.56,4999.97
Sports & Outdoors,Manager,Festive Fever Promo,2228489.89,816,2730.99,503.81,4997.72
Sports & Outdoors,Manager,Final Call Frenzy,2279236.26,830,2746.07,501.90,4987.28
Sports & Outdoors,Manager,Flash Frenzy Friday,2351159.06,847,2775.87,501.01,4996.39
Sports & Outdoors,Manager,"Gift More, Spend Less",2292025.80,850,2696.50,522.05,4995.74
Sports & Outdoors,Manager,Golden Hour Bargains,2394460.11,868,2758.59,511.02,4995.64
Sports & Outdoors,Manager,Green Weekend Deals,2197852.60,809,2716.75,523.04,4997.63
Sports & Outdoors,Manager,Happy Hour Discounts,2451887.71,875,2802.16,505.31,4995.06
Sports & Outdoors,Manager,Holiday Shopping Rush,2131615.07,798,2671.20,501.14,4978.37
Sports & Outdoors,Manager,Hot Picks Promo,2380037.84,859,2770.71,500.04,4997.69
Sports & Outdoors,Manager,Instant Gratification Sale,2297600.57,843,2725.50,504.23,4988.31
Sports & Outdoors,Manager,Limited Time Treasures,2348688.40,846,2776.23,500.43,4987.22
Sports & Outdoors,Manager,Loyalty Rewards Blast,2161664.07,798,2708.85,500.22,4987.16
Sports & Outdoors,Manager,Mega Weekend Bonanza,2406033.26,883,2724.84,509.28,4973.58
Sports & Outdoors,Manager,Mid-Year Madness,2403029.00,877,2740.06,502.53,4998.69
Sports & Outdoors,Manager,Midnight Madness,2223368.18,800,2779.21,500.45,4994.74
Sports & Outdoors,Manager,Mystery Discount Days,2188218.61,802,2728.45,500.04,4998.07
Sports & Outdoors,Manager,New Arrival Showcase,2281631.20,831,2745.65,509.28,4992.57
Sports & Outdoors,Manager,New Product Launch Promo,2311504.32,841,2748.52,503.65,4999.30
Sports & Outdoors,Manager,New Year Kickoff,2358086.37,838,2813.95,513.25,4984.10
Sports & Outdoors,Manager,Price Drop Parade,2333332.79,842,2771.18,500.07,4991.46
Sports & Outdoors,Manager,Red Tag Clearance,2358868.41,830,2842.01,520.69,4997.25
Sports & Outdoors,Manager,Seasonal Surprise Box,2338017.30,873,2678.14,501.30,4992.17
Sports & Outdoors,Manager,Shop & Save Spectacular,2394044.50,864,2770.88,507.87,4998.60
Sports & Outdoors,Manager,Smart Shopper Week,2371931.83,869,2729.50,500.78,4991.23
Sports & Outdoors,Manager,Spring Refresh Event,2448921.32,865,2831.12,521.35,4993.39
Sports & Outdoors,Manager,Spring Splash Discounts,2138043.74,791,2702.96,508.75,4999.83
Sports & Outdoors,Manager,Summer Sizzle Promo,2321718.62,831,2793.89,504.80,4987.70
Sports & Outdoors,Manager,Super Savings Week,2240778.97,823,2722.70,506.36,4992.34
Sports & Outdoors,Manager,Ultimate Value Event,2359730.73,873,2703.01,501.61,4987.42
Sports & Outdoors,Manager,VIP Access Sale,2316550.93,805,2877.70,502.72,4998.87
Sports & Outdoors,Manager,Weekend Warrior Specials,2332216.78,839,2779.76,501.32,4998.83
Sports & Outdoors,Manager,Winter Clearance Carnival,2220889.46,813,2731.72,506.66,4995.26
Sports & Outdoors,Manager,Winter Wonders Sale,2373715.72,859,2763.35,504.80,4993.15
Sports & Outdoors,Sales Associate,12 Days of Deals,2503180.65,907,2759.85,511.33,4991.91
Sports & Outdoors,Sales Associate,Autumn Deals Drive,2526987.89,931,2714.27,510.74,4996.48
Sports & Outdoors,Sales Associate,BOGO Blitz,2371024.13,871,2722.19,509.05,4986.87
Sports & Outdoors,Sales Associate,Back to School Boost,2482057.26,900,2757.84,508.79,4999.33
Sports & Outdoors,Sales Associate,Birthday Bash Sale,2418984.13,886,2730.23,501.50,4998.00
Sports & Outdoors,Sales Associate,Black Friday Blowout,2458058.50,910,2701.16,509.28,4991.94
Sports & Outdoors,Sales Associate,Cart Crasher Campaign,2339389.10,854,2739.33,500.78,4996.75
Sports & Outdoors,Sales Associate,Cashback Carnival,2447055.00,891,2746.41,500.39,4993.05
Sports & Outdoors,Sales Associate,Clearance Countdown,2353863.78,861,2733.87,500.37,4998.56
Sports & Outdoors,Sales Associate,Countdown to Savings,2392280.80,873,2740.30,500.09,4996.57
Sports & Outdoors,Sales Associate,Customer Appreciation Week,2362676.76,870,2715.72,520.00,4999.02
Sports & Outdoors,Sales Associate,Cyber Monday Mania,2462775.08,891,2764.06,505.34,4997.19
Sports & Outdoors,Sales Associate,Deal of the Month,2492108.10,892,2793.84,503.87,4999.17
Sports & Outdoors,Sales Associate,Double Points Bonanza,2418546.43,887,2726.66,503.76,4998.97
Sports & Outdoors,Sales Associate,Early Bird Specials,2446491.79,876,2792.80,505.34,4988.51
Sports & Outdoors,Sales Associate,End of Season Sale,2379785.73,854,2786.63,511.10,4991.78
Sports & Outdoors,Sales Associate,Exclusive Insider Offers,2503119.89,903,2772.00,503.34,4992.70
Sports & Outdoors,Sales Associate,Festive Fever Promo,2463944.64,890,2768.48,503.49,4991.54
Sports & Outdoors,Sales Associate,Final Call Frenzy,2389268.87,886,2696.69,513.15,4999.33
Sports & Outdoors,Sales Associate,Flash Frenzy Friday,2495627.15,915,2727.46,502.29,4997.51
Sports & Outdoors,Sales Associate,"Gift More, Spend Less",2490161.43,891,2794.79,500.46,4991.44
Sports & Outdoors,Sales Associate,Golden Hour Bargains,2575098.90,929,2771.90,503.10,4998.10
Sports & Outdoors,Sales Associate,Green Weekend Deals,2431886.66,881,2760.37,504.25,4998.01
Sports & Outdoors,Sales Associate,Happy Hour Discounts,2376186.36,863,2753.40,500.42,4999.78
Sports & Outdoors,Sales Associate,Holiday Shopping Rush,2315082.77,848,2730.05,506.26,4998.76
Sports & Outdoors,Sales Associate,Hot Picks Promo,2402973.88,881,2727.55,502.43,4996.34
Sports & Outdoors,Sales Associate,Instant Gratification Sale,2523831.13,906,2785.69,508.86,4998.94
Sports & Outdoors,Sales Associate,Limited Time Treasures,2343761.88,874,2681.65,502.11,4991.05
Sports & Outdoors,Sales Associate,Loyalty Rewards Blast,2329617.00,839,2776.66,508.93,4985.62
Sports & Outdoors,Sales Associate,Mega Weekend Bonanza,2393962.64,844,2836.45,508.48,4998.00
Sports & Outdoors,Sales Associate,Mid-Year Madness,2330297.41,846,2754.49,517.08,4993.79
Sports & Outdoors,Sales Associate,Midnight Madness,2408330.49,858,2806.91,501.16,4992.08
Sports & Outdoors,Sales Associate,Mystery Discount Days,2313798.08,848,2728.54,504.07,4999.19
Sports & Outdoors,Sales Associate,New Arrival Showcase,2446866.68,889,2752.38,503.53,4998.83
Sports & Outdoors,Sales Associate,New Product Launch Promo,2443296.73,878,2782.80,519.44,4998.73
Sports & Outdoors,Sales Associate,New Year Kickoff,2276316.26,829,2745.86,503.01,4996.62
Sports & Outdoors,Sales Associate,Price Drop Parade,2412113.95,876,2753.55,505.17,4992.75
Sports & Outdoors,Sales Associate,Red Tag Clearance,2343481.42,852,2750.57,500.15,4990.98
Sports & Outdoors,Sales Associate,Seasonal Surprise Box,2572112.77,928,2771.67,518.01,4992.97
Sports & Outdoors,Sales Associate,Shop & Save Spectacular,2246027.80,821,2735.72,505.73,4997.56
Sports & Outdoors,Sales Associate,Smart Shopper Week,2367687.93,878,2696.68,505.62,4998.20
Sports & Outdoors,Sales Associate,Spring Refresh Event,2347804.61,859,2733.18,500.56,4999.78
Sports & Outdoors,Sales Associate,Spring Splash Discounts,2592228.22,928,2793.35,502.55,4985.32
Sports & Outdoors,Sales Associate,Summer Sizzle Promo,2467282.21,899,2744.47,500.10,4998.50
Sports & Outdoors,Sales Associate,Super Savings Week,2514477.50,885,2841.22,509.07,4998.97
Sports & Outdoors,Sales Associate,Ultimate Value Event,2399092.86,894,2683.55,502.59,4996.78
Sports & Outdoors,Sales Associate,VIP Access Sale,2389267.68,855,2794.47,517.53,4991.94
Sports & Outdoors,Sales Associate,Weekend Warrior Specials,2399646.36,883,2717.61,506.78,4989.77
Sports & Outdoors,Sales Associate,Winter Clearance Carnival,2767347.18,968,2858.83,511.88,4997.18
Sports & Outdoors,Sales Associate,Winter Wonders Sale,2457179.93,871,2821.10,513.20,4993.77
Sports & Outdoors,Salesperson,12 Days of Deals,2473258.14,893,2769.61,503.94,4999.02
Sports & Outdoors,Salesperson,Autumn Deals Drive,2325228.92,860,2703.75,500.76,4997.04
Sports & Outdoors,Salesperson,BOGO Blitz,2276289.45,836,2722.83,508.28,4997.05
Sports & Outdoors,Salesperson,Back to School Boost,2266478.84,845,2682.22,505.03,4998.09
Sports & Outdoors,Salesperson,Birthday Bash Sale,2328150.85,853,2729.37,506.71,4993.81
Sports & Outdoors,Salesperson,Black Friday Blowout,2264610.85,832,2721.89,500.60,4999.65
Sports & Outdoors,Salesperson,Cart Crasher Campaign,2384459.83,872,2734.47,504.84,4997.58
Sports & Outdoors,Salesperson,Cashback Carnival,2291102.17,846,2708.16,502.58,4981.41
Sports & Outdoors,Salesperson,Clearance Countdown,2332733.77,869,2684.39,501.31,4993.50
Sports & Outdoors,Salesperson,Countdown to Savings,2535714.25,913,2777.34,500.66,4997.94
Sports & Outdoors,Salesperson,Customer Appreciation Week,2487790.60,894,2782.76,539.50,4997.64
Sports & Outdoors,Salesperson,Cyber Monday Mania,2435952.18,906,2688.69,504.92,4998.69
Sports & Outdoors,Salesperson,Deal of the Month,2212994.09,803,2755.91,503.70,4999.89
Sports & Outdoors,Salesperson,Double Points Bonanza,2306048.29,840,2745.30,504.90,4998.01
Sports & Outdoors,Salesperson,Early Bird Specials,2246683.01,836,2687.42,505.00,4997.07
Sports & Outdoors,Salesperson,End of Season Sale,2452817.81,877,2796.83,503.57,4999.05
Sports & Outdoors,Salesperson,Exclusive Insider Offers,2560863.14,904,2832.81,506.05,4998.46
Sports & Outdoors,Salesperson,Festive Fever Promo,2414766.13,886,2725.47,506.01,4984.89
Sports & Outdoors,Salesperson,Final Call Frenzy,2223272.15,824,2698.15,500.30,4995.87
Sports & Outdoors,Salesperson,Flash Frenzy Friday,2370219.85,858,2762.49,508.31,4995.14
Sports & Outdoors,Salesperson,"Gift More, Spend Less",2413945.17,898,2688.13,501.32,4994.22
Sports & Outdoors,Salesperson,Golden Hour Bargains,2426133.31,911,2663.15,500.01,4995.89
Sports & Outdoors,Salesperson,Green Weekend Deals,2348744.34,859,2734.28,507.51,4987.48
Sports & Outdoors,Salesperson,Happy Hour Discounts,2439494.56,875,2787.99,505.03,4998.95
Sports & Outdoors,Salesperson,Holiday Shopping Rush,2537492.35,930,2728.49,516.60,4997.18
Sports & Outdoors,Salesperson,Hot Picks Promo,2439436.48,894,2728.68,503.06,4994.34
Sports & Outdoors,Salesperson,Instant Gratification Sale,2498447.48,909,2748.57,500.41,4991.13
Sports & Outdoors,Salesperson,Limited Time Treasures,2269227.52,834,2720.90,509.04,4997.70
Sports & Outdoors,Salesperson,Loyalty Rewards Blast,2366612.80,852,2777.71,501.42,4996.03
Sports & Outdoors,Salesperson,Mega Weekend Bonanza,2403754.70,865,2778.91,500.15,4993.01
Sports & Outdoors,Salesperson,Mid-Year Madness,2367951.86,870,2721.78,522.20,4995.13
Sports & Outdoors,Salesperson,Midnight Madness,2418128.88,888,2723.12,509.62,4997.31
Sports & Outdoors,Salesperson,Mystery Discount Days,2431718.55,877,2772.77,501.05,4999.55
Sports & Outdoors,Salesperson,New Arrival Showcase,2427235.55,849,2858.93,500.37,4996.77
Sports & Outdoors,Salesperson,New Product Launch Promo,2389514.03,867,2756.07,501.61,4998.60
Sports & Outdoors,Salesperson,New Year Kickoff,2369495.15,844,2807.46,501.31,4997.16
Sports & Outdoors,Salesperson,Price Drop Parade,2255307.89,822,2743.68,504.82,4996.87
Sports & Outdoors,Salesperson,Red Tag Clearance,2366058.67,848,2790.16,502.70,4995.31
Sports & Outdoors,Salesperson,Seasonal Surprise Box,2294324.26,843,2721.62,501.08,4993.44
Sports & Outdoors,Salesperson,Shop & Save Spectacular,2534254.78,916,2766.65,502.57,4995.89
Sports & Outdoors,Salesperson,Smart Shopper Week,2345315.85,875,2680.36,506.78,4995.51
Sports & Outdoors,Salesperson,Spring Refresh Event,2495380.96,891,2800.65,505.18,4982.97
Sports & Outdoors,Salesperson,Spring Splash Discounts,2245247.08,814,2758.29,512.45,4994.34
Sports & Outdoors,Salesperson,Summer Sizzle Promo,2532796.34,912,2777.19,502.54,4989.61
Sports & Outdoors,Salesperson,Super Savings Week,2503600.48,895,2797.32,501.50,4999.25
Sports & Outdoors,Salesperson,Ultimate Value Event,2352851.47,836,2814.42,503.10,4996.51
Sports & Outdoors,Salesperson,VIP Access Sale,2394119.38,862,2777.40,500.51,4994.03
Sports & Outdoors,Salesperson,Weekend Warrior Specials,2376427.85,870,2731.53,500.79,4997.81
Sports & Outdoors,Salesperson,Winter Clearance Carnival,2351274.44,838,2805.82,503.87,4999.77
Sports & Outdoors,Salesperson,Winter Wonders Sale,2387142.77,837,2852.02,503.85,4992.09
Sports & Outdoors,Senior Salesperson,12 Days of Deals,2124071.88,796,2668.43,501.44,4987.38
Sports & Outdoors,Senior Salesperson,Autumn Deals Drive,2057313.33,749,2746.75,501.93,4996.09
Sports & Outdoors,Senior Salesperson,BOGO Blitz,2095406.92,755,2775.37,503.15,4997.17
Sports & Outdoors,Senior Salesperson,Back to School Boost,2305748.13,839,2748.21,515.62,4988.23
Sports & Outdoors,Senior Salesperson,Birthday Bash Sale,2178229.16,785,2774.81,501.68,4979.87
Sports & Outdoors,Senior Salesperson,Black Friday Blowout,2157203.59,770,2801.56,503.63,4997.46
Sports & Outdoors,Senior Salesperson,Cart Crasher Campaign,2083684.74,756,2756.20,510.88,4995.47
Sports & Outdoors,Senior Salesperson,Cashback Carnival,2162888.63,786,2751.77,502.29,4996.22
Sports & Outdoors,Senior Salesperson,Clearance Countdown,1963435.11,747,2628.43,501.13,4996.31
Sports & Outdoors,Senior Salesperson,Countdown to Savings,2139949.65,777,2754.12,506.58,4999.61
Sports & Outdoors,Senior Salesperson,Customer Appreciation Week,2299681.20,822,2797.67,502.81,4998.61
Sports & Outdoors,Senior Salesperson,Cyber Monday Mania,2100316.94,750,2800.42,501.43,4996.37
Sports & Outdoors,Senior Salesperson,Deal of the Month,2009472.00,752,2672.17,511.14,4992.29
Sports & Outdoors,Senior Salesperson,Double Points Bonanza,2180931.09,778,2803.25,502.14,4996.95
Sports & Outdoors,Senior Salesperson,Early Bird Specials,2130754.63,768,2774.42,505.26,4989.56
Sports & Outdoors,Senior Salesperson,End of Season Sale,2086341.04,754,2767.03,503.46,4990.21
Sports & Outdoors,Senior Salesperson,Exclusive Insider Offers,1916510.82,686,2793.75,502.99,4995.69
Sports & Outdoors,Senior Salesperson,Festive Fever Promo,2118272.60,756,2801.95,506.83,4998.24
Sports & Outdoors,Senior Salesperson,Final Call Frenzy,2148599.34,768,2797.66,500.03,4990.97
Sports & Outdoors,Senior Salesperson,Flash Frenzy Friday,2128109.29,787,2704.08,503.51,4995.53
Sports & Outdoors,Senior Salesperson,"Gift More, Spend Less",2267454.50,818,2771.95,507.15,4996.60
Sports & Outdoors,Senior Salesperson,Golden Hour Bargains,2024370.17,743,2724.59,501.07,4990.16
Sports & Outdoors,Senior Salesperson,Green Weekend Deals,2148888.26,783,2744.43,500.26,4999.53
Sports & Outdoors,Senior Salesperson,Happy Hour Discounts,2108026.19,757,2784.71,502.86,4985.47
Sports & Outdoors,Senior Salesperson,Holiday Shopping Rush,2042537.01,754,2708.94,502.99,4994.86
Sports & Outdoors,Senior Salesperson,Hot Picks Promo,2073671.08,754,2750.23,505.64,4996.43
Sports & Outdoors,Senior Salesperson,Instant Gratification Sale,2180225.79,779,2798.75,500.07,4989.24
Sports & Outdoors,Senior Salesperson,Limited Time Treasures,2118885.47,761,2784.34,509.09,4998.98
Sports & Outdoors,Senior Salesperson,Loyalty Rewards Blast,2046088.12,759,2695.77,500.80,4988.95
Sports & Outdoors,Senior Salesperson,Mega Weekend Bonanza,2153998.14,779,2765.08,509.61,4981.52
Sports & Outdoors,Senior Salesperson,Mid-Year Madness,2160935.24,784,2756.29,503.20,4999.49
Sports & Outdoors,Senior Salesperson,Midnight Madness,1991686.45,726,2743.37,500.23,4994.43
Sports & Outdoors,Senior Salesperson,Mystery Discount Days,2113119.99,762,2773.12,504.23,4998.21
Sports & Outdoors,Senior Salesperson,New Arrival Showcase,2199054.77,788,2790.68,506.32,4994.48
Sports & Outdoors,Senior Salesperson,New Product Launch Promo,2017827.13,726,2779.38,500.73,4996.38
Sports & Outdoors,Senior Salesperson,New Year Kickoff,2094061.74,778,2691.60,505.26,4996.40
Sports & Outdoors,Senior Salesperson,Price Drop Parade,1941236.94,738,2630.40,508.85,4992.13
Sports & Outdoors,Senior Salesperson,Red Tag Clearance,2191049.09,794,2759.51,515.84,4999.05
Sports & Outdoors,Senior Salesperson,Seasonal Surprise Box,2130476.68,788,2703.65,500.31,4996.14
Sports & Outdoors,Senior Salesperson,Shop & Save Spectacular,2150996.35,770,2793.50,503.19,4995.87
Sports & Outdoors,Senior Salesperson,Smart Shopper Week,2147950.21,764,2811.45,511.12,4996.44
Sports & Outdoors,Senior Salesperson,Spring Refresh Event,2059792.46,751,2742.73,502.39,4992.74
Sports & Outdoors,Senior Salesperson,Spring Splash Discounts,2201267.32,800,2751.58,502.90,4991.41
Sports & Outdoors,Senior Salesperson,Summer Sizzle Promo,2204573.68,806,2735.20,500.81,4997.66
Sports & Outdoors,Senior Salesperson,Super Savings Week,2140612.40,748,2861.78,532.17,4994.88
Sports & Outdoors,Senior Salesperson,Ultimate Value Event,2121309.98,776,2733.65,502.50,4999.44
Sports & Outdoors,Senior Salesperson,VIP Access Sale,2020154.61,735,2748.51,545.77,4989.88
Sports & Outdoors,Senior Salesperson,Weekend Warrior Specials,2028532.90,764,2655.15,501.48,4976.59
Sports & Outdoors,Senior Salesperson,Winter Clearance Carnival,2122527.83,772,2749.39,503.08,4998.38
Sports & Outdoors,Senior Salesperson,Winter Wonders Sale,2041223.43,757,2696.46,532.84,4995.17
