category,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,Loyal Customer,Happy Hour Discounts,928514.25,330,2813.68,501.29,4981.54
Home Appliances,Loyal Customer,Holiday Shopping Rush,905436.79,343,2639.76,500.68,4986.26
Home Appliances,Loyal Customer,Hot Picks Promo,988085.81,362,2729.52,501.49,4997.12
Home Appliances,Loyal Customer,Instant Gratification Sale,898657.17,340,2643.11,504.46,4990.00
Home Appliances,Loyal Customer,Limited Time Treasures,864068.14,318,2717.20,543.14,4942.10
Home Appliances,Loyal Customer,Loyalty Rewards Blast,929231.88,328,2833.02,502.78,4994.77
Home Appliances,Loyal Customer,Mega Weekend Bonanza,945054.92,338,2796.02,513.49,4995.11
Home Appliances,Loyal Customer,Mid-Year Madness,886190.28,325,2726.74,509.20,4998.26
Home Appliances,Loyal Customer,Midnight Madness,886019.84,320,2768.81,541.42,4997.26
Home Appliances,Loyal Customer,Mystery Discount Days,844607.28,312,2707.07,508.14,4994.86
Home Appliances,Loyal Customer,New Arrival Showcase,909741.89,321,2834.09,500.17,4998.09
Home Appliances,Loyal Customer,New Product Launch Promo,942054.06,346,2722.70,509.55,4989.47
Home Appliances,Loyal Customer,New Year Kickoff,887948.22,328,2707.16,515.75,4981.24
Home Appliances,Loyal Customer,Price Drop Parade,898175.11,338,2657.32,512.13,4946.37
Home Appliances,Loyal Customer,Red Tag Clearance,830520.61,300,2768.40,539.02,4991.05
Home Appliances,Loyal Customer,Seasonal Surprise Box,929590.81,336,2766.64,515.74,4998.58
Home Appliances,Loyal Customer,Shop & Save Spectacular,930603.59,342,2721.06,509.98,4996.07
Home Appliances,Loyal Customer,Smart Shopper Week,907775.16,331,2742.52,519.48,4969.81
Home Appliances,Loyal Customer,Spring Refresh Event,922899.94,332,2779.82,511.23,4987.43
Home Appliances,Loyal Customer,Spring Splash Discounts,1034183.37,371,2787.56,510.27,4998.87
Home Appliances,Loyal Customer,Summer Sizzle Promo,914430.01,331,2762.63,536.72,4977.21
Home Appliances,Loyal Customer,Super Savings Week,885786.44,329,2692.36,510.14,4957.53
Home Appliances,Loyal Customer,Ultimate Value Event,859999.64,312,2756.41,505.43,4992.64
Home Appliances,Loyal Customer,VIP Access Sale,938247.30,332,2826.05,519.00,4994.22
Home Appliances,Loyal Customer,Weekend Warrior Specials,866126.12,315,2749.61,532.62,4999.43
Home Appliances,Loyal Customer,Winter Clearance Carnival,997914.11,358,2787.47,523.72,4996.11
Home Appliances,Loyal Customer,Winter Wonders Sale,949154.54,358,2651.27,500.27,4998.39
Home Appliances,Occasional Shopper,12 Days of Deals,895735.80,339,2642.29,516.24,4984.06
Home Appliances,Occasional Shopper,Autumn Deals Drive,947270.22,359,2638.64,536.74,4992.57
Home Appliances,Occasional Shopper,BOGO Blitz,936775.24,345,2715.29,508.21,4997.06
Home Appliances,Occasional Shopper,Back to School Boost,912056.79,331,2755.46,500.09,4984.75
Home Appliances,Occasional Shopper,Birthday Bash Sale,908417.23,325,2795.13,526.70,4993.71
Home Appliances,Occasional Shopper,Black Friday Blowout,912472.83,338,2699.62,506.66,4992.55
Home Appliances,Occasional Shopper,Cart Crasher Campaign,937953.46,336,2791.53,511.82,4998.18
Home Appliances,Occasional Shopper,Cashback Carnival,910466.18,336,2709.72,519.61,4996.35
Home Appliances,Occasional Shopper,Clearance Countdown,862047.55,320,2693.90,512.04,4988.35
Home Appliances,Occasional Shopper,Countdown to Savings,1025480.91,363,2825.02,518.12,4998.03
Home Appliances,Occasional Shopper,Customer Appreciation Week,936250.50,332,2820.03,511.27,4997.34
Home Appliances,Occasional Shopper,Cyber Monday Mania,875907.75,312,2807.40,502.61,4995.39
Home Appliances,Occasional Shopper,Deal of the Month,997544.80,355,2809.99,511.48,4992.33
Home Appliances,Occasional Shopper,Double Points Bonanza,856529.36,319,2685.05,514.98,4996.53
Home Appliances,Occasional Shopper,Early Bird Specials,1021352.21,361,2829.23,518.12,4996.45
Home Appliances,Occasional Shopper,End of Season Sale,917548.48,328,2797.40,501.62,4943.22
Home Appliances,Occasional Shopper,Exclusive Insider Offers,952765.72,335,2844.08,530.98,4998.02
Home Appliances,Occasional Shopper,Festive Fever Promo,971370.78,358,2713.33,520.98,4992.61
Home Appliances,Occasional Shopper,Final Call Frenzy,988439.03,363,2722.97,529.66,4984.46
Home Appliances,Occasional Shopper,Flash Frenzy Friday,969661.51,348,2786.38,508.78,4997.67
Home Appliances,Occasional Shopper,"Gift More, Spend Less",895580.22,334,2681.38,509.09,4984.09
Home Appliances,Occasional Shopper,Golden Hour Bargains,1010449.35,360,2806.80,500.65,4992.15
Home Appliances,Occasional Shopper,Green Weekend Deals,929203.90,342,2716.97,509.17,4997.45
Home Appliances,Occasional Shopper,Happy Hour Discounts,836144.08,318,2629.38,508.90,4992.76
Home Appliances,Occasional Shopper,Holiday Shopping Rush,864203.90,316,2734.82,521.68,4966.28
Home Appliances,Occasional Shopper,Hot Picks Promo,879584.74,331,2657.36,522.05,4994.65
Home Appliances,Occasional Shopper,Instant Gratification Sale,859060.25,321,2676.20,526.84,4987.78
Home Appliances,Occasional Shopper,Limited Time Treasures,913675.83,344,2656.03,503.29,4997.90
Home Appliances,Occasional Shopper,Loyalty Rewards Blast,911452.90,332,2745.34,505.77,4989.79
Home Appliances,Occasional Shopper,Mega Weekend Bonanza,864485.31,325,2659.95,503.69,4959.30
Home Appliances,Occasional Shopper,Mid-Year Madness,926029.71,341,2715.63,511.63,4996.93
Home Appliances,Occasional Shopper,Midnight Madness,948984.02,333,2849.80,514.34,4989.37
Home Appliances,Occasional Shopper,Mystery Discount Days,984470.71,361,2727.07,506.37,4980.25
Home Appliances,Occasional Shopper,New Arrival Showcase,978406.70,366,2673.24,500.44,4997.28
Home Appliances,Occasional Shopper,New Product Launch Promo,948532.35,341,2781.62,557.56,4978.16
Home Appliances,Occasional Shopper,New Year Kickoff,901922.38,319,2827.34,528.09,4984.54
Home Appliances,Occasional Shopper,Price Drop Parade,1048087.97,375,2794.90,512.15,4987.17
Home Appliances,Occasional Shopper,Red Tag Clearance,879909.39,322,2732.64,546.35,4965.24
Home Appliances,Occasional Shopper,Seasonal Surprise Box,967486.75,344,2812.46,510.14,4989.16
Home Appliances,Occasional Shopper,Shop & Save Spectacular,948361.48,329,2882.56,520.17,4963.60
Home Appliances,Occasional Shopper,Smart Shopper Week,944810.78,352,2684.12,526.84,4930.48
Home Appliances,Occasional Shopper,Spring Refresh Event,813688.92,304,2676.61,506.82,4972.56
Home Appliances,Occasional Shopper,Spring Splash Discounts,1019609.16,366,2785.82,505.95,4994.95
Home Appliances,Occasional Shopper,Summer Sizzle Promo,911091.47,341,2671.82,513.01,4968.96
Home Appliances,Occasional Shopper,Super Savings Week,814337.18,310,2626.89,500.28,4998.47
Home Appliances,Occasional Shopper,Ultimate Value Event,793117.95,302,2626.22,518.50,4986.17
Home Appliances,Occasional Shopper,VIP Access Sale,927113.47,329,2817.97,500.66,4999.48
Home Appliances,Occasional Shopper,Weekend Warrior Specials,851811.92,307,2774.63,515.22,4996.60
Home Appliances,Occasional Shopper,Winter Clearance Carnival,804083.31,289,2782.30,505.24,4950.63
Home Appliances,Occasional Shopper,Winter Wonders Sale,1048321.93,378,2773.34,504.46,4996.00
Home Appliances,Online Shopper,12 Days of Deals,1011128.14,359,2816.51,509.06,4994.82
Home Appliances,Online Shopper,Autumn Deals Drive,920661.35,342,2691.99,506.90,4988.82
Home Appliances,Online Shopper,BOGO Blitz,925941.18,343,2699.54,511.13,4980.50
Home Appliances,Online Shopper,Back to School Boost,871825.91,319,2733.00,525.35,4979.77
Home Appliances,Online Shopper,Birthday Bash Sale,821481.14,306,2684.58,548.68,4996.64
Home Appliances,Online Shopper,Black Friday Blowout,934112.99,341,2739.33,503.07,4995.14
Home Appliances,Online Shopper,Cart Crasher Campaign,970380.35,358,2710.56,509.43,4993.68
Home Appliances,Online Shopper,Cashback Carnival,967887.37,353,2741.89,519.67,4993.50
Home Appliances,Online Shopper,Clearance Countdown,1001034.71,357,2804.02,501.02,4982.97
Home Appliances,Online Shopper,Countdown to Savings,963158.72,356,2705.50,528.10,4979.43
Home Appliances,Online Shopper,Customer Appreciation Week,1007696.75,366,2753.27,502.70,4977.06
Home Appliances,Online Shopper,Cyber Monday Mania,899952.07,339,2654.73,521.06,4992.62
Home Appliances,Online Shopper,Deal of the Month,867101.86,317,2735.34,503.34,4986.31
Home Appliances,Online Shopper,Double Points Bonanza,900772.56,332,2713.17,506.58,4986.22
Home Appliances,Online Shopper,Early Bird Specials,975914.55,355,2749.06,539.88,4994.29
Home Appliances,Online Shopper,End of Season Sale,928232.81,339,2738.15,512.22,4954.57
Home Appliances,Online Shopper,Exclusive Insider Offers,856982.84,325,2636.87,504.93,4986.96
Home Appliances,Online Shopper,Festive Fever Promo,968630.82,345,2807.63,530.60,4991.17
Home Appliances,Online Shopper,Final Call Frenzy,975447.87,349,2794.98,541.54,4989.24
Home Appliances,Online Shopper,Flash Frenzy Friday,1076823.04,376,2863.89,506.15,4997.21
Home Appliances,Online Shopper,"Gift More, Spend Less",983627.78,351,2802.36,531.52,4986.38
Home Appliances,Online Shopper,Golden Hour Bargains,907510.31,323,2809.63,507.56,4997.61
Home Appliances,Online Shopper,Green Weekend Deals,908215.41,342,2655.60,503.05,4985.83
Home Appliances,Online Shopper,Happy Hour Discounts,973955.93,356,2735.83,504.73,4991.86
Home Appliances,Online Shopper,Holiday Shopping Rush,838623.11,315,2662.30,516.42,4962.62
Home Appliances,Online Shopper,Hot Picks Promo,971494.69,350,2775.70,520.60,4961.64
Home Appliances,Online Shopper,Instant Gratification Sale,939388.93,346,2715.00,520.25,4972.71
Home Appliances,Online Shopper,Limited Time Treasures,948922.22,345,2750.50,505.48,4971.76
Home Appliances,Online Shopper,Loyalty Rewards Blast,967444.56,351,2756.25,523.62,4978.70
Home Appliances,Online Shopper,Mega Weekend Bonanza,954051.59,338,2822.64,504.08,4992.43
Home Appliances,Online Shopper,Mid-Year Madness,983451.89,349,2817.91,510.03,4992.99
Home Appliances,Online Shopper,Midnight Madness,820922.17,317,2589.66,531.37,4977.45
Home Appliances,Online Shopper,Mystery Discount Days,913276.80,337,2710.02,520.51,4998.62
Home Appliances,Online Shopper,New Arrival Showcase,983684.04,359,2740.07,509.40,4949.30
Home Appliances,Online Shopper,New Product Launch Promo,891332.51,321,2776.74,524.16,4969.21
Home Appliances,Online Shopper,New Year Kickoff,982895.76,343,2865.59,508.10,4999.87
Home Appliances,Online Shopper,Price Drop Parade,896763.79,332,2701.10,507.80,4958.75
Home Appliances,Online Shopper,Red Tag Clearance,925442.50,334,2770.79,525.53,4968.04
Home Appliances,Online Shopper,Seasonal Surprise Box,958498.79,357,2684.87,519.19,4998.13
Home Appliances,Online Shopper,Shop & Save Spectacular,927196.03,338,2743.18,511.32,4989.59
Home Appliances,Online Shopper,Smart Shopper Week,963605.64,361,2669.27,512.44,4999.94
Home Appliances,Online Shopper,Spring Refresh Event,955648.52,346,2761.99,511.37,4987.43
Home Appliances,Online Shopper,Spring Splash Discounts,890491.39,313,2845.02,503.09,4963.63
Home Appliances,Online Shopper,Summer Sizzle Promo,987419.02,347,2845.59,505.80,4986.22
Home Appliances,Online Shopper,Super Savings Week,924536.85,327,2827.33,500.36,4996.22
Home Appliances,Online Shopper,Ultimate Value Event,874813.96,330,2650.95,516.57,4987.19
Home Appliances,Online Shopper,VIP Access Sale,947627.37,349,2715.26,501.55,4995.37
Home Appliances,Online Shopper,Weekend Warrior Specials,892883.06,338,2641.67,522.54,4984.76
Home Appliances,Online Shopper,Winter Clearance Carnival,833475.53,309,2697.33,509.72,4991.75
Home Appliances,Online Shopper,Winter Wonders Sale,970394.57,355,2733.51,505.92,4992.13
Home Appliances,Premium Shopper,12 Days of Deals,886043.67,319,2777.57,519.86,4990.47
Home Appliances,Premium Shopper,Autumn Deals Drive,922795.37,347,2659.35,518.61,4997.36
Home Appliances,Premium Shopper,BOGO Blitz,905232.29,321,2820.04,502.79,4991.95
Home Appliances,Premium Shopper,Back to School Boost,888525.94,325,2733.93,515.76,4992.15
Home Appliances,Premium Shopper,Birthday Bash Sale,864084.09,324,2666.93,503.22,4992.41
Home Appliances,Premium Shopper,Black Friday Blowout,886469.14,318,2787.64,504.47,4973.40
Home Appliances,Premium Shopper,Cart Crasher Campaign,876395.45,313,2799.99,504.51,4986.87
Home Appliances,Premium Shopper,Cashback Carnival,909793.49,324,2808.00,510.98,4992.51
Home Appliances,Premium Shopper,Clearance Countdown,882891.97,306,2885.27,511.35,4994.45
Home Appliances,Premium Shopper,Countdown to Savings,821865.79,290,2834.02,547.67,4994.73
Home Appliances,Premium Shopper,Customer Appreciation Week,876230.77,322,2721.21,534.07,4997.57
Home Appliances,Premium Shopper,Cyber Monday Mania,953057.56,359,2654.76,505.30,4968.86
Home Appliances,Premium Shopper,Deal of the Month,841889.86,309,2724.56,501.60,4986.45
Home Appliances,Premium Shopper,Double Points Bonanza,926882.44,331,2800.25,506.17,4998.02
Home Appliances,Premium Shopper,Early Bird Specials,932863.47,339,2751.81,502.49,4982.85
Home Appliances,Premium Shopper,End of Season Sale,872302.15,329,2651.37,501.06,4988.69
Home Appliances,Premium Shopper,Exclusive Insider Offers,858941.30,316,2718.17,533.62,4993.19
Home Appliances,Premium Shopper,Festive Fever Promo,934692.73,346,2701.42,507.88,4996.29
Home Appliances,Premium Shopper,Final Call Frenzy,977029.37,350,2791.51,506.46,4995.18
Home Appliances,Premium Shopper,Flash Frenzy Friday,1044294.82,369,2830.07,520.17,4991.73
Home Appliances,Premium Shopper,"Gift More, Spend Less",872315.07,313,2786.95,510.64,4998.06
Home Appliances,Premium Shopper,Golden Hour Bargains,1009301.68,361,2795.85,520.57,4994.43
Home Appliances,Premium Shopper,Green Weekend Deals,952421.56,336,2834.59,503.29,4993.63
Home Appliances,Premium Shopper,Happy Hour Discounts,890238.32,325,2739.19,501.43,4968.19
Home Appliances,Premium Shopper,Holiday Shopping Rush,970910.91,347,2798.01,501.91,4991.90
Home Appliances,Premium Shopper,Hot Picks Promo,921391.23,326,2826.35,529.55,4994.98
Home Appliances,Premium Shopper,Instant Gratification Sale,906290.59,333,2721.59,515.86,4987.90
Home Appliances,Premium Shopper,Limited Time Treasures,859342.04,313,2745.50,501.55,4983.57
Home Appliances,Premium Shopper,Loyalty Rewards Blast,774256.79,287,2697.76,507.26,4963.45
Home Appliances,Premium Shopper,Mega Weekend Bonanza,861534.11,303,2843.35,502.30,4988.39
Home Appliances,Premium Shopper,Mid-Year Madness,920026.47,349,2636.18,507.49,4991.40
Home Appliances,Premium Shopper,Midnight Madness,966125.62,350,2760.36,514.45,4997.66
Home Appliances,Premium Shopper,Mystery Discount Days,840028.18,304,2763.25,506.73,4994.98
Home Appliances,Premium Shopper,New Arrival Showcase,919516.12,341,2696.53,533.37,4982.29
Home Appliances,Premium Shopper,New Product Launch Promo,949222.65,341,2783.64,504.31,4995.22
Home Appliances,Premium Shopper,New Year Kickoff,908334.85,325,2794.88,509.52,4994.34
Home Appliances,Premium Shopper,Price Drop Parade,950927.20,331,2872.89,510.91,4994.05
Home Appliances,Premium Shopper,Red Tag Clearance,961414.84,344,2794.81,547.38,4996.14
Home Appliances,Premium Shopper,Seasonal Surprise Box,1056582.11,387,2730.19,503.22,4989.51
Home Appliances,Premium Shopper,Shop & Save Spectacular,866989.44,317,2734.98,516.11,4989.10
Home Appliances,Premium Shopper,Smart Shopper Week,922378.34,347,2658.15,524.75,4968.79
Home Appliances,Premium Shopper,Spring Refresh Event,825230.56,306,2696.83,501.78,4995.53
Home Appliances,Premium Shopper,Spring Splash Discounts,842792.01,316,2667.06,514.57,4998.92
Home Appliances,Premium Shopper,Summer Sizzle Promo,840765.15,304,2765.67,525.98,4967.18
Home Appliances,Premium Shopper,Super Savings Week,952152.61,337,2825.38,504.15,4990.42
Home Appliances,Premium Shopper,Ultimate Value Event,880270.67,315,2794.51,509.71,4997.27
Home Appliances,Premium Shopper,VIP Access Sale,896779.23,324,2767.84,508.20,4988.37
Home Appliances,Premium Shopper,Weekend Warrior Specials,870365.63,325,2678.05,536.89,4982.21
Home Appliances,Premium Shopper,Winter Clearance Carnival,972587.01,355,2739.68,502.95,4986.95
Home Appliances,Premium Shopper,Winter Wonders Sale,891744.85,334,2669.89,528.52,4999.74
Sports & Outdoors,Budget Shopper,12 Days of Deals,947955.70,341,2779.93,512.05,4998.61
Sports & Outdoors,Budget Shopper,Autumn Deals Drive,876566.22,322,2722.26,500.04,4994.50
Sports & Outdoors,Budget Shopper,BOGO Blitz,827774.56,309,2678.88,514.68,4985.60
Sports & Outdoors,Budget Shopper,Back to School Boost,938814.79,337,2785.80,501.48,4984.20
Sports & Outdoors,Budget Shopper,Birthday Bash Sale,888632.66,323,2751.18,524.79,4992.00
Sports & Outdoors,Budget Shopper,Black Friday Blowout,978069.80,342,2859.85,503.37,4997.46
Sports & Outdoors,Budget Shopper,Cart Crasher Campaign,900589.93,324,2779.60,510.88,4978.10
Sports & Outdoors,Budget Shopper,Cashback Carnival,910615.74,323,2819.24,500.42,4990.45
Sports & Outdoors,Budget Shopper,Clearance Countdown,842038.35,313,2690.22,511.98,4995.72
Sports & Outdoors,Budget Shopper,Countdown to Savings,834297.86,315,2648.56,515.55,4982.11
Sports & Outdoors,Budget Shopper,Customer Appreciation Week,872767.07,316,2761.92,531.10,4967.48
Sports & Outdoors,Budget Shopper,Cyber Monday Mania,796846.18,295,2701.17,513.22,4992.94
Sports & Outdoors,Budget Shopper,Deal of the Month,861940.46,315,2736.32,510.28,4986.89
Sports & Outdoors,Budget Shopper,Double Points Bonanza,920583.87,332,2772.84,502.14,4994.46
Sports & Outdoors,Budget Shopper,Early Bird Specials,944639.18,342,2762.10,505.34,4977.24
Sports & Outdoors,Budget Shopper,End of Season Sale,960090.88,334,2874.52,517.18,4979.32
Sports & Outdoors,Budget Shopper,Exclusive Insider Offers,933019.83,344,2712.27,503.94,4965.05
Sports & Outdoors,Budget Shopper,Festive Fever Promo,943779.10,342,2759.59,508.66,4976.80
Sports & Outdoors,Budget Shopper,Final Call Frenzy,895053.94,327,2737.17,506.47,4995.87
Sports & Outdoors,Budget Shopper,Flash Frenzy Friday,934696.00,349,2678.21,507.52,4996.39
Sports & Outdoors,Budget Shopper,"Gift More, Spend Less",978552.08,358,2733.39,507.15,4991.44
Sports & Outdoors,Budget Shopper,Golden Hour Bargains,999643.07,376,2658.63,506.68,4994.32
Sports & Outdoors,Budget Shopper,Green Weekend Deals,916217.21,334,2743.17,500.26,4975.04
Sports & Outdoors,Budget Shopper,Happy Hour Discounts,978611.20,352,2780.15,500.42,4989.33
Sports & Outdoors,Budget Shopper,Holiday Shopping Rush,939684.40,346,2715.85,528.26,4985.94
Sports & Outdoors,Budget Shopper,Hot Picks Promo,945257.61,342,2763.91,505.64,4990.00
Sports & Outdoors,Budget Shopper,Instant Gratification Sale,915439.27,338,2708.40,514.04,4978.71
Sports & Outdoors,Budget Shopper,Limited Time Treasures,891592.17,314,2839.47,500.43,4994.02
Sports & Outdoors,Budget Shopper,Loyalty Rewards Blast,875404.03,323,2710.23,500.80,4996.03
Sports & Outdoors,Budget Shopper,Mega Weekend Bonanza,981522.24,355,2764.85,511.55,4995.42
Sports & Outdoors,Budget Shopper,Mid-Year Madness,897756.45,323,2779.43,549.70,4992.54
Sports & Outdoors,Budget Shopper,Midnight Madness,941928.18,341,2762.25,512.31,4990.39
Sports & Outdoors,Budget Shopper,Mystery Discount Days,904848.62,330,2741.97,509.10,4990.91
Sports & Outdoors,Budget Shopper,New Arrival Showcase,812964.27,298,2728.07,510.89,4990.92
Sports & Outdoors,Budget Shopper,New Product Launch Promo,923804.32,339,2725.09,501.61,4979.03
Sports & Outdoors,Budget Shopper,New Year Kickoff,993004.88,340,2920.60,514.47,4996.08
Sports & Outdoors,Budget Shopper,Price Drop Parade,853214.69,325,2625.28,521.42,4976.80
Sports & Outdoors,Budget Shopper,Red Tag Clearance,887552.43,322,2756.37,539.89,4958.76
Sports & Outdoors,Budget Shopper,Seasonal Surprise Box,891084.20,336,2652.04,501.12,4992.44
Sports & Outdoors,Budget Shopper,Shop & Save Spectacular,998045.11,350,2851.56,509.04,4971.93
Sports & Outdoors,Budget Shopper,Smart Shopper Week,918208.76,323,2842.75,500.78,4995.51
Sports & Outdoors,Budget Shopper,Spring Refresh Event,880349.60,324,2717.13,507.06,4992.08
Sports & Outdoors,Budget Shopper,Spring Splash Discounts,894490.39,324,2760.77,508.67,4991.74
Sports & Outdoors,Budget Shopper,Summer Sizzle Promo,945093.90,338,2796.14,525.91,4987.51
Sports & Outdoors,Budget Shopper,Super Savings Week,825558.03,305,2706.75,509.07,4984.03
Sports & Outdoors,Budget Shopper,Ultimate Value Event,950645.51,343,2771.56,506.99,4970.61
Sports & Outdoors,Budget Shopper,VIP Access Sale,969183.64,340,2850.54,500.51,4991.92
Sports & Outdoors,Budget Shopper,Weekend Warrior Specials,868185.69,326,2663.15,506.15,4989.77
Sports & Outdoors,Budget Shopper,Winter Clearance Carnival,993701.63,353,2815.02,506.66,4993.51
Sports & Outdoors,Budget Shopper,Winter Wonders Sale,975995.18,350,2788.56,506.23,4932.73
Sports & Outdoors,Churn Risk,12 Days of Deals,845899.98,300,2819.67,502.11,4984.99
Sports & Outdoors,Churn Risk,Autumn Deals Drive,890932.84,325,2741.33,501.93,4998.38
Sports & Outdoors,Churn Risk,BOGO Blitz,960041.24,341,2815.37,503.15,4959.97
Sports & Outdoors,Churn Risk,Back to School Boost,919137.50,329,2793.73,503.12,4993.57
Sports & Outdoors,Churn Risk,Birthday Bash Sale,895589.66,335,2673.40,506.71,4993.81
Sports & Outdoors,Churn Risk,Black Friday Blowout,912266.71,316,2886.92,503.63,4996.57
Sports & Outdoors,Churn Risk,Cart Crasher Campaign,831072.63,300,2770.24,566.45,4995.47
Sports & Outdoors,Churn Risk,Cashback Carnival,905244.08,336,2694.18,505.42,4994.16
Sports & Outdoors,Churn Risk,Clearance Countdown,1029392.61,372,2767.18,505.32,4998.56
Sports & Outdoors,Churn Risk,Countdown to Savings,1035522.37,364,2844.84,502.49,4995.99
Sports & Outdoors,Churn Risk,Customer Appreciation Week,998072.93,353,2827.40,520.41,4997.68
Sports & Outdoors,Churn Risk,Cyber Monday Mania,1016712.10,367,2770.33,505.17,4983.58
Sports & Outdoors,Churn Risk,Deal of the Month,958719.59,345,2778.90,511.14,4995.45
Sports & Outdoors,Churn Risk,Double Points Bonanza,918588.20,322,2852.76,504.72,4984.63
Sports & Outdoors,Churn Risk,Early Bird Specials,955381.05,326,2930.62,550.01,4997.07
Sports & Outdoors,Churn Risk,End of Season Sale,919271.41,342,2687.93,582.27,4996.88
Sports & Outdoors,Churn Risk,Exclusive Insider Offers,860314.36,302,2848.72,534.53,4986.77
Sports & Outdoors,Churn Risk,Festive Fever Promo,935632.31,341,2743.79,506.83,4998.24
Sports & Outdoors,Churn Risk,Final Call Frenzy,932427.31,349,2671.71,514.15,4951.48
Sports & Outdoors,Churn Risk,Flash Frenzy Friday,847634.42,305,2779.13,511.58,4997.51
Sports & Outdoors,Churn Risk,"Gift More, Spend Less",1012331.62,374,2706.77,530.12,4955.13
Sports & Outdoors,Churn Risk,Golden Hour Bargains,914091.17,332,2753.29,508.67,4943.83
Sports & Outdoors,Churn Risk,Green Weekend Deals,1045766.44,368,2841.76,521.12,4996.07
Sports & Outdoors,Churn Risk,Happy Hour Discounts,902315.49,332,2717.82,535.51,4995.06
Sports & Outdoors,Churn Risk,Holiday Shopping Rush,916305.18,335,2735.24,526.33,4974.10
Sports & Outdoors,Churn Risk,Hot Picks Promo,907896.39,331,2742.89,503.06,4990.76
Sports & Outdoors,Churn Risk,Instant Gratification Sale,1004351.85,360,2789.87,500.07,4948.61
Sports & Outdoors,Churn Risk,Limited Time Treasures,870312.46,328,2653.39,501.18,4957.94
Sports & Outdoors,Churn Risk,Loyalty Rewards Blast,854381.48,313,2729.65,509.96,4990.36
Sports & Outdoors,Churn Risk,Mega Weekend Bonanza,891167.31,323,2759.03,502.77,4998.00
Sports & Outdoors,Churn Risk,Mid-Year Madness,924879.55,334,2769.10,528.40,4991.08
Sports & Outdoors,Churn Risk,Midnight Madness,945566.41,353,2678.66,531.19,4994.43
Sports & Outdoors,Churn Risk,Mystery Discount Days,924224.72,339,2726.33,532.78,4993.59
Sports & Outdoors,Churn Risk,New Arrival Showcase,968298.96,345,2806.66,509.29,4993.32
Sports & Outdoors,Churn Risk,New Product Launch Promo,979209.29,343,2854.84,500.73,4998.73
Sports & Outdoors,Churn Risk,New Year Kickoff,922401.00,343,2689.22,536.22,4972.44
Sports & Outdoors,Churn Risk,Price Drop Parade,957659.79,343,2792.01,511.58,4947.89
Sports & Outdoors,Churn Risk,Red Tag Clearance,946578.12,339,2792.27,541.98,4999.05
Sports & Outdoors,Churn Risk,Seasonal Surprise Box,950880.16,349,2724.58,515.20,4993.44
Sports & Outdoors,Churn Risk,Shop & Save Spectacular,937656.99,349,2686.70,506.24,4998.60
Sports & Outdoors,Churn Risk,Smart Shopper Week,1018629.88,382,2666.57,506.78,4993.72
Sports & Outdoors,Churn Risk,Spring Refresh Event,1003935.85,353,2844.01,500.56,4967.33
Sports & Outdoors,Churn Risk,Spring Splash Discounts,840199.79,312,2692.95,502.55,4995.14
Sports & Outdoors,Churn Risk,Summer Sizzle Promo,982560.50,359,2736.94,513.04,4985.23
Sports & Outdoors,Churn Risk,Super Savings Week,1004131.13,352,2852.65,506.36,4962.64
Sports & Outdoors,Churn Risk,Ultimate Value Event,825551.78,313,2637.55,510.12,4987.42
Sports & Outdoors,Churn Risk,VIP Access Sale,895125.78,322,2779.89,513.56,4976.34
Sports & Outdoors,Churn Risk,Weekend Warrior Specials,830938.99,310,2680.45,502.77,4976.50
Sports & Outdoors,Churn Risk,Winter Clearance Carnival,1027880.78,369,2785.58,519.28,4997.18
Sports & Outdoors,Churn Risk,Winter Wonders Sale,925332.35,331,2795.57,511.60,4987.00
Sports & Outdoors,Deal Seeker,12 Days of Deals,921362.44,343,2686.19,514.15,4999.02
Sports & Outdoors,Deal Seeker,Autumn Deals Drive,968584.73,356,2720.74,528.92,4996.48
Sports & Outdoors,Deal Seeker,BOGO Blitz,883598.02,322,2744.09,503.44,4997.71
Sports & Outdoors,Deal Seeker,Back to School Boost,903900.18,345,2620.00,505.03,4999.33
Sports & Outdoors,Deal Seeker,Birthday Bash Sale,866202.45,321,2698.45,517.17,4988.75
Sports & Outdoors,Deal Seeker,Black Friday Blowout,980986.34,358,2740.19,515.63,4994.38
Sports & Outdoors,Deal Seeker,Cart Crasher Campaign,931586.36,334,2789.18,512.46,4995.45
Sports & Outdoors,Deal Seeker,Cashback Carnival,899345.29,321,2801.70,502.58,4989.37
Sports & Outdoors,Deal Seeker,Clearance Countdown,911706.72,335,2721.51,505.38,4990.07
Sports & Outdoors,Deal Seeker,Countdown to Savings,959834.57,341,2814.76,500.66,4987.12
Sports & Outdoors,Deal Seeker,Customer Appreciation Week,973938.34,350,2782.68,551.98,4990.46
Sports & Outdoors,Deal Seeker,Cyber Monday Mania,928047.33,320,2900.15,515.22,4997.82
Sports & Outdoors,Deal Seeker,Deal of the Month,903212.63,327,2762.12,515.58,4985.25
Sports & Outdoors,Deal Seeker,Double Points Bonanza,920953.80,330,2790.77,507.68,4996.56
Sports & Outdoors,Deal Seeker,Early Bird Specials,853524.51,322,2650.70,501.96,4982.97
Sports & Outdoors,Deal Seeker,End of Season Sale,988099.63,371,2663.34,515.47,4979.39
Sports & Outdoors,Deal Seeker,Exclusive Insider Offers,840121.81,304,2763.56,508.46,4994.27
