category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,Online Shopper,Supermarkets ,Clearance Countdown,383920.53,137,2802.34,501.02,4933.13
Home Appliances,Online Shopper,Supermarkets ,Countdown to Savings,349065.99,132,2644.44,587.96,4873.01
Home Appliances,Online Shopper,Supermarkets ,Customer Appreciation Week,321308.00,118,2722.95,521.08,4967.44
Home Appliances,Online Shopper,Supermarkets ,Early Bird Specials,310680.45,118,2632.89,555.96,4952.26
Home Appliances,Online Shopper,Supermarkets ,End of Season Sale,332819.16,121,2750.57,512.22,4888.92
Home Appliances,Online Shopper,Supermarkets ,Festive Fever Promo,352569.74,114,3092.72,530.60,4984.42
Home Appliances,Online Shopper,Supermarkets ,Final Call Frenzy,323515.74,118,2741.66,722.24,4980.26
Home Appliances,Online Shopper,Supermarkets ,Flash Frenzy Friday,367009.38,128,2867.26,550.66,4997.21
Home Appliances,Online Shopper,Supermarkets ,"Gift More, Spend Less",363035.09,127,2858.54,531.52,4986.38
Home Appliances,Online Shopper,Supermarkets ,Golden Hour Bargains,349540.66,118,2962.21,622.50,4957.49
Home Appliances,Online Shopper,Supermarkets ,Green Weekend Deals,347948.96,124,2806.04,560.39,4985.83
Home Appliances,Online Shopper,Supermarkets ,Happy Hour Discounts,338501.41,119,2844.55,604.73,4980.24
Home Appliances,Online Shopper,Supermarkets ,Hot Picks Promo,366202.42,125,2929.62,522.86,4961.64
Home Appliances,Online Shopper,Supermarkets ,Limited Time Treasures,300950.55,112,2687.06,542.65,4970.34
Home Appliances,Online Shopper,Supermarkets ,Loyalty Rewards Blast,344372.14,131,2628.79,523.62,4968.57
Home Appliances,Online Shopper,Supermarkets ,Mega Weekend Bonanza,323069.46,122,2648.11,533.62,4964.06
Home Appliances,Online Shopper,Supermarkets ,New Arrival Showcase,366200.60,129,2838.76,541.81,4949.30
Home Appliances,Online Shopper,Supermarkets ,New Year Kickoff,310782.76,108,2877.62,563.67,4972.26
Home Appliances,Online Shopper,Supermarkets ,Red Tag Clearance,303888.30,111,2737.73,564.87,4931.32
Home Appliances,Online Shopper,Supermarkets ,Seasonal Surprise Box,379974.39,137,2773.54,546.29,4975.98
Home Appliances,Online Shopper,Supermarkets ,Shop & Save Spectacular,372484.37,135,2759.14,541.25,4965.39
Home Appliances,Online Shopper,Supermarkets ,Smart Shopper Week,312848.60,122,2564.33,568.27,4869.98
Home Appliances,Online Shopper,Supermarkets ,Spring Refresh Event,362759.34,129,2812.09,530.62,4938.55
Home Appliances,Online Shopper,Supermarkets ,Spring Splash Discounts,300524.17,107,2808.64,551.45,4956.46
Home Appliances,Online Shopper,Supermarkets ,Summer Sizzle Promo,327984.02,117,2803.28,505.80,4986.22
Home Appliances,Online Shopper,Supermarkets ,Super Savings Week,339791.80,116,2929.24,500.36,4926.85
Home Appliances,Online Shopper,Supermarkets ,Ultimate Value Event,315756.72,114,2769.80,518.12,4987.19
Home Appliances,Online Shopper,Supermarkets ,VIP Access Sale,358873.78,128,2803.70,503.46,4921.49
Home Appliances,Online Shopper,Supermarkets ,Weekend Warrior Specials,305070.77,115,2652.79,522.54,4984.76
Home Appliances,Online Shopper,Supermarkets ,Winter Wonders Sale,398049.26,149,2671.47,505.92,4989.27
Home Appliances,Premium Shopper,Large Malls / Complexes,12 Days of Deals,303893.33,107,2840.12,594.20,4982.45
Home Appliances,Premium Shopper,Large Malls / Complexes,Autumn Deals Drive,328976.69,122,2696.53,518.61,4984.41
Home Appliances,Premium Shopper,Large Malls / Complexes,BOGO Blitz,340455.57,117,2909.88,518.35,4991.95
Home Appliances,Premium Shopper,Large Malls / Complexes,Birthday Bash Sale,312969.91,109,2871.28,547.14,4992.41
Home Appliances,Premium Shopper,Large Malls / Complexes,Early Bird Specials,330633.11,123,2688.07,502.49,4920.08
Home Appliances,Premium Shopper,Large Malls / Complexes,Festive Fever Promo,305601.77,111,2753.17,507.88,4959.77
Home Appliances,Premium Shopper,Large Malls / Complexes,Flash Frenzy Friday,330190.25,112,2948.13,541.97,4991.73
Home Appliances,Premium Shopper,Large Malls / Complexes,Golden Hour Bargains,312555.35,120,2604.63,520.57,4988.95
Home Appliances,Premium Shopper,Large Malls / Complexes,Hot Picks Promo,304449.82,105,2899.52,529.55,4991.02
Home Appliances,Premium Shopper,Large Malls / Complexes,Instant Gratification Sale,304236.94,109,2791.16,515.86,4976.42
Home Appliances,Premium Shopper,Large Malls / Complexes,Midnight Madness,329713.81,128,2575.89,530.26,4884.53
Home Appliances,Premium Shopper,Large Malls / Complexes,New Arrival Showcase,307029.90,118,2601.95,533.37,4948.12
Home Appliances,Premium Shopper,Large Malls / Complexes,New Year Kickoff,308998.61,106,2915.08,509.52,4968.65
Home Appliances,Premium Shopper,Large Malls / Complexes,Red Tag Clearance,340003.98,116,2931.07,585.68,4990.08
Home Appliances,Premium Shopper,Large Malls / Complexes,Seasonal Surprise Box,343264.06,125,2746.11,523.64,4932.78
Home Appliances,Premium Shopper,Large Malls / Complexes,Shop & Save Spectacular,320403.49,115,2786.12,524.40,4942.33
Home Appliances,Premium Shopper,Large Malls / Complexes,Summer Sizzle Promo,308870.60,114,2709.39,534.38,4967.18
Home Appliances,Premium Shopper,Large Malls / Complexes,Super Savings Week,318211.58,107,2973.94,573.51,4974.82
Home Appliances,Premium Shopper,Small Stores / Shops,Back to School Boost,309094.51,115,2687.78,551.01,4956.28
Home Appliances,Premium Shopper,Small Stores / Shops,Black Friday Blowout,304454.39,108,2819.02,578.05,4973.40
Home Appliances,Premium Shopper,Small Stores / Shops,Cart Crasher Campaign,313984.14,119,2638.52,524.89,4967.99
Home Appliances,Premium Shopper,Small Stores / Shops,Customer Appreciation Week,311282.19,118,2637.98,534.07,4959.31
Home Appliances,Premium Shopper,Small Stores / Shops,Cyber Monday Mania,352174.09,132,2667.99,505.30,4921.51
Home Appliances,Premium Shopper,Small Stores / Shops,Double Points Bonanza,303890.15,115,2642.52,506.17,4998.02
Home Appliances,Premium Shopper,Small Stores / Shops,End of Season Sale,321746.33,116,2773.68,501.06,4988.69
Home Appliances,Premium Shopper,Small Stores / Shops,Festive Fever Promo,314407.17,118,2664.47,629.82,4996.29
Home Appliances,Premium Shopper,Small Stores / Shops,Final Call Frenzy,301887.38,108,2795.25,583.00,4909.83
Home Appliances,Premium Shopper,Small Stores / Shops,Flash Frenzy Friday,346704.70,124,2796.01,520.17,4932.63
Home Appliances,Premium Shopper,Small Stores / Shops,"Gift More, Spend Less",306289.05,114,2686.75,658.10,4941.74
Home Appliances,Premium Shopper,Small Stores / Shops,Golden Hour Bargains,306761.41,107,2866.93,627.18,4994.43
Home Appliances,Premium Shopper,Small Stores / Shops,Green Weekend Deals,325565.84,113,2881.11,520.03,4973.81
Home Appliances,Premium Shopper,Small Stores / Shops,Happy Hour Discounts,310342.73,111,2795.88,576.80,4968.19
Home Appliances,Premium Shopper,Small Stores / Shops,Holiday Shopping Rush,308647.23,112,2755.78,505.09,4944.49
Home Appliances,Premium Shopper,Small Stores / Shops,Midnight Madness,312793.42,108,2896.24,514.45,4976.63
Home Appliances,Premium Shopper,Small Stores / Shops,Mystery Discount Days,332897.48,117,2845.28,506.73,4985.91
Home Appliances,Premium Shopper,Small Stores / Shops,New Arrival Showcase,331276.24,118,2807.43,560.63,4982.29
Home Appliances,Premium Shopper,Small Stores / Shops,New Product Launch Promo,329808.33,118,2794.99,505.85,4991.62
Home Appliances,Premium Shopper,Small Stores / Shops,Price Drop Parade,313487.42,108,2902.66,510.91,4983.62
Home Appliances,Premium Shopper,Small Stores / Shops,Seasonal Surprise Box,338492.99,123,2751.98,503.22,4980.46
Home Appliances,Premium Shopper,Small Stores / Shops,Smart Shopper Week,324942.15,121,2685.47,542.46,4809.57
Home Appliances,Premium Shopper,Small Stores / Shops,Spring Refresh Event,301030.37,110,2736.64,513.99,4940.17
Home Appliances,Premium Shopper,Small Stores / Shops,Super Savings Week,339041.37,118,2873.23,504.15,4990.42
Home Appliances,Premium Shopper,Small Stores / Shops,VIP Access Sale,338597.74,123,2752.83,508.55,4988.37
Home Appliances,Premium Shopper,Small Stores / Shops,Winter Clearance Carnival,350478.49,124,2826.44,657.43,4939.42
Home Appliances,Premium Shopper,Supermarkets ,Back to School Boost,307142.70,113,2718.08,515.76,4966.71
Home Appliances,Premium Shopper,Supermarkets ,Black Friday Blowout,308992.72,113,2734.45,504.47,4883.66
Home Appliances,Premium Shopper,Supermarkets ,Cashback Carnival,337136.33,119,2833.08,510.98,4918.64
Home Appliances,Premium Shopper,Supermarkets ,Clearance Countdown,321714.75,108,2978.84,531.90,4994.45
Home Appliances,Premium Shopper,Supermarkets ,Customer Appreciation Week,307020.22,104,2952.12,745.25,4994.29
Home Appliances,Premium Shopper,Supermarkets ,Cyber Monday Mania,313962.86,116,2706.58,529.82,4968.86
Home Appliances,Premium Shopper,Supermarkets ,Deal of the Month,301795.46,110,2743.60,579.58,4974.10
Home Appliances,Premium Shopper,Supermarkets ,Double Points Bonanza,324889.83,118,2753.30,507.39,4993.50
Home Appliances,Premium Shopper,Supermarkets ,Early Bird Specials,303843.00,117,2596.95,509.54,4956.02
Home Appliances,Premium Shopper,Supermarkets ,Festive Fever Promo,314683.79,117,2689.61,514.78,4975.44
Home Appliances,Premium Shopper,Supermarkets ,Final Call Frenzy,381892.60,138,2767.34,506.46,4995.18
Home Appliances,Premium Shopper,Supermarkets ,Flash Frenzy Friday,367399.87,133,2762.41,527.75,4926.02
Home Appliances,Premium Shopper,Supermarkets ,"Gift More, Spend Less",304849.26,105,2903.33,516.65,4998.06
Home Appliances,Premium Shopper,Supermarkets ,Golden Hour Bargains,389984.92,134,2910.34,576.82,4968.38
Home Appliances,Premium Shopper,Supermarkets ,Green Weekend Deals,339344.25,121,2804.50,503.29,4932.61
Home Appliances,Premium Shopper,Supermarkets ,Happy Hour Discounts,321442.08,120,2678.68,501.43,4899.28
Home Appliances,Premium Shopper,Supermarkets ,Holiday Shopping Rush,372784.13,132,2824.12,501.91,4991.90
Home Appliances,Premium Shopper,Supermarkets ,Hot Picks Promo,319864.27,113,2830.66,540.14,4994.98
Home Appliances,Premium Shopper,Supermarkets ,Instant Gratification Sale,313823.49,114,2752.84,614.68,4987.90
Home Appliances,Premium Shopper,Supermarkets ,Mid-Year Madness,403539.24,146,2763.97,507.49,4973.44
Home Appliances,Premium Shopper,Supermarkets ,Midnight Madness,323618.39,114,2838.76,542.32,4997.66
Home Appliances,Premium Shopper,Supermarkets ,New Product Launch Promo,341335.33,120,2844.46,526.82,4884.98
Home Appliances,Premium Shopper,Supermarkets ,New Year Kickoff,311543.54,112,2781.64,514.07,4959.84
Home Appliances,Premium Shopper,Supermarkets ,Price Drop Parade,342266.63,118,2900.56,554.70,4994.05
Home Appliances,Premium Shopper,Supermarkets ,Red Tag Clearance,339014.34,126,2690.59,547.38,4996.14
Home Appliances,Premium Shopper,Supermarkets ,Seasonal Surprise Box,374825.06,139,2696.58,528.01,4989.51
Home Appliances,Premium Shopper,Supermarkets ,Smart Shopper Week,317085.31,123,2577.93,536.82,4921.56
Home Appliances,Premium Shopper,Supermarkets ,Spring Refresh Event,306095.51,118,2594.03,516.49,4995.53
Home Appliances,Premium Shopper,Supermarkets ,Spring Splash Discounts,336148.96,129,2605.81,526.24,4836.61
Home Appliances,Premium Shopper,Supermarkets ,Winter Clearance Carnival,327226.37,120,2726.89,582.98,4986.95
Home Appliances,Premium Shopper,Supermarkets ,Winter Wonders Sale,345556.37,127,2720.92,531.21,4951.22
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,12 Days of Deals,314170.79,115,2731.92,536.52,4986.27
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Cart Crasher Campaign,316736.03,116,2730.48,510.88,4906.59
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Double Points Bonanza,315682.60,117,2698.14,512.78,4948.39
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Early Bird Specials,313514.48,103,3043.83,505.34,4977.24
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,End of Season Sale,321993.78,113,2849.50,533.77,4977.70
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Festive Fever Promo,314434.46,113,2782.61,508.66,4976.80
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Final Call Frenzy,302361.60,106,2852.47,513.15,4962.31
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Flash Frenzy Friday,329205.84,118,2789.88,507.52,4975.09
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,"Gift More, Spend Less",307472.32,110,2795.20,517.32,4926.43
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Golden Hour Bargains,329628.60,130,2535.60,506.68,4994.32
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Green Weekend Deals,301373.09,113,2667.02,500.26,4975.04
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Holiday Shopping Rush,309287.47,108,2863.77,540.22,4985.94
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Instant Gratification Sale,338481.53,121,2797.37,514.04,4968.95
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Limited Time Treasures,322199.43,110,2929.09,500.43,4957.95
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Midnight Madness,324734.65,109,2979.22,512.31,4917.42
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,New Product Launch Promo,325989.82,122,2672.05,546.91,4969.36
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,New Year Kickoff,318455.36,105,3032.91,529.55,4954.69
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Shop & Save Spectacular,316763.42,113,2803.22,540.24,4960.40
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Smart Shopper Week,307938.88,106,2905.08,539.99,4924.52
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,VIP Access Sale,311466.43,108,2883.95,576.87,4915.44
Sports & Outdoors,Budget Shopper,Large Malls / Complexes,Winter Clearance Carnival,371081.91,128,2899.08,506.66,4993.51
Sports & Outdoors,Budget Shopper,Small Stores / Shops,12 Days of Deals,339092.13,123,2756.85,512.05,4998.61
Sports & Outdoors,Budget Shopper,Small Stores / Shops,BOGO Blitz,300258.20,111,2705.03,514.68,4975.22
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Back to School Boost,331626.04,115,2883.70,564.50,4902.01
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Black Friday Blowout,329362.78,112,2940.74,627.61,4988.09
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Cart Crasher Campaign,300097.32,104,2885.55,614.02,4978.10
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Clearance Countdown,301629.04,110,2742.08,511.98,4967.48
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Countdown to Savings,311882.16,116,2688.64,519.24,4979.42
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Customer Appreciation Week,325349.54,114,2853.94,531.10,4956.10
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Deal of the Month,308524.67,117,2636.96,510.28,4982.99
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Early Bird Specials,313015.59,105,2981.10,523.47,4911.81
Sports & Outdoors,Budget Shopper,Small Stores / Shops,End of Season Sale,302021.58,108,2796.50,539.21,4979.32
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Exclusive Insider Offers,307986.09,116,2655.05,503.94,4948.53
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Festive Fever Promo,315282.44,111,2840.38,552.68,4960.53
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Final Call Frenzy,301171.27,108,2788.62,542.59,4989.89
Sports & Outdoors,Budget Shopper,Small Stores / Shops,"Gift More, Spend Less",336496.84,123,2735.75,507.15,4991.44
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Golden Hour Bargains,316148.38,115,2749.12,636.41,4913.24
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Happy Hour Discounts,347627.26,122,2849.40,541.88,4978.93
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Holiday Shopping Rush,306743.64,117,2621.74,588.47,4934.16
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Hot Picks Promo,323411.08,119,2717.74,522.39,4942.40
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Mega Weekend Bonanza,327671.60,119,2753.54,511.55,4952.56
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Mid-Year Madness,308251.91,103,2992.74,713.70,4949.66
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Mystery Discount Days,313246.98,113,2772.10,509.10,4990.91
Sports & Outdoors,Budget Shopper,Small Stores / Shops,New Arrival Showcase,300526.70,107,2808.66,510.89,4990.92
Sports & Outdoors,Budget Shopper,Small Stores / Shops,New Product Launch Promo,301172.33,110,2737.93,512.46,4979.03
Sports & Outdoors,Budget Shopper,Small Stores / Shops,New Year Kickoff,339617.09,118,2878.11,527.60,4996.08
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Red Tag Clearance,312101.49,112,2786.62,647.32,4958.76
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Shop & Save Spectacular,357349.83,117,3054.27,549.00,4971.93
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Smart Shopper Week,315438.20,114,2767.00,500.78,4946.40
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Summer Sizzle Promo,334364.98,126,2653.69,531.43,4987.51
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Ultimate Value Event,313087.97,114,2746.39,506.99,4970.61
Sports & Outdoors,Budget Shopper,Small Stores / Shops,VIP Access Sale,324163.99,114,2843.54,500.51,4991.92
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Winter Clearance Carnival,367784.67,133,2765.30,519.09,4983.34
Sports & Outdoors,Budget Shopper,Small Stores / Shops,Winter Wonders Sale,321626.50,114,2821.29,543.93,4849.00
Sports & Outdoors,Budget Shopper,Supermarkets ,Autumn Deals Drive,327025.23,124,2637.30,500.04,4994.50
Sports & Outdoors,Budget Shopper,Supermarkets ,Back to School Boost,337011.53,119,2832.03,501.48,4984.20
Sports & Outdoors,Budget Shopper,Supermarkets ,Birthday Bash Sale,319083.03,113,2823.74,526.47,4895.49
Sports & Outdoors,Budget Shopper,Supermarkets ,Black Friday Blowout,369845.30,128,2889.42,511.67,4997.46
Sports & Outdoors,Budget Shopper,Supermarkets ,Cashback Carnival,333500.44,113,2951.33,519.41,4972.96
Sports & Outdoors,Budget Shopper,Supermarkets ,Customer Appreciation Week,321977.90,112,2874.80,561.15,4967.48
Sports & Outdoors,Budget Shopper,Supermarkets ,Cyber Monday Mania,308459.49,118,2614.06,513.22,4967.83
Sports & Outdoors,Budget Shopper,Supermarkets ,Double Points Bonanza,338239.14,111,3047.20,502.14,4977.98
Sports & Outdoors,Budget Shopper,Supermarkets ,Early Bird Specials,318109.11,134,2373.95,525.44,4937.37
Sports & Outdoors,Budget Shopper,Supermarkets ,End of Season Sale,336075.52,113,2974.12,517.18,4972.42
Sports & Outdoors,Budget Shopper,Supermarkets ,Exclusive Insider Offers,334215.47,124,2695.29,506.05,4952.22
Sports & Outdoors,Budget Shopper,Supermarkets ,Festive Fever Promo,314062.20,118,2661.54,536.63,4925.56
Sports & Outdoors,Budget Shopper,Supermarkets ,Flash Frenzy Friday,318017.66,118,2695.06,620.34,4996.39
Sports & Outdoors,Budget Shopper,Supermarkets ,"Gift More, Spend Less",334582.92,125,2676.66,538.17,4971.08
Sports & Outdoors,Budget Shopper,Supermarkets ,Golden Hour Bargains,353866.09,131,2701.27,512.16,4979.97
Sports & Outdoors,Budget Shopper,Supermarkets ,Green Weekend Deals,325696.69,114,2856.99,574.87,4961.07
Sports & Outdoors,Budget Shopper,Supermarkets ,Happy Hour Discounts,362413.62,132,2745.56,500.42,4919.71
Sports & Outdoors,Budget Shopper,Supermarkets ,Holiday Shopping Rush,323653.29,121,2674.82,528.26,4930.37
Sports & Outdoors,Budget Shopper,Supermarkets ,Hot Picks Promo,376862.49,131,2876.81,549.95,4990.00
Sports & Outdoors,Budget Shopper,Supermarkets ,Instant Gratification Sale,317343.25,121,2622.67,574.50,4978.71
Sports & Outdoors,Budget Shopper,Supermarkets ,Limited Time Treasures,307277.27,112,2743.55,527.26,4994.02
Sports & Outdoors,Budget Shopper,Supermarkets ,Loyalty Rewards Blast,344778.13,119,2897.30,500.80,4884.17
Sports & Outdoors,Budget Shopper,Supermarkets ,Mega Weekend Bonanza,364748.75,135,2701.84,648.70,4995.42
Sports & Outdoors,Budget Shopper,Supermarkets ,Mid-Year Madness,317749.18,116,2739.22,549.70,4969.83
Sports & Outdoors,Budget Shopper,Supermarkets ,Midnight Madness,347725.95,122,2850.21,532.37,4990.39
Sports & Outdoors,Budget Shopper,Supermarkets ,Mystery Discount Days,341172.69,125,2729.38,519.86,4876.22
Sports & Outdoors,Budget Shopper,Supermarkets ,New Year Kickoff,334932.43,117,2862.67,514.47,4946.62
Sports & Outdoors,Budget Shopper,Supermarkets ,Price Drop Parade,310056.46,110,2818.70,549.55,4968.88
Sports & Outdoors,Budget Shopper,Supermarkets ,Red Tag Clearance,313619.30,116,2703.61,544.98,4945.84
Sports & Outdoors,Budget Shopper,Supermarkets ,Seasonal Surprise Box,326684.61,117,2792.18,562.43,4982.93
Sports & Outdoors,Budget Shopper,Supermarkets ,Shop & Save Spectacular,323931.86,120,2699.43,509.04,4961.03
Sports & Outdoors,Budget Shopper,Supermarkets ,Spring Refresh Event,322837.41,117,2759.29,608.85,4992.08
Sports & Outdoors,Budget Shopper,Supermarkets ,Spring Splash Discounts,356958.28,129,2767.12,513.60,4991.41
Sports & Outdoors,Budget Shopper,Supermarkets ,Summer Sizzle Promo,365466.53,126,2900.53,530.85,4984.84
Sports & Outdoors,Budget Shopper,Supermarkets ,Ultimate Value Event,346163.48,126,2747.33,548.08,4951.39
Sports & Outdoors,Budget Shopper,Supermarkets ,VIP Access Sale,333553.22,118,2826.72,513.58,4895.27
Sports & Outdoors,Budget Shopper,Supermarkets ,Weekend Warrior Specials,370331.13,141,2626.46,506.15,4957.41
Sports & Outdoors,Budget Shopper,Supermarkets ,Winter Wonders Sale,362120.04,125,2896.96,506.23,4932.73
Sports & Outdoors,Churn Risk,Large Malls / Complexes,BOGO Blitz,339153.59,116,2923.74,604.57,4959.97
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Back to School Boost,303232.99,100,3032.33,565.69,4989.13
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Clearance Countdown,300315.32,107,2806.69,560.21,4986.64
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Countdown to Savings,351974.80,124,2838.51,553.26,4834.58
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Customer Appreciation Week,330659.53,118,2802.20,544.04,4962.54
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Cyber Monday Mania,357247.88,128,2791.00,644.96,4753.71
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Double Points Bonanza,320530.14,108,2967.87,521.66,4984.63
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Early Bird Specials,312403.34,106,2947.20,723.51,4958.19
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Exclusive Insider Offers,353079.14,113,3124.59,534.53,4986.77
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Final Call Frenzy,325782.38,126,2585.57,520.19,4937.13
Sports & Outdoors,Churn Risk,Large Malls / Complexes,"Gift More, Spend Less",376922.32,130,2899.40,530.12,4955.13
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Golden Hour Bargains,323671.45,113,2864.35,508.67,4884.31
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Green Weekend Deals,382419.89,134,2853.88,588.25,4960.22
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Happy Hour Discounts,353825.06,132,2680.49,535.51,4942.02
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Holiday Shopping Rush,330974.40,115,2878.04,553.58,4886.59
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Hot Picks Promo,307025.28,103,2980.83,560.30,4985.79
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Midnight Madness,333440.89,127,2625.52,613.97,4994.43
Sports & Outdoors,Churn Risk,Large Malls / Complexes,New Arrival Showcase,335753.61,115,2919.60,509.29,4990.73
Sports & Outdoors,Churn Risk,Large Malls / Complexes,New Year Kickoff,305784.13,117,2613.54,594.37,4957.93
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Shop & Save Spectacular,302916.60,111,2728.98,506.24,4998.60
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Summer Sizzle Promo,329026.84,120,2741.89,546.24,4982.08
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Super Savings Week,348510.42,115,3030.53,514.34,4962.64
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Winter Clearance Carnival,314945.32,109,2889.41,576.59,4997.18
Sports & Outdoors,Churn Risk,Large Malls / Complexes,Winter Wonders Sale,318268.59,109,2919.90,511.60,4980.40
Sports & Outdoors,Churn Risk,Small Stores / Shops,Autumn Deals Drive,312542.19,113,2765.86,560.91,4998.38
Sports & Outdoors,Churn Risk,Small Stores / Shops,BOGO Blitz,359087.62,130,2762.21,525.65,4954.33
Sports & Outdoors,Churn Risk,Small Stores / Shops,Birthday Bash Sale,317323.70,118,2689.18,543.51,4993.81
Sports & Outdoors,Churn Risk,Small Stores / Shops,Cashback Carnival,319823.14,118,2710.37,505.42,4994.16
Sports & Outdoors,Churn Risk,Small Stores / Shops,Countdown to Savings,387383.80,139,2786.93,502.49,4981.78
Sports & Outdoors,Churn Risk,Small Stores / Shops,Customer Appreciation Week,346684.60,119,2913.32,525.09,4988.73
Sports & Outdoors,Churn Risk,Small Stores / Shops,Cyber Monday Mania,339054.31,116,2922.88,505.17,4928.40
Sports & Outdoors,Churn Risk,Small Stores / Shops,Deal of the Month,353361.52,121,2920.34,545.42,4871.97
Sports & Outdoors,Churn Risk,Small Stores / Shops,Early Bird Specials,349184.28,121,2885.82,550.01,4997.07
Sports & Outdoors,Churn Risk,Small Stores / Shops,Festive Fever Promo,317989.10,113,2814.06,514.87,4998.24
Sports & Outdoors,Churn Risk,Small Stores / Shops,Final Call Frenzy,303262.02,113,2683.73,527.47,4951.48
Sports & Outdoors,Churn Risk,Small Stores / Shops,Green Weekend Deals,344315.68,121,2845.58,521.12,4996.07
Sports & Outdoors,Churn Risk,Small Stores / Shops,Instant Gratification Sale,350281.84,127,2758.12,500.07,4912.62
Sports & Outdoors,Churn Risk,Small Stores / Shops,Limited Time Treasures,347502.79,133,2612.80,580.90,4945.65
Sports & Outdoors,Churn Risk,Small Stores / Shops,Loyalty Rewards Blast,312143.67,110,2837.67,509.96,4940.38
Sports & Outdoors,Churn Risk,Small Stores / Shops,Mega Weekend Bonanza,316702.10,112,2827.70,502.77,4891.54
Sports & Outdoors,Churn Risk,Small Stores / Shops,Mid-Year Madness,306376.29,115,2664.14,553.31,4965.06
Sports & Outdoors,Churn Risk,Small Stores / Shops,Mystery Discount Days,318278.47,119,2674.61,548.31,4940.41
Sports & Outdoors,Churn Risk,Small Stores / Shops,New Arrival Showcase,306271.27,120,2552.26,525.62,4993.32
Sports & Outdoors,Churn Risk,Small Stores / Shops,New Product Launch Promo,350537.82,119,2945.70,500.73,4902.46
Sports & Outdoors,Churn Risk,Small Stores / Shops,New Year Kickoff,314306.22,115,2733.10,583.57,4959.02
Sports & Outdoors,Churn Risk,Small Stores / Shops,Price Drop Parade,324147.69,122,2656.95,530.52,4938.70
Sports & Outdoors,Churn Risk,Small Stores / Shops,Red Tag Clearance,346618.58,121,2864.62,550.80,4897.42
