category,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Large Malls / Complexes,Salesperson,New Year Kickoff,764389.51,269,2841.60,522.48,4994.88
Sports & Outdoors,Large Malls / Complexes,Salesperson,Price Drop Parade,720459.48,265,2718.72,504.82,4996.87
Sports & Outdoors,Large Malls / Complexes,Salesperson,Red Tag Clearance,732379.32,279,2625.02,509.09,4960.29
Sports & Outdoors,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,712608.64,263,2709.54,501.08,4993.44
Sports & Outdoors,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,923585.10,325,2841.80,502.57,4995.89
Sports & Outdoors,Large Malls / Complexes,Salesperson,Smart Shopper Week,669763.62,258,2595.98,540.58,4990.11
Sports & Outdoors,Large Malls / Complexes,Salesperson,Spring Refresh Event,781865.77,281,2782.44,507.06,4959.22
Sports & Outdoors,Large Malls / Complexes,Salesperson,Spring Splash Discounts,764884.26,277,2761.32,512.45,4991.74
Sports & Outdoors,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,784175.67,284,2761.18,507.30,4982.08
Sports & Outdoors,Large Malls / Complexes,Salesperson,Super Savings Week,776738.07,283,2744.66,501.50,4990.35
Sports & Outdoors,Large Malls / Complexes,Salesperson,Ultimate Value Event,733757.56,258,2844.02,557.16,4994.22
Sports & Outdoors,Large Malls / Complexes,Salesperson,VIP Access Sale,782607.24,272,2877.23,507.72,4988.78
Sports & Outdoors,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,732775.54,252,2907.84,510.29,4992.44
Sports & Outdoors,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,806576.21,280,2880.63,520.00,4993.51
Sports & Outdoors,Large Malls / Complexes,Salesperson,Winter Wonders Sale,729869.46,256,2851.05,512.88,4987.57
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,684239.58,255,2683.29,519.31,4986.27
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,667182.89,255,2616.40,501.93,4995.60
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,676355.29,242,2794.86,509.14,4984.94
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Back to School Boost,724151.83,274,2642.89,537.41,4981.81
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,640757.68,227,2822.72,501.68,4974.29
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,727634.29,249,2922.23,529.23,4967.45
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,644937.81,237,2721.26,510.88,4995.47
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,660681.85,240,2752.84,502.29,4972.48
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,642992.86,242,2657.00,548.50,4969.40
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,690675.70,257,2687.45,527.75,4999.61
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,711215.58,258,2756.65,513.44,4974.30
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,674983.96,237,2848.03,501.43,4994.89
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Deal of the Month,618582.38,223,2773.91,511.14,4985.37
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,717460.32,250,2869.84,510.07,4996.95
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,686718.80,249,2757.91,508.41,4989.56
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,End of Season Sale,670791.66,236,2842.34,507.77,4968.15
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,568912.16,205,2775.18,523.97,4988.56
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,650743.76,231,2817.07,506.83,4995.28
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,655347.63,238,2753.56,510.98,4937.13
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,670417.57,249,2692.44,535.63,4995.53
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",748369.32,280,2672.75,530.12,4930.55
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,667191.72,252,2647.59,538.46,4990.16
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,687114.80,246,2793.15,500.26,4986.57
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,698662.15,242,2887.03,516.62,4981.80
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,659862.40,254,2597.88,522.56,4964.27
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,673843.82,242,2784.48,505.64,4985.11
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,717633.33,246,2917.21,514.21,4989.24
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,658950.37,234,2816.03,516.03,4937.99
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,586175.47,224,2616.85,501.80,4988.95
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,656580.43,240,2735.75,509.61,4979.33
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,623037.53,237,2628.85,536.19,4997.59
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Midnight Madness,634303.77,226,2806.65,500.23,4994.43
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,645604.81,229,2819.23,519.65,4984.10
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,768941.57,277,2775.96,509.29,4990.73
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,590393.50,214,2758.85,510.20,4988.61
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,593505.76,227,2614.56,505.26,4996.40
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,584755.38,224,2610.52,518.34,4947.89
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,593690.16,222,2674.28,515.84,4962.87
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,677081.42,250,2708.33,536.97,4996.14
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,686626.77,244,2814.04,525.84,4978.72
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,616884.87,221,2791.33,519.54,4975.19
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,622220.46,222,2802.79,508.72,4974.84
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,683664.10,246,2779.12,533.25,4989.65
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,622746.79,235,2649.99,503.35,4997.66
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Super Savings Week,654595.85,231,2833.75,557.53,4984.03
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,710869.84,250,2843.48,511.53,4998.24
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,679244.22,245,2772.43,552.05,4989.88
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,656873.38,247,2659.41,517.02,4976.59
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,654919.76,241,2717.51,527.44,4968.01
Sports & Outdoors,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,613624.27,236,2600.10,532.84,4908.68
Sports & Outdoors,Small Stores / Shops,Manager,12 Days of Deals,780636.04,284,2748.72,559.30,4999.67
Sports & Outdoors,Small Stores / Shops,Manager,Autumn Deals Drive,716042.22,275,2603.79,504.53,4998.38
Sports & Outdoors,Small Stores / Shops,Manager,BOGO Blitz,779411.38,284,2744.41,529.41,4997.71
Sports & Outdoors,Small Stores / Shops,Manager,Back to School Boost,800675.15,286,2799.56,503.12,4989.50
Sports & Outdoors,Small Stores / Shops,Manager,Birthday Bash Sale,800096.88,291,2749.47,500.14,4990.77
Sports & Outdoors,Small Stores / Shops,Manager,Black Friday Blowout,864682.25,309,2798.32,515.94,4967.41
Sports & Outdoors,Small Stores / Shops,Manager,Cart Crasher Campaign,781799.45,287,2724.04,512.46,4987.64
Sports & Outdoors,Small Stores / Shops,Manager,Cashback Carnival,778968.79,273,2853.37,526.61,4994.16
Sports & Outdoors,Small Stores / Shops,Manager,Clearance Countdown,727351.46,258,2819.19,501.38,4965.75
Sports & Outdoors,Small Stores / Shops,Manager,Countdown to Savings,833331.46,296,2815.31,502.49,4976.20
Sports & Outdoors,Small Stores / Shops,Manager,Customer Appreciation Week,784248.80,261,3004.78,536.77,4988.73
Sports & Outdoors,Small Stores / Shops,Manager,Cyber Monday Mania,768964.26,277,2776.04,502.42,4999.05
Sports & Outdoors,Small Stores / Shops,Manager,Deal of the Month,777919.48,278,2798.27,509.93,4991.35
Sports & Outdoors,Small Stores / Shops,Manager,Double Points Bonanza,749816.14,271,2766.85,507.68,4988.60
Sports & Outdoors,Small Stores / Shops,Manager,Early Bird Specials,736334.02,266,2768.17,523.47,4950.73
Sports & Outdoors,Small Stores / Shops,Manager,End of Season Sale,757056.24,287,2637.83,502.75,4989.84
Sports & Outdoors,Small Stores / Shops,Manager,Exclusive Insider Offers,771312.52,286,2696.90,504.56,4992.49
Sports & Outdoors,Small Stores / Shops,Manager,Festive Fever Promo,788705.83,282,2796.83,525.70,4979.17
Sports & Outdoors,Small Stores / Shops,Manager,Final Call Frenzy,791280.48,273,2898.46,514.83,4987.28
Sports & Outdoors,Small Stores / Shops,Manager,Flash Frenzy Friday,788912.75,286,2758.44,504.35,4996.10
Sports & Outdoors,Small Stores / Shops,Manager,"Gift More, Spend Less",815839.89,304,2683.68,522.05,4992.10
Sports & Outdoors,Small Stores / Shops,Manager,Golden Hour Bargains,772434.12,279,2768.58,519.14,4995.64
Sports & Outdoors,Small Stores / Shops,Manager,Green Weekend Deals,719917.02,267,2696.32,567.97,4996.07
Sports & Outdoors,Small Stores / Shops,Manager,Happy Hour Discounts,778862.65,277,2811.78,505.31,4979.88
Sports & Outdoors,Small Stores / Shops,Manager,Holiday Shopping Rush,666071.52,255,2612.05,510.74,4961.08
Sports & Outdoors,Small Stores / Shops,Manager,Hot Picks Promo,790427.54,292,2706.94,500.04,4997.69
Sports & Outdoors,Small Stores / Shops,Manager,Instant Gratification Sale,759546.67,266,2855.44,547.30,4977.77
Sports & Outdoors,Small Stores / Shops,Manager,Limited Time Treasures,751863.54,265,2837.22,508.79,4985.47
Sports & Outdoors,Small Stores / Shops,Manager,Loyalty Rewards Blast,748057.80,268,2791.26,500.22,4987.05
Sports & Outdoors,Small Stores / Shops,Manager,Mega Weekend Bonanza,805182.28,302,2666.17,511.55,4973.58
Sports & Outdoors,Small Stores / Shops,Manager,Mid-Year Madness,825735.84,311,2655.10,530.80,4956.19
Sports & Outdoors,Small Stores / Shops,Manager,Midnight Madness,789277.49,292,2703.01,514.18,4994.74
Sports & Outdoors,Small Stores / Shops,Manager,Mystery Discount Days,712800.97,276,2582.61,505.83,4995.72
Sports & Outdoors,Small Stores / Shops,Manager,New Arrival Showcase,837582.74,306,2737.20,522.55,4970.18
Sports & Outdoors,Small Stores / Shops,Manager,New Product Launch Promo,823145.26,295,2790.32,510.50,4999.30
Sports & Outdoors,Small Stores / Shops,Manager,New Year Kickoff,798287.52,279,2861.25,536.62,4984.10
Sports & Outdoors,Small Stores / Shops,Manager,Price Drop Parade,809051.27,287,2818.99,500.50,4987.08
Sports & Outdoors,Small Stores / Shops,Manager,Red Tag Clearance,785311.78,276,2845.33,588.88,4992.12
Sports & Outdoors,Small Stores / Shops,Manager,Seasonal Surprise Box,861815.38,326,2643.61,501.30,4992.17
Sports & Outdoors,Small Stores / Shops,Manager,Shop & Save Spectacular,897437.57,317,2831.03,507.87,4996.23
Sports & Outdoors,Small Stores / Shops,Manager,Smart Shopper Week,760972.36,284,2679.48,500.78,4991.23
Sports & Outdoors,Small Stores / Shops,Manager,Spring Refresh Event,816097.81,293,2785.32,521.35,4981.20
Sports & Outdoors,Small Stores / Shops,Manager,Spring Splash Discounts,702454.91,251,2798.63,523.12,4999.83
Sports & Outdoors,Small Stores / Shops,Manager,Summer Sizzle Promo,774727.33,277,2796.85,504.80,4958.51
Sports & Outdoors,Small Stores / Shops,Manager,Super Savings Week,772336.91,278,2778.19,523.55,4970.76
Sports & Outdoors,Small Stores / Shops,Manager,Ultimate Value Event,792616.17,283,2800.76,530.29,4956.51
Sports & Outdoors,Small Stores / Shops,Manager,VIP Access Sale,699088.22,243,2876.91,502.72,4991.92
Sports & Outdoors,Small Stores / Shops,Manager,Weekend Warrior Specials,817333.86,294,2780.05,501.32,4984.56
Sports & Outdoors,Small Stores / Shops,Manager,Winter Clearance Carnival,718770.89,264,2722.62,512.66,4986.12
Sports & Outdoors,Small Stores / Shops,Manager,Winter Wonders Sale,766553.59,274,2797.64,531.71,4993.15
Sports & Outdoors,Small Stores / Shops,Sales Associate,12 Days of Deals,878293.93,317,2770.64,511.33,4991.91
Sports & Outdoors,Small Stores / Shops,Sales Associate,Autumn Deals Drive,878634.75,314,2798.20,529.51,4996.48
Sports & Outdoors,Small Stores / Shops,Sales Associate,BOGO Blitz,787238.00,291,2705.29,509.05,4954.73
Sports & Outdoors,Small Stores / Shops,Sales Associate,Back to School Boost,859238.23,309,2780.71,517.77,4987.32
Sports & Outdoors,Small Stores / Shops,Sales Associate,Birthday Bash Sale,813300.73,291,2794.85,513.78,4998.00
Sports & Outdoors,Small Stores / Shops,Sales Associate,Black Friday Blowout,803339.03,291,2760.62,513.30,4962.57
Sports & Outdoors,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,820099.29,293,2798.97,500.78,4996.75
Sports & Outdoors,Small Stores / Shops,Sales Associate,Cashback Carnival,817523.27,294,2780.69,500.39,4993.05
Sports & Outdoors,Small Stores / Shops,Sales Associate,Clearance Countdown,809629.76,289,2801.49,500.37,4989.35
Sports & Outdoors,Small Stores / Shops,Sales Associate,Countdown to Savings,825155.75,301,2741.38,500.23,4996.57
Sports & Outdoors,Small Stores / Shops,Sales Associate,Customer Appreciation Week,784220.53,290,2704.21,520.00,4984.83
Sports & Outdoors,Small Stores / Shops,Sales Associate,Cyber Monday Mania,827719.73,292,2834.66,509.96,4995.64
Sports & Outdoors,Small Stores / Shops,Sales Associate,Deal of the Month,906014.85,328,2762.24,503.87,4995.46
Sports & Outdoors,Small Stores / Shops,Sales Associate,Double Points Bonanza,808285.98,296,2730.70,504.72,4998.97
Sports & Outdoors,Small Stores / Shops,Sales Associate,Early Bird Specials,918973.50,318,2889.85,513.18,4985.23
Sports & Outdoors,Small Stores / Shops,Sales Associate,End of Season Sale,791501.56,283,2796.83,517.48,4991.78
Sports & Outdoors,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,819164.65,293,2795.78,503.94,4927.94
Sports & Outdoors,Small Stores / Shops,Sales Associate,Festive Fever Promo,883413.23,323,2735.03,503.49,4903.15
Sports & Outdoors,Small Stores / Shops,Sales Associate,Final Call Frenzy,787554.88,294,2678.76,557.58,4969.55
Sports & Outdoors,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,843083.96,306,2755.18,506.15,4982.13
Sports & Outdoors,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",797868.52,283,2819.32,521.61,4991.44
Sports & Outdoors,Small Stores / Shops,Sales Associate,Golden Hour Bargains,868459.24,309,2810.55,510.74,4984.15
Sports & Outdoors,Small Stores / Shops,Sales Associate,Green Weekend Deals,788919.77,283,2787.70,504.95,4996.20
Sports & Outdoors,Small Stores / Shops,Sales Associate,Happy Hour Discounts,755309.13,279,2707.20,523.22,4975.35
Sports & Outdoors,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,791271.87,288,2747.47,522.16,4956.04
Sports & Outdoors,Small Stores / Shops,Sales Associate,Hot Picks Promo,795353.31,290,2742.60,502.43,4982.03
Sports & Outdoors,Small Stores / Shops,Sales Associate,Instant Gratification Sale,831763.10,298,2791.15,508.86,4998.94
Sports & Outdoors,Small Stores / Shops,Sales Associate,Limited Time Treasures,816271.65,296,2757.67,576.14,4961.50
Sports & Outdoors,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,770368.26,278,2771.11,510.40,4977.15
Sports & Outdoors,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,856097.46,291,2941.92,555.22,4982.69
Sports & Outdoors,Small Stores / Shops,Sales Associate,Mid-Year Madness,775196.04,284,2729.56,550.14,4949.66
Sports & Outdoors,Small Stores / Shops,Sales Associate,Midnight Madness,744576.57,274,2717.43,533.16,4972.15
Sports & Outdoors,Small Stores / Shops,Sales Associate,Mystery Discount Days,798616.94,286,2792.37,506.20,4990.91
Sports & Outdoors,Small Stores / Shops,Sales Associate,New Arrival Showcase,787841.08,293,2688.88,506.15,4998.83
Sports & Outdoors,Small Stores / Shops,Sales Associate,New Product Launch Promo,788283.20,288,2737.09,519.44,4989.97
Sports & Outdoors,Small Stores / Shops,Sales Associate,New Year Kickoff,791283.91,288,2747.51,516.02,4996.00
Sports & Outdoors,Small Stores / Shops,Sales Associate,Price Drop Parade,782411.93,279,2804.34,505.17,4979.26
Sports & Outdoors,Small Stores / Shops,Sales Associate,Red Tag Clearance,746448.34,268,2785.26,515.16,4990.98
Sports & Outdoors,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,946997.97,342,2769.00,533.53,4980.91
Sports & Outdoors,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,686860.28,254,2704.17,533.19,4992.07
Sports & Outdoors,Small Stores / Shops,Sales Associate,Smart Shopper Week,906785.73,337,2690.76,505.62,4993.72
Sports & Outdoors,Small Stores / Shops,Sales Associate,Spring Refresh Event,800304.33,302,2650.01,510.28,4999.78
Sports & Outdoors,Small Stores / Shops,Sales Associate,Spring Splash Discounts,869683.58,305,2851.42,508.67,4985.32
Sports & Outdoors,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,903113.03,322,2804.70,539.08,4998.50
Sports & Outdoors,Small Stores / Shops,Sales Associate,Super Savings Week,805808.56,274,2940.91,633.39,4975.91
Sports & Outdoors,Small Stores / Shops,Sales Associate,Ultimate Value Event,824433.62,317,2600.74,502.59,4993.60
Sports & Outdoors,Small Stores / Shops,Sales Associate,VIP Access Sale,770080.28,275,2800.29,517.53,4989.16
Sports & Outdoors,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,753267.34,271,2779.58,511.11,4958.19
Sports & Outdoors,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,881279.37,319,2762.63,511.88,4985.18
Sports & Outdoors,Small Stores / Shops,Sales Associate,Winter Wonders Sale,754120.44,280,2693.29,513.20,4991.15
Sports & Outdoors,Small Stores / Shops,Salesperson,12 Days of Deals,810395.86,281,2883.97,515.75,4998.61
Sports & Outdoors,Small Stores / Shops,Salesperson,Autumn Deals Drive,727539.58,270,2694.59,529.90,4997.04
Sports & Outdoors,Small Stores / Shops,Salesperson,BOGO Blitz,875617.07,309,2833.71,519.56,4997.05
Sports & Outdoors,Small Stores / Shops,Salesperson,Back to School Boost,774036.16,288,2687.63,505.03,4967.84
Sports & Outdoors,Small Stores / Shops,Salesperson,Birthday Bash Sale,754391.80,284,2656.31,508.25,4993.81
Sports & Outdoors,Small Stores / Shops,Salesperson,Black Friday Blowout,753009.28,277,2718.45,527.37,4999.65
Sports & Outdoors,Small Stores / Shops,Salesperson,Cart Crasher Campaign,857835.55,314,2731.96,504.84,4997.58
Sports & Outdoors,Small Stores / Shops,Salesperson,Cashback Carnival,746608.72,278,2685.64,502.58,4981.41
Sports & Outdoors,Small Stores / Shops,Salesperson,Clearance Countdown,782156.29,304,2572.88,505.38,4964.25
Sports & Outdoors,Small Stores / Shops,Salesperson,Countdown to Savings,948005.15,337,2813.07,532.17,4996.44
Sports & Outdoors,Small Stores / Shops,Salesperson,Customer Appreciation Week,917970.23,322,2850.84,550.03,4997.64
Sports & Outdoors,Small Stores / Shops,Salesperson,Cyber Monday Mania,860393.76,319,2697.16,505.17,4996.11
Sports & Outdoors,Small Stores / Shops,Salesperson,Deal of the Month,753702.49,287,2626.14,515.58,4985.83
Sports & Outdoors,Small Stores / Shops,Salesperson,Double Points Bonanza,745419.09,267,2791.83,507.03,4994.46
Sports & Outdoors,Small Stores / Shops,Salesperson,Early Bird Specials,751565.06,289,2600.57,505.00,4997.07
Sports & Outdoors,Small Stores / Shops,Salesperson,End of Season Sale,838387.07,304,2757.85,531.46,4996.88
Sports & Outdoors,Small Stores / Shops,Salesperson,Exclusive Insider Offers,766418.01,283,2708.19,525.50,4998.46
Sports & Outdoors,Small Stores / Shops,Salesperson,Festive Fever Promo,797024.67,285,2796.58,508.47,4973.24
Sports & Outdoors,Small Stores / Shops,Salesperson,Final Call Frenzy,846453.36,310,2730.49,510.32,4991.04
Sports & Outdoors,Small Stores / Shops,Salesperson,Flash Frenzy Friday,789478.68,294,2685.30,508.31,4990.60
Sports & Outdoors,Small Stores / Shops,Salesperson,"Gift More, Spend Less",764271.48,293,2608.44,501.32,4990.32
Sports & Outdoors,Small Stores / Shops,Salesperson,Golden Hour Bargains,852594.92,318,2681.12,500.01,4989.95
Sports & Outdoors,Small Stores / Shops,Salesperson,Green Weekend Deals,796732.94,283,2815.31,527.64,4987.48
Sports & Outdoors,Small Stores / Shops,Salesperson,Happy Hour Discounts,828203.67,303,2733.35,521.71,4993.63
Sports & Outdoors,Small Stores / Shops,Salesperson,Holiday Shopping Rush,877578.96,319,2751.03,516.60,4978.01
Sports & Outdoors,Small Stores / Shops,Salesperson,Hot Picks Promo,867269.12,315,2753.24,503.06,4973.87
Sports & Outdoors,Small Stores / Shops,Salesperson,Instant Gratification Sale,866314.20,319,2715.72,500.41,4983.16
Sports & Outdoors,Small Stores / Shops,Salesperson,Limited Time Treasures,788959.95,287,2748.99,511.42,4988.75
Sports & Outdoors,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,812045.55,290,2800.16,501.42,4996.03
Sports & Outdoors,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,827975.53,296,2797.21,500.15,4936.31
Sports & Outdoors,Small Stores / Shops,Salesperson,Mid-Year Madness,794615.93,290,2740.05,553.31,4995.13
Sports & Outdoors,Small Stores / Shops,Salesperson,Midnight Madness,714716.13,264,2707.26,520.72,4997.31
Sports & Outdoors,Small Stores / Shops,Salesperson,Mystery Discount Days,864805.10,305,2835.43,501.05,4990.54
Sports & Outdoors,Small Stores / Shops,Salesperson,New Arrival Showcase,880948.60,308,2860.22,510.89,4996.77
Sports & Outdoors,Small Stores / Shops,Salesperson,New Product Launch Promo,776709.25,280,2773.96,503.51,4977.65
Sports & Outdoors,Small Stores / Shops,Salesperson,New Year Kickoff,750110.55,284,2641.23,503.31,4997.16
Sports & Outdoors,Small Stores / Shops,Salesperson,Price Drop Parade,746447.42,274,2724.26,511.47,4985.83
Sports & Outdoors,Small Stores / Shops,Salesperson,Red Tag Clearance,798669.23,286,2792.55,506.04,4963.69
Sports & Outdoors,Small Stores / Shops,Salesperson,Seasonal Surprise Box,800047.10,286,2797.37,537.75,4981.47
Sports & Outdoors,Small Stores / Shops,Salesperson,Shop & Save Spectacular,850819.77,300,2836.07,509.24,4976.80
Sports & Outdoors,Small Stores / Shops,Salesperson,Smart Shopper Week,802179.08,293,2737.81,506.78,4980.54
Sports & Outdoors,Small Stores / Shops,Salesperson,Spring Refresh Event,786136.12,287,2739.15,510.87,4940.75
Sports & Outdoors,Small Stores / Shops,Salesperson,Spring Splash Discounts,783315.68,277,2827.85,517.03,4994.34
Sports & Outdoors,Small Stores / Shops,Salesperson,Summer Sizzle Promo,805524.14,291,2768.12,502.54,4984.77
Sports & Outdoors,Small Stores / Shops,Salesperson,Super Savings Week,840855.82,306,2747.89,526.21,4999.25
Sports & Outdoors,Small Stores / Shops,Salesperson,Ultimate Value Event,792677.74,286,2771.60,503.10,4980.77
Sports & Outdoors,Small Stores / Shops,Salesperson,VIP Access Sale,850592.72,314,2708.89,500.51,4994.03
Sports & Outdoors,Small Stores / Shops,Salesperson,Weekend Warrior Specials,830706.79,321,2587.87,500.79,4989.44
Sports & Outdoors,Small Stores / Shops,Salesperson,Winter Clearance Carnival,702977.26,254,2767.63,503.87,4992.09
Sports & Outdoors,Small Stores / Shops,Salesperson,Winter Wonders Sale,816845.80,293,2787.87,503.85,4987.82
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,12 Days of Deals,684317.81,266,2572.62,502.11,4987.38
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,724301.89,257,2818.30,510.00,4983.97
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,BOGO Blitz,769950.85,269,2862.27,514.68,4997.17
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Back to School Boost,753020.32,268,2809.78,549.78,4976.43
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,704810.41,261,2700.42,528.92,4948.61
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,665954.34,243,2740.55,503.63,4990.38
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,733284.48,266,2756.71,515.04,4993.50
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Cashback Carnival,690559.65,253,2729.48,549.29,4992.80
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Clearance Countdown,619710.00,238,2603.82,501.13,4996.31
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Countdown to Savings,771194.15,269,2866.89,511.34,4972.93
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,810691.66,283,2864.63,529.62,4998.61
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,689204.33,249,2767.89,509.87,4976.44
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Deal of the Month,691919.69,261,2651.03,550.42,4968.16
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,691601.64,256,2701.57,502.80,4993.64
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Early Bird Specials,697582.64,247,2824.22,525.28,4979.45
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,End of Season Sale,677755.60,257,2637.18,509.96,4979.32
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,623759.49,227,2747.84,502.99,4995.69
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,736990.89,262,2812.94,513.42,4998.24
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,752998.61,262,2874.04,500.03,4990.97
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,688067.07,251,2741.30,517.65,4988.82
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",711168.13,251,2833.34,507.15,4986.03
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,654480.16,236,2773.22,501.07,4987.94
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,716965.37,255,2811.63,508.30,4982.68
Sports & Outdoors,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,715238.70,263,2719.54,519.18,4985.47
