brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Puma,Online Shopper,Cart Crasher Campaign,382802.63,144,2658.35,513.92,4993.73
Puma,Online Shopper,Cashback Carnival,313567.51,116,2703.17,529.15,4769.39
Puma,Online Shopper,Clearance Countdown,427652.76,155,2759.05,513.63,4861.53
Puma,Online Shopper,Countdown to Savings,379860.72,147,2584.09,564.37,4980.65
Puma,Online Shopper,Customer Appreciation Week,404704.56,150,2698.03,503.51,4917.56
Puma,Online Shopper,Cyber Monday Mania,372753.94,140,2662.53,509.87,4992.50
Puma,Online Shopper,Deal of the Month,355243.30,127,2797.19,515.53,4999.45
Puma,Online Shopper,Double Points Bonanza,378223.00,137,2760.75,517.96,4993.64
Puma,Online Shopper,Early Bird Specials,409507.03,154,2659.14,506.81,4926.50
Puma,Online Shopper,End of Season Sale,408358.78,144,2835.82,505.96,4930.32
Puma,Online Shopper,Exclusive Insider Offers,306830.12,111,2764.24,513.77,4922.89
Puma,Online Shopper,Festive Fever Promo,407171.83,146,2788.85,503.49,4991.31
Puma,Online Shopper,Final Call Frenzy,372080.87,134,2776.72,604.63,4980.12
Puma,Online Shopper,Flash Frenzy Friday,343104.50,131,2619.12,517.65,4901.89
Puma,Online Shopper,"Gift More, Spend Less",388502.13,141,2755.33,538.73,4973.29
Puma,Online Shopper,Golden Hour Bargains,356263.85,126,2827.49,517.29,4979.47
Puma,Online Shopper,Green Weekend Deals,334556.75,116,2884.11,527.64,4991.70
Puma,Online Shopper,Happy Hour Discounts,365294.15,139,2628.02,503.61,4999.78
Puma,Online Shopper,Holiday Shopping Rush,381004.14,143,2664.36,505.46,4993.01
Puma,Online Shopper,Hot Picks Promo,377319.68,137,2754.16,537.27,4955.98
Puma,Online Shopper,Instant Gratification Sale,370969.10,133,2789.24,526.64,4925.60
Puma,Online Shopper,Limited Time Treasures,369144.00,142,2599.61,524.48,4906.02
Puma,Online Shopper,Loyalty Rewards Blast,331412.64,122,2716.50,525.17,4979.86
Puma,Online Shopper,Mega Weekend Bonanza,402760.00,143,2816.50,533.63,4989.73
Puma,Online Shopper,Mid-Year Madness,381897.73,138,2767.37,530.80,4877.38
Puma,Online Shopper,Midnight Madness,310431.01,119,2608.66,630.85,4957.49
Puma,Online Shopper,Mystery Discount Days,376391.21,136,2767.58,500.04,4962.36
Puma,Online Shopper,New Arrival Showcase,328700.54,119,2762.19,504.11,4994.48
Puma,Online Shopper,New Product Launch Promo,401291.31,139,2886.99,510.50,4941.03
Puma,Online Shopper,New Year Kickoff,390497.83,146,2674.64,535.91,4986.73
Puma,Online Shopper,Price Drop Parade,342797.33,130,2636.90,504.82,4997.22
Puma,Online Shopper,Red Tag Clearance,325240.88,116,2803.80,592.56,4990.12
Puma,Online Shopper,Seasonal Surprise Box,367997.74,135,2725.91,505.17,4982.48
Puma,Online Shopper,Shop & Save Spectacular,370456.11,127,2916.98,505.73,4989.36
Puma,Online Shopper,Smart Shopper Week,307232.50,109,2818.65,509.78,4995.81
Puma,Online Shopper,Spring Refresh Event,409981.57,142,2887.19,635.88,4965.65
Puma,Online Shopper,Spring Splash Discounts,370811.99,124,2990.42,500.66,4940.69
Puma,Online Shopper,Summer Sizzle Promo,345412.03,125,2763.30,507.53,4988.81
Puma,Online Shopper,Super Savings Week,308957.55,110,2808.70,518.09,4964.73
Puma,Online Shopper,Ultimate Value Event,357456.67,136,2628.36,533.40,4953.25
Puma,Online Shopper,VIP Access Sale,368437.90,139,2650.63,505.21,4974.47
Puma,Online Shopper,Weekend Warrior Specials,434104.42,147,2953.09,540.17,4998.52
Puma,Online Shopper,Winter Clearance Carnival,300207.90,110,2729.16,504.78,4893.35
Puma,Online Shopper,Winter Wonders Sale,349726.21,128,2732.24,562.27,4908.03
Puma,Premium Shopper,12 Days of Deals,396532.06,138,2873.42,502.77,4967.28
Puma,Premium Shopper,Autumn Deals Drive,327832.00,122,2687.15,617.10,4899.06
Puma,Premium Shopper,BOGO Blitz,339932.77,128,2655.72,525.03,4986.87
Puma,Premium Shopper,Back to School Boost,395559.58,141,2805.39,576.38,4953.05
Puma,Premium Shopper,Birthday Bash Sale,421584.08,138,3054.96,567.94,4993.14
Puma,Premium Shopper,Black Friday Blowout,401846.56,147,2733.65,505.64,4967.10
Puma,Premium Shopper,Cart Crasher Campaign,396457.17,140,2831.84,513.28,4996.89
Puma,Premium Shopper,Cashback Carnival,359610.71,129,2787.68,508.13,4985.43
Puma,Premium Shopper,Clearance Countdown,355210.23,125,2841.68,501.13,4985.37
Puma,Premium Shopper,Countdown to Savings,399397.58,140,2852.84,532.79,4995.70
Puma,Premium Shopper,Customer Appreciation Week,356388.20,135,2639.91,555.52,4998.60
Puma,Premium Shopper,Cyber Monday Mania,428696.29,149,2877.16,599.85,4975.65
Puma,Premium Shopper,Deal of the Month,387201.65,141,2746.11,526.39,4978.77
Puma,Premium Shopper,Double Points Bonanza,331870.49,127,2613.15,561.59,4917.82
Puma,Premium Shopper,Early Bird Specials,334137.77,125,2673.10,519.66,4979.29
Puma,Premium Shopper,End of Season Sale,380737.65,127,2997.93,505.48,4997.08
Puma,Premium Shopper,Exclusive Insider Offers,409804.99,150,2732.03,500.07,4978.62
Puma,Premium Shopper,Festive Fever Promo,360490.32,127,2838.51,556.71,4968.13
Puma,Premium Shopper,Final Call Frenzy,323996.34,127,2551.15,510.32,4961.36
Puma,Premium Shopper,"Gift More, Spend Less",361885.71,134,2700.64,510.81,4988.67
Puma,Premium Shopper,Golden Hour Bargains,331143.77,124,2670.51,538.46,4851.40
Puma,Premium Shopper,Green Weekend Deals,431843.27,161,2682.26,515.41,4959.69
Puma,Premium Shopper,Happy Hour Discounts,321589.79,129,2492.94,526.25,4973.67
Puma,Premium Shopper,Holiday Shopping Rush,339816.45,125,2718.53,570.89,4997.57
Puma,Premium Shopper,Hot Picks Promo,333486.86,121,2756.09,535.12,4972.20
Puma,Premium Shopper,Instant Gratification Sale,360431.04,133,2710.01,537.35,4917.70
Puma,Premium Shopper,Limited Time Treasures,387430.44,143,2709.30,509.04,4917.48
Puma,Premium Shopper,Mega Weekend Bonanza,336902.07,118,2855.10,569.80,4993.01
Puma,Premium Shopper,Mid-Year Madness,351033.79,130,2700.26,533.67,4954.28
Puma,Premium Shopper,Midnight Madness,376286.52,136,2766.81,514.18,4993.54
Puma,Premium Shopper,Mystery Discount Days,343485.57,127,2704.61,553.65,4981.08
Puma,Premium Shopper,New Arrival Showcase,301288.26,114,2642.88,568.48,4971.44
Puma,Premium Shopper,New Product Launch Promo,346317.48,129,2684.63,538.90,4967.60
Puma,Premium Shopper,New Year Kickoff,376402.39,126,2987.32,511.03,4956.24
Puma,Premium Shopper,Price Drop Parade,338325.60,121,2796.08,550.15,4996.80
Puma,Premium Shopper,Red Tag Clearance,354719.21,134,2647.16,515.16,4929.74
Puma,Premium Shopper,Shop & Save Spectacular,401417.67,141,2846.93,567.31,4911.99
Puma,Premium Shopper,Smart Shopper Week,341280.00,120,2844.00,551.07,4997.07
Puma,Premium Shopper,Spring Refresh Event,428654.60,153,2801.66,502.50,4964.08
Puma,Premium Shopper,Spring Splash Discounts,364394.06,137,2659.81,545.53,4987.61
Puma,Premium Shopper,Summer Sizzle Promo,323987.16,116,2792.99,500.81,4997.06
Puma,Premium Shopper,Super Savings Week,357677.18,140,2554.84,536.27,4939.66
Puma,Premium Shopper,VIP Access Sale,417472.37,149,2801.83,501.68,4995.80
Puma,Premium Shopper,Weekend Warrior Specials,392789.99,137,2867.08,608.14,4995.02
Puma,Premium Shopper,Winter Clearance Carnival,375434.55,129,2910.35,512.66,4986.12
Puma,Premium Shopper,Winter Wonders Sale,369451.66,133,2777.83,505.91,4985.90
Samsung,Budget Shopper,12 Days of Deals,397496.54,144,2760.39,553.64,4903.27
Samsung,Budget Shopper,BOGO Blitz,326877.67,118,2770.15,559.08,4982.65
Samsung,Budget Shopper,Back to School Boost,332676.03,125,2661.41,535.30,4994.30
Samsung,Budget Shopper,Birthday Bash Sale,393971.81,143,2755.05,590.65,4991.29
Samsung,Budget Shopper,Black Friday Blowout,360139.45,138,2609.71,500.99,4917.17
Samsung,Budget Shopper,Cart Crasher Campaign,323946.74,128,2530.83,504.62,4982.40
Samsung,Budget Shopper,Cashback Carnival,404187.27,138,2928.89,539.77,4992.15
Samsung,Budget Shopper,Clearance Countdown,351517.44,125,2812.14,503.78,4981.45
Samsung,Budget Shopper,Countdown to Savings,373982.54,130,2876.79,504.79,4961.52
Samsung,Budget Shopper,Customer Appreciation Week,343995.62,123,2796.71,504.71,4967.80
Samsung,Budget Shopper,Cyber Monday Mania,333434.43,126,2646.31,523.29,4999.28
Samsung,Budget Shopper,Deal of the Month,363214.84,130,2793.96,540.28,4775.05
Samsung,Budget Shopper,Double Points Bonanza,325884.81,107,3045.65,521.51,4998.07
Samsung,Budget Shopper,Early Bird Specials,372697.22,137,2720.42,555.86,4965.71
Samsung,Budget Shopper,Exclusive Insider Offers,361231.11,131,2757.49,530.18,4999.90
Samsung,Budget Shopper,Festive Fever Promo,363121.17,130,2793.24,520.71,4996.31
Samsung,Budget Shopper,Final Call Frenzy,360642.42,130,2774.17,546.98,4997.52
Samsung,Budget Shopper,Flash Frenzy Friday,318095.78,112,2840.14,510.10,4986.29
Samsung,Budget Shopper,Golden Hour Bargains,383524.27,144,2663.36,580.86,4938.33
Samsung,Budget Shopper,Green Weekend Deals,352352.57,130,2710.40,547.76,4940.15
Samsung,Budget Shopper,Happy Hour Discounts,329204.10,125,2633.63,500.78,4998.71
Samsung,Budget Shopper,Holiday Shopping Rush,384422.20,135,2847.57,586.50,4988.20
Samsung,Budget Shopper,Hot Picks Promo,347391.63,129,2692.96,514.13,4948.67
Samsung,Budget Shopper,Instant Gratification Sale,314308.63,115,2733.12,533.71,4974.59
Samsung,Budget Shopper,Limited Time Treasures,373959.22,132,2833.02,534.47,4992.37
Samsung,Budget Shopper,Loyalty Rewards Blast,364005.89,142,2563.42,531.88,4985.06
Samsung,Budget Shopper,Mega Weekend Bonanza,393015.54,136,2889.82,514.77,4967.24
Samsung,Budget Shopper,Mid-Year Madness,388817.51,142,2738.15,559.01,4993.34
Samsung,Budget Shopper,Midnight Madness,442219.88,157,2816.69,510.68,4986.24
Samsung,Budget Shopper,Mystery Discount Days,482770.32,166,2908.25,544.52,4999.42
Samsung,Budget Shopper,New Arrival Showcase,358261.65,130,2755.86,506.53,4981.22
Samsung,Budget Shopper,New Product Launch Promo,320686.91,127,2525.09,518.50,4970.46
Samsung,Budget Shopper,New Year Kickoff,377698.81,145,2604.82,501.48,4940.93
Samsung,Budget Shopper,Price Drop Parade,341899.55,126,2713.49,552.12,4840.97
Samsung,Budget Shopper,Red Tag Clearance,333920.72,121,2759.68,525.40,4937.56
Samsung,Budget Shopper,Seasonal Surprise Box,396090.69,138,2870.22,528.91,4973.56
Samsung,Budget Shopper,Shop & Save Spectacular,347106.99,125,2776.86,546.35,4934.73
Samsung,Budget Shopper,Smart Shopper Week,340686.52,124,2747.47,536.04,4999.66
Samsung,Budget Shopper,Spring Refresh Event,345323.05,126,2740.66,519.57,4904.04
Samsung,Budget Shopper,Spring Splash Discounts,422520.85,149,2835.71,516.49,4981.20
Samsung,Budget Shopper,Summer Sizzle Promo,368259.81,130,2832.77,518.75,4986.41
Samsung,Budget Shopper,Super Savings Week,377614.29,138,2736.34,557.09,4985.76
Samsung,Budget Shopper,Ultimate Value Event,347817.24,134,2595.65,516.38,4994.52
Samsung,Budget Shopper,VIP Access Sale,339673.09,128,2653.70,548.35,4980.84
Samsung,Budget Shopper,Weekend Warrior Specials,319413.26,122,2618.14,504.80,4954.62
Samsung,Budget Shopper,Winter Clearance Carnival,346802.51,122,2842.64,542.49,4981.11
Samsung,Budget Shopper,Winter Wonders Sale,329182.66,119,2766.24,514.31,4876.56
Samsung,Churn Risk,12 Days of Deals,367432.49,136,2701.71,599.02,4881.56
Samsung,Churn Risk,Autumn Deals Drive,417022.39,148,2817.72,539.24,4985.49
Samsung,Churn Risk,BOGO Blitz,346620.14,131,2645.96,523.17,4991.94
Samsung,Churn Risk,Back to School Boost,376266.08,145,2594.94,506.54,4995.60
Samsung,Churn Risk,Birthday Bash Sale,351979.92,121,2908.92,508.34,4979.35
Samsung,Churn Risk,Black Friday Blowout,304307.59,118,2578.88,503.82,4990.87
Samsung,Churn Risk,Cart Crasher Campaign,344322.56,127,2711.20,565.41,4986.65
Samsung,Churn Risk,Cashback Carnival,381204.20,131,2909.96,509.79,4986.49
Samsung,Churn Risk,Clearance Countdown,310099.41,111,2793.69,526.48,4941.29
Samsung,Churn Risk,Countdown to Savings,401778.54,137,2932.69,506.44,4965.00
Samsung,Churn Risk,Customer Appreciation Week,394763.57,138,2860.61,518.27,4882.63
Samsung,Churn Risk,Cyber Monday Mania,425907.89,151,2820.58,591.08,4956.04
Samsung,Churn Risk,Deal of the Month,346854.04,125,2774.83,539.84,4999.41
Samsung,Churn Risk,Double Points Bonanza,394376.83,137,2878.66,538.72,4939.74
Samsung,Churn Risk,Early Bird Specials,367088.87,141,2603.47,523.14,4956.62
Samsung,Churn Risk,End of Season Sale,369515.91,133,2778.32,502.25,4955.13
Samsung,Churn Risk,Exclusive Insider Offers,379051.24,132,2871.60,556.06,4986.83
Samsung,Churn Risk,Festive Fever Promo,364697.25,134,2721.62,525.64,4962.98
Samsung,Churn Risk,Flash Frenzy Friday,376973.68,138,2731.69,555.54,4995.77
Samsung,Churn Risk,"Gift More, Spend Less",350451.06,126,2781.36,507.44,4988.75
Samsung,Churn Risk,Golden Hour Bargains,442902.86,153,2894.79,523.41,4958.53
Samsung,Churn Risk,Happy Hour Discounts,387080.39,136,2846.18,596.49,4958.09
Samsung,Churn Risk,Holiday Shopping Rush,381492.79,140,2724.95,521.30,4933.81
Samsung,Churn Risk,Hot Picks Promo,459071.78,163,2816.39,525.07,4987.66
Samsung,Churn Risk,Limited Time Treasures,455549.00,158,2883.22,539.61,4933.66
Samsung,Churn Risk,Loyalty Rewards Blast,420729.36,147,2862.10,501.61,4958.52
Samsung,Churn Risk,Mega Weekend Bonanza,375662.57,139,2702.61,538.03,4999.69
Samsung,Churn Risk,Mid-Year Madness,411771.92,150,2745.15,516.51,4977.02
Samsung,Churn Risk,Midnight Madness,373787.18,137,2728.37,612.16,4955.88
Samsung,Churn Risk,Mystery Discount Days,387992.18,142,2732.34,543.89,4971.00
Samsung,Churn Risk,New Arrival Showcase,381136.63,140,2722.40,503.69,4992.15
Samsung,Churn Risk,New Product Launch Promo,380491.81,140,2717.80,509.22,4954.13
Samsung,Churn Risk,New Year Kickoff,320077.37,118,2712.52,597.32,4971.89
Samsung,Churn Risk,Price Drop Parade,347547.91,137,2536.85,508.61,4920.98
Samsung,Churn Risk,Seasonal Surprise Box,375023.68,140,2678.74,501.42,4988.43
Samsung,Churn Risk,Shop & Save Spectacular,347643.23,123,2826.37,500.21,4985.96
Samsung,Churn Risk,Smart Shopper Week,335104.89,124,2702.46,620.00,4975.74
Samsung,Churn Risk,Spring Refresh Event,318860.22,120,2657.17,505.30,4911.11
Samsung,Churn Risk,Spring Splash Discounts,421772.34,151,2793.19,502.11,4983.63
Samsung,Churn Risk,Summer Sizzle Promo,378723.58,142,2667.07,515.39,4955.59
Samsung,Churn Risk,Super Savings Week,361246.48,134,2695.87,508.47,4987.77
Samsung,Churn Risk,Ultimate Value Event,349870.37,122,2867.79,555.33,4895.24
Samsung,Churn Risk,VIP Access Sale,399928.46,153,2613.91,502.11,4925.44
Samsung,Churn Risk,Weekend Warrior Specials,412178.63,148,2784.99,507.28,4968.10
Samsung,Churn Risk,Winter Clearance Carnival,417766.77,148,2822.75,519.08,4980.25
Samsung,Churn Risk,Winter Wonders Sale,348284.25,126,2764.16,519.83,4978.08
Samsung,Deal Seeker,12 Days of Deals,351137.63,124,2831.76,525.67,4939.30
Samsung,Deal Seeker,Autumn Deals Drive,333601.57,118,2827.13,511.25,4978.05
Samsung,Deal Seeker,BOGO Blitz,408171.85,143,2854.35,501.85,4998.46
Samsung,Deal Seeker,Back to School Boost,360066.66,132,2727.78,525.35,4974.90
Samsung,Deal Seeker,Birthday Bash Sale,357842.34,129,2773.97,554.52,4993.29
Samsung,Deal Seeker,Black Friday Blowout,364634.55,125,2917.08,504.18,4984.40
Samsung,Deal Seeker,Cart Crasher Campaign,392366.23,143,2743.82,615.04,4937.34
Samsung,Deal Seeker,Cashback Carnival,375275.27,143,2624.30,538.29,4936.79
Samsung,Deal Seeker,Clearance Countdown,406247.46,146,2782.52,504.35,4998.01
Samsung,Deal Seeker,Countdown to Savings,398594.76,138,2888.37,509.30,4976.24
Samsung,Deal Seeker,Customer Appreciation Week,334299.67,127,2632.28,531.77,4968.86
Samsung,Deal Seeker,Cyber Monday Mania,396422.89,134,2958.38,526.96,4938.26
Samsung,Deal Seeker,Deal of the Month,380626.62,142,2680.47,501.29,4996.68
Samsung,Deal Seeker,Double Points Bonanza,404265.28,151,2677.25,505.53,4972.37
Samsung,Deal Seeker,Early Bird Specials,342577.74,125,2740.62,507.35,4929.70
Samsung,Deal Seeker,End of Season Sale,315961.18,121,2611.25,548.22,4976.59
Samsung,Deal Seeker,Exclusive Insider Offers,372135.67,137,2716.32,581.22,4991.18
Samsung,Deal Seeker,Final Call Frenzy,327445.26,122,2683.98,513.41,4953.74
Samsung,Deal Seeker,Flash Frenzy Friday,344993.84,129,2674.37,500.13,4995.59
Samsung,Deal Seeker,"Gift More, Spend Less",406821.72,150,2712.14,549.00,4971.85
Samsung,Deal Seeker,Golden Hour Bargains,318952.80,110,2899.57,561.41,4935.42
Samsung,Deal Seeker,Green Weekend Deals,356601.67,131,2722.15,503.87,4998.39
Samsung,Deal Seeker,Happy Hour Discounts,386129.14,147,2626.73,543.95,4983.76
Samsung,Deal Seeker,Holiday Shopping Rush,397027.59,141,2815.80,515.18,4956.99
Samsung,Deal Seeker,Hot Picks Promo,347385.60,124,2801.50,545.49,4971.86
Samsung,Deal Seeker,Instant Gratification Sale,379422.19,138,2749.44,501.53,4978.04
Samsung,Deal Seeker,Limited Time Treasures,350370.52,127,2758.82,500.36,4980.08
Samsung,Deal Seeker,Loyalty Rewards Blast,358254.53,136,2634.22,519.49,4962.93
Samsung,Deal Seeker,Mega Weekend Bonanza,432243.98,153,2825.12,535.22,4987.17
Samsung,Deal Seeker,Mid-Year Madness,384312.38,131,2933.68,506.60,4967.93
Samsung,Deal Seeker,Midnight Madness,401628.05,141,2848.43,542.48,4979.97
Samsung,Deal Seeker,Mystery Discount Days,374441.79,133,2815.35,521.00,4946.31
Samsung,Deal Seeker,New Arrival Showcase,365796.58,137,2670.05,536.63,4990.25
Samsung,Deal Seeker,New Product Launch Promo,354365.24,136,2605.63,515.92,4952.20
Samsung,Deal Seeker,New Year Kickoff,380553.71,145,2624.51,550.27,4998.67
Samsung,Deal Seeker,Price Drop Parade,335241.61,124,2703.56,503.08,4992.49
Samsung,Deal Seeker,Red Tag Clearance,375525.26,136,2761.22,525.61,4992.26
Samsung,Deal Seeker,Seasonal Surprise Box,369918.28,130,2845.53,509.87,4899.96
Samsung,Deal Seeker,Shop & Save Spectacular,363153.96,133,2730.48,528.40,4986.00
Samsung,Deal Seeker,Smart Shopper Week,414083.62,145,2855.75,533.98,4996.84
Samsung,Deal Seeker,Spring Refresh Event,335838.41,131,2563.65,543.16,4819.06
Samsung,Deal Seeker,Spring Splash Discounts,354467.25,139,2550.12,531.53,4912.97
Samsung,Deal Seeker,Summer Sizzle Promo,337633.40,134,2519.65,502.20,4773.23
Samsung,Deal Seeker,Super Savings Week,410735.86,145,2832.66,513.41,4986.86
Samsung,Deal Seeker,Ultimate Value Event,384651.39,132,2914.03,627.04,4988.25
Samsung,Deal Seeker,VIP Access Sale,357251.70,128,2791.03,596.88,4996.47
Samsung,Deal Seeker,Weekend Warrior Specials,362559.68,127,2854.80,563.98,4906.68
Samsung,Deal Seeker,Winter Clearance Carnival,386765.02,145,2667.34,504.61,4927.79
Samsung,Deal Seeker,Winter Wonders Sale,372464.35,134,2779.58,505.48,4997.89
Samsung,First-time Buyer,12 Days of Deals,407329.09,155,2627.93,513.28,4994.43
Samsung,First-time Buyer,Autumn Deals Drive,378016.54,133,2842.23,515.90,4991.64
Samsung,First-time Buyer,BOGO Blitz,319862.36,124,2579.54,517.35,4891.86
Samsung,First-time Buyer,Back to School Boost,364568.63,134,2720.66,526.33,4953.10
Samsung,First-time Buyer,Birthday Bash Sale,360210.52,131,2749.70,546.70,4980.65
Samsung,First-time Buyer,Black Friday Blowout,350152.12,139,2519.08,506.58,4950.33
Samsung,First-time Buyer,Cart Crasher Campaign,321303.29,114,2818.45,519.43,4959.64
Samsung,First-time Buyer,Cashback Carnival,347648.60,137,2537.58,500.13,4946.82
Samsung,First-time Buyer,Clearance Countdown,383075.32,145,2641.90,502.39,4835.32
Samsung,First-time Buyer,Countdown to Savings,392598.79,140,2804.28,501.91,4937.59
Samsung,First-time Buyer,Customer Appreciation Week,353063.39,129,2736.93,596.78,4971.26
Samsung,First-time Buyer,Cyber Monday Mania,466398.22,154,3028.56,511.18,4973.60
Samsung,First-time Buyer,Deal of the Month,365779.95,133,2750.23,541.15,4906.21
Samsung,First-time Buyer,Double Points Bonanza,366291.08,136,2693.32,503.00,4997.02
Samsung,First-time Buyer,Early Bird Specials,408270.98,146,2796.38,523.11,4970.87
Samsung,First-time Buyer,End of Season Sale,373711.10,150,2491.41,550.13,4937.57
Samsung,First-time Buyer,Exclusive Insider Offers,313352.58,121,2589.69,501.41,4774.33
Samsung,First-time Buyer,Festive Fever Promo,323083.23,124,2605.51,508.07,4991.72
Samsung,First-time Buyer,Final Call Frenzy,370358.31,140,2645.42,526.51,4982.35
Samsung,First-time Buyer,Flash Frenzy Friday,350727.71,131,2677.31,570.81,4916.41
Samsung,First-time Buyer,"Gift More, Spend Less",302938.98,110,2753.99,601.40,4958.48
Samsung,First-time Buyer,Golden Hour Bargains,397236.72,137,2899.54,506.47,4973.89
Samsung,First-time Buyer,Green Weekend Deals,376611.97,136,2769.21,514.01,4951.31
Samsung,First-time Buyer,Happy Hour Discounts,324082.22,121,2678.37,516.29,4978.14
Samsung,First-time Buyer,Holiday Shopping Rush,422466.81,149,2835.35,536.09,4986.89
Samsung,First-time Buyer,Hot Picks Promo,396636.97,149,2661.99,528.71,4983.59
Samsung,First-time Buyer,Instant Gratification Sale,367276.47,131,2803.64,534.41,4969.91
Samsung,First-time Buyer,Limited Time Treasures,420726.53,146,2881.69,503.95,4999.73
Samsung,First-time Buyer,Loyalty Rewards Blast,431438.31,156,2765.63,535.57,4963.37
Samsung,First-time Buyer,Mega Weekend Bonanza,407321.15,150,2715.47,520.37,4973.26
Samsung,First-time Buyer,Mid-Year Madness,372301.93,137,2717.53,535.01,4954.48
Samsung,First-time Buyer,Midnight Madness,303340.56,116,2615.00,540.95,4994.53
Samsung,First-time Buyer,New Arrival Showcase,312095.07,117,2667.48,533.05,4940.14
Samsung,First-time Buyer,New Product Launch Promo,392145.85,134,2926.46,504.10,4936.81
Samsung,First-time Buyer,New Year Kickoff,353647.42,124,2852.00,550.02,4897.88
Samsung,First-time Buyer,Price Drop Parade,389697.55,143,2725.16,504.91,4931.80
Samsung,First-time Buyer,Red Tag Clearance,331681.52,123,2696.60,532.20,4988.74
Samsung,First-time Buyer,Seasonal Surprise Box,353530.64,128,2761.96,513.81,4919.27
Samsung,First-time Buyer,Shop & Save Spectacular,329057.08,124,2653.69,518.47,4955.94
Samsung,First-time Buyer,Smart Shopper Week,421046.10,148,2844.91,523.90,4968.66
Samsung,First-time Buyer,Spring Refresh Event,372801.04,142,2625.36,512.46,4982.74
Samsung,First-time Buyer,Spring Splash Discounts,428423.03,146,2934.40,504.51,4978.20
Samsung,First-time Buyer,Summer Sizzle Promo,395990.44,138,2869.50,506.50,4979.55
Samsung,First-time Buyer,Ultimate Value Event,346747.75,127,2730.30,517.40,4999.45
Samsung,First-time Buyer,VIP Access Sale,377660.46,136,2776.92,502.59,4985.19
Samsung,First-time Buyer,Weekend Warrior Specials,391907.82,139,2819.48,554.21,4999.71
Samsung,First-time Buyer,Winter Clearance Carnival,370272.62,135,2742.76,514.66,4950.31
Samsung,First-time Buyer,Winter Wonders Sale,385870.72,132,2923.26,589.71,4992.52
Samsung,High Value,12 Days of Deals,369124.25,131,2817.74,526.40,4962.41
Samsung,High Value,Autumn Deals Drive,429251.92,152,2824.03,534.47,4958.34
Samsung,High Value,BOGO Blitz,342125.93,127,2693.90,525.59,4970.10
Samsung,High Value,Back to School Boost,404569.96,157,2576.88,506.31,4983.81
Samsung,High Value,Black Friday Blowout,375447.97,130,2888.06,556.38,4977.98
Samsung,High Value,Cart Crasher Campaign,364216.23,125,2913.73,572.87,4999.98
Samsung,High Value,Cashback Carnival,349679.70,142,2462.53,510.86,4791.55
Samsung,High Value,Clearance Countdown,363332.88,120,3027.77,515.09,4987.31
Samsung,High Value,Countdown to Savings,374210.31,137,2731.46,510.49,4979.64
Samsung,High Value,Customer Appreciation Week,397151.86,144,2758.00,526.72,4877.95
Samsung,High Value,Cyber Monday Mania,325771.06,127,2565.13,514.18,4979.84
Samsung,High Value,Deal of the Month,405629.87,144,2816.87,523.74,4976.39
Samsung,High Value,Double Points Bonanza,310339.65,114,2722.28,518.45,4904.02
Samsung,High Value,Early Bird Specials,387258.44,139,2786.03,511.13,4964.17
Samsung,High Value,End of Season Sale,426602.12,152,2806.59,567.14,4982.96
Samsung,High Value,Exclusive Insider Offers,341490.79,128,2667.90,522.10,4885.30
Samsung,High Value,Festive Fever Promo,405847.66,156,2601.59,504.82,4977.70
Samsung,High Value,Final Call Frenzy,356337.46,131,2720.13,558.73,4984.59
Samsung,High Value,"Gift More, Spend Less",376535.58,140,2689.54,503.92,4988.95
Samsung,High Value,Golden Hour Bargains,397721.42,150,2651.48,538.84,4991.12
Samsung,High Value,Green Weekend Deals,346413.52,128,2706.36,517.16,4969.52
Samsung,High Value,Happy Hour Discounts,417645.71,146,2860.59,509.46,4992.52
Samsung,High Value,Holiday Shopping Rush,348884.95,129,2704.53,562.73,4996.83
Samsung,High Value,Hot Picks Promo,326224.88,119,2741.39,506.73,4949.03
Samsung,High Value,Instant Gratification Sale,395052.25,143,2762.60,549.83,4985.06
Samsung,High Value,Limited Time Treasures,407677.14,142,2870.97,512.94,4980.55
Samsung,High Value,Loyalty Rewards Blast,419616.94,149,2816.22,519.51,4914.51
Samsung,High Value,Mega Weekend Bonanza,389102.29,147,2646.95,504.44,4992.12
Samsung,High Value,Mid-Year Madness,378057.01,138,2739.54,503.72,4913.40
Samsung,High Value,Midnight Madness,363063.23,129,2814.44,502.76,4982.29
Samsung,High Value,Mystery Discount Days,324870.81,124,2619.93,515.93,4965.62
Samsung,High Value,New Arrival Showcase,377818.40,142,2660.69,527.42,4937.26
Samsung,High Value,New Year Kickoff,343881.93,125,2751.06,501.98,4993.32
Samsung,High Value,Price Drop Parade,340826.77,115,2963.71,580.16,4978.20
Samsung,High Value,Red Tag Clearance,373086.78,139,2684.08,519.03,4993.37
Samsung,High Value,Seasonal Surprise Box,300287.12,108,2780.44,636.67,4830.46
Samsung,High Value,Shop & Save Spectacular,369176.58,135,2734.64,506.56,4962.78
Samsung,High Value,Smart Shopper Week,340616.37,129,2640.44,522.78,4963.71
Samsung,High Value,Spring Refresh Event,368256.87,136,2707.77,515.70,4918.92
Samsung,High Value,Spring Splash Discounts,322895.48,117,2759.79,592.16,4991.07
Samsung,High Value,Summer Sizzle Promo,322661.93,119,2711.44,538.10,4838.03
Samsung,High Value,Super Savings Week,328012.12,121,2710.84,595.74,4983.66
Samsung,High Value,Ultimate Value Event,392040.11,148,2648.92,503.38,4998.14
