customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
High Value,Salesperson,Clearance Countdown,1375821.13,503,2735.23,533.17,4998.78
High Value,Salesperson,Countdown to Savings,1553894.15,561,2769.86,504.17,4985.58
High Value,Salesperson,Customer Appreciation Week,1517209.96,558,2719.01,513.31,4976.04
High Value,Salesperson,Cyber Monday Mania,1469332.86,548,2681.26,507.37,4994.68
High Value,Salesperson,Deal of the Month,1399822.12,504,2777.42,511.26,4992.95
High Value,Salesperson,Double Points Bonanza,1429752.97,525,2723.34,504.90,4999.34
High Value,Salesperson,Early Bird Specials,1342697.34,504,2664.08,502.05,4996.35
High Value,Salesperson,End of Season Sale,1360291.94,501,2715.15,500.69,4999.05
High Value,Salesperson,Exclusive Insider Offers,1393360.47,505,2759.13,505.71,4996.56
High Value,Salesperson,Festive Fever Promo,1400588.28,512,2735.52,506.12,4992.67
High Value,Salesperson,Final Call Frenzy,1248906.08,471,2651.61,501.00,4996.48
High Value,Salesperson,Flash Frenzy Friday,1454069.90,531,2738.36,503.50,4998.72
High Value,Salesperson,"Gift More, Spend Less",1406492.16,492,2858.72,501.53,4990.32
High Value,Salesperson,Golden Hour Bargains,1367577.55,502,2724.26,517.26,4995.50
High Value,Salesperson,Green Weekend Deals,1227086.63,455,2696.89,503.35,4993.95
High Value,Salesperson,Happy Hour Discounts,1489017.94,534,2788.42,504.99,4998.95
High Value,Salesperson,Holiday Shopping Rush,1446056.92,513,2818.82,509.06,4998.34
High Value,Salesperson,Hot Picks Promo,1437403.26,514,2796.50,518.84,4988.34
High Value,Salesperson,Instant Gratification Sale,1462460.89,527,2775.07,534.05,4998.62
High Value,Salesperson,Limited Time Treasures,1470048.19,547,2687.47,508.05,4992.00
High Value,Salesperson,Loyalty Rewards Blast,1395593.25,518,2694.20,509.85,4949.02
High Value,Salesperson,Mega Weekend Bonanza,1305314.63,486,2685.83,505.91,4981.36
High Value,Salesperson,Mid-Year Madness,1452168.19,517,2808.84,527.42,4997.99
High Value,Salesperson,Midnight Madness,1411693.83,520,2714.80,500.95,4998.30
High Value,Salesperson,Mystery Discount Days,1416668.91,513,2761.54,508.03,4996.73
High Value,Salesperson,New Arrival Showcase,1511729.81,540,2799.50,500.37,4995.28
High Value,Salesperson,New Product Launch Promo,1431409.28,526,2721.31,503.81,4979.52
High Value,Salesperson,New Year Kickoff,1459761.13,528,2764.70,501.31,4993.32
High Value,Salesperson,Price Drop Parade,1371016.66,488,2809.46,505.89,4996.87
High Value,Salesperson,Red Tag Clearance,1348018.39,504,2674.64,517.90,4993.37
High Value,Salesperson,Seasonal Surprise Box,1447577.13,508,2849.56,505.64,4993.58
High Value,Salesperson,Shop & Save Spectacular,1439417.77,524,2746.98,531.24,4998.75
High Value,Salesperson,Smart Shopper Week,1340893.94,494,2714.36,502.77,4999.73
High Value,Salesperson,Spring Refresh Event,1257876.36,477,2637.06,505.18,4995.87
High Value,Salesperson,Spring Splash Discounts,1374063.95,502,2737.18,513.20,4996.37
High Value,Salesperson,Summer Sizzle Promo,1522451.52,543,2803.78,506.50,4998.80
High Value,Salesperson,Super Savings Week,1415871.75,522,2712.40,502.34,4984.05
High Value,Salesperson,Ultimate Value Event,1437197.85,515,2790.68,503.38,4996.74
High Value,Salesperson,VIP Access Sale,1428358.63,512,2789.76,502.41,4992.51
High Value,Salesperson,Weekend Warrior Specials,1514786.41,550,2754.16,502.46,4964.50
High Value,Salesperson,Winter Clearance Carnival,1478538.14,513,2882.14,506.45,4969.79
High Value,Salesperson,Winter Wonders Sale,1367572.56,493,2773.98,509.08,4991.58
High Value,Senior Salesperson,12 Days of Deals,1306072.04,478,2732.37,510.36,4987.18
High Value,Senior Salesperson,Autumn Deals Drive,1210333.11,442,2738.31,512.30,4998.64
High Value,Senior Salesperson,BOGO Blitz,1200824.37,439,2735.36,511.25,4977.94
High Value,Senior Salesperson,Back to School Boost,1125602.52,417,2699.29,505.83,4989.26
High Value,Senior Salesperson,Birthday Bash Sale,1248991.70,456,2739.02,501.00,4993.83
High Value,Senior Salesperson,Black Friday Blowout,1306622.07,461,2834.32,504.85,4989.76
High Value,Senior Salesperson,Cart Crasher Campaign,1253536.98,453,2767.19,531.87,4994.38
High Value,Senior Salesperson,Cashback Carnival,1143909.37,430,2660.25,503.76,4991.33
High Value,Senior Salesperson,Clearance Countdown,1277355.31,464,2752.92,507.81,4998.50
High Value,Senior Salesperson,Countdown to Savings,1250746.02,462,2707.24,517.19,4999.61
High Value,Senior Salesperson,Customer Appreciation Week,1286995.99,464,2773.70,505.23,4985.04
High Value,Senior Salesperson,Cyber Monday Mania,1313743.04,486,2703.17,504.44,4996.37
High Value,Senior Salesperson,Deal of the Month,1182429.40,435,2718.23,507.33,4997.39
High Value,Senior Salesperson,Double Points Bonanza,1262890.29,471,2681.30,510.07,4990.54
High Value,Senior Salesperson,Early Bird Specials,1316765.78,491,2681.80,503.12,4992.90
High Value,Senior Salesperson,End of Season Sale,1288942.51,465,2771.92,511.79,4989.62
High Value,Senior Salesperson,Exclusive Insider Offers,1282182.64,472,2716.49,515.78,4998.29
High Value,Senior Salesperson,Festive Fever Promo,1232459.51,446,2763.36,504.82,4991.65
High Value,Senior Salesperson,Final Call Frenzy,1342401.98,487,2756.47,500.03,4994.94
High Value,Senior Salesperson,Flash Frenzy Friday,1273285.29,459,2774.04,519.52,4992.73
High Value,Senior Salesperson,"Gift More, Spend Less",1268314.24,479,2647.84,503.92,4998.32
High Value,Senior Salesperson,Golden Hour Bargains,1147047.57,422,2718.12,530.53,4991.12
High Value,Senior Salesperson,Green Weekend Deals,1350258.50,494,2733.32,500.21,4993.15
High Value,Senior Salesperson,Happy Hour Discounts,1221846.67,431,2834.91,505.19,4997.56
High Value,Senior Salesperson,Holiday Shopping Rush,1203623.45,432,2786.17,512.82,4995.77
High Value,Senior Salesperson,Hot Picks Promo,1306768.15,471,2774.45,507.34,4937.92
High Value,Senior Salesperson,Instant Gratification Sale,1275571.87,458,2785.09,509.24,4986.49
High Value,Senior Salesperson,Limited Time Treasures,1238003.68,449,2757.25,506.57,4974.22
High Value,Senior Salesperson,Loyalty Rewards Blast,1267007.23,447,2834.47,502.35,4997.60
High Value,Senior Salesperson,Mega Weekend Bonanza,1274877.28,477,2672.70,501.33,4982.55
High Value,Senior Salesperson,Mid-Year Madness,1273865.25,473,2693.16,500.33,4965.33
High Value,Senior Salesperson,Midnight Madness,1191443.21,438,2720.19,510.44,4992.67
High Value,Senior Salesperson,Mystery Discount Days,1264262.45,454,2784.72,502.33,4985.71
High Value,Senior Salesperson,New Arrival Showcase,1357086.23,483,2809.70,519.21,4995.42
High Value,Senior Salesperson,New Product Launch Promo,1201887.47,459,2618.49,507.73,4994.34
High Value,Senior Salesperson,New Year Kickoff,1306895.89,471,2774.73,500.45,4994.30
High Value,Senior Salesperson,Price Drop Parade,1251903.85,461,2715.63,503.07,4985.27
High Value,Senior Salesperson,Red Tag Clearance,1384123.08,489,2830.52,501.29,4999.64
High Value,Senior Salesperson,Seasonal Surprise Box,1310591.86,479,2736.10,507.04,4996.14
High Value,Senior Salesperson,Shop & Save Spectacular,1244195.85,438,2840.63,504.82,4985.35
High Value,Senior Salesperson,Smart Shopper Week,1258263.74,470,2677.16,500.54,4994.72
High Value,Senior Salesperson,Spring Refresh Event,1250556.56,460,2718.60,515.89,4999.45
High Value,Senior Salesperson,Spring Splash Discounts,1354581.84,478,2833.85,505.94,4998.48
High Value,Senior Salesperson,Summer Sizzle Promo,1159282.50,426,2721.32,504.25,4997.66
High Value,Senior Salesperson,Super Savings Week,1375429.73,471,2920.23,507.63,4998.89
High Value,Senior Salesperson,Ultimate Value Event,1261258.69,455,2772.00,503.45,4993.10
High Value,Senior Salesperson,VIP Access Sale,1224102.98,457,2678.56,519.78,4999.71
High Value,Senior Salesperson,Weekend Warrior Specials,1250419.20,484,2583.51,501.39,4995.52
High Value,Senior Salesperson,Winter Clearance Carnival,1357754.50,488,2782.28,512.37,4997.27
High Value,Senior Salesperson,Winter Wonders Sale,1166673.63,423,2758.09,518.65,4991.52
In-Store Regular,Manager,12 Days of Deals,1285390.78,466,2758.35,509.79,4995.38
In-Store Regular,Manager,Autumn Deals Drive,1292621.84,479,2698.58,508.03,4994.21
In-Store Regular,Manager,BOGO Blitz,1322179.84,487,2714.95,500.64,4990.46
In-Store Regular,Manager,Back to School Boost,1304922.74,481,2712.94,502.61,4989.50
In-Store Regular,Manager,Birthday Bash Sale,1372977.76,486,2825.06,509.48,4965.81
In-Store Regular,Manager,Black Friday Blowout,1291070.65,458,2818.93,501.86,4998.42
In-Store Regular,Manager,Cart Crasher Campaign,1246575.79,447,2788.76,503.85,4993.08
In-Store Regular,Manager,Cashback Carnival,1332217.19,478,2787.07,529.04,4993.04
In-Store Regular,Manager,Clearance Countdown,1398619.55,506,2764.07,500.68,4993.71
In-Store Regular,Manager,Countdown to Savings,1292045.91,480,2691.76,501.16,4996.97
In-Store Regular,Manager,Customer Appreciation Week,1340413.36,500,2680.83,519.37,4995.61
In-Store Regular,Manager,Cyber Monday Mania,1300995.86,475,2738.94,502.42,4990.68
In-Store Regular,Manager,Deal of the Month,1423434.85,484,2940.98,516.81,4994.30
In-Store Regular,Manager,Double Points Bonanza,1452925.63,512,2837.75,506.78,4995.23
In-Store Regular,Manager,Early Bird Specials,1384988.74,484,2861.55,536.36,4999.06
In-Store Regular,Manager,End of Season Sale,1227776.54,454,2704.35,503.93,4996.20
In-Store Regular,Manager,Exclusive Insider Offers,1319001.54,479,2753.66,503.81,4998.51
In-Store Regular,Manager,Festive Fever Promo,1429129.99,515,2775.01,500.07,4998.89
In-Store Regular,Manager,Final Call Frenzy,1383871.67,506,2734.92,509.54,4974.82
In-Store Regular,Manager,Flash Frenzy Friday,1459353.92,518,2817.29,508.02,4995.61
In-Store Regular,Manager,"Gift More, Spend Less",1366576.94,505,2706.09,503.59,4990.49
In-Store Regular,Manager,Golden Hour Bargains,1383751.86,514,2692.12,516.63,4969.17
In-Store Regular,Manager,Green Weekend Deals,1331677.87,485,2745.73,534.23,4989.11
In-Store Regular,Manager,Happy Hour Discounts,1331412.76,470,2832.79,510.67,4987.44
In-Store Regular,Manager,Holiday Shopping Rush,1265841.54,488,2593.94,517.64,4983.44
In-Store Regular,Manager,Hot Picks Promo,1445723.87,535,2702.29,502.61,4992.31
In-Store Regular,Manager,Instant Gratification Sale,1428247.33,500,2856.49,565.74,4993.60
In-Store Regular,Manager,Limited Time Treasures,1342715.30,489,2745.84,508.79,4987.22
In-Store Regular,Manager,Loyalty Rewards Blast,1345184.91,490,2745.28,516.91,4987.05
In-Store Regular,Manager,Mega Weekend Bonanza,1391398.42,512,2717.58,512.03,4991.27
In-Store Regular,Manager,Mid-Year Madness,1327922.37,484,2743.64,505.91,4994.22
In-Store Regular,Manager,Midnight Madness,1513396.83,547,2766.72,500.45,4998.66
In-Store Regular,Manager,Mystery Discount Days,1323186.21,495,2673.10,506.53,4989.36
In-Store Regular,Manager,New Arrival Showcase,1428968.58,497,2875.19,509.28,4998.70
In-Store Regular,Manager,New Product Launch Promo,1404036.73,503,2791.33,501.76,4998.30
In-Store Regular,Manager,New Year Kickoff,1310454.22,484,2707.55,502.81,4996.42
In-Store Regular,Manager,Price Drop Parade,1344839.24,502,2678.96,504.57,4999.58
In-Store Regular,Manager,Red Tag Clearance,1312483.93,481,2728.66,509.39,4997.25
In-Store Regular,Manager,Seasonal Surprise Box,1341052.84,507,2645.07,507.86,4974.36
In-Store Regular,Manager,Shop & Save Spectacular,1505241.54,534,2818.80,507.30,4991.97
In-Store Regular,Manager,Smart Shopper Week,1328833.58,482,2756.92,511.44,4994.55
In-Store Regular,Manager,Spring Refresh Event,1428418.65,490,2915.14,500.05,4981.42
In-Store Regular,Manager,Spring Splash Discounts,1374493.35,479,2869.51,510.18,4998.18
In-Store Regular,Manager,Summer Sizzle Promo,1380362.54,494,2794.26,501.20,4974.58
In-Store Regular,Manager,Super Savings Week,1323867.97,482,2746.61,507.31,4992.34
In-Store Regular,Manager,Ultimate Value Event,1340358.52,499,2686.09,516.08,4990.81
In-Store Regular,Manager,VIP Access Sale,1393381.43,498,2797.95,502.72,4991.40
In-Store Regular,Manager,Weekend Warrior Specials,1455993.06,519,2805.38,502.44,4992.92
In-Store Regular,Manager,Winter Clearance Carnival,1435991.07,531,2704.31,508.37,4964.65
In-Store Regular,Manager,Winter Wonders Sale,1357573.23,508,2672.39,517.03,4999.21
In-Store Regular,Sales Associate,12 Days of Deals,1438736.44,520,2766.80,509.13,4999.60
In-Store Regular,Sales Associate,Autumn Deals Drive,1651054.35,605,2729.02,503.92,4992.45
In-Store Regular,Sales Associate,BOGO Blitz,1419494.83,532,2668.22,503.66,4993.12
In-Store Regular,Sales Associate,Back to School Boost,1370100.68,517,2650.10,501.01,4988.68
In-Store Regular,Sales Associate,Birthday Bash Sale,1334387.71,492,2712.17,504.16,4976.71
In-Store Regular,Sales Associate,Black Friday Blowout,1493770.53,526,2839.87,507.51,4997.07
In-Store Regular,Sales Associate,Cart Crasher Campaign,1469098.10,535,2745.98,514.16,4980.08
In-Store Regular,Sales Associate,Cashback Carnival,1503587.81,561,2680.19,503.09,4993.83
In-Store Regular,Sales Associate,Clearance Countdown,1409691.99,520,2710.95,519.06,4989.75
In-Store Regular,Sales Associate,Countdown to Savings,1387769.42,515,2694.70,509.72,4998.01
In-Store Regular,Sales Associate,Customer Appreciation Week,1469230.84,555,2647.26,506.67,4996.86
In-Store Regular,Sales Associate,Cyber Monday Mania,1419566.67,517,2745.78,503.24,4986.05
In-Store Regular,Sales Associate,Deal of the Month,1395203.06,509,2741.07,517.76,4999.17
In-Store Regular,Sales Associate,Double Points Bonanza,1318949.27,489,2697.24,503.76,4979.34
In-Store Regular,Sales Associate,Early Bird Specials,1529829.75,551,2776.46,513.51,4991.59
In-Store Regular,Sales Associate,End of Season Sale,1379103.81,508,2714.77,507.40,4997.96
In-Store Regular,Sales Associate,Exclusive Insider Offers,1574015.08,565,2785.87,514.36,4999.92
In-Store Regular,Sales Associate,Festive Fever Promo,1611095.41,576,2797.04,519.49,4990.63
In-Store Regular,Sales Associate,Final Call Frenzy,1501263.12,548,2739.53,508.37,4999.33
In-Store Regular,Sales Associate,Flash Frenzy Friday,1472480.74,546,2696.85,504.09,4991.58
In-Store Regular,Sales Associate,"Gift More, Spend Less",1596228.68,551,2896.97,511.37,4994.74
In-Store Regular,Sales Associate,Golden Hour Bargains,1375859.86,500,2751.72,501.78,4999.76
In-Store Regular,Sales Associate,Green Weekend Deals,1495342.94,544,2748.79,517.59,4995.46
In-Store Regular,Sales Associate,Happy Hour Discounts,1561440.59,552,2828.70,500.31,4996.28
In-Store Regular,Sales Associate,Holiday Shopping Rush,1355917.78,495,2739.23,517.58,4972.40
In-Store Regular,Sales Associate,Hot Picks Promo,1463447.22,527,2776.94,519.69,4988.19
In-Store Regular,Sales Associate,Instant Gratification Sale,1421144.10,497,2859.44,515.65,4993.22
In-Store Regular,Sales Associate,Limited Time Treasures,1381518.82,517,2672.18,522.50,4986.00
In-Store Regular,Sales Associate,Loyalty Rewards Blast,1438251.64,521,2760.56,500.57,4992.46
In-Store Regular,Sales Associate,Mega Weekend Bonanza,1330249.29,496,2681.95,500.60,4992.00
In-Store Regular,Sales Associate,Mid-Year Madness,1529046.73,557,2745.15,506.56,4994.70
In-Store Regular,Sales Associate,Midnight Madness,1352265.91,488,2771.04,512.41,4992.08
In-Store Regular,Sales Associate,Mystery Discount Days,1507665.21,534,2823.34,506.20,4995.07
In-Store Regular,Sales Associate,New Arrival Showcase,1393210.81,494,2820.26,509.54,4998.83
In-Store Regular,Sales Associate,New Product Launch Promo,1595607.00,578,2760.57,506.98,4993.94
In-Store Regular,Sales Associate,New Year Kickoff,1447662.24,534,2710.98,516.02,4986.69
In-Store Regular,Sales Associate,Price Drop Parade,1481440.85,523,2832.58,508.09,4999.49
In-Store Regular,Sales Associate,Red Tag Clearance,1391503.93,502,2771.92,504.22,4998.76
In-Store Regular,Sales Associate,Seasonal Surprise Box,1367426.57,507,2697.09,504.42,4992.97
In-Store Regular,Sales Associate,Shop & Save Spectacular,1310749.33,485,2702.58,503.16,4964.65
In-Store Regular,Sales Associate,Smart Shopper Week,1382512.41,505,2737.65,508.73,4998.63
In-Store Regular,Sales Associate,Spring Refresh Event,1462229.29,527,2774.63,513.02,4995.99
In-Store Regular,Sales Associate,Spring Splash Discounts,1459045.75,529,2758.12,507.73,4983.92
In-Store Regular,Sales Associate,Summer Sizzle Promo,1487709.89,538,2765.26,502.32,4995.70
In-Store Regular,Sales Associate,Super Savings Week,1515411.21,540,2806.32,513.58,4991.38
In-Store Regular,Sales Associate,Ultimate Value Event,1569580.62,561,2797.83,506.12,4994.00
In-Store Regular,Sales Associate,VIP Access Sale,1418919.38,518,2739.23,500.93,4984.60
In-Store Regular,Sales Associate,Weekend Warrior Specials,1352334.43,488,2771.18,514.84,4996.77
In-Store Regular,Sales Associate,Winter Clearance Carnival,1459579.89,536,2723.10,511.24,4998.82
In-Store Regular,Sales Associate,Winter Wonders Sale,1457757.21,535,2724.78,516.58,4998.96
In-Store Regular,Salesperson,12 Days of Deals,1428158.79,511,2794.83,503.94,4972.15
In-Store Regular,Salesperson,Autumn Deals Drive,1426211.10,529,2696.05,502.40,4996.98
In-Store Regular,Salesperson,BOGO Blitz,1333644.72,472,2825.52,502.29,4998.29
In-Store Regular,Salesperson,Back to School Boost,1456555.78,525,2774.39,509.93,4998.12
In-Store Regular,Salesperson,Birthday Bash Sale,1346973.03,491,2743.33,502.96,4997.95
In-Store Regular,Salesperson,Black Friday Blowout,1429404.08,519,2754.15,527.37,4993.62
In-Store Regular,Salesperson,Cart Crasher Campaign,1463303.63,538,2719.90,504.84,4997.58
In-Store Regular,Salesperson,Cashback Carnival,1324813.75,470,2818.75,512.47,4995.33
In-Store Regular,Salesperson,Clearance Countdown,1349602.08,510,2646.28,513.24,4999.80
In-Store Regular,Salesperson,Countdown to Savings,1355089.15,514,2636.36,504.23,4997.94
In-Store Regular,Salesperson,Customer Appreciation Week,1290143.04,487,2649.16,508.00,4998.63
In-Store Regular,Salesperson,Cyber Monday Mania,1362751.15,510,2672.06,506.75,4990.14
In-Store Regular,Salesperson,Deal of the Month,1342874.35,494,2718.37,504.72,4999.89
In-Store Regular,Salesperson,Double Points Bonanza,1299679.55,484,2685.29,500.80,4996.36
In-Store Regular,Salesperson,Early Bird Specials,1514782.51,546,2774.33,506.38,4989.80
In-Store Regular,Salesperson,End of Season Sale,1424471.23,503,2831.95,500.36,4997.48
In-Store Regular,Salesperson,Exclusive Insider Offers,1379884.05,506,2727.04,503.60,4990.23
In-Store Regular,Salesperson,Festive Fever Promo,1345053.47,507,2652.97,509.05,4966.13
In-Store Regular,Salesperson,Final Call Frenzy,1427996.17,528,2704.54,500.25,4991.04
In-Store Regular,Salesperson,Flash Frenzy Friday,1406613.59,515,2731.29,504.11,4982.34
In-Store Regular,Salesperson,"Gift More, Spend Less",1374010.99,497,2764.61,507.61,4990.54
In-Store Regular,Salesperson,Golden Hour Bargains,1353241.81,492,2750.49,500.16,4999.35
In-Store Regular,Salesperson,Green Weekend Deals,1450930.35,531,2732.45,549.51,4985.16
In-Store Regular,Salesperson,Happy Hour Discounts,1431046.06,534,2679.86,501.91,4990.56
In-Store Regular,Salesperson,Holiday Shopping Rush,1386040.46,505,2744.63,501.27,4999.33
In-Store Regular,Salesperson,Hot Picks Promo,1357646.05,474,2864.23,520.73,4995.54
In-Store Regular,Salesperson,Instant Gratification Sale,1523247.14,552,2759.51,503.70,4999.70
In-Store Regular,Salesperson,Limited Time Treasures,1408730.83,530,2657.98,504.55,4983.39
In-Store Regular,Salesperson,Loyalty Rewards Blast,1521227.29,541,2811.88,515.06,4985.10
In-Store Regular,Salesperson,Mega Weekend Bonanza,1578059.47,561,2812.94,507.71,4998.42
In-Store Regular,Salesperson,Mid-Year Madness,1412472.78,504,2802.53,517.51,4995.13
In-Store Regular,Salesperson,Midnight Madness,1464351.56,528,2773.39,508.98,4985.49
In-Store Regular,Salesperson,Mystery Discount Days,1383680.68,503,2750.86,502.59,4994.43
In-Store Regular,Salesperson,New Arrival Showcase,1346975.19,485,2777.27,501.45,4997.53
In-Store Regular,Salesperson,New Product Launch Promo,1324640.02,498,2659.92,506.06,4996.63
In-Store Regular,Salesperson,New Year Kickoff,1398146.74,514,2720.13,506.98,4992.04
In-Store Regular,Salesperson,Price Drop Parade,1459317.88,527,2769.10,503.25,4998.14
In-Store Regular,Salesperson,Red Tag Clearance,1458858.33,541,2696.60,506.04,4995.93
In-Store Regular,Salesperson,Seasonal Surprise Box,1429133.97,536,2666.29,505.51,4996.39
In-Store Regular,Salesperson,Shop & Save Spectacular,1506796.72,542,2780.07,502.76,4990.91
In-Store Regular,Salesperson,Smart Shopper Week,1243648.40,462,2691.88,521.96,4992.18
In-Store Regular,Salesperson,Spring Refresh Event,1541657.29,536,2876.23,508.56,4983.41
In-Store Regular,Salesperson,Spring Splash Discounts,1455733.53,505,2882.64,501.80,4973.04
In-Store Regular,Salesperson,Summer Sizzle Promo,1421880.77,513,2771.70,502.54,4961.44
In-Store Regular,Salesperson,Super Savings Week,1442596.07,532,2711.65,501.50,4957.76
In-Store Regular,Salesperson,Ultimate Value Event,1391454.19,495,2811.02,523.68,4995.70
In-Store Regular,Salesperson,VIP Access Sale,1304180.69,486,2683.50,516.62,4988.78
In-Store Regular,Salesperson,Weekend Warrior Specials,1412170.18,511,2763.54,515.36,4997.30
In-Store Regular,Salesperson,Winter Clearance Carnival,1334318.02,468,2851.11,522.93,4999.77
In-Store Regular,Salesperson,Winter Wonders Sale,1429581.93,519,2754.49,510.35,4988.50
In-Store Regular,Senior Salesperson,12 Days of Deals,1289011.30,453,2845.50,501.08,4998.58
In-Store Regular,Senior Salesperson,Autumn Deals Drive,1266185.06,465,2722.98,511.09,4999.09
In-Store Regular,Senior Salesperson,BOGO Blitz,1337028.11,462,2894.00,517.35,4997.96
In-Store Regular,Senior Salesperson,Back to School Boost,1154824.06,426,2710.85,526.24,4978.66
In-Store Regular,Senior Salesperson,Birthday Bash Sale,1320230.58,477,2767.78,523.23,4987.56
In-Store Regular,Senior Salesperson,Black Friday Blowout,1303208.69,490,2659.61,500.74,4991.85
In-Store Regular,Senior Salesperson,Cart Crasher Campaign,1368965.27,483,2834.30,511.13,4979.28
In-Store Regular,Senior Salesperson,Cashback Carnival,1214719.51,456,2663.86,505.82,4996.22
In-Store Regular,Senior Salesperson,Clearance Countdown,1151602.97,433,2659.59,539.57,4993.56
In-Store Regular,Senior Salesperson,Countdown to Savings,1135273.36,422,2690.22,515.96,4994.85
In-Store Regular,Senior Salesperson,Customer Appreciation Week,1217340.58,441,2760.41,513.44,4993.43
In-Store Regular,Senior Salesperson,Cyber Monday Mania,1141782.84,429,2661.50,507.95,4985.88
In-Store Regular,Senior Salesperson,Deal of the Month,1188438.29,435,2732.04,502.82,4992.29
In-Store Regular,Senior Salesperson,Double Points Bonanza,1259440.54,456,2761.93,514.40,4999.96
In-Store Regular,Senior Salesperson,Early Bird Specials,1207900.01,448,2696.21,505.07,4999.11
In-Store Regular,Senior Salesperson,End of Season Sale,1196388.41,436,2744.01,502.83,4998.37
In-Store Regular,Senior Salesperson,Exclusive Insider Offers,1244047.87,449,2770.71,504.09,4999.96
In-Store Regular,Senior Salesperson,Festive Fever Promo,1284858.30,458,2805.37,503.23,4999.21
In-Store Regular,Senior Salesperson,Final Call Frenzy,1219318.25,432,2822.50,534.98,4985.81
In-Store Regular,Senior Salesperson,Flash Frenzy Friday,1256162.58,459,2736.74,504.49,4995.77
In-Store Regular,Senior Salesperson,"Gift More, Spend Less",1203636.18,452,2662.91,515.74,4953.02
In-Store Regular,Senior Salesperson,Golden Hour Bargains,1265314.67,465,2721.11,504.64,4990.16
In-Store Regular,Senior Salesperson,Green Weekend Deals,1342527.51,477,2814.52,507.12,4999.53
In-Store Regular,Senior Salesperson,Happy Hour Discounts,1236563.97,445,2778.80,519.18,4975.91
In-Store Regular,Senior Salesperson,Holiday Shopping Rush,1219485.28,449,2716.00,500.69,4977.97
In-Store Regular,Senior Salesperson,Hot Picks Promo,1287300.80,463,2780.35,509.80,4989.96
In-Store Regular,Senior Salesperson,Instant Gratification Sale,1320175.41,462,2857.52,500.03,4982.10
In-Store Regular,Senior Salesperson,Limited Time Treasures,1228274.78,447,2747.82,503.33,4993.71
In-Store Regular,Senior Salesperson,Loyalty Rewards Blast,1254540.92,460,2727.26,501.97,4977.77
In-Store Regular,Senior Salesperson,Mega Weekend Bonanza,1280581.56,463,2765.83,516.08,4997.10
In-Store Regular,Senior Salesperson,Mid-Year Madness,1184315.59,423,2799.80,563.42,4997.59
In-Store Regular,Senior Salesperson,Midnight Madness,1270808.48,449,2830.31,520.52,4984.38
In-Store Regular,Senior Salesperson,Mystery Discount Days,1316826.39,455,2894.12,503.39,4977.60
In-Store Regular,Senior Salesperson,New Arrival Showcase,1177563.69,419,2810.41,518.13,4995.95
In-Store Regular,Senior Salesperson,New Product Launch Promo,1269201.61,468,2711.97,513.88,4984.56
In-Store Regular,Senior Salesperson,New Year Kickoff,1305509.18,460,2838.06,528.73,4989.93
In-Store Regular,Senior Salesperson,Price Drop Parade,1217046.10,430,2830.34,500.06,4995.16
In-Store Regular,Senior Salesperson,Red Tag Clearance,1353027.97,486,2784.01,503.76,4994.41
In-Store Regular,Senior Salesperson,Seasonal Surprise Box,1274473.38,455,2801.04,507.72,4964.31
In-Store Regular,Senior Salesperson,Shop & Save Spectacular,1259537.24,452,2786.59,502.23,4977.47
In-Store Regular,Senior Salesperson,Smart Shopper Week,1368280.97,491,2786.72,513.30,4986.27
In-Store Regular,Senior Salesperson,Spring Refresh Event,1150257.33,425,2706.49,521.35,4998.45
In-Store Regular,Senior Salesperson,Spring Splash Discounts,1165787.58,427,2730.18,502.90,4991.56
In-Store Regular,Senior Salesperson,Summer Sizzle Promo,1187080.17,433,2741.52,517.05,4993.62
In-Store Regular,Senior Salesperson,Super Savings Week,1210745.08,459,2637.79,514.36,4996.48
In-Store Regular,Senior Salesperson,Ultimate Value Event,1271041.90,456,2787.37,501.78,4998.73
In-Store Regular,Senior Salesperson,VIP Access Sale,1333434.06,479,2783.79,505.73,4997.93
In-Store Regular,Senior Salesperson,Weekend Warrior Specials,1268445.71,485,2615.35,509.62,4993.90
In-Store Regular,Senior Salesperson,Winter Clearance Carnival,1312591.25,464,2828.86,504.68,4995.10
In-Store Regular,Senior Salesperson,Winter Wonders Sale,1270296.68,484,2624.58,513.51,4986.53
Loyal Customer,Manager,12 Days of Deals,1397617.50,505,2767.56,504.41,4999.32
Loyal Customer,Manager,Autumn Deals Drive,1385339.83,518,2674.40,523.84,4994.25
Loyal Customer,Manager,BOGO Blitz,1593423.02,564,2825.22,506.08,4999.75
Loyal Customer,Manager,Back to School Boost,1398140.06,533,2623.15,528.66,4996.96
Loyal Customer,Manager,Birthday Bash Sale,1316683.82,490,2687.11,500.20,4999.34
Loyal Customer,Manager,Black Friday Blowout,1333032.64,491,2714.93,525.43,4962.35
Loyal Customer,Manager,Cart Crasher Campaign,1426413.41,526,2711.81,517.43,4969.32
Loyal Customer,Manager,Cashback Carnival,1242598.65,449,2767.48,518.86,4997.90
Loyal Customer,Manager,Clearance Countdown,1396612.70,539,2591.12,500.08,4993.94
Loyal Customer,Manager,Countdown to Savings,1591050.05,569,2796.22,507.32,4979.44
Loyal Customer,Manager,Customer Appreciation Week,1378170.58,503,2739.90,510.46,4983.41
Loyal Customer,Manager,Cyber Monday Mania,1363774.93,499,2733.02,517.23,4994.22
