brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Tata,Small Stores / Shops,Back to School Boost,654339.29,232,2820.43,528.82,4991.91
Tata,Small Stores / Shops,Birthday Bash Sale,620350.49,239,2595.61,524.66,4983.43
Tata,Small Stores / Shops,Black Friday Blowout,689428.80,241,2860.70,500.83,4990.79
Tata,Small Stores / Shops,Cart Crasher Campaign,617814.23,220,2808.25,505.15,4989.38
Tata,Small Stores / Shops,Cashback Carnival,623720.36,229,2723.67,533.43,4993.12
Tata,Small Stores / Shops,Clearance Countdown,658156.65,237,2777.03,502.02,4998.45
Tata,Small Stores / Shops,Countdown to Savings,583374.96,229,2547.49,500.91,4948.40
Tata,Small Stores / Shops,Customer Appreciation Week,623915.16,233,2677.75,512.29,4997.51
Tata,Small Stores / Shops,Cyber Monday Mania,629387.07,242,2600.77,511.03,4998.73
Tata,Small Stores / Shops,Deal of the Month,603688.75,225,2683.06,500.56,4996.71
Tata,Small Stores / Shops,Double Points Bonanza,539561.38,203,2657.94,542.97,4990.67
Tata,Small Stores / Shops,Early Bird Specials,613475.83,227,2702.54,538.52,4981.93
Tata,Small Stores / Shops,End of Season Sale,676310.41,236,2865.72,503.98,4989.11
Tata,Small Stores / Shops,Exclusive Insider Offers,614100.98,214,2869.63,557.86,4999.35
Tata,Small Stores / Shops,Festive Fever Promo,612655.97,231,2652.19,524.48,4983.92
Tata,Small Stores / Shops,Final Call Frenzy,730526.37,254,2876.09,504.53,4989.60
Tata,Small Stores / Shops,Flash Frenzy Friday,576643.08,213,2707.24,513.87,4970.02
Tata,Small Stores / Shops,"Gift More, Spend Less",666810.04,223,2990.18,568.78,4998.23
Tata,Small Stores / Shops,Golden Hour Bargains,683389.34,249,2744.54,508.71,4982.96
Tata,Small Stores / Shops,Green Weekend Deals,576850.07,212,2720.99,525.90,4990.02
Tata,Small Stores / Shops,Happy Hour Discounts,572319.75,207,2764.83,505.89,4966.28
Tata,Small Stores / Shops,Holiday Shopping Rush,623576.34,232,2687.83,521.62,4979.09
Tata,Small Stores / Shops,Hot Picks Promo,651031.85,231,2818.32,501.36,4962.72
Tata,Small Stores / Shops,Instant Gratification Sale,598724.03,225,2661.00,524.03,4956.95
Tata,Small Stores / Shops,Limited Time Treasures,591757.73,209,2831.38,508.05,4949.59
Tata,Small Stores / Shops,Loyalty Rewards Blast,512392.08,193,2654.88,507.01,4993.52
Tata,Small Stores / Shops,Mega Weekend Bonanza,595816.98,232,2568.18,532.86,4994.06
Tata,Small Stores / Shops,Mid-Year Madness,669971.16,245,2734.58,500.47,4985.87
Tata,Small Stores / Shops,Midnight Madness,600483.94,227,2645.30,500.01,4938.58
Tata,Small Stores / Shops,Mystery Discount Days,710060.36,249,2851.65,527.14,4990.44
Tata,Small Stores / Shops,New Arrival Showcase,657263.95,236,2785.02,502.27,4982.30
Tata,Small Stores / Shops,New Product Launch Promo,553821.93,197,2811.28,526.69,4985.24
Tata,Small Stores / Shops,New Year Kickoff,620602.08,236,2629.67,529.28,4976.96
Tata,Small Stores / Shops,Price Drop Parade,632765.74,220,2876.21,505.58,4986.73
Tata,Small Stores / Shops,Red Tag Clearance,648772.98,229,2833.07,525.81,4989.26
Tata,Small Stores / Shops,Seasonal Surprise Box,677139.02,237,2857.13,545.73,4992.27
Tata,Small Stores / Shops,Shop & Save Spectacular,588755.64,208,2830.56,506.56,4988.98
Tata,Small Stores / Shops,Smart Shopper Week,647518.23,244,2653.76,503.56,4981.88
Tata,Small Stores / Shops,Spring Refresh Event,622191.33,228,2728.91,513.02,4932.48
Tata,Small Stores / Shops,Spring Splash Discounts,619544.99,220,2816.11,545.74,4982.86
Tata,Small Stores / Shops,Summer Sizzle Promo,577746.75,208,2777.63,508.92,4950.77
Tata,Small Stores / Shops,Super Savings Week,615315.02,223,2759.26,514.95,4963.07
Tata,Small Stores / Shops,Ultimate Value Event,611789.88,225,2719.07,506.59,4995.88
Tata,Small Stores / Shops,VIP Access Sale,597492.21,231,2586.55,543.98,4967.78
Tata,Small Stores / Shops,Weekend Warrior Specials,644039.87,240,2683.50,539.64,4942.53
Tata,Small Stores / Shops,Winter Clearance Carnival,652320.75,239,2729.38,574.16,4998.44
Tata,Small Stores / Shops,Winter Wonders Sale,566160.55,214,2645.61,515.32,4984.41
Tata,Supermarkets ,12 Days of Deals,650990.89,242,2690.05,508.44,4954.42
Tata,Supermarkets ,Autumn Deals Drive,585720.79,222,2638.38,512.90,4965.73
Tata,Supermarkets ,BOGO Blitz,581409.32,224,2595.58,534.13,4967.76
Tata,Supermarkets ,Back to School Boost,627477.65,227,2764.22,502.61,4976.52
Tata,Supermarkets ,Birthday Bash Sale,617883.54,233,2651.86,520.10,4910.84
Tata,Supermarkets ,Black Friday Blowout,641967.05,234,2743.45,526.67,4975.84
Tata,Supermarkets ,Cart Crasher Campaign,609054.20,236,2580.74,526.15,4988.06
Tata,Supermarkets ,Cashback Carnival,591862.82,218,2714.97,512.58,4988.77
Tata,Supermarkets ,Clearance Countdown,601054.33,206,2917.74,552.62,4984.14
Tata,Supermarkets ,Countdown to Savings,707501.47,255,2774.52,561.03,4984.69
Tata,Supermarkets ,Customer Appreciation Week,589181.27,215,2740.38,505.16,4962.15
Tata,Supermarkets ,Cyber Monday Mania,637114.64,232,2746.18,507.95,4987.77
Tata,Supermarkets ,Deal of the Month,633884.13,231,2744.09,516.78,4991.28
Tata,Supermarkets ,Double Points Bonanza,684109.67,250,2736.44,504.96,4999.34
Tata,Supermarkets ,Early Bird Specials,605787.82,207,2926.51,511.59,4975.78
Tata,Supermarkets ,End of Season Sale,721761.84,253,2852.81,527.02,4991.22
Tata,Supermarkets ,Exclusive Insider Offers,625692.34,231,2708.62,504.09,4996.14
Tata,Supermarkets ,Festive Fever Promo,670401.05,235,2852.77,548.18,4986.36
Tata,Supermarkets ,Final Call Frenzy,605797.06,229,2645.40,511.29,4970.35
Tata,Supermarkets ,Flash Frenzy Friday,620516.50,213,2913.22,500.97,4995.90
Tata,Supermarkets ,"Gift More, Spend Less",640490.44,233,2748.89,509.60,4990.49
Tata,Supermarkets ,Golden Hour Bargains,655675.58,238,2754.94,506.12,4968.40
Tata,Supermarkets ,Green Weekend Deals,763487.49,271,2817.30,508.74,4951.11
Tata,Supermarkets ,Happy Hour Discounts,677995.48,242,2801.63,511.52,4967.69
Tata,Supermarkets ,Holiday Shopping Rush,576046.51,208,2769.45,505.64,4997.86
Tata,Supermarkets ,Hot Picks Promo,610552.16,226,2701.56,575.68,4967.62
Tata,Supermarkets ,Instant Gratification Sale,633827.44,216,2934.39,500.33,4987.65
Tata,Supermarkets ,Limited Time Treasures,626692.60,235,2666.78,509.07,4983.86
Tata,Supermarkets ,Loyalty Rewards Blast,698240.74,248,2815.49,508.57,4968.31
Tata,Supermarkets ,Mega Weekend Bonanza,599063.79,237,2527.70,510.97,4953.84
Tata,Supermarkets ,Mid-Year Madness,690938.30,242,2855.12,536.31,4995.65
Tata,Supermarkets ,Midnight Madness,622664.22,209,2979.25,511.10,4998.75
Tata,Supermarkets ,Mystery Discount Days,586247.06,220,2664.76,516.74,4974.69
Tata,Supermarkets ,New Arrival Showcase,550854.71,209,2635.67,511.64,4985.57
Tata,Supermarkets ,New Product Launch Promo,620134.54,232,2672.99,542.43,4994.23
Tata,Supermarkets ,New Year Kickoff,629422.95,246,2558.63,512.57,4989.23
Tata,Supermarkets ,Price Drop Parade,629810.44,219,2875.85,571.70,4991.24
Tata,Supermarkets ,Red Tag Clearance,661510.21,238,2779.45,519.21,4956.37
Tata,Supermarkets ,Seasonal Surprise Box,579237.13,213,2719.42,519.82,4975.64
Tata,Supermarkets ,Shop & Save Spectacular,586486.27,214,2740.59,514.43,4993.94
Tata,Supermarkets ,Smart Shopper Week,607675.85,213,2852.94,516.91,4989.07
Tata,Supermarkets ,Spring Refresh Event,669011.73,235,2846.86,517.46,4974.58
Tata,Supermarkets ,Spring Splash Discounts,650687.53,237,2745.52,515.99,4986.70
Tata,Supermarkets ,Summer Sizzle Promo,597753.38,222,2692.58,527.95,4981.75
Tata,Supermarkets ,Super Savings Week,613096.07,222,2761.69,516.48,4990.58
Tata,Supermarkets ,Ultimate Value Event,613489.41,231,2655.80,571.93,4992.62
Tata,Supermarkets ,VIP Access Sale,707878.57,252,2809.04,508.05,4974.89
Tata,Supermarkets ,Weekend Warrior Specials,621941.86,221,2814.22,504.05,4956.37
Tata,Supermarkets ,Winter Clearance Carnival,634180.10,224,2831.16,511.24,4978.77
Tata,Supermarkets ,Winter Wonders Sale,651702.56,238,2738.25,538.88,4950.05
Urban Ladder,Large Malls / Complexes,12 Days of Deals,636895.79,227,2805.71,502.44,4974.34
Urban Ladder,Large Malls / Complexes,Autumn Deals Drive,581571.77,199,2922.47,546.90,4982.15
Urban Ladder,Large Malls / Complexes,BOGO Blitz,622992.45,223,2793.69,506.07,4990.46
Urban Ladder,Large Malls / Complexes,Back to School Boost,575115.24,217,2650.30,514.02,4993.19
Urban Ladder,Large Malls / Complexes,Birthday Bash Sale,552720.66,205,2696.20,531.30,4964.82
Urban Ladder,Large Malls / Complexes,Black Friday Blowout,569066.89,204,2789.54,507.23,4999.88
Urban Ladder,Large Malls / Complexes,Cart Crasher Campaign,532429.66,198,2689.04,564.75,4994.60
Urban Ladder,Large Malls / Complexes,Cashback Carnival,553615.11,201,2754.30,538.91,4999.62
Urban Ladder,Large Malls / Complexes,Clearance Countdown,589214.27,210,2805.78,528.08,4974.11
Urban Ladder,Large Malls / Complexes,Countdown to Savings,513841.78,203,2531.24,575.52,4989.47
Urban Ladder,Large Malls / Complexes,Customer Appreciation Week,476486.15,184,2589.60,510.46,4988.63
Urban Ladder,Large Malls / Complexes,Cyber Monday Mania,622984.79,222,2806.24,541.91,4990.17
Urban Ladder,Large Malls / Complexes,Deal of the Month,634962.08,241,2634.70,525.57,4999.11
Urban Ladder,Large Malls / Complexes,Double Points Bonanza,567401.96,214,2651.41,508.58,4986.14
Urban Ladder,Large Malls / Complexes,Early Bird Specials,588339.12,215,2736.46,503.43,4938.57
Urban Ladder,Large Malls / Complexes,End of Season Sale,632402.79,222,2848.66,509.93,4962.83
Urban Ladder,Large Malls / Complexes,Exclusive Insider Offers,600453.10,213,2819.03,532.69,4955.46
Urban Ladder,Large Malls / Complexes,Festive Fever Promo,594574.39,229,2596.39,509.05,4987.04
Urban Ladder,Large Malls / Complexes,Final Call Frenzy,584486.06,213,2744.07,504.15,4957.17
Urban Ladder,Large Malls / Complexes,Flash Frenzy Friday,658470.71,237,2778.36,502.44,4978.87
Urban Ladder,Large Malls / Complexes,"Gift More, Spend Less",692492.71,235,2946.78,507.61,4984.42
Urban Ladder,Large Malls / Complexes,Golden Hour Bargains,601259.29,212,2836.13,528.40,4997.28
Urban Ladder,Large Malls / Complexes,Green Weekend Deals,576491.34,217,2656.64,502.15,4995.24
Urban Ladder,Large Malls / Complexes,Happy Hour Discounts,548541.13,198,2770.41,511.43,4997.56
Urban Ladder,Large Malls / Complexes,Holiday Shopping Rush,591674.23,209,2830.98,502.02,4989.87
Urban Ladder,Large Malls / Complexes,Hot Picks Promo,574276.36,217,2646.43,587.71,4995.82
Urban Ladder,Large Malls / Complexes,Instant Gratification Sale,612378.67,223,2746.09,505.46,4995.76
Urban Ladder,Large Malls / Complexes,Limited Time Treasures,635555.78,223,2850.03,508.15,4968.61
Urban Ladder,Large Malls / Complexes,Loyalty Rewards Blast,597518.96,217,2753.54,545.82,4998.17
Urban Ladder,Large Malls / Complexes,Mega Weekend Bonanza,590878.54,222,2661.62,507.73,4972.66
Urban Ladder,Large Malls / Complexes,Mid-Year Madness,566387.65,208,2723.02,501.87,4997.34
Urban Ladder,Large Malls / Complexes,Midnight Madness,649354.92,234,2775.02,523.87,4975.49
Urban Ladder,Large Malls / Complexes,Mystery Discount Days,610565.56,231,2643.14,539.99,4965.98
Urban Ladder,Large Malls / Complexes,New Arrival Showcase,641304.71,219,2928.33,515.29,4989.98
Urban Ladder,Large Malls / Complexes,New Product Launch Promo,622660.99,233,2672.36,500.98,4940.65
Urban Ladder,Large Malls / Complexes,New Year Kickoff,650585.48,234,2780.28,518.27,4989.07
Urban Ladder,Large Malls / Complexes,Price Drop Parade,605402.56,219,2764.40,532.30,4970.51
Urban Ladder,Large Malls / Complexes,Red Tag Clearance,531824.31,200,2659.12,511.21,4999.64
Urban Ladder,Large Malls / Complexes,Seasonal Surprise Box,617329.37,219,2818.86,517.65,4973.70
Urban Ladder,Large Malls / Complexes,Shop & Save Spectacular,562515.13,202,2784.73,537.15,4973.80
Urban Ladder,Large Malls / Complexes,Smart Shopper Week,603174.69,211,2858.65,500.56,4987.03
Urban Ladder,Large Malls / Complexes,Spring Refresh Event,511682.72,191,2678.97,527.72,4978.85
Urban Ladder,Large Malls / Complexes,Spring Splash Discounts,652729.08,236,2765.80,528.77,4996.37
Urban Ladder,Large Malls / Complexes,Summer Sizzle Promo,609724.15,225,2709.89,517.24,4988.83
Urban Ladder,Large Malls / Complexes,Super Savings Week,582889.39,207,2815.89,538.95,4992.27
Urban Ladder,Large Malls / Complexes,Ultimate Value Event,604060.66,217,2783.69,530.20,4978.65
Urban Ladder,Large Malls / Complexes,VIP Access Sale,602712.13,212,2842.98,512.62,4987.04
Urban Ladder,Large Malls / Complexes,Weekend Warrior Specials,611191.44,229,2668.96,526.99,4985.43
Urban Ladder,Large Malls / Complexes,Winter Clearance Carnival,602617.89,211,2856.01,509.43,4993.18
Urban Ladder,Large Malls / Complexes,Winter Wonders Sale,589875.17,213,2769.37,500.29,4997.81
Urban Ladder,Small Stores / Shops,12 Days of Deals,679851.55,236,2880.73,517.13,4932.18
Urban Ladder,Small Stores / Shops,Autumn Deals Drive,584201.60,210,2781.91,513.05,4994.21
Urban Ladder,Small Stores / Shops,BOGO Blitz,625566.86,235,2661.99,505.47,4972.69
Urban Ladder,Small Stores / Shops,Back to School Boost,600364.36,210,2858.88,547.96,4996.70
Urban Ladder,Small Stores / Shops,Birthday Bash Sale,623570.47,222,2808.88,501.84,4996.86
Urban Ladder,Small Stores / Shops,Black Friday Blowout,570182.85,211,2702.29,511.80,4981.67
Urban Ladder,Small Stores / Shops,Cart Crasher Campaign,579159.29,213,2719.06,533.70,4979.28
Urban Ladder,Small Stores / Shops,Cashback Carnival,527759.09,210,2513.14,502.45,4999.14
Urban Ladder,Small Stores / Shops,Clearance Countdown,639263.44,225,2841.17,525.08,4979.50
Urban Ladder,Small Stores / Shops,Countdown to Savings,572711.76,209,2740.25,534.00,4986.67
Urban Ladder,Small Stores / Shops,Customer Appreciation Week,591034.71,219,2698.79,501.28,4963.00
Urban Ladder,Small Stores / Shops,Cyber Monday Mania,629641.60,231,2725.72,557.71,4990.19
Urban Ladder,Small Stores / Shops,Deal of the Month,656126.53,229,2865.18,513.90,4985.15
Urban Ladder,Small Stores / Shops,Double Points Bonanza,613504.94,204,3007.38,500.57,4955.59
Urban Ladder,Small Stores / Shops,Early Bird Specials,516556.46,197,2622.11,508.32,4975.68
Urban Ladder,Small Stores / Shops,End of Season Sale,609229.87,223,2731.97,551.44,4989.65
Urban Ladder,Small Stores / Shops,Exclusive Insider Offers,567958.88,221,2569.95,523.65,4964.31
Urban Ladder,Small Stores / Shops,Festive Fever Promo,560461.32,207,2707.54,500.07,4991.65
Urban Ladder,Small Stores / Shops,Final Call Frenzy,641811.63,235,2731.11,501.06,4997.58
Urban Ladder,Small Stores / Shops,Flash Frenzy Friday,589684.72,211,2794.71,528.30,4995.63
Urban Ladder,Small Stores / Shops,"Gift More, Spend Less",659269.36,232,2841.68,510.14,4994.85
Urban Ladder,Small Stores / Shops,Golden Hour Bargains,611371.38,206,2967.82,517.42,4999.31
Urban Ladder,Small Stores / Shops,Green Weekend Deals,609503.81,232,2627.17,516.86,4992.89
Urban Ladder,Small Stores / Shops,Happy Hour Discounts,601476.06,209,2877.88,538.10,4996.65
Urban Ladder,Small Stores / Shops,Holiday Shopping Rush,561046.66,206,2723.53,523.84,4959.89
Urban Ladder,Small Stores / Shops,Hot Picks Promo,580637.10,226,2569.19,502.87,4980.07
Urban Ladder,Small Stores / Shops,Instant Gratification Sale,596974.82,212,2815.92,515.64,4995.20
Urban Ladder,Small Stores / Shops,Limited Time Treasures,642496.52,226,2842.90,500.34,4997.33
Urban Ladder,Small Stores / Shops,Loyalty Rewards Blast,621546.48,227,2738.09,550.08,4976.53
Urban Ladder,Small Stores / Shops,Mega Weekend Bonanza,616060.89,224,2750.27,507.54,4969.19
Urban Ladder,Small Stores / Shops,Mid-Year Madness,560001.84,220,2545.46,517.19,4987.29
Urban Ladder,Small Stores / Shops,Midnight Madness,633384.93,219,2892.17,561.50,4959.06
Urban Ladder,Small Stores / Shops,Mystery Discount Days,602254.68,206,2923.57,554.13,4995.72
Urban Ladder,Small Stores / Shops,New Arrival Showcase,589396.82,214,2754.19,573.82,4945.16
Urban Ladder,Small Stores / Shops,New Product Launch Promo,602831.02,222,2715.46,507.93,4976.55
Urban Ladder,Small Stores / Shops,New Year Kickoff,622763.41,229,2719.49,502.12,4998.26
Urban Ladder,Small Stores / Shops,Price Drop Parade,598733.61,216,2771.91,504.00,4989.67
Urban Ladder,Small Stores / Shops,Red Tag Clearance,581948.68,217,2681.79,501.29,4947.33
Urban Ladder,Small Stores / Shops,Seasonal Surprise Box,609272.15,223,2732.16,508.05,4996.98
Urban Ladder,Small Stores / Shops,Shop & Save Spectacular,624515.88,231,2703.53,522.08,4990.61
Urban Ladder,Small Stores / Shops,Smart Shopper Week,650987.77,225,2893.28,539.38,4952.65
Urban Ladder,Small Stores / Shops,Spring Refresh Event,532568.21,192,2773.79,505.62,4971.53
Urban Ladder,Small Stores / Shops,Spring Splash Discounts,624389.62,216,2890.69,515.63,4973.77
Urban Ladder,Small Stores / Shops,Summer Sizzle Promo,612488.02,228,2686.35,531.43,4990.61
Urban Ladder,Small Stores / Shops,Super Savings Week,635898.88,223,2851.56,500.70,4994.43
Urban Ladder,Small Stores / Shops,Ultimate Value Event,572811.38,202,2835.70,501.69,4978.22
Urban Ladder,Small Stores / Shops,VIP Access Sale,581558.86,202,2879.00,524.32,4979.71
Urban Ladder,Small Stores / Shops,Weekend Warrior Specials,622681.90,217,2869.50,501.38,4991.81
Urban Ladder,Small Stores / Shops,Winter Clearance Carnival,572904.44,201,2850.27,512.07,4984.84
Urban Ladder,Small Stores / Shops,Winter Wonders Sale,588389.96,213,2762.39,514.12,4952.83
Urban Ladder,Supermarkets ,12 Days of Deals,552700.37,195,2834.36,546.16,4971.39
Urban Ladder,Supermarkets ,Autumn Deals Drive,615161.56,234,2628.90,513.29,4965.21
Urban Ladder,Supermarkets ,BOGO Blitz,642786.25,251,2560.90,548.08,4975.94
Urban Ladder,Supermarkets ,Back to School Boost,618952.25,231,2679.45,506.98,4988.37
Urban Ladder,Supermarkets ,Birthday Bash Sale,619090.74,223,2776.19,505.39,4983.66
Urban Ladder,Supermarkets ,Black Friday Blowout,748075.59,262,2855.25,525.81,4974.48
Urban Ladder,Supermarkets ,Cart Crasher Campaign,644855.58,251,2569.15,503.66,4982.54
Urban Ladder,Supermarkets ,Cashback Carnival,611630.17,220,2780.14,593.00,4999.22
Urban Ladder,Supermarkets ,Clearance Countdown,623913.91,224,2785.33,507.62,4992.50
Urban Ladder,Supermarkets ,Countdown to Savings,584082.29,222,2631.00,516.93,4979.96
Urban Ladder,Supermarkets ,Customer Appreciation Week,670445.12,239,2805.21,514.26,4940.14
Urban Ladder,Supermarkets ,Cyber Monday Mania,650898.53,227,2867.39,561.75,4966.63
Urban Ladder,Supermarkets ,Deal of the Month,743184.05,265,2804.47,515.03,4934.08
Urban Ladder,Supermarkets ,Double Points Bonanza,642701.61,235,2734.90,531.32,4993.12
Urban Ladder,Supermarkets ,Early Bird Specials,605091.35,213,2840.80,704.45,4985.13
Urban Ladder,Supermarkets ,End of Season Sale,661061.70,235,2813.03,512.45,4986.18
Urban Ladder,Supermarkets ,Exclusive Insider Offers,652535.05,237,2753.31,511.93,4989.04
Urban Ladder,Supermarkets ,Festive Fever Promo,562068.68,215,2614.27,502.37,4972.51
Urban Ladder,Supermarkets ,Final Call Frenzy,625394.98,227,2755.04,502.39,4990.60
Urban Ladder,Supermarkets ,Flash Frenzy Friday,619141.34,240,2579.76,508.18,4934.61
Urban Ladder,Supermarkets ,"Gift More, Spend Less",674021.93,242,2785.21,511.64,4983.56
Urban Ladder,Supermarkets ,Golden Hour Bargains,561948.39,208,2701.67,506.16,4996.13
Urban Ladder,Supermarkets ,Green Weekend Deals,661240.09,233,2837.94,505.86,4996.26
Urban Ladder,Supermarkets ,Happy Hour Discounts,641991.59,242,2652.86,513.87,4987.78
Urban Ladder,Supermarkets ,Holiday Shopping Rush,644269.91,219,2941.87,564.75,4989.08
Urban Ladder,Supermarkets ,Hot Picks Promo,733410.19,258,2842.68,516.46,4997.23
Urban Ladder,Supermarkets ,Instant Gratification Sale,625650.74,225,2780.67,503.70,4979.76
Urban Ladder,Supermarkets ,Limited Time Treasures,605072.75,211,2867.64,503.33,4999.59
Urban Ladder,Supermarkets ,Loyalty Rewards Blast,548133.08,213,2573.39,519.34,4973.03
Urban Ladder,Supermarkets ,Mega Weekend Bonanza,550685.93,207,2660.32,504.49,4956.14
Urban Ladder,Supermarkets ,Mid-Year Madness,625355.74,231,2707.17,509.88,4989.43
Urban Ladder,Supermarkets ,Midnight Madness,721506.37,258,2796.54,504.51,4992.67
Urban Ladder,Supermarkets ,Mystery Discount Days,697731.54,236,2956.49,508.84,4976.74
Urban Ladder,Supermarkets ,New Arrival Showcase,579337.91,214,2707.19,519.12,4993.66
Urban Ladder,Supermarkets ,New Product Launch Promo,644439.36,235,2742.30,530.54,4999.22
Urban Ladder,Supermarkets ,New Year Kickoff,564098.24,212,2660.84,510.88,4990.45
Urban Ladder,Supermarkets ,Price Drop Parade,602267.54,219,2750.08,525.60,4954.46
Urban Ladder,Supermarkets ,Red Tag Clearance,658866.87,238,2768.35,516.73,4989.74
Urban Ladder,Supermarkets ,Seasonal Surprise Box,686331.00,244,2812.83,549.98,4981.28
Urban Ladder,Supermarkets ,Shop & Save Spectacular,682372.28,254,2686.51,504.91,4960.60
Urban Ladder,Supermarkets ,Smart Shopper Week,627375.02,221,2838.80,562.87,4996.17
Urban Ladder,Supermarkets ,Spring Refresh Event,662841.65,249,2662.01,511.76,4999.58
Urban Ladder,Supermarkets ,Spring Splash Discounts,666653.43,246,2709.97,502.65,4974.77
Urban Ladder,Supermarkets ,Summer Sizzle Promo,663824.92,240,2765.94,539.76,4975.46
Urban Ladder,Supermarkets ,Super Savings Week,723482.17,243,2977.29,539.00,4997.19
Urban Ladder,Supermarkets ,Ultimate Value Event,593232.92,202,2936.80,509.62,4989.35
Urban Ladder,Supermarkets ,VIP Access Sale,618416.57,231,2677.13,568.82,4995.75
Urban Ladder,Supermarkets ,Weekend Warrior Specials,654153.55,224,2920.33,556.82,4997.30
Urban Ladder,Supermarkets ,Winter Clearance Carnival,663317.43,251,2642.70,516.64,4998.82
Urban Ladder,Supermarkets ,Winter Wonders Sale,696010.60,251,2772.95,547.25,4963.25
Whirlpool,Large Malls / Complexes,12 Days of Deals,613940.68,227,2704.58,518.48,4982.52
Whirlpool,Large Malls / Complexes,Autumn Deals Drive,635641.64,238,2670.76,515.30,4995.61
Whirlpool,Large Malls / Complexes,BOGO Blitz,597140.43,214,2790.38,537.93,4958.24
Whirlpool,Large Malls / Complexes,Back to School Boost,562487.11,200,2812.44,525.30,4957.68
Whirlpool,Large Malls / Complexes,Birthday Bash Sale,581366.43,211,2755.29,552.05,4977.09
Whirlpool,Large Malls / Complexes,Black Friday Blowout,582466.94,216,2696.61,505.48,4967.86
Whirlpool,Large Malls / Complexes,Cart Crasher Campaign,596685.41,213,2801.34,511.82,4965.79
Whirlpool,Large Malls / Complexes,Cashback Carnival,641730.33,235,2730.77,524.46,4953.69
Whirlpool,Large Malls / Complexes,Clearance Countdown,517449.28,187,2767.11,532.88,4977.28
Whirlpool,Large Malls / Complexes,Countdown to Savings,634588.99,232,2735.30,518.12,4987.28
Whirlpool,Large Malls / Complexes,Customer Appreciation Week,572250.09,206,2777.91,563.67,4997.57
Whirlpool,Large Malls / Complexes,Cyber Monday Mania,544956.47,209,2607.45,531.19,4948.73
Whirlpool,Large Malls / Complexes,Deal of the Month,484195.73,187,2589.28,502.82,4984.95
Whirlpool,Large Malls / Complexes,Double Points Bonanza,620831.64,210,2956.34,510.32,4983.61
Whirlpool,Large Malls / Complexes,Early Bird Specials,562884.19,211,2667.70,503.83,4994.29
Whirlpool,Large Malls / Complexes,End of Season Sale,578316.81,206,2807.36,529.38,4926.16
Whirlpool,Large Malls / Complexes,Exclusive Insider Offers,588375.86,219,2686.65,524.47,4988.00
Whirlpool,Large Malls / Complexes,Festive Fever Promo,676424.47,238,2842.12,512.10,4997.98
Whirlpool,Large Malls / Complexes,Final Call Frenzy,628393.09,227,2768.25,536.74,4968.63
Whirlpool,Large Malls / Complexes,Flash Frenzy Friday,560061.69,204,2745.40,535.99,4985.00
Whirlpool,Large Malls / Complexes,"Gift More, Spend Less",570700.72,218,2617.89,510.64,4999.74
Whirlpool,Large Malls / Complexes,Golden Hour Bargains,579310.46,206,2812.19,526.50,4988.43
Whirlpool,Large Malls / Complexes,Green Weekend Deals,570584.02,211,2704.19,547.27,4998.83
Whirlpool,Large Malls / Complexes,Happy Hour Discounts,657346.69,235,2797.22,545.79,4966.70
Whirlpool,Large Malls / Complexes,Holiday Shopping Rush,578399.77,219,2641.09,527.04,4994.33
Whirlpool,Large Malls / Complexes,Hot Picks Promo,580774.87,212,2739.50,525.75,4978.11
Whirlpool,Large Malls / Complexes,Instant Gratification Sale,506800.49,179,2831.29,504.46,4979.73
Whirlpool,Large Malls / Complexes,Limited Time Treasures,592442.97,215,2755.55,507.53,4929.70
Whirlpool,Large Malls / Complexes,Loyalty Rewards Blast,518544.91,190,2729.18,518.89,4981.19
Whirlpool,Large Malls / Complexes,Mega Weekend Bonanza,619644.35,231,2682.44,505.95,4964.59
Whirlpool,Large Malls / Complexes,Mid-Year Madness,560887.75,207,2709.60,526.31,4996.93
Whirlpool,Large Malls / Complexes,Midnight Madness,612146.56,225,2720.65,514.34,4994.87
Whirlpool,Large Malls / Complexes,Mystery Discount Days,567871.13,215,2641.26,517.08,4963.72
Whirlpool,Large Malls / Complexes,New Arrival Showcase,665826.74,244,2728.80,505.86,4995.63
Whirlpool,Large Malls / Complexes,New Product Launch Promo,458017.84,172,2662.89,504.31,4964.35
Whirlpool,Large Malls / Complexes,New Year Kickoff,572039.01,200,2860.20,516.98,4935.38
Whirlpool,Large Malls / Complexes,Price Drop Parade,625343.50,221,2829.61,533.78,4984.36
Whirlpool,Large Malls / Complexes,Red Tag Clearance,507891.45,189,2687.26,524.22,4990.08
Whirlpool,Large Malls / Complexes,Seasonal Surprise Box,563712.37,202,2790.66,501.18,4928.89
Whirlpool,Large Malls / Complexes,Shop & Save Spectacular,571743.77,203,2816.47,517.06,4974.57
Whirlpool,Large Malls / Complexes,Smart Shopper Week,614002.54,230,2669.58,533.46,4978.95
Whirlpool,Large Malls / Complexes,Spring Refresh Event,582603.36,218,2672.49,505.17,4987.43
Whirlpool,Large Malls / Complexes,Spring Splash Discounts,608905.96,216,2819.01,518.89,4971.17
Whirlpool,Large Malls / Complexes,Summer Sizzle Promo,572923.01,201,2850.36,502.08,4996.11
Whirlpool,Large Malls / Complexes,Super Savings Week,605805.01,220,2753.66,506.58,4998.47
Whirlpool,Large Malls / Complexes,Ultimate Value Event,571273.94,212,2694.69,517.44,4995.58
Whirlpool,Large Malls / Complexes,VIP Access Sale,618632.44,228,2713.30,500.61,4955.41
