category,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Churn Risk,Sales Associate,"Gift More, Spend Less",282269.23,97,2909.99,563.28,4955.13
Sports & Outdoors,Churn Risk,Sales Associate,Golden Hour Bargains,234342.38,83,2823.40,522.30,4934.70
Sports & Outdoors,Churn Risk,Sales Associate,Green Weekend Deals,309220.24,109,2836.88,521.12,4987.89
Sports & Outdoors,Churn Risk,Sales Associate,Happy Hour Discounts,224789.02,81,2775.17,535.51,4961.27
Sports & Outdoors,Churn Risk,Sales Associate,Holiday Shopping Rush,262938.10,91,2889.43,526.33,4866.21
Sports & Outdoors,Churn Risk,Sales Associate,Hot Picks Promo,207224.96,82,2527.13,517.08,4963.81
Sports & Outdoors,Churn Risk,Sales Associate,Instant Gratification Sale,269277.01,97,2776.05,548.38,4948.61
Sports & Outdoors,Churn Risk,Sales Associate,Limited Time Treasures,232691.75,87,2674.62,659.58,4925.67
Sports & Outdoors,Churn Risk,Sales Associate,Loyalty Rewards Blast,179844.92,68,2644.78,542.44,4951.51
Sports & Outdoors,Churn Risk,Sales Associate,Mega Weekend Bonanza,219081.44,75,2921.09,514.29,4998.00
Sports & Outdoors,Churn Risk,Sales Associate,Mid-Year Madness,247509.97,83,2982.05,545.41,4984.02
Sports & Outdoors,Churn Risk,Sales Associate,Midnight Madness,260533.41,101,2579.54,550.58,4921.67
Sports & Outdoors,Churn Risk,Sales Associate,Mystery Discount Days,233371.39,84,2778.23,582.64,4940.41
Sports & Outdoors,Churn Risk,Sales Associate,New Arrival Showcase,292266.52,104,2810.26,526.98,4969.22
Sports & Outdoors,Churn Risk,Sales Associate,New Product Launch Promo,239525.28,86,2785.18,641.60,4998.73
Sports & Outdoors,Churn Risk,Sales Associate,New Year Kickoff,207523.62,79,2626.88,594.37,4814.45
Sports & Outdoors,Churn Risk,Sales Associate,Price Drop Parade,233216.35,80,2915.20,511.58,4932.51
Sports & Outdoors,Churn Risk,Sales Associate,Red Tag Clearance,232784.21,89,2615.55,543.45,4949.27
Sports & Outdoors,Churn Risk,Sales Associate,Seasonal Surprise Box,229523.19,85,2700.27,576.41,4945.68
Sports & Outdoors,Churn Risk,Sales Associate,Shop & Save Spectacular,240033.68,96,2500.35,506.24,4887.59
Sports & Outdoors,Churn Risk,Sales Associate,Smart Shopper Week,286925.38,111,2584.91,573.86,4993.72
Sports & Outdoors,Churn Risk,Sales Associate,Spring Refresh Event,256995.61,94,2734.00,500.56,4967.33
Sports & Outdoors,Churn Risk,Sales Associate,Spring Splash Discounts,263425.15,87,3027.88,502.55,4943.31
Sports & Outdoors,Churn Risk,Sales Associate,Summer Sizzle Promo,218294.57,76,2872.30,546.24,4953.10
Sports & Outdoors,Churn Risk,Sales Associate,Super Savings Week,257168.05,92,2795.30,642.62,4926.55
Sports & Outdoors,Churn Risk,Sales Associate,Ultimate Value Event,198949.11,79,2518.34,531.19,4884.36
Sports & Outdoors,Churn Risk,Sales Associate,VIP Access Sale,232707.43,90,2585.64,558.18,4974.97
Sports & Outdoors,Churn Risk,Sales Associate,Weekend Warrior Specials,226682.67,83,2731.12,506.78,4966.80
Sports & Outdoors,Churn Risk,Sales Associate,Winter Clearance Carnival,303288.18,107,2834.47,519.28,4997.18
Sports & Outdoors,Churn Risk,Sales Associate,Winter Wonders Sale,236215.53,90,2624.62,572.87,4980.69
Sports & Outdoors,Churn Risk,Salesperson,12 Days of Deals,223895.75,80,2798.70,538.90,4866.03
Sports & Outdoors,Churn Risk,Salesperson,Autumn Deals Drive,210079.79,72,2917.77,698.40,4975.72
Sports & Outdoors,Churn Risk,Salesperson,BOGO Blitz,261033.58,93,2806.81,535.40,4952.62
Sports & Outdoors,Churn Risk,Salesperson,Back to School Boost,216440.08,83,2607.71,532.46,4901.04
Sports & Outdoors,Churn Risk,Salesperson,Birthday Bash Sale,207006.27,81,2555.63,506.71,4993.81
Sports & Outdoors,Churn Risk,Salesperson,Black Friday Blowout,232547.99,82,2835.95,569.96,4893.32
Sports & Outdoors,Churn Risk,Salesperson,Cart Crasher Campaign,213577.21,71,3008.13,589.08,4995.24
Sports & Outdoors,Churn Risk,Salesperson,Cashback Carnival,208570.66,85,2453.77,505.42,4883.34
Sports & Outdoors,Churn Risk,Salesperson,Clearance Countdown,266843.31,97,2750.96,549.99,4973.84
Sports & Outdoors,Churn Risk,Salesperson,Countdown to Savings,247777.87,87,2848.02,504.21,4995.99
Sports & Outdoors,Churn Risk,Salesperson,Customer Appreciation Week,274624.17,94,2921.53,627.29,4983.28
Sports & Outdoors,Churn Risk,Salesperson,Cyber Monday Mania,230012.39,80,2875.15,505.17,4928.40
Sports & Outdoors,Churn Risk,Salesperson,Deal of the Month,221877.36,78,2844.58,616.84,4995.45
Sports & Outdoors,Churn Risk,Salesperson,Double Points Bonanza,208809.41,75,2784.13,601.77,4983.68
Sports & Outdoors,Churn Risk,Salesperson,Early Bird Specials,269017.38,97,2773.38,614.57,4997.07
Sports & Outdoors,Churn Risk,Salesperson,End of Season Sale,231851.76,87,2664.96,624.98,4996.88
Sports & Outdoors,Churn Risk,Salesperson,Exclusive Insider Offers,262998.49,89,2955.04,566.47,4983.41
Sports & Outdoors,Churn Risk,Salesperson,Festive Fever Promo,265237.37,100,2652.37,514.87,4898.11
Sports & Outdoors,Churn Risk,Salesperson,Final Call Frenzy,253832.33,100,2538.32,521.29,4951.48
Sports & Outdoors,Churn Risk,Salesperson,Flash Frenzy Friday,204310.11,73,2798.77,511.58,4968.94
Sports & Outdoors,Churn Risk,Salesperson,"Gift More, Spend Less",274463.78,103,2664.70,567.40,4934.57
Sports & Outdoors,Churn Risk,Salesperson,Golden Hour Bargains,210032.68,85,2470.97,508.67,4783.21
Sports & Outdoors,Churn Risk,Salesperson,Green Weekend Deals,276276.30,100,2762.76,594.49,4960.22
Sports & Outdoors,Churn Risk,Salesperson,Happy Hour Discounts,206036.86,76,2711.01,549.22,4859.28
Sports & Outdoors,Churn Risk,Salesperson,Holiday Shopping Rush,269354.39,93,2896.28,545.95,4974.10
Sports & Outdoors,Churn Risk,Salesperson,Hot Picks Promo,213563.21,73,2925.52,503.06,4978.08
Sports & Outdoors,Churn Risk,Salesperson,Instant Gratification Sale,265318.90,90,2947.99,653.51,4896.24
Sports & Outdoors,Churn Risk,Salesperson,Limited Time Treasures,217435.69,81,2684.39,589.76,4891.91
Sports & Outdoors,Churn Risk,Salesperson,Loyalty Rewards Blast,218860.49,79,2770.39,554.99,4990.36
Sports & Outdoors,Churn Risk,Salesperson,Mega Weekend Bonanza,233470.69,85,2746.71,502.77,4901.24
Sports & Outdoors,Churn Risk,Salesperson,Mid-Year Madness,253758.01,95,2671.14,528.40,4867.43
Sports & Outdoors,Churn Risk,Salesperson,Midnight Madness,238288.30,83,2870.94,562.14,4865.53
Sports & Outdoors,Churn Risk,Salesperson,Mystery Discount Days,241350.79,91,2652.21,532.78,4993.59
Sports & Outdoors,Churn Risk,Salesperson,New Arrival Showcase,229539.89,83,2765.54,525.62,4976.27
Sports & Outdoors,Churn Risk,Salesperson,New Product Launch Promo,227278.25,79,2876.94,514.75,4950.94
Sports & Outdoors,Churn Risk,Salesperson,New Year Kickoff,204426.28,82,2493.00,536.22,4959.02
Sports & Outdoors,Churn Risk,Salesperson,Price Drop Parade,218875.49,79,2770.58,548.08,4938.70
Sports & Outdoors,Churn Risk,Salesperson,Red Tag Clearance,258525.62,89,2904.78,541.98,4960.29
Sports & Outdoors,Churn Risk,Salesperson,Seasonal Surprise Box,218187.89,79,2761.87,547.21,4993.44
Sports & Outdoors,Churn Risk,Salesperson,Shop & Save Spectacular,227354.20,87,2613.27,530.01,4966.99
Sports & Outdoors,Churn Risk,Salesperson,Smart Shopper Week,259449.46,94,2760.10,506.78,4959.70
Sports & Outdoors,Churn Risk,Salesperson,Spring Refresh Event,250187.15,89,2811.09,526.59,4961.89
Sports & Outdoors,Churn Risk,Salesperson,Spring Splash Discounts,207607.70,77,2696.20,698.25,4953.78
Sports & Outdoors,Churn Risk,Salesperson,Summer Sizzle Promo,315789.62,119,2653.69,601.90,4985.23
Sports & Outdoors,Churn Risk,Salesperson,Super Savings Week,280033.91,99,2828.63,514.34,4961.10
Sports & Outdoors,Churn Risk,Salesperson,Ultimate Value Event,226245.11,83,2725.84,510.12,4979.03
Sports & Outdoors,Churn Risk,Salesperson,VIP Access Sale,210726.41,75,2809.69,513.56,4948.93
Sports & Outdoors,Churn Risk,Salesperson,Weekend Warrior Specials,219399.53,85,2581.17,506.11,4971.83
Sports & Outdoors,Churn Risk,Salesperson,Winter Clearance Carnival,232813.72,88,2645.61,532.03,4951.81
Sports & Outdoors,Churn Risk,Salesperson,Winter Wonders Sale,249447.22,84,2969.61,540.61,4987.00
Sports & Outdoors,Churn Risk,Senior Salesperson,12 Days of Deals,190214.47,73,2605.68,502.11,4870.37
Sports & Outdoors,Churn Risk,Senior Salesperson,Autumn Deals Drive,168017.91,66,2545.73,501.93,4986.73
Sports & Outdoors,Churn Risk,Senior Salesperson,BOGO Blitz,220003.40,81,2716.09,503.15,4959.97
Sports & Outdoors,Churn Risk,Senior Salesperson,Back to School Boost,209149.24,77,2716.22,565.69,4981.81
Sports & Outdoors,Churn Risk,Senior Salesperson,Birthday Bash Sale,253460.48,92,2755.01,642.06,4845.34
Sports & Outdoors,Churn Risk,Senior Salesperson,Black Friday Blowout,192554.56,70,2750.78,503.63,4963.97
Sports & Outdoors,Churn Risk,Senior Salesperson,Cart Crasher Campaign,176451.53,65,2714.64,566.45,4995.47
Sports & Outdoors,Churn Risk,Senior Salesperson,Cashback Carnival,263121.89,91,2891.45,526.46,4992.80
Sports & Outdoors,Churn Risk,Senior Salesperson,Clearance Countdown,212989.53,78,2730.64,505.32,4940.33
Sports & Outdoors,Churn Risk,Senior Salesperson,Countdown to Savings,217528.66,82,2652.79,506.58,4744.90
Sports & Outdoors,Churn Risk,Senior Salesperson,Customer Appreciation Week,239272.03,82,2917.95,563.87,4951.52
Sports & Outdoors,Churn Risk,Senior Salesperson,Cyber Monday Mania,267700.09,93,2878.50,587.59,4894.98
Sports & Outdoors,Churn Risk,Senior Salesperson,Deal of the Month,212167.03,82,2587.40,511.14,4910.44
Sports & Outdoors,Churn Risk,Senior Salesperson,Double Points Bonanza,181253.42,63,2877.04,521.66,4976.03
Sports & Outdoors,Churn Risk,Senior Salesperson,Early Bird Specials,185562.09,60,3092.70,641.17,4916.03
Sports & Outdoors,Churn Risk,Senior Salesperson,End of Season Sale,203252.12,75,2710.03,631.56,4965.78
Sports & Outdoors,Churn Risk,Senior Salesperson,Exclusive Insider Offers,164478.70,58,2835.84,536.85,4929.98
Sports & Outdoors,Churn Risk,Senior Salesperson,Festive Fever Promo,233502.75,80,2918.78,506.83,4998.24
Sports & Outdoors,Churn Risk,Senior Salesperson,Final Call Frenzy,245061.70,91,2692.99,514.15,4937.13
Sports & Outdoors,Churn Risk,Senior Salesperson,Flash Frenzy Friday,154434.39,62,2490.88,636.40,4773.44
Sports & Outdoors,Churn Risk,Senior Salesperson,"Gift More, Spend Less",227180.71,85,2672.71,530.12,4911.72
Sports & Outdoors,Churn Risk,Senior Salesperson,Golden Hour Bargains,189565.41,69,2747.32,537.08,4943.83
Sports & Outdoors,Churn Risk,Senior Salesperson,Green Weekend Deals,203389.89,70,2905.57,712.67,4934.14
Sports & Outdoors,Churn Risk,Senior Salesperson,Happy Hour Discounts,222829.30,79,2820.62,540.53,4942.02
Sports & Outdoors,Churn Risk,Senior Salesperson,Holiday Shopping Rush,189543.79,71,2669.63,534.43,4952.40
Sports & Outdoors,Churn Risk,Senior Salesperson,Hot Picks Promo,200946.75,74,2715.50,560.30,4990.76
Sports & Outdoors,Churn Risk,Senior Salesperson,Instant Gratification Sale,221984.14,84,2642.67,500.07,4912.62
Sports & Outdoors,Churn Risk,Senior Salesperson,Limited Time Treasures,218925.29,79,2771.21,577.12,4957.94
Sports & Outdoors,Churn Risk,Senior Salesperson,Loyalty Rewards Blast,189075.08,73,2590.07,578.80,4894.44
Sports & Outdoors,Churn Risk,Senior Salesperson,Mega Weekend Bonanza,229630.30,79,2906.71,515.58,4747.00
Sports & Outdoors,Churn Risk,Senior Salesperson,Mid-Year Madness,215444.64,75,2872.60,532.31,4980.88
Sports & Outdoors,Churn Risk,Senior Salesperson,Midnight Madness,242774.95,89,2727.81,531.19,4994.43
Sports & Outdoors,Churn Risk,Senior Salesperson,Mystery Discount Days,248021.17,90,2755.79,548.31,4950.33
Sports & Outdoors,Churn Risk,Senior Salesperson,New Arrival Showcase,246206.12,85,2896.54,509.29,4993.32
Sports & Outdoors,Churn Risk,Senior Salesperson,New Product Launch Promo,260169.49,87,2990.45,500.73,4988.61
Sports & Outdoors,Churn Risk,Senior Salesperson,New Year Kickoff,227471.09,83,2740.62,601.69,4972.44
Sports & Outdoors,Churn Risk,Senior Salesperson,Price Drop Parade,199025.91,71,2803.18,559.92,4947.89
Sports & Outdoors,Churn Risk,Senior Salesperson,Red Tag Clearance,237354.37,84,2825.65,631.22,4999.05
Sports & Outdoors,Churn Risk,Senior Salesperson,Seasonal Surprise Box,218713.52,82,2667.24,539.15,4949.19
Sports & Outdoors,Churn Risk,Senior Salesperson,Shop & Save Spectacular,231456.51,84,2755.43,598.07,4979.51
Sports & Outdoors,Churn Risk,Senior Salesperson,Smart Shopper Week,224718.42,85,2643.75,561.24,4971.14
Sports & Outdoors,Churn Risk,Senior Salesperson,Spring Refresh Event,219831.49,79,2782.68,564.34,4865.15
Sports & Outdoors,Churn Risk,Senior Salesperson,Spring Splash Discounts,168462.45,69,2441.48,543.29,4829.85
Sports & Outdoors,Churn Risk,Senior Salesperson,Summer Sizzle Promo,239939.13,91,2636.69,513.04,4912.02
Sports & Outdoors,Churn Risk,Senior Salesperson,Super Savings Week,235034.01,77,3052.39,556.94,4944.64
Sports & Outdoors,Churn Risk,Senior Salesperson,Ultimate Value Event,195370.50,74,2640.14,510.65,4952.36
Sports & Outdoors,Churn Risk,Senior Salesperson,VIP Access Sale,180658.84,65,2779.37,661.93,4932.99
Sports & Outdoors,Churn Risk,Senior Salesperson,Weekend Warrior Specials,168790.28,63,2679.21,502.77,4976.50
Sports & Outdoors,Churn Risk,Senior Salesperson,Winter Clearance Carnival,204855.01,75,2731.40,620.68,4908.38
Sports & Outdoors,Churn Risk,Senior Salesperson,Winter Wonders Sale,189382.89,67,2826.61,535.39,4951.31
Sports & Outdoors,Deal Seeker,Manager,12 Days of Deals,235203.61,87,2703.49,526.97,4977.69
Sports & Outdoors,Deal Seeker,Manager,Autumn Deals Drive,242184.07,92,2632.44,528.92,4969.05
Sports & Outdoors,Deal Seeker,Manager,BOGO Blitz,223176.50,84,2656.86,560.59,4997.71
Sports & Outdoors,Deal Seeker,Manager,Back to School Boost,201923.61,71,2843.99,516.83,4976.28
Sports & Outdoors,Deal Seeker,Manager,Birthday Bash Sale,226035.41,85,2659.24,611.55,4981.93
Sports & Outdoors,Deal Seeker,Manager,Black Friday Blowout,263948.28,92,2869.00,550.16,4994.38
Sports & Outdoors,Deal Seeker,Manager,Cart Crasher Campaign,320670.01,113,2837.79,512.46,4927.50
Sports & Outdoors,Deal Seeker,Manager,Cashback Carnival,204916.87,74,2769.15,652.28,4962.01
Sports & Outdoors,Deal Seeker,Manager,Clearance Countdown,215326.86,75,2871.02,669.87,4908.76
Sports & Outdoors,Deal Seeker,Manager,Countdown to Savings,230427.90,78,2954.20,623.72,4987.12
Sports & Outdoors,Deal Seeker,Manager,Customer Appreciation Week,225794.50,82,2753.59,605.16,4954.61
Sports & Outdoors,Deal Seeker,Manager,Cyber Monday Mania,228287.56,73,3127.23,635.30,4975.29
Sports & Outdoors,Deal Seeker,Manager,Deal of the Month,222841.67,77,2894.05,543.44,4946.16
Sports & Outdoors,Deal Seeker,Manager,Double Points Bonanza,241917.72,82,2950.22,507.68,4996.56
Sports & Outdoors,Deal Seeker,Manager,Early Bird Specials,252305.05,92,2742.45,501.96,4972.38
Sports & Outdoors,Deal Seeker,Manager,End of Season Sale,230728.06,87,2652.05,529.89,4890.41
Sports & Outdoors,Deal Seeker,Manager,Exclusive Insider Offers,237483.22,78,3044.66,581.79,4989.06
Sports & Outdoors,Deal Seeker,Manager,Festive Fever Promo,222012.62,75,2960.17,517.42,4979.82
Sports & Outdoors,Deal Seeker,Manager,Final Call Frenzy,224055.32,79,2836.14,609.50,4972.48
Sports & Outdoors,Deal Seeker,Manager,Flash Frenzy Friday,207136.40,77,2690.08,501.01,4865.66
Sports & Outdoors,Deal Seeker,Manager,"Gift More, Spend Less",234705.74,86,2729.14,522.05,4995.74
Sports & Outdoors,Deal Seeker,Manager,Golden Hour Bargains,259994.17,92,2826.02,639.88,4982.43
Sports & Outdoors,Deal Seeker,Manager,Green Weekend Deals,196324.36,73,2689.37,585.39,4997.63
Sports & Outdoors,Deal Seeker,Manager,Happy Hour Discounts,239880.38,84,2855.72,505.31,4958.44
Sports & Outdoors,Deal Seeker,Manager,Holiday Shopping Rush,204626.32,79,2590.21,546.65,4961.08
Sports & Outdoors,Deal Seeker,Manager,Hot Picks Promo,230609.55,82,2812.31,528.21,4971.74
Sports & Outdoors,Deal Seeker,Manager,Instant Gratification Sale,281085.21,107,2626.96,506.16,4955.46
Sports & Outdoors,Deal Seeker,Manager,Limited Time Treasures,172730.15,59,2927.63,537.20,4936.80
Sports & Outdoors,Deal Seeker,Manager,Loyalty Rewards Blast,235861.81,85,2774.84,503.10,4941.50
Sports & Outdoors,Deal Seeker,Manager,Mega Weekend Bonanza,250907.04,90,2787.86,678.33,4720.70
Sports & Outdoors,Deal Seeker,Manager,Mid-Year Madness,211212.38,79,2673.57,517.63,4998.69
Sports & Outdoors,Deal Seeker,Manager,Midnight Madness,238759.22,81,2947.64,546.50,4993.16
Sports & Outdoors,Deal Seeker,Manager,Mystery Discount Days,246952.60,93,2655.40,534.57,4995.72
Sports & Outdoors,Deal Seeker,Manager,New Arrival Showcase,268055.69,88,3046.09,543.88,4982.07
Sports & Outdoors,Deal Seeker,Manager,New Product Launch Promo,197525.53,76,2599.02,552.00,4999.30
Sports & Outdoors,Deal Seeker,Manager,New Year Kickoff,211499.39,74,2858.10,721.11,4977.99
Sports & Outdoors,Deal Seeker,Manager,Price Drop Parade,229306.57,81,2830.95,546.23,4991.46
Sports & Outdoors,Deal Seeker,Manager,Red Tag Clearance,207368.18,75,2764.91,520.69,4958.93
Sports & Outdoors,Deal Seeker,Manager,Seasonal Surprise Box,282258.44,102,2767.24,641.09,4991.22
Sports & Outdoors,Deal Seeker,Manager,Shop & Save Spectacular,226658.35,82,2764.13,512.09,4848.88
Sports & Outdoors,Deal Seeker,Manager,Smart Shopper Week,212893.12,84,2534.44,564.26,4991.23
Sports & Outdoors,Deal Seeker,Manager,Spring Refresh Event,247002.69,96,2572.94,533.06,4890.82
Sports & Outdoors,Deal Seeker,Manager,Spring Splash Discounts,210541.47,78,2699.25,508.75,4900.80
Sports & Outdoors,Deal Seeker,Manager,Summer Sizzle Promo,231498.95,77,3006.48,585.06,4936.18
Sports & Outdoors,Deal Seeker,Manager,Super Savings Week,192099.04,76,2527.62,515.06,4845.53
Sports & Outdoors,Deal Seeker,Manager,Ultimate Value Event,236824.89,90,2631.39,552.92,4801.87
Sports & Outdoors,Deal Seeker,Manager,VIP Access Sale,238432.88,83,2872.69,541.45,4947.15
Sports & Outdoors,Deal Seeker,Manager,Weekend Warrior Specials,282605.78,105,2691.48,531.13,4981.32
Sports & Outdoors,Deal Seeker,Manager,Winter Clearance Carnival,190736.52,78,2445.34,509.53,4769.83
Sports & Outdoors,Deal Seeker,Manager,Winter Wonders Sale,208736.86,73,2859.41,595.41,4933.80
Sports & Outdoors,Deal Seeker,Sales Associate,12 Days of Deals,247521.16,88,2812.74,610.25,4989.91
Sports & Outdoors,Deal Seeker,Sales Associate,Autumn Deals Drive,275600.69,96,2870.84,531.55,4996.48
Sports & Outdoors,Deal Seeker,Sales Associate,BOGO Blitz,248321.56,86,2887.46,588.22,4933.41
Sports & Outdoors,Deal Seeker,Sales Associate,Back to School Boost,233705.76,92,2540.28,555.35,4999.33
Sports & Outdoors,Deal Seeker,Sales Associate,Birthday Bash Sale,199241.54,77,2587.55,531.38,4978.32
Sports & Outdoors,Deal Seeker,Sales Associate,Black Friday Blowout,277129.10,108,2566.01,524.52,4956.18
Sports & Outdoors,Deal Seeker,Sales Associate,Cart Crasher Campaign,191412.03,71,2695.94,515.68,4686.75
Sports & Outdoors,Deal Seeker,Sales Associate,Cashback Carnival,255961.70,90,2844.02,509.40,4970.35
Sports & Outdoors,Deal Seeker,Sales Associate,Clearance Countdown,239816.94,87,2756.52,536.49,4937.90
Sports & Outdoors,Deal Seeker,Sales Associate,Countdown to Savings,266468.79,93,2865.26,542.81,4961.36
Sports & Outdoors,Deal Seeker,Sales Associate,Customer Appreciation Week,242226.73,87,2784.22,551.98,4860.18
Sports & Outdoors,Deal Seeker,Sales Associate,Cyber Monday Mania,261971.09,86,3046.18,548.94,4929.69
Sports & Outdoors,Deal Seeker,Sales Associate,Deal of the Month,249808.52,89,2806.84,566.79,4985.25
Sports & Outdoors,Deal Seeker,Sales Associate,Double Points Bonanza,243595.05,90,2706.61,518.43,4973.05
Sports & Outdoors,Deal Seeker,Sales Associate,Early Bird Specials,220376.92,81,2720.70,547.60,4786.39
Sports & Outdoors,Deal Seeker,Sales Associate,End of Season Sale,189818.03,76,2497.61,515.47,4979.39
Sports & Outdoors,Deal Seeker,Sales Associate,Exclusive Insider Offers,263390.81,96,2743.65,579.02,4960.88
Sports & Outdoors,Deal Seeker,Sales Associate,Festive Fever Promo,231306.63,90,2570.07,606.14,4972.98
Sports & Outdoors,Deal Seeker,Sales Associate,Final Call Frenzy,283860.75,104,2729.43,579.47,4997.60
Sports & Outdoors,Deal Seeker,Sales Associate,Flash Frenzy Friday,298046.54,113,2637.58,502.29,4956.36
Sports & Outdoors,Deal Seeker,Sales Associate,"Gift More, Spend Less",241854.65,90,2687.27,500.46,4946.78
Sports & Outdoors,Deal Seeker,Sales Associate,Golden Hour Bargains,275080.66,96,2865.42,642.86,4998.10
Sports & Outdoors,Deal Seeker,Sales Associate,Green Weekend Deals,259389.04,95,2730.41,504.25,4998.01
Sports & Outdoors,Deal Seeker,Sales Associate,Happy Hour Discounts,249253.97,84,2967.31,556.37,4975.35
Sports & Outdoors,Deal Seeker,Sales Associate,Holiday Shopping Rush,273457.33,103,2654.93,506.26,4969.91
Sports & Outdoors,Deal Seeker,Sales Associate,Hot Picks Promo,252149.55,90,2801.66,502.43,4982.03
Sports & Outdoors,Deal Seeker,Sales Associate,Instant Gratification Sale,215905.38,76,2840.86,526.22,4937.52
Sports & Outdoors,Deal Seeker,Sales Associate,Limited Time Treasures,235632.03,93,2533.68,502.11,4944.27
Sports & Outdoors,Deal Seeker,Sales Associate,Loyalty Rewards Blast,270645.63,92,2941.80,530.92,4912.67
Sports & Outdoors,Deal Seeker,Sales Associate,Mega Weekend Bonanza,213305.62,69,3091.39,508.48,4945.78
Sports & Outdoors,Deal Seeker,Sales Associate,Mid-Year Madness,231633.58,87,2662.45,574.62,4966.70
Sports & Outdoors,Deal Seeker,Sales Associate,Midnight Madness,276737.73,98,2823.85,524.44,4972.82
Sports & Outdoors,Deal Seeker,Sales Associate,Mystery Discount Days,230663.75,86,2682.14,556.79,4832.13
Sports & Outdoors,Deal Seeker,Sales Associate,New Arrival Showcase,239823.28,89,2694.64,503.53,4967.08
Sports & Outdoors,Deal Seeker,Sales Associate,New Product Launch Promo,259894.95,89,2920.17,578.53,4984.55
Sports & Outdoors,Deal Seeker,Sales Associate,New Year Kickoff,244747.61,90,2719.42,503.09,4982.59
Sports & Outdoors,Deal Seeker,Sales Associate,Price Drop Parade,232804.44,84,2771.48,545.20,4980.45
Sports & Outdoors,Deal Seeker,Sales Associate,Red Tag Clearance,268645.63,92,2920.06,548.38,4953.36
Sports & Outdoors,Deal Seeker,Sales Associate,Seasonal Surprise Box,238154.83,85,2801.82,573.57,4962.71
Sports & Outdoors,Deal Seeker,Sales Associate,Shop & Save Spectacular,236140.44,77,3066.76,554.29,4997.56
Sports & Outdoors,Deal Seeker,Sales Associate,Smart Shopper Week,247720.63,89,2783.38,509.40,4981.58
Sports & Outdoors,Deal Seeker,Sales Associate,Spring Refresh Event,261767.38,91,2876.56,521.71,4970.46
Sports & Outdoors,Deal Seeker,Sales Associate,Spring Splash Discounts,292124.90,103,2836.16,603.86,4967.87
Sports & Outdoors,Deal Seeker,Sales Associate,Summer Sizzle Promo,274033.87,97,2825.09,504.14,4991.16
Sports & Outdoors,Deal Seeker,Sales Associate,Super Savings Week,224765.79,79,2845.14,582.69,4973.55
Sports & Outdoors,Deal Seeker,Sales Associate,Ultimate Value Event,281325.52,96,2930.47,564.21,4996.78
Sports & Outdoors,Deal Seeker,Sales Associate,VIP Access Sale,249619.57,88,2836.59,635.82,4974.98
Sports & Outdoors,Deal Seeker,Sales Associate,Weekend Warrior Specials,271293.97,101,2686.08,514.80,4803.43
Sports & Outdoors,Deal Seeker,Sales Associate,Winter Clearance Carnival,300682.38,110,2733.48,619.94,4952.68
Sports & Outdoors,Deal Seeker,Sales Associate,Winter Wonders Sale,253312.31,90,2814.58,538.31,4983.97
Sports & Outdoors,Deal Seeker,Salesperson,12 Days of Deals,242283.65,87,2784.87,517.14,4999.02
Sports & Outdoors,Deal Seeker,Salesperson,Autumn Deals Drive,230740.63,88,2622.05,661.35,4967.23
Sports & Outdoors,Deal Seeker,Salesperson,BOGO Blitz,224819.13,79,2845.81,526.59,4917.52
Sports & Outdoors,Deal Seeker,Salesperson,Back to School Boost,188126.39,82,2294.22,505.03,4998.09
Sports & Outdoors,Deal Seeker,Salesperson,Birthday Bash Sale,234268.39,86,2724.05,517.17,4988.75
Sports & Outdoors,Deal Seeker,Salesperson,Black Friday Blowout,242236.16,87,2784.32,515.63,4966.97
Sports & Outdoors,Deal Seeker,Salesperson,Cart Crasher Campaign,214852.50,81,2652.50,556.95,4995.45
Sports & Outdoors,Deal Seeker,Salesperson,Cashback Carnival,227678.68,79,2882.01,502.58,4940.83
Sports & Outdoors,Deal Seeker,Salesperson,Clearance Countdown,280793.58,101,2780.13,505.38,4990.07
Sports & Outdoors,Deal Seeker,Salesperson,Countdown to Savings,246459.08,89,2769.20,500.66,4936.77
Sports & Outdoors,Deal Seeker,Salesperson,Customer Appreciation Week,283690.09,102,2781.28,563.96,4990.46
Sports & Outdoors,Deal Seeker,Salesperson,Cyber Monday Mania,231710.18,89,2603.49,545.43,4997.82
Sports & Outdoors,Deal Seeker,Salesperson,Deal of the Month,195691.84,74,2644.48,515.58,4920.92
Sports & Outdoors,Deal Seeker,Salesperson,Double Points Bonanza,199599.59,73,2734.24,554.62,4944.72
Sports & Outdoors,Deal Seeker,Salesperson,Early Bird Specials,200653.59,76,2640.18,524.55,4982.97
Sports & Outdoors,Deal Seeker,Salesperson,End of Season Sale,309520.99,116,2668.28,546.14,4969.12
Sports & Outdoors,Deal Seeker,Salesperson,Exclusive Insider Offers,198006.84,77,2571.52,508.46,4994.27
Sports & Outdoors,Deal Seeker,Salesperson,Festive Fever Promo,259734.77,93,2792.85,523.41,4862.90
Sports & Outdoors,Deal Seeker,Salesperson,Final Call Frenzy,281204.30,100,2812.04,515.16,4938.57
Sports & Outdoors,Deal Seeker,Salesperson,Flash Frenzy Friday,256172.47,90,2846.36,601.93,4990.60
Sports & Outdoors,Deal Seeker,Salesperson,"Gift More, Spend Less",226081.64,90,2512.02,504.14,4772.45
Sports & Outdoors,Deal Seeker,Salesperson,Golden Hour Bargains,234540.06,91,2577.36,515.47,4957.01
