category,brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Spring Refresh Event,186850.49,64,2919.54,648.59,4992.08
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Spring Splash Discounts,122168.18,54,2262.37,581.79,4929.31
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Summer Sizzle Promo,198964.65,72,2763.40,688.73,4984.84
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Super Savings Week,133983.82,51,2627.13,634.19,4930.36
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Ultimate Value Event,178330.07,62,2876.29,614.66,4978.40
Sports & Outdoors,Decathlon,Supermarkets ,Manager,VIP Access Sale,174977.83,57,3069.79,688.41,4959.80
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Weekend Warrior Specials,134125.43,51,2629.91,707.66,4781.13
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Winter Clearance Carnival,165913.04,60,2765.22,552.66,4995.26
Sports & Outdoors,Decathlon,Supermarkets ,Manager,Winter Wonders Sale,125879.12,50,2517.58,564.47,4910.43
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,12 Days of Deals,135878.26,51,2664.28,704.74,4871.19
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Autumn Deals Drive,137351.95,57,2409.68,532.85,4907.44
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,BOGO Blitz,175304.29,63,2782.61,541.57,4933.89
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Back to School Boost,135990.03,54,2518.33,568.86,4930.59
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Birthday Bash Sale,180783.60,64,2824.74,633.07,4884.62
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Black Friday Blowout,151032.76,56,2697.01,509.28,4941.88
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Cart Crasher Campaign,166378.61,61,2727.52,644.13,4972.39
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Cashback Carnival,191530.75,69,2775.81,549.79,4852.33
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Clearance Countdown,162615.40,57,2852.90,501.49,4761.00
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Countdown to Savings,153846.50,59,2607.57,500.09,4982.11
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Customer Appreciation Week,159118.04,56,2841.39,557.19,4897.45
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Cyber Monday Mania,154951.27,61,2540.18,546.55,4938.53
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Deal of the Month,171173.49,58,2951.27,561.29,4999.17
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Double Points Bonanza,163812.14,65,2520.19,546.09,4917.21
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Early Bird Specials,158479.74,62,2556.12,596.98,4897.76
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,End of Season Sale,191515.19,73,2623.50,523.49,4959.07
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Exclusive Insider Offers,188942.12,62,3047.45,619.81,4937.65
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Festive Fever Promo,190733.59,70,2724.77,547.94,4967.67
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Final Call Frenzy,176107.17,64,2751.67,516.00,4998.08
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Flash Frenzy Friday,176662.29,69,2560.32,536.36,4948.08
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,"Gift More, Spend Less",223479.81,83,2692.53,500.46,4969.49
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Golden Hour Bargains,201278.73,71,2834.91,522.75,4931.54
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Green Weekend Deals,184596.19,65,2839.94,549.41,4985.58
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Happy Hour Discounts,152341.48,58,2626.58,500.42,4933.97
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Holiday Shopping Rush,145430.92,54,2693.17,543.03,4953.25
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Hot Picks Promo,176104.52,58,3036.28,504.54,4989.71
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Instant Gratification Sale,166563.32,64,2602.55,551.77,4881.44
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Limited Time Treasures,149008.13,63,2365.21,517.48,4942.51
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Loyalty Rewards Blast,148711.83,53,2805.88,641.81,4970.29
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Mega Weekend Bonanza,157512.71,58,2715.74,671.53,4995.42
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Mid-Year Madness,157153.28,58,2709.54,544.04,4916.33
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Midnight Madness,161392.00,60,2689.87,501.16,4986.08
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Mystery Discount Days,158980.43,53,2999.63,619.15,4979.54
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,New Arrival Showcase,192413.66,59,3261.25,644.20,4923.13
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,New Product Launch Promo,146779.26,58,2530.68,641.60,4957.53
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,New Year Kickoff,147328.55,55,2678.70,536.56,4928.58
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Price Drop Parade,141167.65,54,2614.22,568.90,4903.08
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Red Tag Clearance,193845.22,72,2692.29,500.15,4968.22
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Seasonal Surprise Box,160408.69,59,2718.79,620.04,4945.68
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Shop & Save Spectacular,171537.84,64,2680.28,634.45,4962.94
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Smart Shopper Week,136317.78,50,2726.36,513.62,4958.92
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Spring Refresh Event,158762.46,55,2886.59,640.87,4953.50
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Spring Splash Discounts,212995.79,79,2696.15,604.73,4943.14
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Summer Sizzle Promo,148570.49,57,2606.50,505.57,4991.16
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Super Savings Week,177755.81,61,2914.03,570.83,4941.37
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Ultimate Value Event,170971.15,62,2757.60,510.52,4996.78
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,VIP Access Sale,179017.97,64,2797.16,553.88,4974.98
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Weekend Warrior Specials,177458.52,62,2862.23,551.03,4891.92
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Winter Clearance Carnival,247940.22,84,2951.67,555.21,4958.80
Sports & Outdoors,Decathlon,Supermarkets ,Sales Associate,Winter Wonders Sale,173114.87,59,2934.15,556.45,4993.77
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,12 Days of Deals,173954.72,62,2805.72,525.52,4909.92
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Autumn Deals Drive,173313.98,63,2751.02,524.93,4926.13
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,BOGO Blitz,127897.21,49,2610.15,614.07,4768.88
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Back to School Boost,159198.70,59,2698.28,803.70,4886.89
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Birthday Bash Sale,144109.03,52,2771.33,574.99,4838.20
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Black Friday Blowout,209891.62,77,2725.87,500.60,4978.37
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Cart Crasher Campaign,202420.41,66,3066.98,572.34,4992.77
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Cashback Carnival,128755.69,50,2575.11,623.94,4485.41
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Clearance Countdown,148457.79,61,2433.73,501.31,4899.22
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Countdown to Savings,154556.30,57,2711.51,504.21,4884.46
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Customer Appreciation Week,168747.09,60,2812.45,640.75,4990.46
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Cyber Monday Mania,120108.13,46,2611.05,522.90,4902.43
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Deal of the Month,154036.65,53,2906.35,665.75,4862.31
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Double Points Bonanza,117610.48,44,2672.97,524.66,4961.23
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Early Bird Specials,131789.99,50,2635.80,524.55,4901.17
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,End of Season Sale,140798.09,52,2707.66,527.57,4999.05
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Exclusive Insider Offers,164669.40,58,2839.13,567.38,4983.41
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Festive Fever Promo,186316.96,67,2780.85,506.01,4961.62
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Final Call Frenzy,182766.52,63,2901.06,583.15,4980.79
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Flash Frenzy Friday,150800.52,54,2792.60,511.58,4855.25
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,"Gift More, Spend Less",171311.01,66,2595.62,617.98,4836.69
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Golden Hour Bargains,185768.48,69,2692.30,547.34,4920.77
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Green Weekend Deals,137045.09,55,2491.73,555.21,4795.16
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Happy Hour Discounts,160634.24,57,2818.14,519.83,4859.28
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Holiday Shopping Rush,167101.20,64,2610.96,700.73,4970.49
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Hot Picks Promo,145470.21,54,2693.89,713.01,4994.34
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Instant Gratification Sale,178786.16,62,2883.65,531.75,4963.66
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Limited Time Treasures,148926.11,55,2707.75,513.55,4963.28
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Loyalty Rewards Blast,161148.57,65,2479.21,545.58,4773.72
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Mega Weekend Bonanza,191648.02,74,2589.84,501.48,4857.57
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Mid-Year Madness,173935.70,61,2851.40,532.97,4987.28
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Midnight Madness,173228.51,68,2547.48,529.40,4959.90
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Mystery Discount Days,168440.96,59,2854.93,530.15,4975.87
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,New Arrival Showcase,216152.00,73,2960.99,506.47,4991.35
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,New Product Launch Promo,157495.26,57,2763.07,508.28,4939.31
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,New Year Kickoff,156215.13,55,2840.28,501.31,4988.03
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Price Drop Parade,125562.94,42,2989.59,773.50,4874.67
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Red Tag Clearance,178867.59,67,2669.67,522.56,4903.52
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Seasonal Surprise Box,179338.09,66,2717.24,607.32,4869.74
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Shop & Save Spectacular,135453.70,55,2462.79,526.44,4867.05
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Smart Shopper Week,166467.32,60,2774.46,668.16,4995.51
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Spring Refresh Event,187789.17,61,3078.51,542.78,4974.95
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Spring Splash Discounts,128861.89,49,2629.83,523.64,4712.10
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Summer Sizzle Promo,228940.90,87,2631.50,551.17,4989.61
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Super Savings Week,194541.19,67,2903.60,614.32,4961.10
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Ultimate Value Event,201897.46,72,2804.13,551.19,4934.61
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,VIP Access Sale,160797.71,61,2636.03,567.46,4848.06
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Weekend Warrior Specials,177211.59,66,2685.02,559.94,4939.92
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Winter Clearance Carnival,153273.18,55,2786.79,659.19,4999.77
Sports & Outdoors,Decathlon,Supermarkets ,Salesperson,Winter Wonders Sale,129851.64,47,2762.80,522.78,4626.56
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,12 Days of Deals,145937.97,56,2606.04,510.07,4936.78
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Autumn Deals Drive,110667.40,40,2766.68,715.63,4940.67
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,BOGO Blitz,133504.64,51,2617.74,538.21,4916.56
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Back to School Boost,245727.63,80,3071.60,515.62,4988.23
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Birthday Bash Sale,165842.46,57,2909.52,642.06,4942.62
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Black Friday Blowout,134778.53,50,2695.57,722.15,4979.46
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Cart Crasher Campaign,133564.14,50,2671.28,599.34,4908.16
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Cashback Carnival,172324.02,63,2735.30,567.72,4996.22
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Clearance Countdown,122697.14,52,2359.56,505.32,4945.34
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Countdown to Savings,133876.89,52,2574.56,524.07,4955.90
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Customer Appreciation Week,135223.77,49,2759.67,565.81,4902.51
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Cyber Monday Mania,127925.30,46,2780.98,569.76,4995.52
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Deal of the Month,149458.38,58,2576.87,558.56,4992.29
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Double Points Bonanza,188119.69,70,2687.42,561.74,4975.59
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Early Bird Specials,148915.81,58,2567.51,559.90,4902.47
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,End of Season Sale,136205.08,48,2837.61,674.73,4909.34
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Exclusive Insider Offers,144690.17,48,3014.38,706.24,4928.16
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Festive Fever Promo,139354.07,47,2964.98,619.50,4974.38
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Final Call Frenzy,138618.11,47,2949.32,535.21,4969.95
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Flash Frenzy Friday,138148.46,51,2708.79,752.82,4927.99
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,"Gift More, Spend Less",159531.62,55,2900.57,545.08,4996.60
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Golden Hour Bargains,173693.83,59,2943.96,509.56,4960.45
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Green Weekend Deals,125235.08,49,2555.82,651.74,4971.70
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Happy Hour Discounts,134747.19,51,2642.10,543.72,4885.69
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Holiday Shopping Rush,167523.74,61,2746.29,530.45,4994.86
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Hot Picks Promo,120345.92,44,2735.13,622.68,4946.67
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Instant Gratification Sale,119802.67,43,2786.11,603.05,4968.55
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Limited Time Treasures,141828.74,54,2626.46,589.72,4907.48
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Loyalty Rewards Blast,159202.71,58,2744.87,538.82,4880.45
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Mega Weekend Bonanza,121573.66,44,2763.04,661.30,4841.36
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Mid-Year Madness,174158.47,62,2809.01,585.56,4999.49
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Midnight Madness,119376.01,41,2911.61,544.62,4858.48
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Mystery Discount Days,181030.20,56,3232.68,709.98,4950.33
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,New Arrival Showcase,162658.19,54,3012.19,555.84,4760.68
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,New Product Launch Promo,106131.12,35,3032.32,727.38,4865.96
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,New Year Kickoff,182387.65,66,2763.45,514.31,4960.98
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Price Drop Parade,161487.47,62,2604.64,540.15,4957.47
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Red Tag Clearance,147219.76,54,2726.29,587.96,4981.94
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Seasonal Surprise Box,98277.21,39,2519.93,539.15,4962.32
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Shop & Save Spectacular,160852.45,57,2821.97,686.16,4793.74
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Smart Shopper Week,158462.47,56,2829.69,511.12,4863.69
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Spring Refresh Event,161146.41,60,2685.77,521.35,4958.26
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Spring Splash Discounts,174917.62,64,2733.09,513.60,4991.41
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Summer Sizzle Promo,122958.03,48,2561.63,502.21,4878.76
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Super Savings Week,143859.91,52,2766.54,536.95,4800.23
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Ultimate Value Event,151059.97,53,2850.19,543.52,4884.52
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,VIP Access Sale,122996.24,46,2673.83,631.44,4788.21
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Weekend Warrior Specials,105404.19,44,2395.55,585.76,4799.05
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Winter Clearance Carnival,159858.92,59,2709.47,533.25,4990.59
Sports & Outdoors,Decathlon,Supermarkets ,Senior Salesperson,Winter Wonders Sale,163894.90,59,2777.88,536.42,4984.24
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,12 Days of Deals,190383.01,71,2681.45,526.97,4959.95
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Autumn Deals Drive,137732.98,49,2810.88,552.00,4836.05
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,BOGO Blitz,145092.55,56,2590.94,524.20,4786.27
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Back to School Boost,133925.05,48,2790.11,689.23,4976.28
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Birthday Bash Sale,163848.98,60,2730.82,575.90,4959.10
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Black Friday Blowout,174667.74,56,3119.07,534.33,4986.85
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Cart Crasher Campaign,156816.29,54,2904.01,587.74,4955.71
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Cashback Carnival,130585.18,51,2560.49,539.65,4698.50
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Clearance Countdown,125924.74,50,2518.49,536.70,4935.53
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Countdown to Savings,183851.73,61,3013.96,716.79,4925.72
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Customer Appreciation Week,184130.70,69,2668.56,544.04,4957.27
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Cyber Monday Mania,159440.74,57,2797.21,613.96,4992.94
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Deal of the Month,141341.12,47,3007.26,554.77,4946.16
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Double Points Bonanza,130669.14,46,2840.63,568.45,4987.70
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Early Bird Specials,139367.05,52,2680.14,513.61,4995.45
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,End of Season Sale,132787.11,53,2505.42,626.79,4958.01
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Exclusive Insider Offers,159854.30,54,2960.26,513.90,4986.77
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Festive Fever Promo,116628.84,40,2915.72,545.68,4964.48
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Final Call Frenzy,148478.48,56,2651.40,520.19,4846.52
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Flash Frenzy Friday,154224.92,59,2613.98,559.80,4729.81
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,"Gift More, Spend Less",118824.99,47,2528.19,545.01,4918.52
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Golden Hour Bargains,193179.55,72,2683.05,635.97,4982.43
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Green Weekend Deals,140184.68,49,2860.91,523.04,4858.40
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Happy Hour Discounts,183673.37,66,2782.93,576.79,4934.93
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Holiday Shopping Rush,142200.88,54,2633.35,533.89,4962.15
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Hot Picks Promo,148047.23,55,2691.77,515.02,4915.93
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Instant Gratification Sale,159438.33,60,2657.31,504.23,4917.51
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Limited Time Treasures,186412.77,63,2958.93,519.56,4984.23
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Loyalty Rewards Blast,83555.60,37,2258.26,565.92,4798.44
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Mega Weekend Bonanza,201630.77,71,2839.87,729.76,4924.77
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Mid-Year Madness,125516.59,40,3137.91,517.63,4901.47
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Midnight Madness,151940.82,56,2713.23,512.31,4954.28
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Mystery Discount Days,119166.00,46,2590.57,656.23,4687.38
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,New Arrival Showcase,119348.51,45,2652.19,569.38,4751.98
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,New Product Launch Promo,137364.72,52,2641.63,508.78,4935.04
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,New Year Kickoff,186108.45,63,2954.10,744.99,4724.58
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Price Drop Parade,150661.54,58,2597.61,546.23,4976.11
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Red Tag Clearance,114318.81,46,2485.19,520.69,4993.59
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Seasonal Surprise Box,113406.21,44,2577.41,596.52,4947.26
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Shop & Save Spectacular,159608.22,61,2616.53,554.96,4606.78
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Smart Shopper Week,169263.73,56,3022.57,535.27,4908.68
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Spring Refresh Event,131660.12,47,2801.28,618.74,4993.39
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Spring Splash Discounts,160442.61,59,2719.37,509.54,4820.73
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Summer Sizzle Promo,154217.63,55,2803.96,712.62,4857.31
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Super Savings Week,142673.80,56,2547.75,564.26,4970.25
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Ultimate Value Event,147373.45,55,2679.52,552.92,4987.42
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,VIP Access Sale,139963.63,48,2915.91,541.45,4968.90
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Weekend Warrior Specials,170307.70,58,2936.34,531.13,4967.70
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Winter Clearance Carnival,158537.25,58,2733.40,564.68,4898.92
Sports & Outdoors,Nike,Large Malls / Complexes,Manager,Winter Wonders Sale,171434.21,61,2810.40,537.11,4931.31
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,12 Days of Deals,163776.55,57,2873.27,652.95,4981.14
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,163976.99,60,2732.95,531.55,4804.40
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,BOGO Blitz,147215.87,53,2777.66,604.86,4976.04
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Back to School Boost,151963.07,60,2532.72,649.28,4800.21
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,153059.46,56,2733.20,551.57,4816.33
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Black Friday Blowout,151015.06,58,2603.71,554.25,4856.61
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,166388.64,59,2820.15,514.47,4803.26
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Cashback Carnival,112481.40,42,2678.13,520.83,4877.48
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Clearance Countdown,118891.38,52,2286.37,533.95,4986.64
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Countdown to Savings,122231.93,42,2910.28,606.89,4922.78
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,176339.22,66,2671.81,670.83,4865.15
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,143333.24,54,2654.32,505.34,4968.41
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Deal of the Month,124316.55,48,2589.93,555.67,4905.22
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Double Points Bonanza,146916.14,60,2448.60,587.78,4874.13
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,Early Bird Specials,163814.10,52,3150.27,583.99,4935.91
Sports & Outdoors,Nike,Large Malls / Complexes,Sales Associate,End of Season Sale,118523.07,44,2693.71,572.08,4983.79
