brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,27873.91,8,3484.24,1710.14,4495.94
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,10268.45,6,1711.41,865.37,2602.34
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,20957.71,7,2993.96,982.67,4582.79
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",5955.90,3,1985.30,1261.32,3335.72
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,11947.23,4,2986.81,1791.87,3806.08
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,23169.75,7,3309.96,1499.97,4871.80
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,6087.53,5,1217.51,523.28,2427.10
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,13350.80,5,2670.16,1508.81,3942.96
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,8240.08,3,2746.69,1242.83,4034.62
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,13626.15,6,2271.02,1261.12,3025.92
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,19979.71,6,3329.95,1123.14,4586.38
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,11879.77,6,1979.96,603.69,3311.71
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,10676.02,4,2669.01,1597.04,3884.44
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,12282.15,6,2047.03,520.79,3059.15
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Midnight Madness,15846.42,5,3169.28,1585.10,4067.66
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,6073.03,4,1518.26,658.27,2927.96
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,5318.09,2,2659.04,1707.57,3610.52
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,22832.66,7,3261.81,777.99,4926.04
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,8310.82,3,2770.27,747.69,4406.04
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,7153.09,3,2384.36,544.92,3780.91
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,27927.81,10,2792.78,543.71,4900.49
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,20012.87,7,2858.98,1344.17,4808.01
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,14352.76,7,2050.39,636.67,3412.29
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,16368.77,6,2728.13,1407.60,4056.22
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,27111.91,9,3012.43,1280.54,4703.26
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Super Savings Week,21286.41,7,3040.92,688.11,4840.66
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,20295.47,7,2899.35,812.67,3950.20
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,15041.93,6,2506.99,719.93,3842.55
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,6776.56,3,2258.85,1868.09,2853.20
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,6763.84,3,2254.61,507.62,4345.94
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,16665.92,8,2083.24,1316.82,3436.30
Tata,Churn Risk,Small Stores / Shops,Manager,12 Days of Deals,26404.12,8,3300.51,808.60,4971.18
Tata,Churn Risk,Small Stores / Shops,Manager,Autumn Deals Drive,17335.06,5,3467.01,1576.09,4828.41
Tata,Churn Risk,Small Stores / Shops,Manager,BOGO Blitz,19203.19,8,2400.40,658.39,4615.02
Tata,Churn Risk,Small Stores / Shops,Manager,Back to School Boost,13726.14,4,3431.54,634.64,4915.13
Tata,Churn Risk,Small Stores / Shops,Manager,Birthday Bash Sale,8329.75,3,2776.58,1155.83,3679.11
Tata,Churn Risk,Small Stores / Shops,Manager,Black Friday Blowout,24576.54,9,2730.73,860.12,4635.63
Tata,Churn Risk,Small Stores / Shops,Manager,Cart Crasher Campaign,20977.88,7,2996.84,1590.71,4959.80
Tata,Churn Risk,Small Stores / Shops,Manager,Cashback Carnival,15326.48,7,2189.50,825.91,3570.72
Tata,Churn Risk,Small Stores / Shops,Manager,Clearance Countdown,15136.84,5,3027.37,1174.67,4650.32
Tata,Churn Risk,Small Stores / Shops,Manager,Countdown to Savings,10487.55,4,2621.89,710.47,4360.18
Tata,Churn Risk,Small Stores / Shops,Manager,Customer Appreciation Week,16982.16,7,2426.02,762.38,4747.81
Tata,Churn Risk,Small Stores / Shops,Manager,Cyber Monday Mania,22616.22,7,3230.89,1267.46,4600.53
Tata,Churn Risk,Small Stores / Shops,Manager,Deal of the Month,7478.04,3,2492.68,1375.67,3666.61
Tata,Churn Risk,Small Stores / Shops,Manager,Double Points Bonanza,17555.45,7,2507.92,964.10,4410.46
Tata,Churn Risk,Small Stores / Shops,Manager,Early Bird Specials,8450.72,4,2112.68,1644.33,2943.38
Tata,Churn Risk,Small Stores / Shops,Manager,End of Season Sale,11627.72,5,2325.54,878.57,3681.40
Tata,Churn Risk,Small Stores / Shops,Manager,Exclusive Insider Offers,22379.22,8,2797.40,1329.01,4809.94
Tata,Churn Risk,Small Stores / Shops,Manager,Festive Fever Promo,8479.83,2,4239.91,3999.99,4479.84
Tata,Churn Risk,Small Stores / Shops,Manager,Final Call Frenzy,27826.84,8,3478.35,1849.16,4964.09
Tata,Churn Risk,Small Stores / Shops,Manager,Flash Frenzy Friday,9528.47,5,1905.69,538.87,4530.07
Tata,Churn Risk,Small Stores / Shops,Manager,"Gift More, Spend Less",14537.34,4,3634.33,1089.11,4858.75
Tata,Churn Risk,Small Stores / Shops,Manager,Golden Hour Bargains,12825.43,4,3206.36,1603.09,4937.47
Tata,Churn Risk,Small Stores / Shops,Manager,Green Weekend Deals,27955.56,8,3494.45,1906.27,4921.54
Tata,Churn Risk,Small Stores / Shops,Manager,Happy Hour Discounts,12615.51,4,3153.88,910.55,4926.37
Tata,Churn Risk,Small Stores / Shops,Manager,Holiday Shopping Rush,7370.61,5,1474.12,898.54,2441.81
Tata,Churn Risk,Small Stores / Shops,Manager,Hot Picks Promo,22612.11,8,2826.51,515.19,4954.76
Tata,Churn Risk,Small Stores / Shops,Manager,Instant Gratification Sale,12719.83,5,2543.97,1527.69,3683.26
Tata,Churn Risk,Small Stores / Shops,Manager,Limited Time Treasures,8507.49,3,2835.83,2220.75,3710.11
Tata,Churn Risk,Small Stores / Shops,Manager,Loyalty Rewards Blast,10186.56,4,2546.64,886.63,4165.04
Tata,Churn Risk,Small Stores / Shops,Manager,Mega Weekend Bonanza,17661.03,7,2523.00,765.53,4963.35
Tata,Churn Risk,Small Stores / Shops,Manager,Mid-Year Madness,15812.23,6,2635.37,883.95,4610.17
Tata,Churn Risk,Small Stores / Shops,Manager,Midnight Madness,10377.94,5,2075.59,951.98,4796.51
Tata,Churn Risk,Small Stores / Shops,Manager,Mystery Discount Days,16193.12,6,2698.85,2064.80,4385.85
Tata,Churn Risk,Small Stores / Shops,Manager,New Arrival Showcase,19670.72,7,2810.10,1416.63,4978.53
Tata,Churn Risk,Small Stores / Shops,Manager,New Product Launch Promo,11000.41,3,3666.80,1613.78,4693.70
Tata,Churn Risk,Small Stores / Shops,Manager,New Year Kickoff,5502.34,2,2751.17,747.71,4754.63
Tata,Churn Risk,Small Stores / Shops,Manager,Price Drop Parade,23266.33,10,2326.63,1026.47,4597.00
Tata,Churn Risk,Small Stores / Shops,Manager,Seasonal Surprise Box,20283.83,7,2897.69,694.89,4839.14
Tata,Churn Risk,Small Stores / Shops,Manager,Shop & Save Spectacular,27715.54,10,2771.55,1287.42,3944.88
Tata,Churn Risk,Small Stores / Shops,Manager,Smart Shopper Week,25825.36,10,2582.54,742.65,4885.19
Tata,Churn Risk,Small Stores / Shops,Manager,Spring Refresh Event,13036.43,4,3259.11,859.16,4307.23
Tata,Churn Risk,Small Stores / Shops,Manager,Spring Splash Discounts,6580.87,3,2193.62,2029.68,2279.83
Tata,Churn Risk,Small Stores / Shops,Manager,Summer Sizzle Promo,5176.38,2,2588.19,1863.14,3313.24
Tata,Churn Risk,Small Stores / Shops,Manager,Ultimate Value Event,19008.64,6,3168.11,1587.02,4525.74
Tata,Churn Risk,Small Stores / Shops,Manager,VIP Access Sale,12850.14,7,1835.73,578.74,3234.78
Tata,Churn Risk,Small Stores / Shops,Manager,Weekend Warrior Specials,15028.27,4,3757.07,2830.10,4874.88
Tata,Churn Risk,Small Stores / Shops,Manager,Winter Clearance Carnival,7145.92,3,2381.97,1769.33,2976.68
Tata,Churn Risk,Small Stores / Shops,Manager,Winter Wonders Sale,9481.19,3,3160.40,2516.42,3803.86
Tata,Churn Risk,Small Stores / Shops,Sales Associate,12 Days of Deals,17476.39,7,2496.63,674.73,4119.55
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Autumn Deals Drive,17152.83,7,2450.40,778.77,4797.47
Tata,Churn Risk,Small Stores / Shops,Sales Associate,BOGO Blitz,13493.99,6,2249.00,650.23,3936.87
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Back to School Boost,6776.72,3,2258.91,1500.37,3345.16
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Birthday Bash Sale,25199.11,8,3149.89,1255.22,4523.66
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Black Friday Blowout,12275.24,4,3068.81,1176.25,4867.96
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,9829.77,4,2457.44,1265.99,3774.79
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Cashback Carnival,12253.48,6,2042.25,1093.97,4060.61
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Clearance Countdown,13700.60,5,2740.12,704.83,4709.60
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Countdown to Savings,27010.57,10,2701.06,768.44,4369.68
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Customer Appreciation Week,7697.80,3,2565.93,535.31,4871.43
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Cyber Monday Mania,7136.29,4,1784.07,1298.71,2556.87
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Deal of the Month,9506.74,3,3168.91,601.52,4532.42
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Double Points Bonanza,18470.87,5,3694.17,2377.14,4785.60
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Early Bird Specials,13615.73,4,3403.93,1496.97,4853.11
Tata,Churn Risk,Small Stores / Shops,Sales Associate,End of Season Sale,16575.97,5,3315.19,2516.43,4156.39
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,12183.04,5,2436.61,825.12,4089.94
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Festive Fever Promo,27345.81,7,3906.54,1197.76,4862.65
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Final Call Frenzy,15437.52,6,2572.92,1191.61,4368.14
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,32268.08,10,3226.81,852.41,4638.87
Tata,Churn Risk,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",10104.91,4,2526.23,1534.42,3447.61
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Golden Hour Bargains,29484.31,11,2680.39,818.62,4551.74
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Green Weekend Deals,30686.42,8,3835.80,2247.53,4861.85
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Happy Hour Discounts,17289.71,7,2469.96,583.39,4378.53
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,14469.66,4,3617.42,1275.24,4719.87
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Hot Picks Promo,9408.65,4,2352.16,808.68,3926.69
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Instant Gratification Sale,19956.24,7,2850.89,1564.84,4868.34
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Limited Time Treasures,9713.20,3,3237.73,759.91,4520.36
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,23378.81,9,2597.65,739.23,4648.84
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,27989.46,9,3109.94,1021.10,4627.22
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Mid-Year Madness,13610.55,5,2722.11,740.68,4340.70
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Midnight Madness,23479.78,9,2608.86,661.83,4821.48
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Mystery Discount Days,11053.40,4,2763.35,1212.46,4756.48
Tata,Churn Risk,Small Stores / Shops,Sales Associate,New Arrival Showcase,20895.13,9,2321.68,1269.37,4012.27
Tata,Churn Risk,Small Stores / Shops,Sales Associate,New Product Launch Promo,13150.04,7,1878.58,635.53,3708.25
Tata,Churn Risk,Small Stores / Shops,Sales Associate,New Year Kickoff,12283.37,4,3070.84,905.46,4707.60
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Price Drop Parade,13351.12,3,4450.37,3810.46,4868.59
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Red Tag Clearance,28899.23,11,2627.20,881.06,4643.24
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,11839.22,5,2367.84,662.84,3806.02
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,10560.34,3,3520.11,2568.22,4971.79
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Smart Shopper Week,21197.24,8,2649.65,520.51,4851.65
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Spring Refresh Event,16144.89,5,3228.98,1049.54,4538.50
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Spring Splash Discounts,13390.65,5,2678.13,1916.65,4586.58
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,17874.84,6,2979.14,1161.70,4622.92
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Super Savings Week,19343.28,6,3223.88,1534.36,4275.57
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Ultimate Value Event,19366.79,7,2766.68,1218.53,4644.67
Tata,Churn Risk,Small Stores / Shops,Sales Associate,VIP Access Sale,20078.10,7,2868.30,1013.85,4017.38
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,22318.89,8,2789.86,1278.00,4515.56
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,7793.47,4,1948.37,574.16,4239.92
Tata,Churn Risk,Small Stores / Shops,Sales Associate,Winter Wonders Sale,17915.84,7,2559.41,515.88,4856.20
Tata,Churn Risk,Small Stores / Shops,Salesperson,12 Days of Deals,21019.34,8,2627.42,575.62,4893.33
Tata,Churn Risk,Small Stores / Shops,Salesperson,Autumn Deals Drive,26833.52,9,2981.50,1067.14,4295.01
Tata,Churn Risk,Small Stores / Shops,Salesperson,Back to School Boost,10720.70,5,2144.14,982.11,3640.86
Tata,Churn Risk,Small Stores / Shops,Salesperson,Birthday Bash Sale,15007.39,5,3001.48,829.95,4235.46
Tata,Churn Risk,Small Stores / Shops,Salesperson,Black Friday Blowout,21586.19,8,2698.27,1307.05,4156.00
Tata,Churn Risk,Small Stores / Shops,Salesperson,Cart Crasher Campaign,17191.10,6,2865.18,1012.83,4613.55
Tata,Churn Risk,Small Stores / Shops,Salesperson,Cashback Carnival,22113.90,8,2764.24,1040.72,4677.70
Tata,Churn Risk,Small Stores / Shops,Salesperson,Clearance Countdown,17486.56,6,2914.43,838.71,4564.86
Tata,Churn Risk,Small Stores / Shops,Salesperson,Countdown to Savings,6111.40,3,2037.13,779.72,2932.31
Tata,Churn Risk,Small Stores / Shops,Salesperson,Customer Appreciation Week,12082.34,5,2416.47,1474.33,4526.45
Tata,Churn Risk,Small Stores / Shops,Salesperson,Cyber Monday Mania,28192.06,9,3132.45,1605.14,4929.33
Tata,Churn Risk,Small Stores / Shops,Salesperson,Deal of the Month,6690.97,3,2230.32,700.94,3002.30
Tata,Churn Risk,Small Stores / Shops,Salesperson,Double Points Bonanza,6820.19,2,3410.09,1891.21,4928.98
Tata,Churn Risk,Small Stores / Shops,Salesperson,Early Bird Specials,5746.93,2,2873.47,2241.60,3505.33
Tata,Churn Risk,Small Stores / Shops,Salesperson,End of Season Sale,12222.91,5,2444.58,632.01,4217.58
Tata,Churn Risk,Small Stores / Shops,Salesperson,Exclusive Insider Offers,5662.68,2,2831.34,1396.12,4266.56
Tata,Churn Risk,Small Stores / Shops,Salesperson,Festive Fever Promo,24197.01,7,3456.72,1184.20,4714.69
Tata,Churn Risk,Small Stores / Shops,Salesperson,Final Call Frenzy,15764.11,6,2627.35,1911.12,3800.45
Tata,Churn Risk,Small Stores / Shops,Salesperson,Flash Frenzy Friday,7694.93,4,1923.73,1036.51,3241.06
Tata,Churn Risk,Small Stores / Shops,Salesperson,"Gift More, Spend Less",18577.56,7,2653.94,571.01,4792.43
Tata,Churn Risk,Small Stores / Shops,Salesperson,Golden Hour Bargains,20645.08,8,2580.63,699.69,3629.39
Tata,Churn Risk,Small Stores / Shops,Salesperson,Green Weekend Deals,13665.95,4,3416.49,2125.12,4684.48
Tata,Churn Risk,Small Stores / Shops,Salesperson,Happy Hour Discounts,15802.85,6,2633.81,1104.45,4796.15
Tata,Churn Risk,Small Stores / Shops,Salesperson,Holiday Shopping Rush,22827.95,8,2853.49,784.24,4578.77
Tata,Churn Risk,Small Stores / Shops,Salesperson,Hot Picks Promo,17953.83,6,2992.30,1578.33,4510.83
Tata,Churn Risk,Small Stores / Shops,Salesperson,Instant Gratification Sale,18405.18,7,2629.31,2092.35,3629.22
Tata,Churn Risk,Small Stores / Shops,Salesperson,Limited Time Treasures,9259.30,4,2314.82,607.62,4398.11
Tata,Churn Risk,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,12505.06,5,2501.01,706.01,4007.11
Tata,Churn Risk,Small Stores / Shops,Salesperson,Mid-Year Madness,31085.69,9,3453.97,500.47,4985.87
Tata,Churn Risk,Small Stores / Shops,Salesperson,Midnight Madness,16972.95,7,2424.71,1503.77,4484.53
Tata,Churn Risk,Small Stores / Shops,Salesperson,Mystery Discount Days,15864.64,5,3172.93,992.37,4781.54
Tata,Churn Risk,Small Stores / Shops,Salesperson,New Arrival Showcase,15643.26,5,3128.65,1051.14,4953.94
Tata,Churn Risk,Small Stores / Shops,Salesperson,New Product Launch Promo,9979.04,3,3326.35,536.56,4836.40
Tata,Churn Risk,Small Stores / Shops,Salesperson,New Year Kickoff,17493.58,5,3498.72,617.23,4440.96
Tata,Churn Risk,Small Stores / Shops,Salesperson,Price Drop Parade,34352.85,11,3122.99,990.99,4986.73
Tata,Churn Risk,Small Stores / Shops,Salesperson,Red Tag Clearance,10781.97,4,2695.49,1492.32,3935.64
Tata,Churn Risk,Small Stores / Shops,Salesperson,Seasonal Surprise Box,5359.87,2,2679.93,1865.57,3494.30
Tata,Churn Risk,Small Stores / Shops,Salesperson,Shop & Save Spectacular,31770.21,11,2888.20,573.40,4979.92
Tata,Churn Risk,Small Stores / Shops,Salesperson,Smart Shopper Week,13522.92,5,2704.58,1791.38,4944.08
Tata,Churn Risk,Small Stores / Shops,Salesperson,Spring Refresh Event,12958.87,5,2591.77,1001.23,3895.92
Tata,Churn Risk,Small Stores / Shops,Salesperson,Spring Splash Discounts,11613.06,4,2903.26,1107.34,4620.06
Tata,Churn Risk,Small Stores / Shops,Salesperson,Summer Sizzle Promo,13888.41,5,2777.68,1063.30,4500.17
Tata,Churn Risk,Small Stores / Shops,Salesperson,Super Savings Week,14514.49,5,2902.90,516.75,4959.99
Tata,Churn Risk,Small Stores / Shops,Salesperson,Ultimate Value Event,8518.85,3,2839.62,1022.93,4742.94
Tata,Churn Risk,Small Stores / Shops,Salesperson,VIP Access Sale,22034.37,10,2203.44,787.30,4552.23
Tata,Churn Risk,Small Stores / Shops,Salesperson,Weekend Warrior Specials,16910.63,6,2818.44,785.23,4747.79
Tata,Churn Risk,Small Stores / Shops,Salesperson,Winter Clearance Carnival,25472.71,8,3184.09,793.81,4968.74
Tata,Churn Risk,Small Stores / Shops,Salesperson,Winter Wonders Sale,10457.80,4,2614.45,751.13,4891.04
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,12 Days of Deals,17953.84,5,3590.77,2848.04,4677.42
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,BOGO Blitz,15374.84,6,2562.47,1106.28,4978.54
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Back to School Boost,11252.18,4,2813.04,1951.82,3775.75
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,11730.12,4,2932.53,1044.38,4496.78
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,25378.80,8,3172.35,1502.38,4721.91
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,9276.70,3,3092.23,528.65,4653.04
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Cashback Carnival,5769.63,3,1923.21,803.67,3080.66
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Clearance Countdown,28644.39,12,2387.03,599.47,4970.76
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Countdown to Savings,23488.23,7,3355.46,1030.54,4703.59
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,7799.93,4,1949.98,1596.99,2240.24
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,15355.36,5,3071.07,1841.04,4974.01
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Deal of the Month,13831.80,4,3457.95,1711.15,4707.25
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,21633.20,6,3605.53,1338.94,4682.67
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Early Bird Specials,24740.61,6,4123.43,3272.20,4797.93
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,End of Season Sale,7445.03,3,2481.68,503.98,4736.94
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,13747.36,5,2749.47,635.85,4115.56
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,15557.13,5,3111.43,1520.16,4831.27
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,15880.87,5,3176.17,1419.25,4460.27
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,9007.48,5,1801.50,827.86,3529.55
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",24706.48,8,3088.31,1243.46,4864.19
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,15594.32,4,3898.58,3141.54,4717.21
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,6286.13,4,1571.53,602.67,3898.07
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,21457.99,6,3576.33,1914.69,4709.62
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,20052.80,6,3342.13,1640.67,4664.03
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,13162.41,5,2632.48,1132.59,4535.93
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,7769.90,3,2589.97,1610.75,3738.11
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,21794.01,8,2724.25,510.40,4236.00
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,14212.47,4,3553.12,2228.43,4814.65
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,16832.07,7,2404.58,1227.51,3358.43
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,20357.97,8,2544.75,1009.16,4842.87
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Midnight Madness,16708.92,6,2784.82,1045.69,4716.68
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,15520.38,5,3104.08,1719.87,4737.20
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,12200.28,4,3050.07,1500.88,4617.91
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,10523.03,4,2630.76,1730.22,3294.17
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,New Year Kickoff,24558.55,9,2728.73,868.87,4664.06
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Price Drop Parade,10098.80,4,2524.70,799.19,4316.16
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,5059.17,2,2529.58,756.98,4302.19
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,22467.22,6,3744.54,1950.67,4905.40
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,20296.37,6,3382.73,1792.44,4690.57
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,17157.63,8,2144.70,522.47,4017.78
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,17256.54,7,2465.22,1158.96,4158.96
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,15840.68,6,2640.11,730.37,4594.44
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Super Savings Week,19815.62,7,2830.80,649.60,4371.71
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,15433.07,5,3086.61,1043.83,4856.49
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,VIP Access Sale,10891.94,5,2178.39,617.59,3552.26
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,6320.90,2,3160.45,2760.38,3560.52
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,14273.09,6,2378.85,594.77,4621.77
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,8821.57,4,2205.39,949.42,4937.78
Tata,Churn Risk,Supermarkets ,Manager,12 Days of Deals,12289.13,4,3072.28,1266.76,4588.39
Tata,Churn Risk,Supermarkets ,Manager,Autumn Deals Drive,15772.33,6,2628.72,894.04,4412.66
Tata,Churn Risk,Supermarkets ,Manager,BOGO Blitz,8032.92,6,1338.82,609.02,3248.12
Tata,Churn Risk,Supermarkets ,Manager,Back to School Boost,8166.02,3,2722.01,1180.75,4587.27
Tata,Churn Risk,Supermarkets ,Manager,Birthday Bash Sale,13380.06,6,2230.01,572.19,4270.31
Tata,Churn Risk,Supermarkets ,Manager,Black Friday Blowout,11072.86,4,2768.21,858.23,4441.54
Tata,Churn Risk,Supermarkets ,Manager,Cart Crasher Campaign,23777.68,7,3396.81,1022.68,4857.95
Tata,Churn Risk,Supermarkets ,Manager,Cashback Carnival,23538.75,7,3362.68,1582.45,4806.78
