category,brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Cart Crasher Campaign,16385.24,8,2048.16,528.91,4280.45
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Cashback Carnival,13449.91,5,2689.98,1495.87,4145.82
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Clearance Countdown,6340.90,2,3170.45,2710.14,3630.76
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Customer Appreciation Week,14351.50,5,2870.30,1481.05,4314.11
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Cyber Monday Mania,24222.16,9,2691.35,543.27,4915.83
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Deal of the Month,24283.00,8,3035.38,503.34,4821.35
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Double Points Bonanza,8334.25,3,2778.08,603.25,4902.03
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Early Bird Specials,26325.99,8,3290.75,1003.40,4786.62
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,End of Season Sale,8768.19,4,2192.05,744.82,3967.45
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Exclusive Insider Offers,8422.69,4,2105.67,991.44,3847.67
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Festive Fever Promo,12111.90,4,3027.98,953.19,4975.42
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Final Call Frenzy,17791.81,7,2541.69,1512.95,3995.64
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,"Gift More, Spend Less",15455.48,6,2575.91,1553.62,3629.51
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Golden Hour Bargains,31894.29,14,2278.16,710.32,4403.99
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Green Weekend Deals,8863.67,4,2215.92,853.67,4494.75
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Happy Hour Discounts,22690.75,9,2521.19,1523.61,4309.20
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Holiday Shopping Rush,11768.70,4,2942.18,1812.86,4552.12
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Hot Picks Promo,9990.35,3,3330.12,2889.27,3568.67
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Instant Gratification Sale,20740.18,6,3456.70,2177.77,4782.54
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Limited Time Treasures,10426.91,5,2085.38,645.02,3835.98
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Loyalty Rewards Blast,15044.01,5,3008.80,1604.35,4395.24
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Mega Weekend Bonanza,29705.02,10,2970.50,771.39,4761.87
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Mid-Year Madness,25477.16,8,3184.64,510.03,4673.32
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Midnight Madness,8714.86,6,1452.48,1150.31,1772.47
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Mystery Discount Days,18514.17,8,2314.27,524.38,3676.02
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,New Product Launch Promo,16065.70,5,3213.14,1064.25,4698.41
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,New Year Kickoff,11469.14,5,2293.83,1075.78,3763.70
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Price Drop Parade,20189.79,7,2884.26,818.51,4892.62
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Red Tag Clearance,18986.75,7,2712.39,839.39,4623.44
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Seasonal Surprise Box,11874.40,6,1979.07,568.85,4889.33
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Shop & Save Spectacular,17294.14,6,2882.36,848.26,4932.74
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Smart Shopper Week,22785.85,7,3255.12,586.78,4944.73
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Spring Refresh Event,7385.68,6,1230.95,715.55,1913.39
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Spring Splash Discounts,18388.95,7,2626.99,608.17,3672.73
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Summer Sizzle Promo,12308.23,3,4102.74,3244.36,4667.82
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Super Savings Week,21424.29,9,2380.48,703.94,4996.22
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Ultimate Value Event,9167.73,5,1833.55,1404.86,2317.92
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,VIP Access Sale,6602.92,3,2200.97,734.84,4332.54
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Weekend Warrior Specials,16526.69,6,2754.45,929.20,4784.66
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Winter Clearance Carnival,8968.03,4,2242.01,1052.42,4031.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Manager,Winter Wonders Sale,14657.68,4,3664.42,3309.61,4369.38
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,12 Days of Deals,5004.89,2,2502.44,1456.69,3548.20
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,17256.39,8,2157.05,1264.52,3426.13
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,BOGO Blitz,42696.29,12,3558.02,1542.27,4900.13
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Back to School Boost,24547.93,8,3068.49,685.77,4729.81
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,15541.17,6,2590.19,565.25,4923.09
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Black Friday Blowout,5704.03,3,1901.34,524.32,4458.72
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,28492.81,9,3165.87,1523.92,4545.91
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Cashback Carnival,20301.50,7,2900.21,1334.89,3997.67
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Countdown to Savings,17232.58,6,2872.10,1596.34,4816.39
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,15231.88,6,2538.65,502.70,3472.74
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,22517.32,8,2814.66,1317.33,4565.93
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Deal of the Month,10828.32,5,2165.66,600.43,4672.94
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Double Points Bonanza,6033.64,2,3016.82,2113.11,3920.53
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Early Bird Specials,19141.29,6,3190.22,1177.06,4234.35
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,End of Season Sale,16008.39,5,3201.68,1372.22,4780.50
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,12781.08,5,2556.22,1361.23,3480.97
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Festive Fever Promo,12808.81,5,2561.76,1463.04,4189.61
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Final Call Frenzy,24994.48,10,2499.45,901.53,4340.57
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,25250.34,8,3156.29,1123.14,4929.84
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",30697.98,11,2790.73,606.81,4687.82
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,16219.23,8,2027.40,1177.37,4512.03
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Green Weekend Deals,10263.56,6,1710.59,820.49,3591.28
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,5855.17,3,1951.72,1022.50,3647.34
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,20872.64,6,3478.77,2514.40,4463.60
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Hot Picks Promo,10179.11,3,3393.04,1740.53,4909.61
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,15375.94,7,2196.56,828.41,3710.83
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Limited Time Treasures,18346.02,7,2620.86,620.20,4450.02
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,18794.73,8,2349.34,557.15,4661.45
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,8647.28,4,2161.82,504.08,4302.13
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Mid-Year Madness,14780.95,6,2463.49,589.45,4458.85
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Midnight Madness,13993.54,6,2332.26,1208.53,3724.82
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Mystery Discount Days,9180.62,5,1836.12,807.98,3945.97
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,New Arrival Showcase,13267.11,5,2653.42,1037.59,4667.21
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,New Product Launch Promo,21657.36,7,3093.91,2440.97,4568.63
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,New Year Kickoff,15202.42,5,3040.48,936.04,4613.35
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Red Tag Clearance,15152.83,5,3030.57,1499.58,4275.33
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,20562.92,10,2056.29,547.68,4280.90
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,22203.19,7,3171.88,637.27,4989.59
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Smart Shopper Week,23705.44,8,2963.18,670.77,4638.15
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Spring Refresh Event,13521.57,5,2704.31,1758.08,4181.94
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,14047.44,6,2341.24,980.85,4583.51
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,24588.33,8,3073.54,1165.47,4795.71
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Super Savings Week,11483.71,4,2870.93,1330.10,4748.14
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Ultimate Value Event,15896.16,5,3179.23,1223.75,4772.59
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,VIP Access Sale,5813.07,3,1937.69,515.65,3343.47
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,22880.59,8,2860.07,831.15,4852.83
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,20799.65,7,2971.38,1223.63,4565.19
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,13388.47,5,2677.69,1969.04,4578.87
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,12 Days of Deals,20119.85,8,2514.98,811.26,4237.67
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Autumn Deals Drive,24634.02,8,3079.25,526.99,4973.44
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,BOGO Blitz,16985.24,8,2123.15,708.25,4853.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Back to School Boost,18477.17,6,3079.53,1437.69,4979.77
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Birthday Bash Sale,13220.50,5,2644.10,979.97,4679.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Black Friday Blowout,16252.00,8,2031.50,853.29,3599.45
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,11114.31,6,1852.39,569.75,4175.95
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Cashback Carnival,26764.56,8,3345.57,1517.14,4450.87
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Clearance Countdown,23865.65,8,2983.21,1999.33,4344.32
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Countdown to Savings,12064.43,5,2412.89,1651.63,3207.92
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Customer Appreciation Week,23241.63,8,2905.20,2145.66,3858.74
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Cyber Monday Mania,10897.93,6,1816.32,1028.73,3055.81
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Deal of the Month,8268.74,3,2756.25,847.12,4775.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Double Points Bonanza,9800.00,5,1960.00,691.31,4101.50
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,End of Season Sale,27518.69,9,3057.63,2048.89,4954.57
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,10516.50,6,1752.75,787.86,3683.80
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Festive Fever Promo,14590.66,4,3647.67,1817.35,4670.05
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Final Call Frenzy,10139.49,4,2534.87,1203.52,3704.58
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,21495.99,6,3582.66,1290.90,4626.30
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Golden Hour Bargains,12041.41,5,2408.28,790.99,4620.30
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Green Weekend Deals,19587.21,6,3264.54,714.20,4985.76
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Happy Hour Discounts,17561.31,5,3512.26,1455.67,4575.11
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,33012.65,12,2751.05,600.14,4804.84
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Hot Picks Promo,11922.40,6,1987.07,809.08,2845.42
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Instant Gratification Sale,20934.07,6,3489.01,1611.51,4711.56
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Limited Time Treasures,27603.73,8,3450.47,1175.08,4863.66
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,15662.75,6,2610.46,962.30,3567.49
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,15803.64,5,3160.73,641.25,4216.88
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Mid-Year Madness,18474.47,5,3694.89,1602.14,4714.41
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Midnight Madness,7333.20,3,2444.40,842.50,3963.12
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Mystery Discount Days,16933.56,6,2822.26,894.64,4673.36
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,New Arrival Showcase,18106.72,7,2586.67,803.60,4932.00
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,New Year Kickoff,21639.59,9,2404.40,713.06,4855.06
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Price Drop Parade,20910.74,9,2323.42,586.86,4234.52
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Red Tag Clearance,11384.25,6,1897.38,701.83,3944.09
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,16862.89,5,3372.58,1244.13,4998.13
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,12684.86,5,2536.97,614.36,4693.00
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Smart Shopper Week,22490.64,7,3212.95,922.92,4991.28
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Spring Refresh Event,18882.05,7,2697.44,1022.90,4773.77
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Spring Splash Discounts,13542.89,4,3385.72,2980.37,3873.94
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,30011.61,8,3751.45,1248.78,4984.22
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Super Savings Week,23345.57,8,2918.20,678.25,4745.85
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Ultimate Value Event,16471.49,6,2745.25,1265.19,4579.44
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,VIP Access Sale,16484.89,6,2747.48,1255.03,3680.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,13410.50,6,2235.08,842.73,3856.20
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Salesperson,Winter Wonders Sale,18097.51,6,3016.25,1285.04,3977.26
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,9963.66,4,2490.92,1779.54,3272.29
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,18591.49,7,2655.93,1601.35,3695.58
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,21576.24,8,2697.03,1128.11,4002.79
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Back to School Boost,11527.66,7,1646.81,585.29,4070.64
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,16664.79,5,3332.96,1748.27,4390.32
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,9109.87,5,1821.97,884.71,2765.69
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,11545.34,3,3848.45,2857.95,4959.83
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,18485.74,5,3697.15,2792.38,4812.59
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,16862.71,7,2408.96,1135.22,4832.13
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,23961.95,8,2995.24,1055.00,4557.90
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,21789.71,7,3112.82,965.79,4972.23
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,11868.15,5,2373.63,1582.78,3985.14
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Deal of the Month,10379.30,5,2075.86,1051.51,2902.86
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,9906.49,4,2476.62,2071.04,2997.50
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,12327.90,5,2465.58,899.58,4354.48
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,End of Season Sale,13102.49,5,2620.50,841.71,4464.44
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,7115.09,5,1423.02,1049.33,1939.54
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,5374.93,4,1343.73,585.44,2811.81
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,25538.00,9,2837.56,677.41,4636.14
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,14299.29,6,2383.21,627.76,4695.86
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",15258.55,5,3051.71,1089.44,4783.07
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,15420.77,5,3084.15,1111.60,4955.74
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,34378.12,11,3125.28,2104.72,4943.92
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,8536.66,4,2134.17,1056.80,4245.06
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,10422.38,3,3474.13,2383.36,4341.51
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,11216.41,4,2804.10,1079.80,4439.63
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,10937.58,4,2734.40,1094.58,4661.33
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,7148.02,2,3574.01,3476.39,3671.63
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,7745.47,3,2581.82,889.89,4798.73
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,9341.34,5,1868.27,876.06,2950.08
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Midnight Madness,8992.88,2,4496.44,4360.95,4631.93
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,16773.33,8,2096.67,520.51,3708.21
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,14898.96,4,3724.74,2953.93,4802.63
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,24366.72,8,3045.84,807.79,4969.21
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,18294.86,5,3658.97,2230.45,4764.12
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,11335.36,4,2833.84,1152.99,4695.98
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,18220.90,7,2602.99,956.89,3796.24
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,12037.26,5,2407.45,871.82,4509.29
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,10484.32,3,3494.77,1973.54,4726.63
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,10456.37,3,3485.46,562.70,4999.46
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,17483.04,7,2497.58,781.35,4212.26
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,14071.82,5,2814.36,537.83,4160.16
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Super Savings Week,8997.76,3,2999.25,746.73,4848.97
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,9173.36,4,2293.34,665.42,3286.57
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,21432.46,7,3061.78,1479.47,4821.20
Home Appliances,LG,Online Shopper,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,17896.14,7,2556.59,1234.08,4324.18
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,12 Days of Deals,19439.00,6,3239.83,727.75,4994.82
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Autumn Deals Drive,6210.81,2,3105.40,2390.13,3820.68
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Back to School Boost,9779.68,3,3259.89,2767.65,3541.92
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Birthday Bash Sale,15735.59,5,3147.12,2078.42,4390.39
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Black Friday Blowout,12819.00,5,2563.80,1410.08,3729.79
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Cart Crasher Campaign,8027.14,4,2006.78,562.66,4670.71
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Cashback Carnival,21800.16,6,3633.36,2711.37,4205.41
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Clearance Countdown,5769.15,2,2884.57,954.50,4814.65
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Countdown to Savings,23584.74,8,2948.09,1245.87,4402.38
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Customer Appreciation Week,16860.70,5,3372.14,1692.37,4346.79
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Cyber Monday Mania,13939.30,6,2323.22,690.60,4378.07
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Deal of the Month,19116.59,6,3186.10,580.43,4929.23
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Double Points Bonanza,10724.32,4,2681.08,597.02,4966.04
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Early Bird Specials,23537.68,9,2615.30,1449.17,4709.24
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,End of Season Sale,16063.97,7,2294.85,833.85,3364.43
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Exclusive Insider Offers,10316.99,4,2579.25,1176.55,4960.26
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Festive Fever Promo,7743.31,5,1548.66,556.93,2876.16
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Final Call Frenzy,16949.58,5,3389.92,2469.63,4307.32
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Flash Frenzy Friday,8388.53,3,2796.18,1280.13,4499.01
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,"Gift More, Spend Less",20307.99,8,2538.50,628.85,4700.56
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Golden Hour Bargains,16441.01,7,2348.72,879.43,4674.81
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Green Weekend Deals,12142.92,8,1517.86,852.02,3388.13
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Happy Hour Discounts,12161.84,4,3040.46,1917.27,4142.17
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Holiday Shopping Rush,19688.07,7,2812.58,1776.62,4731.93
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Hot Picks Promo,23984.55,8,2998.07,723.13,4824.42
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Instant Gratification Sale,19610.72,7,2801.53,1355.17,4661.80
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Limited Time Treasures,18038.98,7,2577.00,850.66,4588.54
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Loyalty Rewards Blast,19943.29,6,3323.88,1419.73,4914.77
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Mega Weekend Bonanza,16451.18,7,2350.17,806.17,4544.46
Home Appliances,LG,Online Shopper,Small Stores / Shops,Manager,Midnight Madness,16390.00,5,3278.00,1560.81,4849.86
