brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Samsung,Large Malls / Complexes,Manager,Exclusive Insider Offers,276236.37,97,2847.80,530.46,4988.76
Samsung,Large Malls / Complexes,Manager,Festive Fever Promo,297736.38,111,2682.31,526.40,4969.52
Samsung,Large Malls / Complexes,Manager,Final Call Frenzy,289874.18,107,2709.10,520.49,4933.94
Samsung,Large Malls / Complexes,Manager,Flash Frenzy Friday,355014.78,123,2886.30,500.13,4995.77
Samsung,Large Malls / Complexes,Manager,"Gift More, Spend Less",227362.90,86,2643.75,506.87,4988.75
Samsung,Large Malls / Complexes,Manager,Golden Hour Bargains,267146.73,98,2725.99,565.20,4995.77
Samsung,Large Malls / Complexes,Manager,Green Weekend Deals,242127.95,84,2882.48,505.65,4995.60
Samsung,Large Malls / Complexes,Manager,Happy Hour Discounts,305427.61,111,2751.60,510.48,4977.03
Samsung,Large Malls / Complexes,Manager,Holiday Shopping Rush,303566.33,109,2785.01,586.50,4953.90
Samsung,Large Malls / Complexes,Manager,Hot Picks Promo,358780.48,127,2825.04,528.71,4965.34
Samsung,Large Malls / Complexes,Manager,Instant Gratification Sale,315316.81,112,2815.33,627.85,4961.75
Samsung,Large Malls / Complexes,Manager,Limited Time Treasures,360984.50,121,2983.34,564.71,4949.13
Samsung,Large Malls / Complexes,Manager,Loyalty Rewards Blast,338271.91,126,2684.70,505.77,4985.06
Samsung,Large Malls / Complexes,Manager,Mega Weekend Bonanza,339817.15,119,2855.61,532.63,4970.11
Samsung,Large Malls / Complexes,Manager,Mid-Year Madness,332445.99,122,2724.97,520.56,4998.26
Samsung,Large Malls / Complexes,Manager,Midnight Madness,294241.25,109,2699.46,610.71,4980.81
Samsung,Large Malls / Complexes,Manager,Mystery Discount Days,249849.30,89,2807.30,521.45,4929.58
Samsung,Large Malls / Complexes,Manager,New Arrival Showcase,326374.36,116,2813.57,507.37,4992.15
Samsung,Large Malls / Complexes,Manager,New Product Launch Promo,323443.90,117,2764.48,592.70,4985.56
Samsung,Large Malls / Complexes,Manager,New Year Kickoff,300188.23,116,2587.83,507.98,4971.89
Samsung,Large Malls / Complexes,Manager,Price Drop Parade,234694.99,88,2666.99,521.24,4972.09
Samsung,Large Malls / Complexes,Manager,Red Tag Clearance,265505.43,98,2709.24,564.79,4972.39
Samsung,Large Malls / Complexes,Manager,Seasonal Surprise Box,294629.99,109,2703.03,519.19,4988.43
Samsung,Large Malls / Complexes,Manager,Shop & Save Spectacular,347682.73,124,2803.89,520.81,4977.22
Samsung,Large Malls / Complexes,Manager,Smart Shopper Week,240763.22,93,2588.85,519.35,4958.94
Samsung,Large Malls / Complexes,Manager,Spring Refresh Event,271112.97,93,2915.19,540.42,4863.49
Samsung,Large Malls / Complexes,Manager,Spring Splash Discounts,282560.21,103,2743.30,579.81,4980.78
Samsung,Large Malls / Complexes,Manager,Summer Sizzle Promo,244286.55,94,2598.79,502.20,4979.55
Samsung,Large Malls / Complexes,Manager,Super Savings Week,261272.40,94,2779.49,526.24,4965.20
Samsung,Large Malls / Complexes,Manager,Ultimate Value Event,212225.26,80,2652.82,516.38,4710.89
Samsung,Large Malls / Complexes,Manager,VIP Access Sale,307225.36,109,2818.58,548.35,4946.52
Samsung,Large Malls / Complexes,Manager,Weekend Warrior Specials,312506.76,103,3034.05,515.22,4863.00
Samsung,Large Malls / Complexes,Manager,Winter Clearance Carnival,292720.55,108,2710.38,508.42,4980.25
Samsung,Large Malls / Complexes,Manager,Winter Wonders Sale,309097.06,109,2835.75,516.72,4978.28
Samsung,Large Malls / Complexes,Sales Associate,12 Days of Deals,344591.85,120,2871.60,514.86,4921.15
Samsung,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,336171.61,114,2948.87,556.96,4989.77
Samsung,Large Malls / Complexes,Sales Associate,BOGO Blitz,361595.31,125,2892.76,533.84,4991.94
Samsung,Large Malls / Complexes,Sales Associate,Back to School Boost,298474.19,111,2688.96,583.71,4970.83
Samsung,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,279435.25,98,2851.38,564.96,4959.53
Samsung,Large Malls / Complexes,Sales Associate,Black Friday Blowout,255826.56,91,2811.28,588.73,4952.64
Samsung,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,268482.14,99,2711.94,513.54,4967.80
Samsung,Large Malls / Complexes,Sales Associate,Cashback Carnival,332342.86,121,2746.64,515.62,4986.49
Samsung,Large Malls / Complexes,Sales Associate,Clearance Countdown,336308.38,123,2734.21,502.39,4964.32
Samsung,Large Malls / Complexes,Sales Associate,Countdown to Savings,307576.56,113,2721.92,521.10,4979.43
Samsung,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,353173.24,128,2759.17,504.71,4961.64
Samsung,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,297446.46,108,2754.13,511.18,4995.39
Samsung,Large Malls / Complexes,Sales Associate,Deal of the Month,291535.06,113,2579.96,535.71,4988.21
Samsung,Large Malls / Complexes,Sales Associate,Double Points Bonanza,306784.60,106,2894.19,518.45,4979.42
Samsung,Large Malls / Complexes,Sales Associate,Early Bird Specials,362609.62,134,2706.04,527.27,4983.43
Samsung,Large Malls / Complexes,Sales Associate,End of Season Sale,280043.08,108,2592.99,514.69,4973.08
Samsung,Large Malls / Complexes,Sales Associate,Exclusive Insider Offers,304946.72,114,2674.97,587.75,4974.50
Samsung,Large Malls / Complexes,Sales Associate,Festive Fever Promo,264661.99,100,2646.62,508.07,4916.55
Samsung,Large Malls / Complexes,Sales Associate,Final Call Frenzy,311346.50,113,2755.28,534.48,4997.52
Samsung,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,316856.87,111,2854.57,546.76,4916.41
Samsung,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",292001.01,107,2728.98,567.55,4993.57
Samsung,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,311788.88,111,2808.91,550.53,4942.70
Samsung,Large Malls / Complexes,Sales Associate,Green Weekend Deals,321549.51,116,2771.98,520.32,4993.63
Samsung,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,345950.13,127,2724.02,529.47,4968.42
Samsung,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,298227.04,103,2895.41,684.29,4982.19
Samsung,Large Malls / Complexes,Sales Associate,Hot Picks Promo,298031.46,108,2759.55,514.67,4921.13
Samsung,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,251125.98,100,2511.26,501.53,4974.59
Samsung,Large Malls / Complexes,Sales Associate,Limited Time Treasures,311874.73,114,2735.74,516.28,4986.00
Samsung,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,316422.85,117,2704.47,519.51,4958.52
Samsung,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,311445.33,114,2731.98,505.51,4971.21
Samsung,Large Malls / Complexes,Sales Associate,Mid-Year Madness,326293.71,117,2788.84,506.60,4943.37
Samsung,Large Malls / Complexes,Sales Associate,Midnight Madness,305219.35,116,2631.20,510.68,4942.28
Samsung,Large Malls / Complexes,Sales Associate,Mystery Discount Days,333259.26,114,2923.33,541.18,4946.31
Samsung,Large Malls / Complexes,Sales Associate,New Arrival Showcase,334816.72,115,2911.45,519.02,4940.14
Samsung,Large Malls / Complexes,Sales Associate,New Product Launch Promo,339527.42,130,2611.75,547.45,4941.70
Samsung,Large Malls / Complexes,Sales Associate,New Year Kickoff,327772.74,122,2686.66,524.44,4968.65
Samsung,Large Malls / Complexes,Sales Associate,Price Drop Parade,308734.18,116,2661.50,524.35,4947.46
Samsung,Large Malls / Complexes,Sales Associate,Red Tag Clearance,270749.17,105,2578.56,529.19,4991.28
Samsung,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,312590.20,114,2742.02,526.49,4895.02
Samsung,Large Malls / Complexes,Sales Associate,Shop & Save Spectacular,277266.10,100,2772.66,528.40,4996.07
Samsung,Large Malls / Complexes,Sales Associate,Smart Shopper Week,319714.65,113,2829.33,537.50,4990.93
Samsung,Large Malls / Complexes,Sales Associate,Spring Refresh Event,263936.15,103,2562.49,527.57,4895.22
Samsung,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,288196.89,111,2596.37,504.23,4949.03
Samsung,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,339843.89,119,2855.83,612.97,4980.61
Samsung,Large Malls / Complexes,Sales Associate,Super Savings Week,351430.55,120,2928.59,541.05,4991.38
Samsung,Large Malls / Complexes,Sales Associate,Ultimate Value Event,319613.77,112,2853.69,595.75,4994.00
Samsung,Large Malls / Complexes,Sales Associate,VIP Access Sale,308411.40,106,2909.54,508.20,4985.80
Samsung,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,340097.65,131,2596.17,563.98,4886.65
Samsung,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,279076.46,107,2608.19,501.55,4959.13
Samsung,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,241729.29,87,2778.50,514.31,4996.43
Samsung,Large Malls / Complexes,Salesperson,12 Days of Deals,271830.61,105,2588.86,513.28,4957.19
Samsung,Large Malls / Complexes,Salesperson,Autumn Deals Drive,338962.78,116,2922.09,502.40,4990.98
Samsung,Large Malls / Complexes,Salesperson,BOGO Blitz,358532.48,132,2716.16,543.32,4957.90
Samsung,Large Malls / Complexes,Salesperson,Back to School Boost,276264.88,104,2656.39,522.15,4926.79
Samsung,Large Malls / Complexes,Salesperson,Birthday Bash Sale,316312.70,117,2703.53,584.45,4980.60
Samsung,Large Malls / Complexes,Salesperson,Black Friday Blowout,307990.02,113,2725.58,529.17,4974.73
Samsung,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,346120.28,131,2642.14,540.58,4970.43
Samsung,Large Malls / Complexes,Salesperson,Cashback Carnival,262676.26,98,2680.37,510.86,4995.33
Samsung,Large Malls / Complexes,Salesperson,Clearance Countdown,278366.64,102,2729.08,536.39,4965.24
Samsung,Large Malls / Complexes,Salesperson,Countdown to Savings,315377.27,112,2815.87,501.91,4985.72
Samsung,Large Malls / Complexes,Salesperson,Customer Appreciation Week,188209.49,75,2509.46,535.66,4872.76
Samsung,Large Malls / Complexes,Salesperson,Cyber Monday Mania,322881.39,121,2668.44,547.01,4999.50
Samsung,Large Malls / Complexes,Salesperson,Deal of the Month,334756.33,107,3128.56,535.60,4996.68
Samsung,Large Malls / Complexes,Salesperson,Double Points Bonanza,245320.93,92,2666.53,503.00,4971.50
Samsung,Large Malls / Complexes,Salesperson,Early Bird Specials,312670.28,109,2868.53,530.32,4993.50
Samsung,Large Malls / Complexes,Salesperson,End of Season Sale,255467.55,92,2776.82,655.75,4970.59
Samsung,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,317194.16,117,2711.06,523.42,4999.90
Samsung,Large Malls / Complexes,Salesperson,Festive Fever Promo,270516.86,100,2705.17,542.94,4956.36
Samsung,Large Malls / Complexes,Salesperson,Final Call Frenzy,318373.56,117,2721.14,531.21,4984.59
Samsung,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,329472.61,125,2635.78,555.54,4953.81
Samsung,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",272593.21,98,2781.56,516.90,4955.00
Samsung,Large Malls / Complexes,Salesperson,Golden Hour Bargains,332221.45,113,2940.01,538.84,4988.95
Samsung,Large Malls / Complexes,Salesperson,Green Weekend Deals,293808.62,111,2646.92,513.98,4918.38
Samsung,Large Malls / Complexes,Salesperson,Happy Hour Discounts,360392.29,122,2954.04,523.70,4938.49
Samsung,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,267994.58,93,2881.66,501.27,4975.47
Samsung,Large Malls / Complexes,Salesperson,Hot Picks Promo,251591.91,98,2567.26,547.11,4862.56
Samsung,Large Malls / Complexes,Salesperson,Instant Gratification Sale,331859.52,119,2788.74,521.93,4986.07
Samsung,Large Malls / Complexes,Salesperson,Limited Time Treasures,330894.63,112,2954.42,512.94,4985.37
Samsung,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,289695.66,103,2812.58,503.96,4965.75
Samsung,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,294577.98,111,2653.86,508.18,4914.76
Samsung,Large Malls / Complexes,Salesperson,Mid-Year Madness,290464.20,117,2482.60,517.51,4907.46
Samsung,Large Malls / Complexes,Salesperson,Midnight Madness,297551.61,110,2705.01,540.95,4978.49
Samsung,Large Malls / Complexes,Salesperson,Mystery Discount Days,315852.33,110,2871.38,576.77,4999.42
Samsung,Large Malls / Complexes,Salesperson,New Arrival Showcase,317468.14,107,2966.99,569.81,4977.80
Samsung,Large Malls / Complexes,Salesperson,New Product Launch Promo,320691.92,120,2672.43,562.02,4971.54
Samsung,Large Malls / Complexes,Salesperson,New Year Kickoff,304468.76,107,2845.50,515.37,4984.12
Samsung,Large Malls / Complexes,Salesperson,Price Drop Parade,312349.70,111,2813.96,580.22,4968.33
Samsung,Large Malls / Complexes,Salesperson,Red Tag Clearance,299763.74,112,2676.46,566.09,4980.87
Samsung,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,246074.98,96,2563.28,513.81,4970.18
Samsung,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,237427.30,98,2422.73,511.32,4913.45
Samsung,Large Malls / Complexes,Salesperson,Smart Shopper Week,285809.75,104,2748.17,533.59,4931.87
Samsung,Large Malls / Complexes,Salesperson,Spring Refresh Event,253576.76,93,2726.63,536.58,4982.48
Samsung,Large Malls / Complexes,Salesperson,Spring Splash Discounts,327660.46,116,2824.66,552.20,4991.07
Samsung,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,307203.86,115,2671.34,515.39,4957.59
Samsung,Large Malls / Complexes,Salesperson,Super Savings Week,292619.59,111,2636.21,538.28,4986.86
Samsung,Large Malls / Complexes,Salesperson,Ultimate Value Event,308047.52,114,2702.17,517.40,4988.25
Samsung,Large Malls / Complexes,Salesperson,VIP Access Sale,262649.21,92,2854.88,553.84,4992.51
Samsung,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,317480.70,110,2886.19,554.21,4998.12
Samsung,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,272362.63,101,2696.66,519.13,4943.95
Samsung,Large Malls / Complexes,Salesperson,Winter Wonders Sale,297466.87,109,2729.05,505.48,4946.05
Samsung,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,296181.90,103,2875.55,576.15,4992.13
Samsung,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,238154.26,85,2801.81,523.11,4907.33
Samsung,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,225502.46,80,2818.78,690.89,4982.65
Samsung,Large Malls / Complexes,Senior Salesperson,Back to School Boost,211758.32,85,2491.27,545.52,4903.69
Samsung,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,257863.86,91,2833.67,554.52,4938.66
Samsung,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,259236.05,85,3049.84,715.63,4956.15
Samsung,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,276725.89,97,2852.84,519.43,4944.09
Samsung,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,247095.74,98,2521.39,538.29,4992.51
Samsung,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,246756.70,94,2625.07,579.25,4961.69
Samsung,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,252509.67,86,2936.16,505.85,4959.60
Samsung,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,279773.13,97,2884.26,941.29,4977.06
Samsung,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,273779.43,106,2582.82,565.12,4886.06
Samsung,Large Malls / Complexes,Senior Salesperson,Deal of the Month,235965.56,89,2651.30,509.37,4999.41
Samsung,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,277604.84,103,2695.19,509.41,4997.02
Samsung,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,236859.06,89,2661.34,505.94,4993.64
Samsung,Large Malls / Complexes,Senior Salesperson,End of Season Sale,246259.53,91,2706.15,583.50,4784.87
Samsung,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,270585.70,99,2733.19,528.14,4934.14
Samsung,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,258112.09,92,2805.57,588.37,4980.68
Samsung,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,277453.69,103,2693.73,558.73,4995.76
Samsung,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,239949.56,82,2926.21,522.07,4997.57
Samsung,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",268116.97,113,2372.72,507.44,4998.35
Samsung,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,259753.53,93,2793.05,648.53,4973.89
Samsung,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,271709.12,98,2772.54,531.07,4997.84
Samsung,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,284874.58,106,2687.50,511.76,4983.76
Samsung,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,241212.02,90,2680.13,587.51,4819.75
Samsung,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,277293.44,104,2666.28,529.55,4987.66
Samsung,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,227487.93,87,2614.80,548.38,4963.46
Samsung,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,293647.13,106,2770.26,517.31,4999.73
Samsung,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,274665.99,97,2831.61,571.37,4905.17
Samsung,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,324615.70,115,2822.75,504.44,4951.85
Samsung,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,249397.09,85,2934.08,559.01,4977.02
Samsung,Large Malls / Complexes,Senior Salesperson,Midnight Madness,229524.63,86,2668.89,530.26,4927.54
Samsung,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,293484.20,104,2821.96,553.33,4953.10
Samsung,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,365471.34,129,2833.11,545.24,4964.34
Samsung,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,265606.44,92,2887.03,515.92,4946.83
Samsung,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,250668.06,90,2785.20,501.48,4982.62
Samsung,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,248742.91,89,2794.86,503.08,4953.19
Samsung,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,245207.45,89,2755.14,519.03,4937.56
Samsung,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,284093.50,101,2812.81,665.05,4972.80
Samsung,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,272799.98,100,2728.00,652.86,4986.00
Samsung,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,293138.99,106,2765.46,513.31,4999.94
Samsung,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,237048.81,91,2604.93,505.30,4904.04
Samsung,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,244644.65,87,2812.01,587.34,4981.20
Samsung,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,313567.21,104,3015.07,607.06,4955.59
Samsung,Large Malls / Complexes,Senior Salesperson,Super Savings Week,257234.66,94,2736.54,546.86,4992.06
Samsung,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,274065.47,90,3045.17,551.95,4983.68
Samsung,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,246319.26,92,2677.38,523.45,4999.37
Samsung,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,323509.97,119,2718.57,525.52,4972.17
Samsung,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,256316.66,93,2756.09,669.79,4891.57
Samsung,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,203498.19,75,2713.31,525.43,4876.00
Samsung,Small Stores / Shops,Manager,12 Days of Deals,295788.54,115,2572.07,550.87,4914.47
Samsung,Small Stores / Shops,Manager,Autumn Deals Drive,320700.14,116,2764.66,511.08,4978.05
Samsung,Small Stores / Shops,Manager,BOGO Blitz,334109.38,119,2807.64,542.82,4982.68
Samsung,Small Stores / Shops,Manager,Back to School Boost,325047.34,121,2686.34,526.33,4995.60
Samsung,Small Stores / Shops,Manager,Birthday Bash Sale,335972.57,122,2753.87,500.93,4993.71
Samsung,Small Stores / Shops,Manager,Black Friday Blowout,344648.18,131,2630.90,506.66,4933.50
Samsung,Small Stores / Shops,Manager,Cart Crasher Campaign,300596.17,108,2783.30,523.17,4840.76
Samsung,Small Stores / Shops,Manager,Cashback Carnival,271540.60,106,2561.70,529.35,4998.33
Samsung,Small Stores / Shops,Manager,Clearance Countdown,337603.16,117,2885.50,556.67,4965.91
Samsung,Small Stores / Shops,Manager,Countdown to Savings,416493.42,140,2974.95,643.55,4965.00
Samsung,Small Stores / Shops,Manager,Customer Appreciation Week,304559.62,108,2820.00,531.71,4906.91
Samsung,Small Stores / Shops,Manager,Cyber Monday Mania,347450.71,122,2847.96,524.70,4982.24
Samsung,Small Stores / Shops,Manager,Deal of the Month,271782.03,98,2773.29,539.50,4944.67
Samsung,Small Stores / Shops,Manager,Double Points Bonanza,282009.32,108,2611.20,506.78,4986.22
Samsung,Small Stores / Shops,Manager,Early Bird Specials,383290.49,132,2903.72,566.32,4954.41
Samsung,Small Stores / Shops,Manager,End of Season Sale,338897.90,123,2755.27,548.22,4959.05
Samsung,Small Stores / Shops,Manager,Exclusive Insider Offers,325168.15,118,2755.66,501.41,4993.19
Samsung,Small Stores / Shops,Manager,Festive Fever Promo,338200.21,126,2684.13,532.81,4928.98
Samsung,Small Stores / Shops,Manager,Final Call Frenzy,313151.03,117,2676.50,546.98,4965.45
Samsung,Small Stores / Shops,Manager,Flash Frenzy Friday,289009.47,117,2470.17,519.44,4927.07
Samsung,Small Stores / Shops,Manager,"Gift More, Spend Less",285376.11,104,2744.00,549.26,4876.65
Samsung,Small Stores / Shops,Manager,Golden Hour Bargains,313247.82,106,2955.17,519.85,4935.42
Samsung,Small Stores / Shops,Manager,Green Weekend Deals,261919.86,104,2518.46,509.29,4998.39
Samsung,Small Stores / Shops,Manager,Happy Hour Discounts,262745.05,99,2653.99,520.37,4953.78
Samsung,Small Stores / Shops,Manager,Holiday Shopping Rush,297125.34,110,2701.14,530.22,4996.83
Samsung,Small Stores / Shops,Manager,Hot Picks Promo,342456.89,119,2877.79,506.73,4972.88
Samsung,Small Stores / Shops,Manager,Instant Gratification Sale,347112.29,126,2754.86,524.20,4985.06
Samsung,Small Stores / Shops,Manager,Limited Time Treasures,289820.89,94,3083.20,588.31,4992.37
Samsung,Small Stores / Shops,Manager,Loyalty Rewards Blast,386153.98,136,2839.37,582.01,4963.45
Samsung,Small Stores / Shops,Manager,Mega Weekend Bonanza,340807.44,120,2840.06,535.22,4987.17
Samsung,Small Stores / Shops,Manager,Mid-Year Madness,314479.45,118,2665.08,535.06,4993.34
Samsung,Small Stores / Shops,Manager,Midnight Madness,282205.16,96,2939.64,502.76,4982.29
Samsung,Small Stores / Shops,Manager,Mystery Discount Days,261662.27,101,2590.72,500.15,4990.54
Samsung,Small Stores / Shops,Manager,New Arrival Showcase,340958.64,127,2684.71,536.63,4997.28
Samsung,Small Stores / Shops,Manager,New Product Launch Promo,302054.36,115,2626.56,518.50,4866.73
Samsung,Small Stores / Shops,Manager,New Year Kickoff,324172.24,104,3117.04,627.20,4940.93
Samsung,Small Stores / Shops,Manager,Price Drop Parade,266284.70,106,2512.12,550.70,4983.62
Samsung,Small Stores / Shops,Manager,Red Tag Clearance,291527.12,100,2915.27,605.81,4955.42
Samsung,Small Stores / Shops,Manager,Seasonal Surprise Box,303909.19,118,2575.50,527.91,4980.30
Samsung,Small Stores / Shops,Manager,Shop & Save Spectacular,331179.23,119,2783.02,530.90,4993.50
Samsung,Small Stores / Shops,Manager,Smart Shopper Week,360577.15,130,2773.67,519.48,4975.74
Samsung,Small Stores / Shops,Manager,Spring Refresh Event,293523.71,108,2717.81,518.30,4982.74
Samsung,Small Stores / Shops,Manager,Spring Splash Discounts,320197.47,119,2690.74,535.77,4928.47
Samsung,Small Stores / Shops,Manager,Summer Sizzle Promo,325224.80,117,2779.70,506.50,4819.82
Samsung,Small Stores / Shops,Manager,Super Savings Week,303512.36,108,2810.30,504.67,4948.15
Samsung,Small Stores / Shops,Manager,Ultimate Value Event,356735.23,130,2744.12,518.50,4998.14
Samsung,Small Stores / Shops,Manager,VIP Access Sale,302961.70,111,2729.38,571.15,4962.67
Samsung,Small Stores / Shops,Manager,Weekend Warrior Specials,253573.79,94,2697.59,547.78,4895.58
Samsung,Small Stores / Shops,Manager,Winter Clearance Carnival,352839.98,126,2800.32,533.60,4981.11
Samsung,Small Stores / Shops,Manager,Winter Wonders Sale,306859.76,109,2815.23,517.03,4992.13
Samsung,Small Stores / Shops,Sales Associate,12 Days of Deals,308270.14,114,2704.12,617.77,4982.28
Samsung,Small Stores / Shops,Sales Associate,Autumn Deals Drive,335821.88,127,2644.27,502.24,4930.95
Samsung,Small Stores / Shops,Sales Associate,BOGO Blitz,299641.64,114,2628.44,501.85,4930.09
Samsung,Small Stores / Shops,Sales Associate,Back to School Boost,350443.57,125,2803.55,520.12,4994.30
Samsung,Small Stores / Shops,Sales Associate,Birthday Bash Sale,335726.00,118,2845.14,545.06,4979.35
Samsung,Small Stores / Shops,Sales Associate,Black Friday Blowout,299836.38,114,2630.14,506.58,4978.65
Samsung,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,325322.72,118,2756.97,574.20,4999.98
Samsung,Small Stores / Shops,Sales Associate,Cashback Carnival,309287.97,111,2786.38,511.92,4939.56
Samsung,Small Stores / Shops,Sales Associate,Clearance Countdown,341453.46,117,2918.41,547.43,4988.35
Samsung,Small Stores / Shops,Sales Associate,Countdown to Savings,349001.74,124,2814.53,513.42,4991.19
Samsung,Small Stores / Shops,Sales Associate,Customer Appreciation Week,324212.60,114,2843.97,592.99,4937.55
Samsung,Small Stores / Shops,Sales Associate,Cyber Monday Mania,349591.35,120,2913.26,523.29,4984.62
Samsung,Small Stores / Shops,Sales Associate,Deal of the Month,327292.15,114,2870.98,500.38,4972.81
Samsung,Small Stores / Shops,Sales Associate,Double Points Bonanza,338667.14,116,2919.54,538.72,4997.47
Samsung,Small Stores / Shops,Sales Associate,Early Bird Specials,306417.03,109,2811.17,521.02,4977.50
Samsung,Small Stores / Shops,Sales Associate,End of Season Sale,297275.96,114,2607.68,548.39,4952.84
Samsung,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,256712.45,102,2516.79,544.24,4986.83
Samsung,Small Stores / Shops,Sales Associate,Festive Fever Promo,345875.49,122,2835.04,612.91,4991.72
Samsung,Small Stores / Shops,Sales Associate,Final Call Frenzy,305251.57,114,2677.65,523.67,4953.74
Samsung,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,366581.58,133,2756.25,520.17,4945.54
Samsung,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",291507.32,105,2776.26,507.03,4970.74
Samsung,Small Stores / Shops,Sales Associate,Golden Hour Bargains,333408.81,120,2778.41,506.47,4994.43
Samsung,Small Stores / Shops,Sales Associate,Green Weekend Deals,373977.85,141,2652.33,517.59,4973.81
Samsung,Small Stores / Shops,Sales Associate,Happy Hour Discounts,319866.69,118,2710.73,501.29,4998.71
Samsung,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,358347.17,129,2777.89,540.09,4986.64
Samsung,Small Stores / Shops,Sales Associate,Hot Picks Promo,388335.45,135,2876.56,617.49,4973.51
Samsung,Small Stores / Shops,Sales Associate,Instant Gratification Sale,298514.67,112,2665.31,526.84,4913.65
