brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Reebok,Senior Salesperson,Shop & Save Spectacular,459813.24,160,2873.83,641.33,4961.03
Reebok,Senior Salesperson,Smart Shopper Week,398413.13,141,2825.63,552.22,4971.82
Reebok,Senior Salesperson,Spring Refresh Event,374756.74,143,2620.68,555.60,4973.33
Reebok,Senior Salesperson,Spring Splash Discounts,440145.21,173,2544.19,502.90,4988.90
Reebok,Senior Salesperson,Summer Sizzle Promo,454213.38,160,2838.83,502.59,4995.91
Reebok,Senior Salesperson,Super Savings Week,395926.89,142,2788.22,533.05,4960.37
Reebok,Senior Salesperson,Ultimate Value Event,382253.61,141,2711.02,510.65,4985.73
Reebok,Senior Salesperson,VIP Access Sale,412583.85,148,2787.73,611.09,4987.95
Reebok,Senior Salesperson,Weekend Warrior Specials,398571.70,156,2554.95,503.07,4976.59
Reebok,Senior Salesperson,Winter Clearance Carnival,413245.63,154,2683.41,529.51,4968.01
Reebok,Senior Salesperson,Winter Wonders Sale,427806.10,154,2777.96,537.39,4965.98
Samsung,Manager,12 Days of Deals,925123.93,342,2705.04,516.24,4962.41
Samsung,Manager,Autumn Deals Drive,915836.27,336,2725.70,511.08,4995.69
Samsung,Manager,BOGO Blitz,925143.13,336,2753.40,542.82,4983.66
Samsung,Manager,Back to School Boost,1041724.84,390,2671.09,506.31,4995.60
Samsung,Manager,Birthday Bash Sale,869383.36,316,2751.21,500.93,4993.71
Samsung,Manager,Black Friday Blowout,918863.48,331,2776.02,503.07,4977.98
Samsung,Manager,Cart Crasher Campaign,926282.46,325,2850.10,523.17,4986.65
Samsung,Manager,Cashback Carnival,999468.83,362,2760.96,500.13,4998.33
Samsung,Manager,Clearance Countdown,974270.54,338,2882.46,515.09,4965.91
Samsung,Manager,Countdown to Savings,1051398.19,369,2849.32,504.79,4994.73
Samsung,Manager,Customer Appreciation Week,914505.93,331,2762.86,518.27,4967.80
Samsung,Manager,Cyber Monday Mania,965419.66,344,2806.45,524.70,4988.75
Samsung,Manager,Deal of the Month,920890.22,333,2765.44,500.90,4998.97
Samsung,Manager,Double Points Bonanza,942612.40,343,2748.14,506.78,4998.07
Samsung,Manager,Early Bird Specials,1003685.50,351,2859.50,562.71,4965.71
Samsung,Manager,End of Season Sale,981320.09,358,2741.12,524.26,4982.07
Samsung,Manager,Exclusive Insider Offers,907250.35,320,2835.16,501.41,4993.19
Samsung,Manager,Festive Fever Promo,916593.67,344,2664.52,505.72,4986.26
Samsung,Manager,Final Call Frenzy,954129.26,346,2757.60,512.89,4979.51
Samsung,Manager,Flash Frenzy Friday,956804.87,350,2733.73,500.13,4995.77
Samsung,Manager,"Gift More, Spend Less",819966.58,296,2770.16,505.10,4988.75
Samsung,Manager,Golden Hour Bargains,931429.39,333,2797.09,519.85,4995.77
Samsung,Manager,Green Weekend Deals,767884.99,288,2666.27,505.65,4998.39
Samsung,Manager,Happy Hour Discounts,878758.28,321,2737.56,503.77,4984.64
Samsung,Manager,Holiday Shopping Rush,917115.49,342,2681.62,528.74,4996.83
Samsung,Manager,Hot Picks Promo,990360.56,357,2774.12,506.73,4972.88
Samsung,Manager,Instant Gratification Sale,914715.87,336,2722.37,524.20,4985.06
Samsung,Manager,Limited Time Treasures,941690.33,320,2942.78,522.88,4992.37
Samsung,Manager,Loyalty Rewards Blast,1041756.96,376,2770.63,505.77,4988.95
Samsung,Manager,Mega Weekend Bonanza,1013186.46,366,2768.27,502.17,4992.12
Samsung,Manager,Mid-Year Madness,1032676.28,376,2746.48,520.56,4998.26
Samsung,Manager,Midnight Madness,954544.50,340,2807.48,502.76,4982.29
Samsung,Manager,Mystery Discount Days,891494.19,337,2645.38,500.15,4990.54
Samsung,Manager,New Arrival Showcase,996701.26,365,2730.69,506.53,4997.28
Samsung,Manager,New Product Launch Promo,924592.48,345,2679.98,504.10,4985.56
Samsung,Manager,New Year Kickoff,933609.56,327,2855.08,507.98,4975.10
Samsung,Manager,Price Drop Parade,796358.85,298,2672.35,521.24,4994.05
Samsung,Manager,Red Tag Clearance,887187.60,315,2816.47,547.20,4972.39
Samsung,Manager,Seasonal Surprise Box,852526.60,326,2615.11,510.14,4988.43
Samsung,Manager,Shop & Save Spectacular,1043162.21,367,2842.40,520.81,4993.50
Samsung,Manager,Smart Shopper Week,979312.84,358,2735.51,519.35,4977.17
Samsung,Manager,Spring Refresh Event,841800.85,310,2715.49,518.30,4982.74
Samsung,Manager,Spring Splash Discounts,922336.71,337,2736.90,535.77,4983.63
Samsung,Manager,Summer Sizzle Promo,848967.28,312,2721.05,502.20,4979.55
Samsung,Manager,Super Savings Week,888008.19,323,2749.25,504.67,4965.20
Samsung,Manager,Ultimate Value Event,905418.84,340,2663.00,514.22,4998.14
Samsung,Manager,VIP Access Sale,887009.07,331,2679.79,502.11,4964.49
Samsung,Manager,Weekend Warrior Specials,910462.03,318,2863.09,515.22,4996.60
Samsung,Manager,Winter Clearance Carnival,1005006.72,368,2731.00,508.42,4986.95
Samsung,Manager,Winter Wonders Sale,990584.84,350,2830.24,505.92,4992.13
Samsung,Sales Associate,12 Days of Deals,978119.55,340,2876.82,514.86,4982.28
Samsung,Sales Associate,Autumn Deals Drive,988771.01,354,2793.14,502.24,4989.77
Samsung,Sales Associate,BOGO Blitz,1031266.37,374,2757.40,501.85,4991.94
Samsung,Sales Associate,Back to School Boost,970098.29,353,2748.15,520.12,4994.30
Samsung,Sales Associate,Birthday Bash Sale,997642.76,350,2850.41,518.74,4979.35
Samsung,Sales Associate,Black Friday Blowout,784730.35,297,2642.19,504.47,4990.87
Samsung,Sales Associate,Cart Crasher Campaign,924158.27,344,2686.51,513.54,4999.98
Samsung,Sales Associate,Cashback Carnival,958881.57,351,2731.86,503.09,4986.49
Samsung,Sales Associate,Clearance Countdown,971155.49,347,2798.72,502.39,4998.01
Samsung,Sales Associate,Countdown to Savings,1010804.02,365,2769.33,509.30,4991.19
Samsung,Sales Associate,Customer Appreciation Week,998605.64,359,2781.63,504.71,4984.07
Samsung,Sales Associate,Cyber Monday Mania,1002312.23,351,2855.59,511.18,4995.39
Samsung,Sales Associate,Deal of the Month,968152.17,357,2711.91,500.38,4988.21
Samsung,Sales Associate,Double Points Bonanza,1006664.45,349,2884.43,505.53,4997.47
Samsung,Sales Associate,Early Bird Specials,1002774.90,364,2754.88,511.37,4996.45
Samsung,Sales Associate,End of Season Sale,945844.39,358,2642.02,507.40,4976.59
Samsung,Sales Associate,Exclusive Insider Offers,851021.68,324,2626.61,544.24,4986.83
Samsung,Sales Associate,Festive Fever Promo,990506.12,351,2821.95,508.07,4994.70
Samsung,Sales Associate,Final Call Frenzy,958962.32,348,2755.64,504.31,4997.52
Samsung,Sales Associate,Flash Frenzy Friday,976282.85,356,2742.37,510.10,4945.54
Samsung,Sales Associate,"Gift More, Spend Less",956141.49,345,2771.42,507.03,4993.57
Samsung,Sales Associate,Golden Hour Bargains,993954.42,346,2872.70,506.47,4994.43
Samsung,Sales Associate,Green Weekend Deals,1002635.40,365,2746.95,517.59,4993.63
Samsung,Sales Associate,Happy Hour Discounts,1031593.08,378,2729.08,500.78,4998.71
Samsung,Sales Associate,Holiday Shopping Rush,1005039.07,368,2731.08,500.68,4986.64
Samsung,Sales Associate,Hot Picks Promo,1012662.45,368,2751.80,514.67,4973.51
Samsung,Sales Associate,Instant Gratification Sale,907112.58,343,2644.64,501.53,4978.04
Samsung,Sales Associate,Limited Time Treasures,1005096.97,362,2776.51,516.28,4986.00
Samsung,Sales Associate,Loyalty Rewards Blast,999400.73,364,2745.61,515.91,4983.73
Samsung,Sales Associate,Mega Weekend Bonanza,906175.95,335,2705.00,504.06,4977.13
Samsung,Sales Associate,Mid-Year Madness,1024022.56,369,2775.13,503.72,4967.38
Samsung,Sales Associate,Midnight Madness,1057044.69,376,2811.29,510.68,4979.97
Samsung,Sales Associate,Mystery Discount Days,1018448.01,355,2868.87,511.29,4965.62
Samsung,Sales Associate,New Arrival Showcase,998226.09,365,2734.87,519.02,4988.98
Samsung,Sales Associate,New Product Launch Promo,1017687.30,376,2706.62,509.22,4962.53
Samsung,Sales Associate,New Year Kickoff,955049.19,360,2652.91,514.07,4999.63
Samsung,Sales Associate,Price Drop Parade,827410.63,332,2492.20,504.91,4976.93
Samsung,Sales Associate,Red Tag Clearance,826428.10,313,2640.35,501.03,4994.95
Samsung,Sales Associate,Seasonal Surprise Box,889800.34,319,2789.34,511.24,4976.24
Samsung,Sales Associate,Shop & Save Spectacular,882104.71,302,2920.88,500.21,4996.07
Samsung,Sales Associate,Smart Shopper Week,1005711.19,368,2732.91,522.78,4990.93
Samsung,Sales Associate,Spring Refresh Event,829472.84,322,2576.00,512.46,4974.15
Samsung,Sales Associate,Spring Splash Discounts,946522.89,345,2743.54,504.23,4994.95
Samsung,Sales Associate,Summer Sizzle Promo,1021398.15,360,2837.22,532.52,4986.41
Samsung,Sales Associate,Super Savings Week,1048658.13,378,2774.23,505.74,4991.38
Samsung,Sales Associate,Ultimate Value Event,984325.03,353,2788.46,528.49,4999.45
Samsung,Sales Associate,VIP Access Sale,1064666.68,369,2885.28,502.59,4988.37
Samsung,Sales Associate,Weekend Warrior Specials,1008926.90,361,2794.81,507.28,4991.20
Samsung,Sales Associate,Winter Clearance Carnival,1023260.92,370,2765.57,501.55,4996.11
Samsung,Sales Associate,Winter Wonders Sale,908339.51,335,2711.46,501.94,4997.89
Samsung,Salesperson,12 Days of Deals,954037.69,350,2725.82,513.28,4994.43
Samsung,Salesperson,Autumn Deals Drive,958719.05,339,2828.08,502.40,4991.64
Samsung,Salesperson,BOGO Blitz,1038191.39,370,2805.92,517.35,4998.46
Samsung,Salesperson,Back to School Boost,950300.13,345,2754.49,500.09,4969.44
Samsung,Salesperson,Birthday Bash Sale,941906.63,351,2683.49,508.34,4991.29
Samsung,Salesperson,Black Friday Blowout,874604.34,339,2579.95,500.99,4984.40
Samsung,Salesperson,Cart Crasher Campaign,971547.98,362,2683.83,504.62,4982.40
Samsung,Salesperson,Cashback Carnival,942840.05,345,2732.87,509.79,4995.33
Samsung,Salesperson,Clearance Countdown,875967.54,315,2780.85,503.78,4981.45
Samsung,Salesperson,Countdown to Savings,934074.84,342,2731.21,501.91,4985.72
Samsung,Salesperson,Customer Appreciation Week,853385.07,320,2666.83,534.07,4917.03
Samsung,Salesperson,Cyber Monday Mania,993208.62,347,2862.27,504.82,4999.50
Samsung,Salesperson,Deal of the Month,963038.02,339,2840.82,524.75,4996.68
Samsung,Salesperson,Double Points Bonanza,900812.60,328,2746.38,503.00,4971.50
Samsung,Salesperson,Early Bird Specials,943482.99,343,2750.68,507.35,4993.50
Samsung,Salesperson,End of Season Sale,819680.45,298,2750.61,522.55,4982.96
Samsung,Salesperson,Exclusive Insider Offers,914029.58,339,2696.25,507.60,4999.90
Samsung,Salesperson,Festive Fever Promo,897310.94,334,2686.56,519.86,4996.31
Samsung,Salesperson,Final Call Frenzy,908828.00,342,2657.39,503.00,4996.78
Samsung,Salesperson,Flash Frenzy Friday,905608.76,348,2602.32,504.11,4979.08
Samsung,Salesperson,"Gift More, Spend Less",1028338.09,371,2771.80,516.90,4989.93
Samsung,Salesperson,Golden Hour Bargains,997775.77,344,2900.51,525.51,4988.95
Samsung,Salesperson,Green Weekend Deals,960378.09,341,2816.36,513.98,4985.24
Samsung,Salesperson,Happy Hour Discounts,1025315.08,361,2840.21,509.46,4992.52
Samsung,Salesperson,Holiday Shopping Rush,955775.25,335,2853.06,501.27,4986.89
Samsung,Salesperson,Hot Picks Promo,887688.35,324,2739.78,514.13,4983.59
Samsung,Salesperson,Instant Gratification Sale,959683.39,346,2773.65,521.93,4986.07
Samsung,Salesperson,Limited Time Treasures,975658.80,351,2779.65,512.94,4985.37
Samsung,Salesperson,Loyalty Rewards Blast,997021.56,362,2754.20,501.61,4989.79
Samsung,Salesperson,Mega Weekend Bonanza,915081.55,355,2577.69,508.18,4978.71
Samsung,Salesperson,Mid-Year Madness,993471.94,370,2685.06,517.51,4992.99
Samsung,Salesperson,Midnight Madness,930665.81,350,2659.05,500.93,4994.53
Samsung,Salesperson,Mystery Discount Days,944177.59,340,2776.99,539.04,4999.42
Samsung,Salesperson,New Arrival Showcase,902566.67,315,2865.29,527.42,4977.80
Samsung,Salesperson,New Product Launch Promo,979048.10,356,2750.14,518.01,4994.66
Samsung,Salesperson,New Year Kickoff,980517.69,343,2858.65,515.37,4999.87
Samsung,Salesperson,Price Drop Parade,952123.29,344,2767.80,508.61,4968.33
Samsung,Salesperson,Red Tag Clearance,913930.36,335,2728.15,525.61,4993.37
Samsung,Salesperson,Seasonal Surprise Box,959275.52,347,2764.48,509.87,4995.48
Samsung,Salesperson,Shop & Save Spectacular,841059.90,325,2587.88,511.32,4990.57
Samsung,Salesperson,Smart Shopper Week,920226.79,341,2698.61,533.59,4999.66
Samsung,Salesperson,Spring Refresh Event,925722.16,337,2746.95,513.14,4982.48
Samsung,Salesperson,Spring Splash Discounts,969494.45,352,2754.25,503.09,4998.87
Samsung,Salesperson,Summer Sizzle Promo,978941.37,349,2804.99,515.39,4977.21
Samsung,Salesperson,Super Savings Week,961724.89,350,2747.79,523.10,4987.38
Samsung,Salesperson,Ultimate Value Event,976721.34,354,2759.10,503.38,4988.25
Samsung,Salesperson,VIP Access Sale,881394.53,333,2646.83,553.84,4996.47
Samsung,Salesperson,Weekend Warrior Specials,1038366.44,362,2868.42,510.76,4999.71
Samsung,Salesperson,Winter Clearance Carnival,896859.57,329,2726.02,519.13,4980.90
Samsung,Salesperson,Winter Wonders Sale,1088029.42,375,2901.41,505.48,4992.52
Samsung,Senior Salesperson,12 Days of Deals,896934.88,321,2794.19,520.04,4992.13
Samsung,Senior Salesperson,Autumn Deals Drive,811657.65,303,2678.74,515.90,4983.55
Samsung,Senior Salesperson,BOGO Blitz,717745.45,266,2698.29,508.32,4982.65
Samsung,Senior Salesperson,Back to School Boost,731539.60,282,2594.11,506.54,4983.81
Samsung,Senior Salesperson,Birthday Bash Sale,779497.26,284,2744.71,532.27,4988.13
Samsung,Senior Salesperson,Black Friday Blowout,883544.20,313,2822.82,503.82,4999.22
Samsung,Senior Salesperson,Cart Crasher Campaign,847742.48,301,2816.42,519.43,4994.38
Samsung,Senior Salesperson,Cashback Carnival,843026.10,324,2601.93,538.29,4996.35
Samsung,Senior Salesperson,Clearance Countdown,841807.34,303,2778.24,504.35,4973.08
Samsung,Senior Salesperson,Countdown to Savings,894412.23,312,2866.71,505.85,4994.85
Samsung,Senior Salesperson,Customer Appreciation Week,922613.59,325,2838.81,510.74,4977.06
Samsung,Senior Salesperson,Cyber Monday Mania,842023.99,307,2742.75,514.18,4999.28
Samsung,Senior Salesperson,Deal of the Month,874386.12,316,2767.04,505.98,4999.41
Samsung,Senior Salesperson,Double Points Bonanza,837577.30,302,2773.43,509.41,4997.02
Samsung,Senior Salesperson,Early Bird Specials,821250.63,303,2710.40,505.94,4999.11
Samsung,Senior Salesperson,End of Season Sale,767097.62,278,2759.34,501.06,4971.06
Samsung,Senior Salesperson,Exclusive Insider Offers,840109.74,299,2809.73,522.09,4939.40
Samsung,Senior Salesperson,Festive Fever Promo,792006.57,289,2740.51,504.82,4999.21
Samsung,Senior Salesperson,Final Call Frenzy,906774.16,326,2781.52,517.61,4995.76
Samsung,Senior Salesperson,Flash Frenzy Friday,814623.49,278,2930.30,522.07,4997.57
Samsung,Senior Salesperson,"Gift More, Spend Less",822481.96,320,2570.26,503.92,4998.35
Samsung,Senior Salesperson,Golden Hour Bargains,829697.99,291,2851.20,523.41,4991.12
Samsung,Senior Salesperson,Green Weekend Deals,761443.69,299,2546.63,503.87,4997.84
Samsung,Senior Salesperson,Happy Hour Discounts,893798.83,317,2819.55,504.21,4983.76
Samsung,Senior Salesperson,Holiday Shopping Rush,853768.59,311,2745.24,515.18,4988.20
Samsung,Senior Salesperson,Hot Picks Promo,855056.94,319,2680.43,522.05,4992.55
Samsung,Senior Salesperson,Instant Gratification Sale,785807.46,294,2672.81,512.23,4978.27
Samsung,Senior Salesperson,Limited Time Treasures,893427.47,331,2699.18,500.36,4999.73
Samsung,Senior Salesperson,Loyalty Rewards Blast,871957.23,311,2803.72,503.22,4931.83
Samsung,Senior Salesperson,Mega Weekend Bonanza,1014389.62,349,2906.56,504.44,4999.69
Samsung,Senior Salesperson,Mid-Year Madness,808216.30,282,2866.02,535.01,4977.02
Samsung,Senior Salesperson,Midnight Madness,774028.96,284,2725.45,530.26,4997.66
Samsung,Senior Salesperson,Mystery Discount Days,868083.42,315,2755.82,521.00,4967.72
Samsung,Senior Salesperson,New Arrival Showcase,924474.51,333,2776.20,500.17,4995.02
Samsung,Senior Salesperson,New Product Launch Promo,803248.53,295,2722.88,512.28,4974.77
Samsung,Senior Salesperson,New Year Kickoff,837158.91,305,2744.78,501.48,4998.67
Samsung,Senior Salesperson,Price Drop Parade,839202.74,288,2913.90,503.08,4997.91
Samsung,Senior Salesperson,Red Tag Clearance,828422.10,301,2752.23,503.76,4988.74
Samsung,Senior Salesperson,Seasonal Surprise Box,887923.92,319,2783.46,501.42,4997.09
Samsung,Senior Salesperson,Shop & Save Spectacular,763811.90,278,2747.52,533.34,4986.00
Samsung,Senior Salesperson,Smart Shopper Week,910524.28,326,2793.02,513.30,4999.94
Samsung,Senior Salesperson,Spring Refresh Event,809598.22,308,2628.57,505.30,4973.01
Samsung,Senior Salesperson,Spring Splash Discounts,846743.06,296,2860.62,502.11,4981.20
Samsung,Senior Salesperson,Summer Sizzle Promo,859126.90,314,2736.07,518.75,4955.59
Samsung,Senior Salesperson,Super Savings Week,862796.56,307,2810.41,508.47,4992.06
Samsung,Senior Salesperson,Ultimate Value Event,799163.43,275,2906.05,505.43,4996.03
Samsung,Senior Salesperson,VIP Access Sale,808243.36,302,2676.30,505.73,4999.37
Samsung,Senior Salesperson,Weekend Warrior Specials,857363.38,325,2638.04,504.80,4993.90
Samsung,Senior Salesperson,Winter Clearance Carnival,817388.08,297,2752.15,520.70,4995.10
Samsung,Senior Salesperson,Winter Wonders Sale,806064.34,296,2723.19,523.21,4977.80
Sony,Manager,12 Days of Deals,391522.51,139,2816.71,512.48,4958.91
Sony,Manager,Autumn Deals Drive,458732.18,157,2921.86,548.79,4985.87
Sony,Manager,BOGO Blitz,449492.77,169,2659.72,506.08,4997.65
Sony,Manager,Back to School Boost,461905.33,169,2733.17,503.72,4924.81
Sony,Manager,Birthday Bash Sale,523112.19,185,2827.63,500.37,4952.58
Sony,Manager,Black Friday Blowout,558893.22,194,2880.89,523.42,4997.94
Sony,Manager,Cart Crasher Campaign,526196.43,188,2798.92,555.57,4985.04
Sony,Manager,Cashback Carnival,464384.72,172,2699.91,533.71,4985.76
Sony,Manager,Clearance Countdown,429889.42,167,2574.19,500.08,4985.34
Sony,Manager,Countdown to Savings,408057.65,148,2757.15,532.55,4995.30
Sony,Manager,Customer Appreciation Week,484189.87,181,2675.08,525.29,4996.51
Sony,Manager,Cyber Monday Mania,522465.95,185,2824.14,538.24,4972.99
Sony,Manager,Deal of the Month,425786.17,157,2712.01,501.76,4992.62
Sony,Manager,Double Points Bonanza,453553.67,156,2907.40,543.42,4944.16
Sony,Manager,Early Bird Specials,495322.04,174,2846.68,550.22,4976.66
Sony,Manager,End of Season Sale,456825.79,152,3005.43,511.30,4998.76
Sony,Manager,Exclusive Insider Offers,481119.99,175,2749.26,511.49,4920.78
Sony,Manager,Festive Fever Promo,476402.87,181,2632.06,540.06,4998.89
Sony,Manager,Final Call Frenzy,417030.77,148,2817.78,566.02,4992.32
Sony,Manager,Flash Frenzy Friday,448320.07,160,2802.00,516.92,4989.13
Sony,Manager,"Gift More, Spend Less",441710.45,169,2613.67,531.22,4963.15
Sony,Manager,Golden Hour Bargains,458129.52,166,2759.82,556.66,4942.58
Sony,Manager,Green Weekend Deals,500701.49,180,2781.67,534.23,4996.94
Sony,Manager,Happy Hour Discounts,432413.39,160,2702.58,512.26,4971.70
Sony,Manager,Holiday Shopping Rush,423738.90,158,2681.89,527.14,4983.19
Sony,Manager,Hot Picks Promo,431964.73,161,2683.01,506.70,4962.86
Sony,Manager,Instant Gratification Sale,456776.05,178,2566.16,508.08,4954.16
Sony,Manager,Limited Time Treasures,390788.10,141,2771.55,511.62,4999.11
Sony,Manager,Loyalty Rewards Blast,376181.30,142,2649.16,500.73,4938.65
Sony,Manager,Mega Weekend Bonanza,406008.95,152,2671.11,512.88,4999.15
Sony,Manager,Mid-Year Madness,400290.02,145,2760.62,564.95,4995.57
Sony,Manager,Midnight Madness,468379.60,177,2646.21,505.60,4998.52
Sony,Manager,Mystery Discount Days,466547.42,174,2681.31,506.12,4958.64
Sony,Manager,New Arrival Showcase,477518.86,168,2842.37,681.49,4965.90
Sony,Manager,New Product Launch Promo,462741.94,160,2892.14,517.49,4998.30
Sony,Manager,New Year Kickoff,487424.01,184,2649.04,514.95,4965.12
Sony,Manager,Price Drop Parade,470530.87,172,2735.64,500.55,4937.88
Sony,Manager,Red Tag Clearance,457389.86,158,2894.87,706.90,4970.88
Sony,Manager,Seasonal Surprise Box,414856.95,151,2747.40,537.90,4971.04
Sony,Manager,Shop & Save Spectacular,444869.22,166,2679.94,532.92,4971.05
Sony,Manager,Smart Shopper Week,455603.44,169,2695.88,524.99,4952.87
Sony,Manager,Spring Refresh Event,420492.49,157,2678.30,500.05,4934.65
Sony,Manager,Spring Splash Discounts,424655.80,160,2654.10,508.68,4994.80
Sony,Manager,Summer Sizzle Promo,430011.93,159,2704.48,518.59,4935.35
Sony,Manager,Super Savings Week,481601.50,171,2816.38,540.27,4983.91
Sony,Manager,Ultimate Value Event,480197.98,175,2743.99,562.62,4995.39
Sony,Manager,VIP Access Sale,538899.95,201,2681.09,525.24,4969.11
Sony,Manager,Weekend Warrior Specials,523612.43,183,2861.27,518.74,4909.26
Sony,Manager,Winter Clearance Carnival,454995.05,171,2660.79,508.37,4980.30
Sony,Manager,Winter Wonders Sale,449752.10,173,2599.72,511.22,4983.57
Sony,Sales Associate,12 Days of Deals,420676.05,160,2629.23,502.99,4999.82
Sony,Sales Associate,Autumn Deals Drive,452572.88,164,2759.59,501.19,4995.33
Sony,Sales Associate,BOGO Blitz,505129.39,190,2658.58,508.20,4946.74
Sony,Sales Associate,Back to School Boost,429222.76,158,2716.60,523.44,4991.63
Sony,Sales Associate,Birthday Bash Sale,443783.13,161,2756.42,501.02,4994.15
Sony,Sales Associate,Black Friday Blowout,457826.53,165,2774.71,608.21,4960.23
Sony,Sales Associate,Cart Crasher Campaign,517589.02,175,2957.65,508.56,4995.09
Sony,Sales Associate,Cashback Carnival,483096.05,175,2760.55,523.88,4978.78
Sony,Sales Associate,Clearance Countdown,615061.68,214,2874.12,508.90,4987.51
Sony,Sales Associate,Countdown to Savings,442983.36,159,2786.06,542.24,4938.50
Sony,Sales Associate,Customer Appreciation Week,507885.70,173,2935.76,507.61,4991.30
Sony,Sales Associate,Cyber Monday Mania,519825.97,185,2809.87,511.34,4973.90
Sony,Sales Associate,Deal of the Month,478236.41,178,2686.72,519.59,4967.46
Sony,Sales Associate,Double Points Bonanza,426163.76,158,2697.24,500.48,4994.70
Sony,Sales Associate,Early Bird Specials,475709.78,174,2733.96,506.68,4949.93
Sony,Sales Associate,End of Season Sale,439490.79,166,2647.53,523.23,4998.09
Sony,Sales Associate,Exclusive Insider Offers,539003.69,191,2822.01,565.36,4993.72
Sony,Sales Associate,Festive Fever Promo,566307.41,197,2874.66,503.82,4970.94
Sony,Sales Associate,Final Call Frenzy,507434.09,184,2757.79,541.57,4999.96
Sony,Sales Associate,Flash Frenzy Friday,487284.01,177,2753.02,504.09,4999.95
Sony,Sales Associate,"Gift More, Spend Less",436104.95,167,2611.41,506.16,4984.69
Sony,Sales Associate,Golden Hour Bargains,509831.67,190,2683.32,508.06,4924.56
Sony,Sales Associate,Green Weekend Deals,489246.17,177,2764.10,526.97,4990.75
Sony,Sales Associate,Happy Hour Discounts,457027.36,171,2672.67,515.98,4992.74
Sony,Sales Associate,Holiday Shopping Rush,455490.60,162,2811.67,510.18,4935.15
Sony,Sales Associate,Hot Picks Promo,497560.49,187,2660.75,510.10,4995.49
Sony,Sales Associate,Instant Gratification Sale,475869.43,172,2766.68,509.28,4998.49
Sony,Sales Associate,Limited Time Treasures,499841.43,176,2840.01,597.67,4985.29
Sony,Sales Associate,Loyalty Rewards Blast,519675.88,204,2547.43,526.16,4953.27
Sony,Sales Associate,Mega Weekend Bonanza,547943.19,198,2767.39,523.20,4993.46
Sony,Sales Associate,Mid-Year Madness,468648.62,174,2693.38,500.72,4976.96
Sony,Sales Associate,Midnight Madness,472749.30,177,2670.90,512.68,4951.39
Sony,Sales Associate,Mystery Discount Days,465323.44,167,2786.37,509.49,4994.20
Sony,Sales Associate,New Arrival Showcase,467911.25,169,2768.71,504.98,4999.95
Sony,Sales Associate,New Product Launch Promo,468270.71,173,2706.77,500.19,4995.68
Sony,Sales Associate,New Year Kickoff,540610.27,193,2801.09,512.45,4982.65
Sony,Sales Associate,Price Drop Parade,493289.33,183,2695.57,507.21,4998.12
Sony,Sales Associate,Red Tag Clearance,411409.69,143,2876.99,508.61,4990.99
Sony,Sales Associate,Seasonal Surprise Box,516465.83,187,2761.85,579.77,4984.48
Sony,Sales Associate,Shop & Save Spectacular,435330.05,161,2703.91,520.03,4975.26
Sony,Sales Associate,Smart Shopper Week,449822.69,166,2709.78,568.60,4998.63
Sony,Sales Associate,Spring Refresh Event,439066.47,158,2778.90,551.95,4972.32
Sony,Sales Associate,Spring Splash Discounts,509085.63,176,2892.53,525.62,4999.08
Sony,Sales Associate,Summer Sizzle Promo,495721.37,184,2694.14,511.89,4990.62
Sony,Sales Associate,Super Savings Week,483411.76,167,2894.68,513.54,4990.49
Sony,Sales Associate,Ultimate Value Event,588965.73,211,2791.31,539.45,4999.13
Sony,Sales Associate,VIP Access Sale,454386.20,160,2839.91,510.24,4936.63
Sony,Sales Associate,Weekend Warrior Specials,486886.73,173,2814.37,510.23,4968.73
Sony,Sales Associate,Winter Clearance Carnival,549509.39,185,2970.32,515.95,4973.51
Sony,Sales Associate,Winter Wonders Sale,439952.76,165,2666.38,538.27,4977.49
Sony,Salesperson,12 Days of Deals,525927.48,196,2683.30,530.57,4990.97
Sony,Salesperson,Autumn Deals Drive,396093.02,150,2640.62,506.00,4967.80
Sony,Salesperson,BOGO Blitz,467299.29,167,2798.20,523.81,4998.29
Sony,Salesperson,Back to School Boost,479905.51,179,2681.04,583.06,4982.40
Sony,Salesperson,Birthday Bash Sale,399918.74,143,2796.63,502.96,4987.85
Sony,Salesperson,Black Friday Blowout,494292.65,188,2629.22,535.02,4942.04
Sony,Salesperson,Cart Crasher Campaign,599969.87,206,2912.48,505.65,4979.04
Sony,Salesperson,Cashback Carnival,446741.77,169,2643.44,541.55,4953.41
Sony,Salesperson,Clearance Countdown,455352.62,179,2543.87,523.47,4985.51
Sony,Salesperson,Countdown to Savings,458551.17,167,2745.82,504.17,4940.36
Sony,Salesperson,Customer Appreciation Week,527236.60,190,2774.93,566.26,4988.06
Sony,Salesperson,Cyber Monday Mania,488342.95,185,2639.69,505.16,4940.66
Sony,Salesperson,Deal of the Month,457822.20,173,2646.37,515.37,4973.74
Sony,Salesperson,Double Points Bonanza,533826.26,195,2737.57,515.08,4971.56
Sony,Salesperson,Early Bird Specials,456755.10,177,2580.54,504.33,4986.96
Sony,Salesperson,End of Season Sale,479998.36,174,2758.61,554.54,4933.71
Sony,Salesperson,Exclusive Insider Offers,420810.04,153,2750.39,516.09,4941.89
Sony,Salesperson,Festive Fever Promo,449906.37,165,2726.71,540.24,4963.12
Sony,Salesperson,Final Call Frenzy,473028.31,171,2766.25,501.33,4953.48
