brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Sony,First-time Buyer,Large Malls / Complexes,Senior Salesperson,622936.73,225,2768.61,508.27,4977.23
Sony,First-time Buyer,Small Stores / Shops,Manager,822026.26,295,2786.53,517.04,4988.40
Sony,First-time Buyer,Small Stores / Shops,Sales Associate,762675.49,287,2657.41,500.72,4995.49
Sony,First-time Buyer,Small Stores / Shops,Salesperson,590776.59,230,2568.59,510.33,4952.33
Sony,First-time Buyer,Small Stores / Shops,Senior Salesperson,744264.88,258,2884.75,529.28,4963.23
Sony,First-time Buyer,Supermarkets ,Manager,795383.40,277,2871.42,508.08,4999.11
Sony,First-time Buyer,Supermarkets ,Sales Associate,793067.48,284,2792.49,500.19,4981.95
Sony,First-time Buyer,Supermarkets ,Salesperson,827249.87,291,2842.78,507.07,4986.96
Sony,First-time Buyer,Supermarkets ,Senior Salesperson,683334.21,247,2766.54,510.09,4964.02
Sony,High Value,Large Malls / Complexes,Manager,718782.57,268,2682.02,543.42,4995.39
Sony,High Value,Large Malls / Complexes,Sales Associate,786692.73,284,2770.04,612.80,4998.49
Sony,High Value,Large Malls / Complexes,Salesperson,727350.87,277,2625.82,502.93,4998.62
Sony,High Value,Large Malls / Complexes,Senior Salesperson,662917.38,256,2589.52,509.28,4978.61
Sony,High Value,Small Stores / Shops,Manager,786401.99,282,2788.66,525.24,4985.34
Sony,High Value,Small Stores / Shops,Sales Associate,796382.48,300,2654.61,509.07,4965.74
Sony,High Value,Small Stores / Shops,Salesperson,840224.87,298,2819.55,504.17,4995.77
Sony,High Value,Small Stores / Shops,Senior Salesperson,741639.32,288,2575.14,501.00,4987.90
Sony,High Value,Supermarkets ,Manager,772068.11,282,2737.83,506.12,4996.51
Sony,High Value,Supermarkets ,Sales Associate,776630.18,282,2754.01,547.29,4999.96
Sony,High Value,Supermarkets ,Salesperson,760677.75,278,2736.25,521.20,4998.47
Sony,High Value,Supermarkets ,Senior Salesperson,703025.89,260,2703.95,504.44,4981.87
Sony,In-Store Regular,Large Malls / Complexes,Manager,795826.57,295,2697.72,505.60,4998.89
Sony,In-Store Regular,Large Malls / Complexes,Sales Associate,760015.11,279,2724.07,504.09,4970.94
Sony,In-Store Regular,Large Malls / Complexes,Salesperson,773725.77,277,2793.23,502.96,4998.14
Sony,In-Store Regular,Large Malls / Complexes,Senior Salesperson,631101.38,235,2685.54,514.21,4840.12
Sony,In-Store Regular,Small Stores / Shops,Manager,677083.45,247,2741.23,508.37,4998.52
Sony,In-Store Regular,Small Stores / Shops,Sales Associate,816113.73,286,2853.54,508.20,4998.63
Sony,In-Store Regular,Small Stores / Shops,Salesperson,748147.87,275,2720.54,531.82,4987.85
Sony,In-Store Regular,Small Stores / Shops,Senior Salesperson,725778.69,265,2738.79,517.20,4978.20
Sony,In-Store Regular,Supermarkets ,Manager,729791.08,261,2796.13,500.05,4929.83
Sony,In-Store Regular,Supermarkets ,Sales Associate,825633.65,309,2671.95,539.45,4963.15
Sony,In-Store Regular,Supermarkets ,Salesperson,774842.08,277,2797.26,507.54,4998.29
Sony,In-Store Regular,Supermarkets ,Senior Salesperson,751537.27,268,2804.24,500.69,4973.16
Sony,Loyal Customer,Large Malls / Complexes,Manager,762735.34,278,2743.65,520.36,4983.57
Sony,Loyal Customer,Large Malls / Complexes,Sales Associate,771052.47,270,2855.75,530.20,4995.09
Sony,Loyal Customer,Large Malls / Complexes,Salesperson,673691.89,250,2694.77,522.56,4978.45
Sony,Loyal Customer,Large Malls / Complexes,Senior Salesperson,610325.35,231,2642.10,536.01,4997.33
Sony,Loyal Customer,Small Stores / Shops,Manager,867871.65,333,2606.22,500.08,4955.53
Sony,Loyal Customer,Small Stores / Shops,Sales Associate,852251.82,305,2794.27,506.16,4998.12
Sony,Loyal Customer,Small Stores / Shops,Salesperson,745929.70,262,2847.06,541.54,4992.86
Sony,Loyal Customer,Small Stores / Shops,Senior Salesperson,726711.26,266,2732.00,523.65,4992.83
Sony,Loyal Customer,Supermarkets ,Manager,901722.17,325,2774.53,511.62,4999.15
Sony,Loyal Customer,Supermarkets ,Sales Associate,895927.72,323,2773.77,535.77,4984.60
Sony,Loyal Customer,Supermarkets ,Salesperson,802497.47,289,2776.81,519.21,4975.78
Sony,Loyal Customer,Supermarkets ,Senior Salesperson,691089.15,250,2764.36,513.30,4988.29
Sony,Occasional Shopper,Large Malls / Complexes,Manager,706573.51,257,2749.31,529.82,4983.91
Sony,Occasional Shopper,Large Malls / Complexes,Sales Associate,810724.30,302,2684.52,512.68,4994.15
Sony,Occasional Shopper,Large Malls / Complexes,Salesperson,762858.87,288,2648.82,540.90,4950.66
Sony,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,685226.61,234,2928.32,519.40,4995.40
Sony,Occasional Shopper,Small Stores / Shops,Manager,803536.97,291,2761.30,523.42,4997.58
Sony,Occasional Shopper,Small Stores / Shops,Sales Associate,779063.62,292,2668.03,507.61,4994.20
Sony,Occasional Shopper,Small Stores / Shops,Salesperson,804715.84,282,2853.60,516.61,4964.98
Sony,Occasional Shopper,Small Stores / Shops,Senior Salesperson,681224.04,246,2769.20,506.15,4973.41
Sony,Occasional Shopper,Supermarkets ,Manager,774817.70,288,2690.34,548.99,4965.47
Sony,Occasional Shopper,Supermarkets ,Sales Associate,949281.52,322,2948.08,556.85,4998.09
Sony,Occasional Shopper,Supermarkets ,Salesperson,856722.49,312,2745.91,535.24,4994.33
Sony,Occasional Shopper,Supermarkets ,Senior Salesperson,621929.42,233,2669.22,515.45,4995.99
Sony,Online Shopper,Large Malls / Complexes,Manager,768723.84,290,2650.77,520.16,4992.32
Sony,Online Shopper,Large Malls / Complexes,Sales Associate,813386.32,295,2757.24,529.65,4999.95
Sony,Online Shopper,Large Malls / Complexes,Salesperson,744192.39,276,2696.35,521.04,4992.54
Sony,Online Shopper,Large Malls / Complexes,Senior Salesperson,711299.06,255,2789.41,502.74,4993.05
Sony,Online Shopper,Small Stores / Shops,Manager,771305.58,289,2668.88,517.51,4952.87
Sony,Online Shopper,Small Stores / Shops,Sales Associate,712821.79,256,2784.46,501.02,4972.09
Sony,Online Shopper,Small Stores / Shops,Salesperson,854119.37,322,2652.54,518.86,4953.48
Sony,Online Shopper,Small Stores / Shops,Senior Salesperson,716110.76,258,2775.62,546.51,4928.44
Sony,Online Shopper,Supermarkets ,Manager,806110.75,292,2760.65,503.58,4962.86
Sony,Online Shopper,Supermarkets ,Sales Associate,751944.99,267,2816.27,510.23,4995.68
Sony,Online Shopper,Supermarkets ,Salesperson,799453.55,300,2664.85,505.16,4972.00
Sony,Online Shopper,Supermarkets ,Senior Salesperson,682387.41,246,2773.93,502.78,4985.65
Sony,Premium Shopper,Large Malls / Complexes,Manager,758644.85,278,2728.94,517.41,4998.76
Sony,Premium Shopper,Large Malls / Complexes,Sales Associate,739929.06,260,2845.88,512.79,4993.46
Sony,Premium Shopper,Large Malls / Complexes,Salesperson,756942.56,275,2752.52,506.00,4982.40
Sony,Premium Shopper,Large Malls / Complexes,Senior Salesperson,704097.60,257,2739.68,533.94,4990.76
Sony,Premium Shopper,Small Stores / Shops,Manager,786984.84,276,2851.39,500.73,4952.87
Sony,Premium Shopper,Small Stores / Shops,Sales Associate,688881.19,267,2580.08,503.82,4988.42
Sony,Premium Shopper,Small Stores / Shops,Salesperson,785162.12,281,2794.17,505.80,4993.03
Sony,Premium Shopper,Small Stores / Shops,Senior Salesperson,614840.64,238,2583.36,505.55,4972.75
Sony,Premium Shopper,Supermarkets ,Manager,761191.94,264,2883.30,530.83,4995.30
Sony,Premium Shopper,Supermarkets ,Sales Associate,940620.46,339,2774.69,509.28,4999.13
Sony,Premium Shopper,Supermarkets ,Salesperson,872982.75,315,2771.37,516.09,4991.75
Sony,Premium Shopper,Supermarkets ,Senior Salesperson,688527.76,266,2588.45,501.14,4997.92
Tata,Budget Shopper,Large Malls / Complexes,Manager,777521.03,286,2718.61,506.85,4986.26
Tata,Budget Shopper,Large Malls / Complexes,Sales Associate,717634.50,258,2781.53,527.24,4994.92
Tata,Budget Shopper,Large Malls / Complexes,Salesperson,747115.96,265,2819.31,538.21,4999.97
Tata,Budget Shopper,Large Malls / Complexes,Senior Salesperson,694089.08,245,2833.02,511.92,4982.14
Tata,Budget Shopper,Small Stores / Shops,Manager,698084.41,264,2644.26,505.58,4998.44
Tata,Budget Shopper,Small Stores / Shops,Sales Associate,832653.85,306,2721.09,526.69,4990.44
Tata,Budget Shopper,Small Stores / Shops,Salesperson,723612.21,282,2566.00,524.03,4984.41
Tata,Budget Shopper,Small Stores / Shops,Senior Salesperson,727102.19,262,2775.20,522.21,4985.24
Tata,Budget Shopper,Supermarkets ,Manager,830341.86,291,2853.41,512.58,4988.77
Tata,Budget Shopper,Supermarkets ,Sales Associate,831944.69,312,2666.49,514.43,4996.14
Tata,Budget Shopper,Supermarkets ,Salesperson,745003.54,283,2632.52,509.07,4989.07
Tata,Budget Shopper,Supermarkets ,Senior Salesperson,643479.37,235,2738.21,509.60,4987.65
Tata,Churn Risk,Large Malls / Complexes,Manager,725384.24,268,2706.66,509.00,4999.13
Tata,Churn Risk,Large Malls / Complexes,Sales Associate,745784.78,269,2772.43,505.15,4988.24
Tata,Churn Risk,Large Malls / Complexes,Salesperson,702552.46,248,2832.87,526.44,4983.85
Tata,Churn Risk,Large Malls / Complexes,Senior Salesperson,640258.48,244,2624.01,507.62,4926.04
Tata,Churn Risk,Small Stores / Shops,Manager,743570.18,271,2743.80,515.19,4978.53
Tata,Churn Risk,Small Stores / Shops,Sales Associate,842434.09,301,2798.78,515.88,4971.79
Tata,Churn Risk,Small Stores / Shops,Salesperson,778666.05,279,2790.92,500.47,4986.73
Tata,Churn Risk,Small Stores / Shops,Senior Salesperson,745591.22,262,2845.77,503.98,4978.54
Tata,Churn Risk,Supermarkets ,Manager,890165.28,319,2790.49,504.09,4965.01
Tata,Churn Risk,Supermarkets ,Sales Associate,810540.26,300,2701.80,523.91,4993.89
Tata,Churn Risk,Supermarkets ,Salesperson,787867.43,286,2754.78,508.57,4978.77
Tata,Churn Risk,Supermarkets ,Senior Salesperson,689443.78,246,2802.62,520.02,4993.94
Tata,Deal Seeker,Large Malls / Complexes,Manager,618414.60,232,2665.58,548.28,4937.12
Tata,Deal Seeker,Large Malls / Complexes,Sales Associate,795768.10,278,2862.48,514.07,4970.44
Tata,Deal Seeker,Large Malls / Complexes,Salesperson,740808.57,256,2893.78,507.01,4968.24
Tata,Deal Seeker,Large Malls / Complexes,Senior Salesperson,746245.78,270,2763.87,523.95,4994.79
Tata,Deal Seeker,Small Stores / Shops,Manager,807016.70,291,2773.25,527.38,4993.52
Tata,Deal Seeker,Small Stores / Shops,Sales Associate,878772.01,318,2763.43,506.56,4991.91
Tata,Deal Seeker,Small Stores / Shops,Salesperson,892793.63,324,2755.54,506.38,4989.60
Tata,Deal Seeker,Small Stores / Shops,Senior Salesperson,727679.72,270,2695.11,504.62,4983.29
Tata,Deal Seeker,Supermarkets ,Manager,923950.22,324,2851.70,506.12,4985.38
Tata,Deal Seeker,Supermarkets ,Sales Associate,793290.97,289,2744.95,512.57,4983.86
Tata,Deal Seeker,Supermarkets ,Salesperson,925298.65,330,2803.94,505.16,4992.62
Tata,Deal Seeker,Supermarkets ,Senior Salesperson,667107.50,240,2779.61,500.33,4984.14
Tata,First-time Buyer,Large Malls / Complexes,Manager,740810.57,268,2764.22,570.96,4981.90
Tata,First-time Buyer,Large Malls / Complexes,Sales Associate,772245.54,281,2748.20,506.37,4975.35
Tata,First-time Buyer,Large Malls / Complexes,Salesperson,771240.95,271,2845.91,512.51,4986.54
Tata,First-time Buyer,Large Malls / Complexes,Senior Salesperson,694010.36,247,2809.76,501.87,4999.90
Tata,First-time Buyer,Small Stores / Shops,Manager,770639.03,265,2908.07,571.06,4998.73
Tata,First-time Buyer,Small Stores / Shops,Sales Associate,900798.37,326,2763.19,500.01,4962.47
Tata,First-time Buyer,Small Stores / Shops,Salesperson,793397.38,289,2745.32,508.71,4976.65
Tata,First-time Buyer,Small Stores / Shops,Senior Salesperson,706709.19,253,2793.32,502.02,4979.09
Tata,First-time Buyer,Supermarkets ,Manager,864420.14,305,2834.16,519.21,4998.75
Tata,First-time Buyer,Supermarkets ,Sales Associate,813093.60,301,2701.31,513.21,4983.94
Tata,First-time Buyer,Supermarkets ,Salesperson,826770.67,303,2728.62,515.16,4990.58
Tata,First-time Buyer,Supermarkets ,Senior Salesperson,690114.16,255,2706.33,526.40,4975.95
Tata,High Value,Large Malls / Complexes,Manager,734178.69,277,2650.46,509.58,4983.18
Tata,High Value,Large Malls / Complexes,Sales Associate,755540.79,269,2808.70,510.98,4994.67
Tata,High Value,Large Malls / Complexes,Salesperson,761417.24,259,2939.83,520.84,4998.78
Tata,High Value,Large Malls / Complexes,Senior Salesperson,724960.74,259,2799.08,530.70,4977.35
Tata,High Value,Small Stores / Shops,Manager,877724.85,309,2840.53,500.83,4998.45
Tata,High Value,Small Stores / Shops,Sales Associate,852244.52,317,2688.47,503.56,4983.92
Tata,High Value,Small Stores / Shops,Salesperson,741189.91,285,2600.67,508.05,4992.27
Tata,High Value,Small Stores / Shops,Senior Salesperson,705534.65,261,2703.20,512.30,4892.56
Tata,High Value,Supermarkets ,Manager,782684.01,276,2835.81,550.55,4997.86
Tata,High Value,Supermarkets ,Sales Associate,848109.99,309,2744.69,504.96,4951.42
Tata,High Value,Supermarkets ,Salesperson,804185.28,285,2821.70,511.29,4999.34
Tata,High Value,Supermarkets ,Senior Salesperson,670309.00,250,2681.24,512.98,4978.65
Tata,In-Store Regular,Large Malls / Complexes,Manager,755037.36,266,2838.49,530.23,4997.81
Tata,In-Store Regular,Large Malls / Complexes,Sales Associate,766657.27,280,2738.06,508.25,4982.02
Tata,In-Store Regular,Large Malls / Complexes,Salesperson,662327.64,251,2638.76,505.51,4990.54
Tata,In-Store Regular,Large Malls / Complexes,Senior Salesperson,680850.85,255,2670.00,507.81,4953.93
Tata,In-Store Regular,Small Stores / Shops,Manager,767911.78,279,2752.37,558.22,4988.98
Tata,In-Store Regular,Small Stores / Shops,Sales Associate,752285.67,295,2550.12,505.89,4989.26
Tata,In-Store Regular,Small Stores / Shops,Salesperson,844885.61,298,2835.19,511.03,4989.67
Tata,In-Store Regular,Small Stores / Shops,Senior Salesperson,748098.63,273,2740.29,535.72,4966.28
Tata,In-Store Regular,Supermarkets ,Manager,690155.92,269,2565.64,502.61,4990.49
Tata,In-Store Regular,Supermarkets ,Sales Associate,892542.17,330,2704.67,511.24,4974.69
Tata,In-Store Regular,Supermarkets ,Salesperson,727564.91,268,2714.79,538.88,4982.83
Tata,In-Store Regular,Supermarkets ,Senior Salesperson,723900.95,255,2838.83,504.09,4975.78
Tata,Loyal Customer,Large Malls / Complexes,Manager,702515.27,260,2701.98,547.35,4993.32
Tata,Loyal Customer,Large Malls / Complexes,Sales Associate,791463.53,287,2757.71,515.86,4973.34
Tata,Loyal Customer,Large Malls / Complexes,Salesperson,749208.17,267,2806.02,506.44,4976.53
Tata,Loyal Customer,Large Malls / Complexes,Senior Salesperson,672953.52,237,2839.47,500.32,4996.49
Tata,Loyal Customer,Small Stores / Shops,Manager,771317.54,277,2784.54,507.25,4992.20
Tata,Loyal Customer,Small Stores / Shops,Sales Associate,772508.47,279,2768.85,533.44,4976.96
Tata,Loyal Customer,Small Stores / Shops,Salesperson,805247.02,290,2776.71,502.27,4996.71
Tata,Loyal Customer,Small Stores / Shops,Senior Salesperson,767723.95,267,2875.37,514.63,4970.28
Tata,Loyal Customer,Supermarkets ,Manager,807820.20,292,2766.51,532.56,4991.22
Tata,Loyal Customer,Supermarkets ,Sales Associate,836927.41,289,2895.94,504.05,4982.07
Tata,Loyal Customer,Supermarkets ,Salesperson,754485.87,284,2656.64,508.44,4990.84
Tata,Loyal Customer,Supermarkets ,Senior Salesperson,799795.99,283,2826.13,534.37,4988.26
Tata,Occasional Shopper,Large Malls / Complexes,Manager,736543.01,263,2800.54,507.03,4970.03
Tata,Occasional Shopper,Large Malls / Complexes,Sales Associate,739550.35,272,2718.94,513.66,4986.61
Tata,Occasional Shopper,Large Malls / Complexes,Salesperson,788312.70,283,2785.56,534.58,4999.06
Tata,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,743084.26,266,2793.55,504.91,4987.54
Tata,Occasional Shopper,Small Stores / Shops,Manager,765719.12,294,2604.49,520.41,4988.90
Tata,Occasional Shopper,Small Stores / Shops,Sales Associate,846940.34,306,2767.78,513.87,4981.03
Tata,Occasional Shopper,Small Stores / Shops,Salesperson,773015.86,286,2702.85,500.91,4997.51
Tata,Occasional Shopper,Small Stores / Shops,Senior Salesperson,599863.13,223,2689.97,533.71,4947.56
Tata,Occasional Shopper,Supermarkets ,Manager,729124.41,268,2720.61,522.43,4985.27
Tata,Occasional Shopper,Supermarkets ,Sales Associate,896334.56,322,2783.65,537.16,4989.23
Tata,Occasional Shopper,Supermarkets ,Salesperson,894262.17,333,2685.47,547.62,4967.62
Tata,Occasional Shopper,Supermarkets ,Senior Salesperson,760449.53,276,2755.25,534.96,4983.03
Tata,Online Shopper,Large Malls / Complexes,Manager,752283.55,267,2817.54,501.54,4982.36
Tata,Online Shopper,Large Malls / Complexes,Sales Associate,683671.70,253,2702.26,507.64,4984.06
Tata,Online Shopper,Large Malls / Complexes,Salesperson,776140.88,261,2973.72,586.53,4993.08
Tata,Online Shopper,Large Malls / Complexes,Senior Salesperson,714754.92,256,2792.01,501.39,4999.83
Tata,Online Shopper,Small Stores / Shops,Manager,812593.97,290,2802.05,504.53,4982.96
Tata,Online Shopper,Small Stores / Shops,Sales Associate,861029.24,301,2860.56,501.36,4983.25
Tata,Online Shopper,Small Stores / Shops,Salesperson,761147.40,295,2580.16,532.09,4977.31
Tata,Online Shopper,Small Stores / Shops,Senior Salesperson,664155.89,235,2826.20,589.30,4995.88
Tata,Online Shopper,Supermarkets ,Manager,830123.23,297,2795.03,515.99,4991.77
Tata,Online Shopper,Supermarkets ,Sales Associate,925053.89,328,2820.29,513.67,4960.79
Tata,Online Shopper,Supermarkets ,Salesperson,729372.47,269,2711.42,505.64,4968.40
Tata,Online Shopper,Supermarkets ,Senior Salesperson,727781.74,265,2746.35,515.94,4992.47
Tata,Premium Shopper,Large Malls / Complexes,Manager,720837.58,260,2772.45,520.23,4956.03
Tata,Premium Shopper,Large Malls / Complexes,Sales Associate,765120.49,276,2772.18,503.77,4998.03
Tata,Premium Shopper,Large Malls / Complexes,Salesperson,792143.85,292,2712.82,535.84,4967.41
Tata,Premium Shopper,Large Malls / Complexes,Senior Salesperson,691598.15,242,2857.84,511.74,4998.79
Tata,Premium Shopper,Small Stores / Shops,Manager,758048.32,278,2726.79,551.68,4990.02
Tata,Premium Shopper,Small Stores / Shops,Sales Associate,816943.36,300,2723.14,514.95,4999.35
Tata,Premium Shopper,Small Stores / Shops,Salesperson,785515.66,289,2718.05,505.15,4985.73
Tata,Premium Shopper,Small Stores / Shops,Senior Salesperson,687778.66,262,2625.11,507.01,4954.32
Tata,Premium Shopper,Supermarkets ,Manager,799977.81,288,2777.70,500.97,4988.06
Tata,Premium Shopper,Supermarkets ,Sales Associate,785335.52,290,2708.05,535.73,4994.23
Tata,Premium Shopper,Supermarkets ,Salesperson,838739.89,301,2786.51,564.27,4995.65
Tata,Premium Shopper,Supermarkets ,Senior Salesperson,628094.46,238,2639.05,510.52,4985.60
Urban Ladder,Budget Shopper,Large Malls / Complexes,Manager,702710.96,259,2713.17,512.61,4999.11
Urban Ladder,Budget Shopper,Large Malls / Complexes,Sales Associate,786822.97,291,2703.86,502.36,4997.28
Urban Ladder,Budget Shopper,Large Malls / Complexes,Salesperson,914834.18,310,2951.08,550.46,4987.04
Urban Ladder,Budget Shopper,Large Malls / Complexes,Senior Salesperson,643723.08,234,2750.95,509.75,4995.24
Urban Ladder,Budget Shopper,Small Stores / Shops,Manager,773655.31,283,2733.76,586.99,4978.75
Urban Ladder,Budget Shopper,Small Stores / Shops,Sales Associate,797917.90,284,2809.57,506.57,4946.89
Urban Ladder,Budget Shopper,Small Stores / Shops,Salesperson,828956.61,294,2819.58,513.10,4997.33
Urban Ladder,Budget Shopper,Small Stores / Shops,Senior Salesperson,645677.66,243,2657.11,510.14,4990.61
Urban Ladder,Budget Shopper,Supermarkets ,Manager,857814.29,311,2758.25,502.39,4972.51
Urban Ladder,Budget Shopper,Supermarkets ,Sales Associate,923525.80,328,2815.63,507.62,4986.41
Urban Ladder,Budget Shopper,Supermarkets ,Salesperson,838116.60,296,2831.47,513.87,4996.17
Urban Ladder,Budget Shopper,Supermarkets ,Senior Salesperson,715262.30,258,2772.33,504.49,4956.14
Urban Ladder,Churn Risk,Large Malls / Complexes,Manager,764389.38,275,2779.60,504.20,4992.27
Urban Ladder,Churn Risk,Large Malls / Complexes,Sales Associate,766936.63,284,2700.48,507.19,4959.67
Urban Ladder,Churn Risk,Large Malls / Complexes,Salesperson,806902.12,282,2861.36,523.87,4986.09
Urban Ladder,Churn Risk,Large Malls / Complexes,Senior Salesperson,649249.55,245,2650.00,529.10,4989.98
Urban Ladder,Churn Risk,Small Stores / Shops,Manager,658053.75,248,2653.44,500.70,4990.19
Urban Ladder,Churn Risk,Small Stores / Shops,Sales Associate,761866.87,278,2740.53,538.10,4947.85
Urban Ladder,Churn Risk,Small Stores / Shops,Salesperson,800980.16,290,2762.00,501.06,4990.61
Urban Ladder,Churn Risk,Small Stores / Shops,Senior Salesperson,720636.35,252,2859.67,535.07,4982.89
Urban Ladder,Churn Risk,Supermarkets ,Manager,907125.28,329,2757.22,505.76,4987.68
Urban Ladder,Churn Risk,Supermarkets ,Sales Associate,829687.13,321,2584.70,511.64,4999.22
Urban Ladder,Churn Risk,Supermarkets ,Salesperson,738209.77,272,2714.01,519.34,4999.22
Urban Ladder,Churn Risk,Supermarkets ,Senior Salesperson,821398.08,289,2842.21,511.93,4983.88
Urban Ladder,Deal Seeker,Large Malls / Complexes,Manager,711331.30,272,2615.19,502.44,4988.63
Urban Ladder,Deal Seeker,Large Malls / Complexes,Sales Associate,793626.86,282,2814.28,502.02,4997.15
Urban Ladder,Deal Seeker,Large Malls / Complexes,Salesperson,766549.43,278,2757.37,507.73,4994.07
Urban Ladder,Deal Seeker,Large Malls / Complexes,Senior Salesperson,704480.58,253,2784.51,520.73,4983.45
Urban Ladder,Deal Seeker,Small Stores / Shops,Manager,752195.80,270,2785.91,511.19,4995.20
Urban Ladder,Deal Seeker,Small Stores / Shops,Sales Associate,818566.44,283,2892.46,501.28,4984.84
Urban Ladder,Deal Seeker,Small Stores / Shops,Salesperson,874849.87,321,2725.39,506.49,4997.58
Urban Ladder,Deal Seeker,Small Stores / Shops,Senior Salesperson,632232.34,236,2678.95,504.00,4992.28
Urban Ladder,Deal Seeker,Supermarkets ,Manager,711925.77,256,2780.96,503.66,4960.23
Urban Ladder,Deal Seeker,Supermarkets ,Sales Associate,782163.83,281,2783.50,541.64,4996.27
Urban Ladder,Deal Seeker,Supermarkets ,Salesperson,866727.03,314,2760.28,511.65,4989.43
Urban Ladder,Deal Seeker,Supermarkets ,Senior Salesperson,732368.35,270,2712.48,525.90,4951.56
Urban Ladder,First-time Buyer,Large Malls / Complexes,Manager,772596.92,276,2799.26,530.54,4993.18
Urban Ladder,First-time Buyer,Large Malls / Complexes,Sales Associate,767100.40,280,2739.64,504.15,4961.37
Urban Ladder,First-time Buyer,Large Malls / Complexes,Salesperson,797595.99,294,2712.91,522.40,4958.16
Urban Ladder,First-time Buyer,Large Malls / Complexes,Senior Salesperson,596611.20,219,2724.25,502.44,4966.46
Urban Ladder,First-time Buyer,Small Stores / Shops,Manager,733724.57,257,2854.96,512.82,4986.24
Urban Ladder,First-time Buyer,Small Stores / Shops,Sales Associate,893331.88,310,2881.72,515.63,4996.98
Urban Ladder,First-time Buyer,Small Stores / Shops,Salesperson,778393.64,273,2851.26,519.78,4996.86
Urban Ladder,First-time Buyer,Small Stores / Shops,Senior Salesperson,627512.45,228,2752.25,519.13,4985.54
Urban Ladder,First-time Buyer,Supermarkets ,Manager,863008.75,311,2774.95,579.54,4990.45
Urban Ladder,First-time Buyer,Supermarkets ,Sales Associate,784810.74,282,2783.02,505.86,4999.59
Urban Ladder,First-time Buyer,Supermarkets ,Salesperson,870054.80,314,2770.88,506.98,4990.60
Urban Ladder,First-time Buyer,Supermarkets ,Senior Salesperson,665690.94,243,2739.47,529.89,4934.81
Urban Ladder,High Value,Large Malls / Complexes,Manager,736303.56,280,2629.66,537.01,4994.60
Urban Ladder,High Value,Large Malls / Complexes,Sales Associate,771565.85,273,2826.25,507.23,4998.17
Urban Ladder,High Value,Large Malls / Complexes,Salesperson,784100.31,284,2760.92,504.24,4996.37
Urban Ladder,High Value,Large Malls / Complexes,Senior Salesperson,715510.23,259,2762.59,539.99,4999.64
Urban Ladder,High Value,Small Stores / Shops,Manager,790354.25,289,2734.79,520.94,4992.89
Urban Ladder,High Value,Small Stores / Shops,Sales Associate,850777.17,309,2753.32,505.63,4998.26
Urban Ladder,High Value,Small Stores / Shops,Salesperson,839251.38,298,2816.28,534.23,4996.70
Urban Ladder,High Value,Small Stores / Shops,Senior Salesperson,784921.06,283,2773.57,501.29,4991.65
Urban Ladder,High Value,Supermarkets ,Manager,754190.92,296,2547.94,525.81,4955.76
Urban Ladder,High Value,Supermarkets ,Sales Associate,939877.16,334,2814.00,523.76,4999.58
Urban Ladder,High Value,Supermarkets ,Salesperson,829835.70,301,2756.93,504.51,4977.72
Urban Ladder,High Value,Supermarkets ,Senior Salesperson,743841.45,262,2839.09,516.64,4992.67
Urban Ladder,In-Store Regular,Large Malls / Complexes,Manager,796519.71,293,2718.50,523.54,4990.46
Urban Ladder,In-Store Regular,Large Malls / Complexes,Sales Associate,750097.97,266,2819.92,519.55,4901.17
Urban Ladder,In-Store Regular,Large Malls / Complexes,Salesperson,880733.31,311,2831.94,507.61,4966.29
Urban Ladder,In-Store Regular,Large Malls / Complexes,Senior Salesperson,613918.32,222,2765.40,565.37,4980.53
Urban Ladder,In-Store Regular,Small Stores / Shops,Manager,739624.55,253,2923.42,500.07,4994.21
Urban Ladder,In-Store Regular,Small Stores / Shops,Sales Associate,781818.02,295,2650.23,519.18,4953.99
Urban Ladder,In-Store Regular,Small Stores / Shops,Salesperson,703976.62,255,2760.69,514.12,4979.50
Urban Ladder,In-Store Regular,Small Stores / Shops,Senior Salesperson,613692.37,223,2751.98,508.32,4979.28
Urban Ladder,In-Store Regular,Supermarkets ,Manager,820478.13,295,2781.28,530.54,4993.12
Urban Ladder,In-Store Regular,Supermarkets ,Sales Associate,818287.82,299,2736.75,519.15,4998.82
Urban Ladder,In-Store Regular,Supermarkets ,Salesperson,842916.91,307,2745.66,503.70,4997.30
Urban Ladder,In-Store Regular,Supermarkets ,Senior Salesperson,725272.41,267,2716.38,503.33,4995.75
Urban Ladder,Loyal Customer,Large Malls / Complexes,Manager,785509.68,289,2718.03,500.56,4992.39
Urban Ladder,Loyal Customer,Large Malls / Complexes,Sales Associate,756178.52,280,2700.64,509.43,4979.19
Urban Ladder,Loyal Customer,Large Malls / Complexes,Salesperson,796592.76,271,2939.46,508.58,4997.81
Urban Ladder,Loyal Customer,Large Malls / Complexes,Senior Salesperson,630619.28,233,2706.52,506.07,4995.76
Urban Ladder,Loyal Customer,Small Stores / Shops,Manager,830508.85,297,2796.33,522.97,4964.90
Urban Ladder,Loyal Customer,Small Stores / Shops,Sales Associate,835599.28,303,2757.75,501.69,4996.65
Urban Ladder,Loyal Customer,Small Stores / Shops,Salesperson,786106.01,268,2933.23,534.61,4987.29
