category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Appliances,In-Store Regular,Small Stores / Shops,Weekend Warrior Specials,340868.69,122,2794.01,574.86,4981.18
Home Appliances,In-Store Regular,Small Stores / Shops,Winter Clearance Carnival,344587.31,127,2713.29,521.62,4956.50
Home Appliances,In-Store Regular,Small Stores / Shops,Winter Wonders Sale,308108.02,112,2750.96,552.95,4966.06
Home Appliances,In-Store Regular,Supermarkets ,12 Days of Deals,359476.95,128,2808.41,509.13,4910.49
Home Appliances,In-Store Regular,Supermarkets ,Autumn Deals Drive,334119.86,127,2630.87,509.50,4989.91
Home Appliances,In-Store Regular,Supermarkets ,BOGO Blitz,288947.75,102,2832.82,504.57,4997.96
Home Appliances,In-Store Regular,Supermarkets ,Back to School Boost,313992.28,109,2880.66,523.52,4975.40
Home Appliances,In-Store Regular,Supermarkets ,Birthday Bash Sale,307772.43,106,2903.51,564.43,4979.16
Home Appliances,In-Store Regular,Supermarkets ,Black Friday Blowout,295558.37,102,2897.63,548.21,4978.16
Home Appliances,In-Store Regular,Supermarkets ,Cart Crasher Campaign,318951.99,115,2773.50,546.90,4972.36
Home Appliances,In-Store Regular,Supermarkets ,Cashback Carnival,329233.66,119,2766.67,503.09,4944.69
Home Appliances,In-Store Regular,Supermarkets ,Clearance Countdown,279336.13,111,2516.54,522.11,4847.49
Home Appliances,In-Store Regular,Supermarkets ,Countdown to Savings,281737.44,107,2633.06,516.55,4994.85
Home Appliances,In-Store Regular,Supermarkets ,Customer Appreciation Week,300705.15,104,2891.40,554.39,4964.72
Home Appliances,In-Store Regular,Supermarkets ,Cyber Monday Mania,330099.69,112,2947.32,591.99,4974.84
Home Appliances,In-Store Regular,Supermarkets ,Deal of the Month,360030.17,123,2927.07,505.98,4982.60
Home Appliances,In-Store Regular,Supermarkets ,Double Points Bonanza,309040.44,118,2618.99,520.22,4977.78
Home Appliances,In-Store Regular,Supermarkets ,Early Bird Specials,286120.97,102,2805.11,574.63,4997.74
Home Appliances,In-Store Regular,Supermarkets ,End of Season Sale,290662.73,107,2716.47,509.93,4967.47
Home Appliances,In-Store Regular,Supermarkets ,Exclusive Insider Offers,257027.34,97,2649.77,524.65,4914.85
Home Appliances,In-Store Regular,Supermarkets ,Festive Fever Promo,288107.21,105,2743.88,651.51,4999.21
Home Appliances,In-Store Regular,Supermarkets ,Final Call Frenzy,380565.17,137,2777.85,511.69,4973.35
Home Appliances,In-Store Regular,Supermarkets ,Flash Frenzy Friday,305380.88,113,2702.49,512.08,4903.27
Home Appliances,In-Store Regular,Supermarkets ,"Gift More, Spend Less",294064.23,115,2557.08,503.59,4842.77
Home Appliances,In-Store Regular,Supermarkets ,Golden Hour Bargains,314503.32,114,2758.80,644.81,4982.37
Home Appliances,In-Store Regular,Supermarkets ,Green Weekend Deals,345694.12,123,2810.52,545.57,4979.72
Home Appliances,In-Store Regular,Supermarkets ,Happy Hour Discounts,309571.21,115,2691.92,510.31,4987.44
Home Appliances,In-Store Regular,Supermarkets ,Holiday Shopping Rush,330222.19,122,2706.74,526.76,4944.78
Home Appliances,In-Store Regular,Supermarkets ,Hot Picks Promo,283271.41,103,2750.21,536.07,4958.76
Home Appliances,In-Store Regular,Supermarkets ,Instant Gratification Sale,345631.92,123,2810.02,517.08,4865.96
Home Appliances,In-Store Regular,Supermarkets ,Limited Time Treasures,256170.87,103,2487.10,530.77,4948.36
Home Appliances,In-Store Regular,Supermarkets ,Loyalty Rewards Blast,353090.09,120,2942.42,533.01,4968.09
Home Appliances,In-Store Regular,Supermarkets ,Mega Weekend Bonanza,304353.46,115,2646.55,558.33,4974.25
Home Appliances,In-Store Regular,Supermarkets ,Mid-Year Madness,344396.52,123,2799.97,506.56,4964.94
Home Appliances,In-Store Regular,Supermarkets ,Midnight Madness,369497.37,128,2886.70,517.06,4970.69
Home Appliances,In-Store Regular,Supermarkets ,Mystery Discount Days,365382.85,132,2768.05,568.95,4953.88
Home Appliances,In-Store Regular,Supermarkets ,New Arrival Showcase,347218.58,125,2777.75,525.36,4986.26
Home Appliances,In-Store Regular,Supermarkets ,New Product Launch Promo,341150.32,130,2624.23,522.06,4904.03
Home Appliances,In-Store Regular,Supermarkets ,New Year Kickoff,331340.96,118,2807.97,530.30,4958.68
Home Appliances,In-Store Regular,Supermarkets ,Price Drop Parade,282071.80,103,2738.56,567.39,4983.20
Home Appliances,In-Store Regular,Supermarkets ,Red Tag Clearance,282469.94,104,2716.06,524.81,4939.99
Home Appliances,In-Store Regular,Supermarkets ,Seasonal Surprise Box,295701.45,113,2616.83,508.60,4986.23
Home Appliances,In-Store Regular,Supermarkets ,Shop & Save Spectacular,304162.26,105,2896.78,554.15,4990.57
Home Appliances,In-Store Regular,Supermarkets ,Smart Shopper Week,335993.45,130,2584.56,527.72,4964.62
Home Appliances,In-Store Regular,Supermarkets ,Spring Refresh Event,260095.29,95,2737.85,535.31,4967.96
Home Appliances,In-Store Regular,Supermarkets ,Spring Splash Discounts,287218.00,96,2991.85,568.33,4921.06
Home Appliances,In-Store Regular,Supermarkets ,Summer Sizzle Promo,317045.82,110,2882.23,549.14,4938.62
Home Appliances,In-Store Regular,Supermarkets ,Super Savings Week,297645.76,101,2946.99,514.36,4889.15
Home Appliances,In-Store Regular,Supermarkets ,Ultimate Value Event,360325.15,136,2649.45,501.78,4979.48
Home Appliances,In-Store Regular,Supermarkets ,VIP Access Sale,309815.11,111,2791.13,604.17,4916.84
Home Appliances,In-Store Regular,Supermarkets ,Weekend Warrior Specials,315588.11,114,2768.32,515.64,4993.90
Home Appliances,In-Store Regular,Supermarkets ,Winter Clearance Carnival,361765.92,138,2621.49,516.82,4983.16
Home Appliances,In-Store Regular,Supermarkets ,Winter Wonders Sale,293031.14,105,2790.77,557.30,4988.50
Home Appliances,Loyal Customer,Large Malls / Complexes,12 Days of Deals,323018.24,115,2808.85,607.78,4965.02
Home Appliances,Loyal Customer,Large Malls / Complexes,Autumn Deals Drive,254374.09,91,2795.32,531.99,4990.98
Home Appliances,Loyal Customer,Large Malls / Complexes,BOGO Blitz,274054.26,104,2635.14,520.17,4944.37
Home Appliances,Loyal Customer,Large Malls / Complexes,Back to School Boost,304150.35,108,2816.21,625.01,4924.71
Home Appliances,Loyal Customer,Large Malls / Complexes,Birthday Bash Sale,296372.00,103,2877.40,509.03,4927.04
Home Appliances,Loyal Customer,Large Malls / Complexes,Black Friday Blowout,270174.48,106,2548.82,545.37,4965.51
Home Appliances,Loyal Customer,Large Malls / Complexes,Cart Crasher Campaign,345896.05,123,2812.16,510.35,4998.01
Home Appliances,Loyal Customer,Large Malls / Complexes,Cashback Carnival,260984.17,91,2867.96,560.09,4997.90
Home Appliances,Loyal Customer,Large Malls / Complexes,Clearance Countdown,296287.76,104,2848.92,540.01,4989.38
Home Appliances,Loyal Customer,Large Malls / Complexes,Countdown to Savings,284251.95,107,2656.56,509.66,4987.28
Home Appliances,Loyal Customer,Large Malls / Complexes,Customer Appreciation Week,255028.35,89,2865.49,610.60,4988.67
Home Appliances,Loyal Customer,Large Malls / Complexes,Cyber Monday Mania,263322.54,95,2771.82,548.24,4958.99
Home Appliances,Loyal Customer,Large Malls / Complexes,Deal of the Month,304783.34,111,2745.80,500.90,4928.48
Home Appliances,Loyal Customer,Large Malls / Complexes,Double Points Bonanza,296360.74,110,2694.19,569.02,4996.68
Home Appliances,Loyal Customer,Large Malls / Complexes,Early Bird Specials,276304.59,104,2656.77,643.89,4943.09
Home Appliances,Loyal Customer,Large Malls / Complexes,End of Season Sale,277786.09,104,2671.02,594.42,4991.36
Home Appliances,Loyal Customer,Large Malls / Complexes,Exclusive Insider Offers,306639.86,109,2813.21,537.70,4947.81
Home Appliances,Loyal Customer,Large Malls / Complexes,Festive Fever Promo,296534.77,115,2578.56,512.10,4921.48
Home Appliances,Loyal Customer,Large Malls / Complexes,Final Call Frenzy,298862.50,105,2846.31,540.50,4951.46
Home Appliances,Loyal Customer,Large Malls / Complexes,Flash Frenzy Friday,332876.33,125,2663.01,512.53,4925.77
Home Appliances,Loyal Customer,Large Malls / Complexes,"Gift More, Spend Less",280587.73,104,2697.96,529.45,4993.57
Home Appliances,Loyal Customer,Large Malls / Complexes,Golden Hour Bargains,341406.91,109,3132.17,591.29,4995.77
Home Appliances,Loyal Customer,Large Malls / Complexes,Green Weekend Deals,297347.88,108,2753.22,513.98,4918.44
Home Appliances,Loyal Customer,Large Malls / Complexes,Happy Hour Discounts,283201.23,103,2749.53,567.02,4981.54
Home Appliances,Loyal Customer,Large Malls / Complexes,Holiday Shopping Rush,315495.45,116,2719.79,527.04,4986.26
Home Appliances,Loyal Customer,Large Malls / Complexes,Hot Picks Promo,321567.86,120,2679.73,501.49,4952.42
Home Appliances,Loyal Customer,Large Malls / Complexes,Instant Gratification Sale,257390.92,98,2626.44,504.46,4950.95
Home Appliances,Loyal Customer,Large Malls / Complexes,Limited Time Treasures,301540.41,113,2668.50,543.14,4934.83
Home Appliances,Loyal Customer,Large Malls / Complexes,Loyalty Rewards Blast,271778.60,97,2801.84,504.89,4978.47
Home Appliances,Loyal Customer,Large Malls / Complexes,Mega Weekend Bonanza,296976.33,110,2699.78,660.81,4948.07
Home Appliances,Loyal Customer,Large Malls / Complexes,Mid-Year Madness,242261.22,92,2633.27,526.31,4998.26
Home Appliances,Loyal Customer,Large Malls / Complexes,Midnight Madness,261264.32,100,2612.64,541.42,4915.69
Home Appliances,Loyal Customer,Large Malls / Complexes,Mystery Discount Days,253728.24,98,2589.06,508.14,4984.97
Home Appliances,Loyal Customer,Large Malls / Complexes,New Arrival Showcase,287560.94,95,3026.96,672.03,4962.98
Home Appliances,Loyal Customer,Large Malls / Complexes,New Product Launch Promo,264890.79,107,2475.61,512.05,4989.47
Home Appliances,Loyal Customer,Large Malls / Complexes,New Year Kickoff,246168.96,92,2675.75,554.76,4865.58
Home Appliances,Loyal Customer,Large Malls / Complexes,Price Drop Parade,262107.46,98,2674.57,512.13,4922.95
Home Appliances,Loyal Customer,Large Malls / Complexes,Red Tag Clearance,220770.89,83,2659.89,539.02,4979.34
Home Appliances,Loyal Customer,Large Malls / Complexes,Seasonal Surprise Box,279197.92,102,2737.23,520.05,4998.58
Home Appliances,Loyal Customer,Large Malls / Complexes,Shop & Save Spectacular,292400.01,107,2732.71,509.98,4996.07
Home Appliances,Loyal Customer,Large Malls / Complexes,Smart Shopper Week,247780.16,91,2722.86,544.34,4902.55
Home Appliances,Loyal Customer,Large Malls / Complexes,Spring Refresh Event,322929.76,113,2857.79,552.37,4987.43
Home Appliances,Loyal Customer,Large Malls / Complexes,Spring Splash Discounts,353195.18,126,2803.14,588.98,4976.41
Home Appliances,Loyal Customer,Large Malls / Complexes,Summer Sizzle Promo,290019.33,111,2612.79,536.72,4973.82
Home Appliances,Loyal Customer,Large Malls / Complexes,Super Savings Week,234263.14,88,2662.08,510.14,4957.53
Home Appliances,Loyal Customer,Large Malls / Complexes,Ultimate Value Event,247635.38,88,2814.04,517.44,4981.33
Home Appliances,Loyal Customer,Large Malls / Complexes,VIP Access Sale,302901.64,111,2728.84,538.60,4994.22
Home Appliances,Loyal Customer,Large Malls / Complexes,Weekend Warrior Specials,296789.04,110,2698.08,532.62,4914.84
Home Appliances,Loyal Customer,Large Malls / Complexes,Winter Clearance Carnival,297928.13,108,2758.59,523.72,4991.60
Home Appliances,Loyal Customer,Large Malls / Complexes,Winter Wonders Sale,288258.86,111,2596.93,500.27,4904.25
Home Appliances,Loyal Customer,Small Stores / Shops,12 Days of Deals,291056.51,107,2720.15,530.57,4840.05
Home Appliances,Loyal Customer,Small Stores / Shops,Autumn Deals Drive,293920.14,116,2533.79,535.89,4994.25
Home Appliances,Loyal Customer,Small Stores / Shops,BOGO Blitz,362414.77,124,2922.70,511.61,4989.32
Home Appliances,Loyal Customer,Small Stores / Shops,Back to School Boost,283391.93,112,2530.29,547.19,4990.27
Home Appliances,Loyal Customer,Small Stores / Shops,Birthday Bash Sale,350003.04,129,2713.20,500.93,4926.89
Home Appliances,Loyal Customer,Small Stores / Shops,Black Friday Blowout,312507.57,114,2741.29,595.04,4999.22
Home Appliances,Loyal Customer,Small Stores / Shops,Cart Crasher Campaign,346164.11,126,2747.33,519.88,4979.53
Home Appliances,Loyal Customer,Small Stores / Shops,Cashback Carnival,281275.41,101,2784.91,577.67,4992.77
Home Appliances,Loyal Customer,Small Stores / Shops,Clearance Countdown,340036.20,124,2742.23,525.75,4981.27
Home Appliances,Loyal Customer,Small Stores / Shops,Countdown to Savings,278669.96,107,2604.39,553.63,4991.19
Home Appliances,Loyal Customer,Small Stores / Shops,Customer Appreciation Week,307103.69,119,2580.70,508.83,4882.89
Home Appliances,Loyal Customer,Small Stores / Shops,Cyber Monday Mania,305940.57,106,2886.23,558.64,4995.91
Home Appliances,Loyal Customer,Small Stores / Shops,Deal of the Month,246005.81,99,2484.91,500.38,4964.91
Home Appliances,Loyal Customer,Small Stores / Shops,Double Points Bonanza,277347.80,105,2641.41,512.55,4904.37
Home Appliances,Loyal Customer,Small Stores / Shops,Early Bird Specials,358663.53,127,2824.12,503.37,4966.99
Home Appliances,Loyal Customer,Small Stores / Shops,End of Season Sale,283716.17,98,2895.06,534.95,4981.62
Home Appliances,Loyal Customer,Small Stores / Shops,Exclusive Insider Offers,305158.91,106,2878.86,507.26,4993.48
Home Appliances,Loyal Customer,Small Stores / Shops,Festive Fever Promo,311452.71,116,2684.94,502.80,4986.51
Home Appliances,Loyal Customer,Small Stores / Shops,Final Call Frenzy,254751.57,98,2599.51,510.60,4886.15
Home Appliances,Loyal Customer,Small Stores / Shops,Flash Frenzy Friday,259683.77,102,2545.92,504.44,4884.95
Home Appliances,Loyal Customer,Small Stores / Shops,"Gift More, Spend Less",310543.10,110,2823.12,510.76,4959.32
Home Appliances,Loyal Customer,Small Stores / Shops,Golden Hour Bargains,286515.53,105,2728.72,555.88,4889.65
Home Appliances,Loyal Customer,Small Stores / Shops,Green Weekend Deals,305562.49,112,2728.24,526.02,4948.62
Home Appliances,Loyal Customer,Small Stores / Shops,Happy Hour Discounts,307676.25,111,2771.86,501.29,4959.20
Home Appliances,Loyal Customer,Small Stores / Shops,Holiday Shopping Rush,294903.84,115,2564.38,525.33,4948.45
Home Appliances,Loyal Customer,Small Stores / Shops,Hot Picks Promo,298999.47,111,2693.69,502.22,4992.55
Home Appliances,Loyal Customer,Small Stores / Shops,Instant Gratification Sale,334895.17,123,2722.72,537.26,4990.00
Home Appliances,Loyal Customer,Small Stores / Shops,Limited Time Treasures,268132.95,99,2708.41,563.29,4942.10
Home Appliances,Loyal Customer,Small Stores / Shops,Loyalty Rewards Blast,308161.90,104,2963.10,523.69,4994.77
Home Appliances,Loyal Customer,Small Stores / Shops,Mega Weekend Bonanza,338626.29,123,2753.06,513.49,4995.11
Home Appliances,Loyal Customer,Small Stores / Shops,Mid-Year Madness,329244.01,121,2721.02,509.20,4997.51
Home Appliances,Loyal Customer,Small Stores / Shops,Midnight Madness,280973.36,105,2675.94,557.11,4872.73
Home Appliances,Loyal Customer,Small Stores / Shops,Mystery Discount Days,328940.10,122,2696.23,530.13,4994.86
Home Appliances,Loyal Customer,Small Stores / Shops,New Arrival Showcase,287728.41,108,2664.15,500.17,4996.94
Home Appliances,Loyal Customer,Small Stores / Shops,New Product Launch Promo,332262.73,111,2993.36,509.55,4924.46
Home Appliances,Loyal Customer,Small Stores / Shops,New Year Kickoff,314475.53,116,2711.00,515.75,4981.24
Home Appliances,Loyal Customer,Small Stores / Shops,Price Drop Parade,325179.88,123,2643.74,556.30,4946.37
Home Appliances,Loyal Customer,Small Stores / Shops,Red Tag Clearance,276504.22,100,2765.04,561.36,4991.05
Home Appliances,Loyal Customer,Small Stores / Shops,Seasonal Surprise Box,315373.18,120,2628.11,527.52,4966.41
Home Appliances,Loyal Customer,Small Stores / Shops,Shop & Save Spectacular,278595.25,107,2603.69,585.60,4863.36
Home Appliances,Loyal Customer,Small Stores / Shops,Smart Shopper Week,345605.98,127,2721.31,519.48,4969.81
Home Appliances,Loyal Customer,Small Stores / Shops,Spring Refresh Event,314626.22,113,2784.30,511.23,4973.01
Home Appliances,Loyal Customer,Small Stores / Shops,Spring Splash Discounts,375058.59,131,2863.04,510.27,4998.87
Home Appliances,Loyal Customer,Small Stores / Shops,Summer Sizzle Promo,298438.05,102,2925.86,547.28,4944.17
Home Appliances,Loyal Customer,Small Stores / Shops,Super Savings Week,327858.89,122,2687.37,534.93,4806.22
Home Appliances,Loyal Customer,Small Stores / Shops,Ultimate Value Event,273207.52,100,2732.08,505.43,4992.64
Home Appliances,Loyal Customer,Small Stores / Shops,VIP Access Sale,300401.65,104,2888.48,544.57,4955.49
Home Appliances,Loyal Customer,Small Stores / Shops,Weekend Warrior Specials,271105.40,96,2824.01,613.48,4993.77
Home Appliances,Loyal Customer,Small Stores / Shops,Winter Clearance Carnival,357246.88,130,2748.05,528.28,4981.80
Home Appliances,Loyal Customer,Small Stores / Shops,Winter Wonders Sale,339011.07,131,2587.87,538.75,4961.31
Home Appliances,Loyal Customer,Supermarkets ,12 Days of Deals,340984.77,125,2727.88,589.53,4999.32
Home Appliances,Loyal Customer,Supermarkets ,Autumn Deals Drive,336146.79,121,2778.07,562.11,4962.76
Home Appliances,Loyal Customer,Supermarkets ,BOGO Blitz,290198.71,106,2737.72,564.16,4999.75
Home Appliances,Loyal Customer,Supermarkets ,Back to School Boost,317400.36,112,2833.93,577.13,4894.17
Home Appliances,Loyal Customer,Supermarkets ,Birthday Bash Sale,354828.50,131,2708.61,502.35,4977.95
Home Appliances,Loyal Customer,Supermarkets ,Black Friday Blowout,294191.97,107,2749.46,555.60,4999.91
Home Appliances,Loyal Customer,Supermarkets ,Cart Crasher Campaign,345032.85,125,2760.26,517.43,4974.64
Home Appliances,Loyal Customer,Supermarkets ,Cashback Carnival,307521.73,111,2770.47,510.00,4891.46
Home Appliances,Loyal Customer,Supermarkets ,Clearance Countdown,321132.58,117,2744.72,512.22,4979.48
Home Appliances,Loyal Customer,Supermarkets ,Countdown to Savings,327066.21,120,2725.55,517.34,4943.34
Home Appliances,Loyal Customer,Supermarkets ,Customer Appreciation Week,301640.76,123,2452.36,508.53,4965.21
Home Appliances,Loyal Customer,Supermarkets ,Cyber Monday Mania,298180.04,105,2839.81,553.00,4983.21
Home Appliances,Loyal Customer,Supermarkets ,Deal of the Month,356207.90,126,2827.05,505.93,4954.27
Home Appliances,Loyal Customer,Supermarkets ,Double Points Bonanza,415948.70,145,2868.61,565.10,4953.64
Home Appliances,Loyal Customer,Supermarkets ,Early Bird Specials,336917.09,114,2955.41,681.09,4994.19
Home Appliances,Loyal Customer,Supermarkets ,End of Season Sale,307154.74,112,2742.45,522.55,4992.04
Home Appliances,Loyal Customer,Supermarkets ,Exclusive Insider Offers,307201.17,111,2767.58,530.98,4998.93
Home Appliances,Loyal Customer,Supermarkets ,Festive Fever Promo,329451.39,117,2815.82,591.86,4959.73
Home Appliances,Loyal Customer,Supermarkets ,Final Call Frenzy,288847.18,104,2777.38,503.00,4980.69
Home Appliances,Loyal Customer,Supermarkets ,Flash Frenzy Friday,323983.08,113,2867.11,514.55,4870.70
Home Appliances,Loyal Customer,Supermarkets ,"Gift More, Spend Less",323912.87,126,2570.74,511.81,4987.44
Home Appliances,Loyal Customer,Supermarkets ,Golden Hour Bargains,318596.61,112,2844.61,569.40,4990.85
Home Appliances,Loyal Customer,Supermarkets ,Green Weekend Deals,264381.90,94,2812.57,615.35,4983.44
Home Appliances,Loyal Customer,Supermarkets ,Happy Hour Discounts,337636.77,116,2910.66,510.98,4916.53
Home Appliances,Loyal Customer,Supermarkets ,Holiday Shopping Rush,295037.50,112,2634.26,500.68,4903.49
Home Appliances,Loyal Customer,Supermarkets ,Hot Picks Promo,367518.48,131,2805.48,592.97,4997.12
Home Appliances,Loyal Customer,Supermarkets ,Instant Gratification Sale,306371.08,119,2574.55,508.53,4841.06
Home Appliances,Loyal Customer,Supermarkets ,Limited Time Treasures,294394.78,106,2777.31,559.60,4930.61
Home Appliances,Loyal Customer,Supermarkets ,Loyalty Rewards Blast,349291.38,127,2750.33,502.78,4988.95
Home Appliances,Loyal Customer,Supermarkets ,Mega Weekend Bonanza,309452.30,105,2947.16,613.52,4905.02
Home Appliances,Loyal Customer,Supermarkets ,Mid-Year Madness,314685.05,112,2809.69,537.27,4984.17
Home Appliances,Loyal Customer,Supermarkets ,Midnight Madness,343782.16,115,2989.41,575.22,4997.26
Home Appliances,Loyal Customer,Supermarkets ,Mystery Discount Days,261938.94,92,2847.16,508.32,4979.63
Home Appliances,Loyal Customer,Supermarkets ,New Arrival Showcase,334452.54,118,2834.34,560.77,4998.09
Home Appliances,Loyal Customer,Supermarkets ,New Product Launch Promo,344900.54,128,2694.54,513.69,4869.64
Home Appliances,Loyal Customer,Supermarkets ,New Year Kickoff,327303.73,120,2727.53,533.99,4963.92
Home Appliances,Loyal Customer,Supermarkets ,Price Drop Parade,310887.77,117,2657.16,523.98,4896.91
Home Appliances,Loyal Customer,Supermarkets ,Red Tag Clearance,333245.50,117,2848.25,593.53,4987.45
Home Appliances,Loyal Customer,Supermarkets ,Seasonal Surprise Box,335019.71,114,2938.77,515.74,4976.24
Home Appliances,Loyal Customer,Supermarkets ,Shop & Save Spectacular,359608.33,128,2809.44,517.55,4939.66
Home Appliances,Loyal Customer,Supermarkets ,Smart Shopper Week,314389.02,113,2782.20,535.99,4965.64
Home Appliances,Loyal Customer,Supermarkets ,Spring Refresh Event,285343.96,106,2691.92,526.45,4953.13
Home Appliances,Loyal Customer,Supermarkets ,Spring Splash Discounts,305929.60,114,2683.59,541.07,4972.65
Home Appliances,Loyal Customer,Supermarkets ,Summer Sizzle Promo,325972.63,118,2762.48,543.80,4977.21
Home Appliances,Loyal Customer,Supermarkets ,Super Savings Week,323664.41,119,2719.87,544.69,4938.04
Home Appliances,Loyal Customer,Supermarkets ,Ultimate Value Event,339156.74,124,2735.14,571.45,4924.44
Home Appliances,Loyal Customer,Supermarkets ,VIP Access Sale,334944.01,117,2862.77,519.00,4989.89
Home Appliances,Loyal Customer,Supermarkets ,Weekend Warrior Specials,298231.68,109,2736.07,543.49,4999.43
Home Appliances,Loyal Customer,Supermarkets ,Winter Clearance Carnival,342739.10,120,2856.16,583.47,4996.11
Home Appliances,Loyal Customer,Supermarkets ,Winter Wonders Sale,321884.61,116,2774.87,576.82,4998.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,12 Days of Deals,305610.05,124,2464.60,516.24,4960.41
Home Appliances,Occasional Shopper,Large Malls / Complexes,Autumn Deals Drive,355463.08,131,2713.46,536.74,4970.58
Home Appliances,Occasional Shopper,Large Malls / Complexes,BOGO Blitz,297613.80,109,2730.40,527.18,4945.53
Home Appliances,Occasional Shopper,Large Malls / Complexes,Back to School Boost,346306.76,115,3011.36,530.98,4984.75
Home Appliances,Occasional Shopper,Large Malls / Complexes,Birthday Bash Sale,296468.07,113,2623.61,558.17,4980.60
Home Appliances,Occasional Shopper,Large Malls / Complexes,Black Friday Blowout,271409.89,102,2660.88,514.22,4883.61
Home Appliances,Occasional Shopper,Large Malls / Complexes,Cart Crasher Campaign,263950.39,97,2721.14,511.82,4984.35
Home Appliances,Occasional Shopper,Large Malls / Complexes,Cashback Carnival,309259.31,114,2712.80,597.79,4954.19
Home Appliances,Occasional Shopper,Large Malls / Complexes,Clearance Countdown,258652.32,95,2722.66,532.88,4961.69
Home Appliances,Occasional Shopper,Large Malls / Complexes,Countdown to Savings,303101.75,111,2730.65,518.12,4998.03
Home Appliances,Occasional Shopper,Large Malls / Complexes,Customer Appreciation Week,283488.95,105,2699.89,520.56,4959.06
Home Appliances,Occasional Shopper,Large Malls / Complexes,Cyber Monday Mania,241227.85,88,2741.23,557.02,4995.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,Deal of the Month,302919.21,101,2999.20,511.48,4982.28
Home Appliances,Occasional Shopper,Large Malls / Complexes,Double Points Bonanza,269892.40,100,2698.92,532.58,4903.46
Home Appliances,Occasional Shopper,Large Malls / Complexes,Early Bird Specials,334993.29,113,2964.54,539.92,4985.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,End of Season Sale,274042.71,99,2768.11,530.84,4895.39
Home Appliances,Occasional Shopper,Large Malls / Complexes,Exclusive Insider Offers,271428.87,101,2687.41,530.98,4998.02
Home Appliances,Occasional Shopper,Large Malls / Complexes,Festive Fever Promo,300058.05,110,2727.80,581.71,4967.82
Home Appliances,Occasional Shopper,Large Malls / Complexes,Final Call Frenzy,299425.92,111,2697.53,536.74,4984.46
Home Appliances,Occasional Shopper,Large Malls / Complexes,Flash Frenzy Friday,341664.66,121,2823.67,508.78,4944.28
Home Appliances,Occasional Shopper,Large Malls / Complexes,"Gift More, Spend Less",301327.87,115,2620.24,534.49,4902.50
Home Appliances,Occasional Shopper,Large Malls / Complexes,Golden Hour Bargains,339242.95,118,2874.94,565.20,4988.43
Home Appliances,Occasional Shopper,Large Malls / Complexes,Green Weekend Deals,315259.91,113,2789.91,663.20,4852.88
Home Appliances,Occasional Shopper,Large Malls / Complexes,Happy Hour Discounts,263288.28,99,2659.48,529.74,4992.76
Home Appliances,Occasional Shopper,Large Malls / Complexes,Holiday Shopping Rush,274977.89,99,2777.55,652.48,4961.42
Home Appliances,Occasional Shopper,Large Malls / Complexes,Hot Picks Promo,325034.01,119,2731.38,523.99,4969.14
Home Appliances,Occasional Shopper,Large Malls / Complexes,Instant Gratification Sale,273804.21,100,2738.04,657.54,4956.57
Home Appliances,Occasional Shopper,Large Malls / Complexes,Limited Time Treasures,302202.71,111,2722.55,505.55,4930.68
Home Appliances,Occasional Shopper,Large Malls / Complexes,Loyalty Rewards Blast,267788.53,105,2550.37,505.77,4854.50
Home Appliances,Occasional Shopper,Large Malls / Complexes,Mega Weekend Bonanza,319978.04,112,2856.95,503.69,4959.30
Home Appliances,Occasional Shopper,Large Malls / Complexes,Mid-Year Madness,269420.56,100,2694.21,512.74,4996.93
Home Appliances,Occasional Shopper,Large Malls / Complexes,Midnight Madness,264721.69,96,2757.52,514.34,4919.65
Home Appliances,Occasional Shopper,Large Malls / Complexes,Mystery Discount Days,327935.72,120,2732.80,506.37,4980.25
Home Appliances,Occasional Shopper,Large Malls / Complexes,New Arrival Showcase,348718.22,125,2789.75,554.11,4878.19
Home Appliances,Occasional Shopper,Large Malls / Complexes,New Product Launch Promo,356149.02,120,2967.91,571.79,4978.16
Home Appliances,Occasional Shopper,Large Malls / Complexes,New Year Kickoff,288976.84,101,2861.16,542.41,4974.38
Home Appliances,Occasional Shopper,Large Malls / Complexes,Price Drop Parade,346694.62,122,2841.76,580.22,4987.17
Home Appliances,Occasional Shopper,Large Malls / Complexes,Red Tag Clearance,311862.45,111,2809.57,618.82,4965.24
Home Appliances,Occasional Shopper,Large Malls / Complexes,Seasonal Surprise Box,296215.61,105,2821.10,553.82,4972.80
Home Appliances,Occasional Shopper,Large Malls / Complexes,Shop & Save Spectacular,285401.62,101,2825.76,523.02,4951.29
Home Appliances,Occasional Shopper,Large Malls / Complexes,Smart Shopper Week,345605.84,129,2679.12,526.84,4830.95
Home Appliances,Occasional Shopper,Large Malls / Complexes,Spring Refresh Event,264368.15,103,2566.68,506.82,4860.94
Home Appliances,Occasional Shopper,Large Malls / Complexes,Spring Splash Discounts,306489.13,111,2761.16,505.95,4877.31
Home Appliances,Occasional Shopper,Large Malls / Complexes,Summer Sizzle Promo,269697.22,101,2670.27,521.10,4968.96
Home Appliances,Occasional Shopper,Large Malls / Complexes,Super Savings Week,305013.00,119,2563.13,500.28,4998.47
